molecule,temperature,sim_liq_density,sim_vap_density,sim_Pvap,sim_Hvap,sim_surf_tens,sim_diff_coeff,sim_Tc,sim_Tc_unc,sim_rhoc,sim_rhoc_unc,reliability,ref_name,ff_name,paper_short_name
DMSO,298,1080,,,,33.9,1.05E-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,323,1050,,,,29.6,1.70E-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,348,1010,,,,24.9,2.00E-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,373,980,,,,22.3,2.50E-09,,,,,OK,Senapati,Modified P2,Senapati
DMSO,298,,,,,,,,,,,OK,Borin & Skaf,Borin & Skaf,BS
DMSO,526.3157895,,,4.410310491,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,515.4639175,,,3.278333103,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.5125628,,,2.495390158,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.1960784,,,2.113499476,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,478.4688995,,,1.428785943,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,465.1162791,,,1.062064965,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,452.4886878,,,0.857833798,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.5286344,,,0.533698126,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,429.1845494,,,0.382845063,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,416.6666667,,,0.252742295,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.2258065,,,0.161020288,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,392.1568627,,,0.131608338,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,378.7878788,,,0.076254038,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,367.6470588,,,0.030585021,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.6099291,,,0.016899607,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,290.95607,1048.63,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,329.19897,1015.81,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,341.60207,1004.86,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,305.42636,1043.16,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,320.93023,1024.92,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,310.59432,1034.04,,,,,,,,,,APPROX,Vahid & Maginn,Vahid & Maginn,VE
DMSO,314.72868,1028.57,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.00517,995.74,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,365.37468,979.33,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,379.84496,972.04,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,391.21447,957.45,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.61757,944.68,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,416.02067,933.74,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,427.39018,922.8,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.82687,911.85,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,452.19638,895.44,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,464.59948,882.67,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,477.00258,869.91,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.43928,858.97,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.84238,842.55,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,513.17829,829.79,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,526.61499,820.67,,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,527.64858,,9.12,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,514.21189,,7.29,,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMSO,502.84238,,7.29,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,490.43928,,7.29,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,478.03618,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,464.59948,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,453.22997,,3.65,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,440.82687,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,429.45736,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,417.05426,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,403.61757,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,392.24806,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,379.84496,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,367.44186,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,354.00517,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,342.63566,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,330.23256,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,306.45995,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,293.02326,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,315.76227,,1.82,,,,,,,,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMSO,298.15,1136.2,,,735.952899,41.6,,,,,,OK,Caleman et al.,GAFF,Caleman
DMSO,298.15,1101.3,,,711.890439,42.4,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
DEC,298.15,969.85,,,396.0044019,26.1,,,,,,OK,Garcia-Melgarejo et al.,Modified OPLSAA-LPG,GM
DEC,298,,,,,,2.34E-09,,,,,OK,Luo et al.,Luo et al.,Luo
DEC,298.15,1020.9,,,514.6025565,29.2,,,,,,OK,Caleman et al.,GAFF,Caleman
DEC,298.15,998.6,,,445.7800728,25,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
