sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature
0.0775170729516349,0.30984288133820187,0.0,0.9435358491309219,-0.0835425226990893,0.012576752276190326,0.0,-0.0021061436158238,0.024220446985309087
0.8723299894087331,-0.47310784241899495,0.0,0.08953236536160729,0.05396573704056256,-0.05797642137613663,0.0,0.02906697272382696,-0.008652136112926857
0.466648880798376,0.8088898855852802,0.0,-0.2974851245108691,0.07045456108943601,0.10620995298763063,0.0,0.14309693224504383,-0.05212911309744773
-0.09861899453008123,-0.056517102704443635,0.0,0.11024413198623816,0.9351841979340527,0.16070185707356657,0.0,0.2572335558369249,-0.0914476309229241
-0.058385840264788776,-0.14013837157780715,0.0,0.024181028186471238,-0.33216064772814374,0.42586945060383136,0.0,0.7852191847521618,-0.26096542948119117
0.04609308771423003,-0.05438602754231647,0.0,-0.001372024817507339,-0.014411035984828582,0.8778753911593526,0.0,-0.4700977204135218,0.05523547521026124
0.0033361457121324775,-0.008527909773192274,0.0,-0.022051857940900834,0.00605334829201601,0.08570255261821186,0.0,0.27375866406098026,0.957655722976043
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
