sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature
0.32920983860127856,0.3190208391988162,0.0,0.5638193262186968,-0.3195791384697738,-0.11945642653963756,0.0,-0.13050800203081053,0.5818258773263025
0.3291502711801296,0.09128791436325102,0.0,0.5834581888937597,0.1147079162422697,0.02294434292828442,0.0,0.03217393717761215,-0.7267624414700488
0.2407248327976847,-0.23504577283223832,0.0,0.17299737493523434,0.7686064478952221,0.2498971159141603,0.0,0.27261672813613685,0.3596562623752894
0.7967885227287945,0.23263334803912303,0.0,-0.5536201815851223,-0.011376500289244194,-0.024813568216359307,0.0,-0.020535621115647103,-0.057858623457236955
-0.3002069244897133,0.8729164287221931,0.0,-0.07242301616355357,0.3742398049759929,0.04488413451205428,0.0,-0.0009190981371138442,-0.024015740345513237
-0.010501173752685292,0.1336690746518736,0.0,-0.002921559083072829,-0.39172537627257903,0.6039751499169342,0.0,0.6810069552981777,-0.0029228456136778528
0.015037084511423868,-0.026017644983736953,0.0,0.002698745001172452,-0.017937939039067426,0.745210621454128,0.0,-0.6658975815185694,-0.0030750539863282586
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
