,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,mse,mapd
0,0.3225596865328118,0.18807032702862786,0.0,0.3419032959060682,0.5047747872865533,0.07209802570687941,0.0,1.2431147117666912,0.9554511785265966,0.06930674580134887
1,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.9956468711536279,28.409206831320763,0.4081865358189815
2,0.3439941008304166,0.2862208773518539,0.0,0.277881161449151,0.2213085829305295,0.05698649037158868,0.0,1.1293799134247817,46.366601446274615,0.4951159258830703
3,0.3737030308763448,0.2988380135374006,0.0,0.28414316064046896,0.5369548243436176,0.04237304173057929,0.0,0.8653490655607059,49.609873892265846,0.5455644090206532
4,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.2688172229202617,19.355012516463496,0.370660455985707
5,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403748,0.03351512348931504,0.0,1.2616267363859226,41.60919963080599,0.5886676663048942
