molecule,avg_mse_liq_density,avg_mapd_liq_density,avg_mse_surf_tens,avg_mapd_surf_tens
EG,51.975290312759924,0.61450209078519,8.545540448435473,6.2225548344925175
MeOH,153.28197261882622,0.6493699309148612,1.7895235892807184,4.389956473211911
Gly,212.84043446710842,0.9555856328618115,4366.038547059528,60.17681541687625
DMSO,92.3269001251429,0.6496560439071415,15.176934921219821,9.626685034938202
DMF,81.28270710779692,0.7354413126045323,46.811937093140656,15.743803564174991
DEC,3852.098809741042,3.3078631384199713,8.976687944724581,18.074141527690703
