split,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,RQ,2.3142108217620065,89.75103059665395
1,RQ,3.3483393711812273,163.3259532666447
2,RQ,0.546032433323653,2.756025609037622
3,RQ,0.0010565016124110898,0.13013077878868623
4,RQ,0.06608942306719515,1.1242366475214827
5,RQ,0.6712254658954452,3.90406429061525
6,RQ,0.5741686548492024,4.292240002737315
7,RQ,0.6180569532716089,2.7106835041226782
8,RQ,0.30134419931538325,2.1289111920701793
9,RQ,0.029192789651127843,0.7190701437062512
10,RQ,0.6432270083729114,3.613979561300747
11,RQ,1.1692992340072057,5.795917365517623
12,RQ,1.697881980149158,4.9180518605955
13,RQ,0.2685089082828385,2.19557837447527
14,RQ,1.0449445735787717,5.1367976698791
15,RQ,0.10845464181182263,1.8317533493926925
16,RQ,0.09927074079573409,2.026653004848648
17,RQ,0.12590888364590527,1.2594731844595985
18,RQ,0.30345492722564166,2.141578118866633
19,RQ,0.5628696976124071,3.062280300868389
20,RQ,0.12002358127258554,1.6169902170429171
21,RQ,0.09248577777136956,1.5751731618022915
22,RQ,0.37276055721272433,2.1688929632368166
23,RQ,0.08451009769770647,1.1037247737609481
24,RQ,0.0067084452548320725,0.34307956134255674
25,RQ,0.24532334582266604,2.276127457930095
26,RQ,0.09091337313238802,1.6059656549867791
27,RQ,0.2516582731502796,1.6480250604894744
28,RQ,0.0505158075701117,0.807129151499841
29,RQ,0.06980535780735711,1.0370291823617315
30,RQ,0.01504450166093788,0.5245869262157676
31,RQ,0.5504501175717561,3.4703933870963133
32,RQ,0.7410546636742797,3.1884518016500483
33,RQ,0.012255083636774518,0.4459897398809645
34,RQ,0.14464014301332703,1.7140300624982008
35,RQ,0.012914807079110566,0.5524094668683938
36,RQ,0.3645319374748687,3.348398509883236
37,RQ,1.553780608347873,4.471622900516324
38,RQ,0.255986214031628,2.098710378789082
39,RQ,0.4697339286849095,3.2005686926015477
40,RQ,0.3158868342971426,2.8234466194448418
41,RQ,1.218562799469206,6.613616357761039
42,RQ,0.40398494098594195,2.0671806351159088
43,RQ,0.8989875909980665,3.2692501444325734
44,RQ,0.29396030701346687,2.1352898900492465
45,RQ,1.696788490275141,5.42616690829684
46,RQ,2.013277120265498,7.109785881539555
47,RQ,1.648907412537119,4.541661075542496
48,RQ,1.0943546393617882,4.346457425703727
49,RQ,0.2479988231210494,2.256116278652506
50,RQ,0.587971316050939,3.7133456348708385
51,RQ,0.5597276754254753,4.396237506389371
52,RQ,2.070620423578554,6.128092826203613
53,RQ,0.03583219682960277,0.8626837154875024
54,RQ,1.644234837025794,6.152312172223614
55,RQ,0.05051109251677168,1.2968389542807013
56,RQ,1.458013875129388,7.517166490333296
57,RQ,0.7016736926835563,3.1927811238985413
58,RQ,0.5159564169512556,3.0992311816438334
59,RQ,1.3734867478311386,5.417419605709079
60,RQ,1.8237262695442151,7.635723722340844
61,RQ,0.1690573280181775,2.5502530041575633
62,RQ,1.6753304484523563,3.4462212651056743
63,RQ,0.20771400975542342,1.3192972860173324
64,RQ,0.12789267060523316,1.1158112328246181
65,RQ,0.6511671334680376,2.8131108116265398
66,RQ,0.001954446294175674,0.16477679599080144
67,RQ,1.0769667647651728,3.8478540770745475
68,RQ,0.16208039963287904,1.6111901101876005
69,RQ,0.020527688417240984,0.623476371421184
70,RQ,0.35622083792083886,2.856696172184361
71,RQ,0.04355916345649963,1.1704145439860643
72,RQ,1.1757251411844538,2.9208657215987444
73,RQ,2.3331487527532984,4.646005217272007
74,RQ,0.10175792792752543,0.9980904108441176
75,RQ,0.4265794412284652,2.263358226206906
76,RQ,1.1382758807991096,3.8523134166911186
77,RQ,1.028571995951541,3.6591460500762145
78,RQ,0.007246169671400466,0.32574102563288065
79,RQ,0.354285923297989,2.4683707615755233
80,RQ,0.17962717046389062,2.0316057873589166
81,RQ,0.3648245677476157,3.1475342040957206
82,RQ,4.6429921156779095,9.071090055164225
83,RQ,0.008728881632836619,0.40300081116978503
84,RQ,0.009868573937112615,0.46874738721913894
85,RQ,0.43232913333775946,3.3259013917706333
86,RQ,1.426658259451281,6.615515441112889
87,RQ,0.5472859947745327,2.0281578191689524
88,RQ,0.6076545980510196,2.3691158441904765
89,RQ,0.28441714410556307,1.7030968213945432
90,RQ,0.13330402537453534,1.2767383860487598
91,RQ,2.0320502975802985,5.7327620680129
92,RQ,0.05253759240193174,0.9067725971936647
93,RQ,0.03057961887624028,0.7656552152519722
94,RQ,0.01345830191506449,0.5736051542093946
95,RQ,0.08047395730767568,1.562639997879026
96,RQ,0.37251006900594946,4.023720482857669
97,RQ,0.12085225952887085,1.0007387145244624
98,RQ,0.056353261255407586,0.7261872043390114
99,RQ,0.00016737810102649902,0.0430469096161246
100,RQ,0.012476260553867191,0.40592875312771143
101,RQ,0.011790506922544745,0.43092519888358716
102,RQ,3.441166648227937,5.885497479987938
103,RQ,0.9734468043637062,3.597748943885063
104,RQ,1.0852827165786896,4.176230426139382
105,RQ,0.16171739668696258,1.719859619378113
106,RQ,0.5651540436220853,3.572113118172588
107,RQ,0.16510015113025453,1.2803914328129062
108,RQ,0.09565457548447413,1.044609737964655
109,RQ,0.14659677986639172,1.4271641167914064
110,RQ,0.0574270935618126,0.9560779638200219
111,RQ,0.0006353748140436171,0.11140860387174019
112,RQ,0.013189557294423303,0.27051947739951887
113,RQ,0.6269340393427646,1.986409245512413
114,RQ,0.5604609101745631,1.9177073064965473
115,RQ,0.7184275568944576,2.2859791386837003
116,RQ,0.5823185213782008,2.2517438483764516
117,RQ,0.5686477346364979,2.441518332338482
118,RQ,0.5534131478637337,2.6254365043197327
119,RQ,0.01654235817771103,0.4832558664482631
120,RQ,0.0800112265587897,1.1414539331422053
121,RQ,0.2594338258213411,2.2321254281861105
