split,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,RQ,11.602988726126158,257.35861063672525
1,RQ,0.45164256112567003,2.593034299218351
2,RQ,0.2755545426199001,2.0543647652349906
3,RQ,1.7706173834691525,6.247471208607168
4,RQ,13.405054454411095,15.597524720074313
5,RQ,0.09610663794175732,0.9485100565558932
6,RQ,0.6957057403853968,3.1685627430869348
7,RQ,1.2111804515904667,4.038585816848029
8,RQ,3.70259737919708,8.798355515270547
9,RQ,82.79211475394675,36.2988293506995
10,RQ,1.0300652816215468,4.062684825194076
11,RQ,2.3608737073824004,7.102477296766054
12,RQ,1.3394080405988944,4.9904930020623315
13,RQ,2.5780542620395144,4.531711968569979
14,RQ,11.855138472619249,15.141529339569399
15,RQ,0.7907252533360817,2.1201957693986
16,RQ,0.9035240710251171,3.3226737479518
17,RQ,3.063827636951418,5.987504908989435
18,RQ,23.103410956206176,15.937709691413765
19,RQ,0.23725766495488704,2.1133306867609827
20,RQ,0.12481546979352187,1.0553204909101421
21,RQ,3.0173849180203933,6.458974148242377
22,RQ,9.019402496979655,11.124631445036119
23,RQ,27.71706000108174,13.681772128636322
24,RQ,21.272687754690516,17.1186796304453
