,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
91,0.2880828674253726,0.7044337302873309,0.11558991607947629,0.048220579172719345,0.9962760896043334,0.8779956785840408,0.7435385347448891,0.06467715151848079,0.8435125732987415,0.0364867581215295,0.6544580129733233,0.8982363163045066,0.7122680363378455,0.041502393273688605
175,0.5491911261394044,0.7292513481903964,0.7135871475649577,0.858287899017929,0.3408574928413879,0.9411015607001859,0.2896220421886216,0.5894751794607417,0.44378037733509923,0.3096529682999995,0.1910154962289491,0.18583872977307,0.9863180516320899,0.06683425090488679
288,0.8265393392998287,0.6472958199808958,0.5104005278611555,0.18894106025422353,0.5483764342238764,0.8743621330011002,0.3066932936022628,0.9718498126596,0.019661939737215306,0.08747823189553243,0.11779738688649011,0.21124600113857236,0.4286562270264219,0.26260880884807786
227,0.6911687708738777,0.5782448051949892,0.04164508238299808,0.4759868109520114,0.1503041321233149,0.8872993643697057,0.8136429865299685,0.9671692247772352,0.5956613916629617,0.030193139126320802,0.5149791609800753,0.4067035312152746,0.013475801123192313,0.33052335413898387
301,0.8608135269903587,0.3602598273544759,0.039201795603137635,0.7369865749724371,0.7785178245644119,0.880500728916067,0.03010573628052141,0.7979989377643161,0.7772550262361888,0.05562212466653689,0.940253318608821,0.3169487696195816,0.7947916328795781,0.027285835429627446
41,0.1450857819879245,0.9541246824473314,0.34707575172288996,0.6736699762948356,0.1466150097297479,0.9086580385658748,0.2521950767464783,0.0746112547064856,0.8814036815368682,0.43026332967253367,0.1376428814833711,0.7687966684767753,0.7716633848960494,0.20154382361726053
137,0.438463807130715,0.9561162593341653,0.19352699761612735,0.4928751925254943,0.5344204489700313,0.8163591412877884,0.47792450232807054,0.17258646472481837,0.13236678969142138,0.7715831612192603,0.9770125717620879,0.6142217283344386,0.9422008045734039,0.9600916225539139
299,0.8527025893481232,0.5224656157921314,0.23783906807293367,0.6451780170876625,0.7118066514288789,0.3702145969581704,0.5885457768985927,0.917284661286348,0.8621952312633577,0.8945491690056859,0.16226452000472372,0.08002205038187661,0.007639710285060343,0.3206949675554473
120,0.38288123789270007,0.9079254573713929,0.8961033732212556,0.7891215882711827,0.6518018629369007,0.17140580260477575,0.5624182998994434,0.9706340079610402,0.612656820100209,0.547675536257236,0.29357660185087425,0.9204031418345877,0.998418650996352,0.07152364363684947
3,0.008488437660221226,0.9706587938866004,0.8487043779912972,0.03044105296539886,0.9231021552854152,0.0320994446303563,0.9413181356877425,0.7088077592251077,0.6457827145531418,0.4837127379233291,0.48400332510257366,0.558326669766272,0.1176847246058661,0.19306564973819898
182,0.5689055486845739,0.8968066686591563,0.8404048667417993,0.843325154609955,0.007285290076156267,0.30387667238866173,0.34988641673100385,0.8140589106550137,0.4678200551600945,0.14675938556953558,0.8798324109647039,0.36467413765898143,0.5281993132955496,0.031249317504090168
117,0.3772368961486407,0.8280341079935115,0.9547859322659679,0.43721633192003934,0.9160740672347844,0.8081405510731986,0.42085040066961416,0.1328244601746638,0.13195244873324397,0.8789464158092838,0.022857033449794506,0.582944274323149,0.8875001783319083,0.47750459436674203
390,0.9966408780051064,0.8059853458720194,0.06461710864505546,0.6676040190921045,0.7161575280944912,0.12311425258123664,0.04034197794615266,0.6128641985897295,0.057580151469648296,0.9249395387130841,0.8307590255096428,0.8849538765697751,0.031474866505402356,0.7220124071494676
