molecule,mapd_liq_density,mapd_surf_tens,Type
MeOH,1.8560566985345355,5.687719565562362,Optimized Set (GP)
MeOH,2.3133365634310263,18.923884881090718,Best IFT Set (GP)
MeOH,3.370474688732904,38.73810714664753,GAFF
