molecule,mapd_liq_density,mapd_surf_tens,Type
MeOH,0.804422149036522,4.73969251793142,Optimized Set (GP)
MeOH,2.3133365634310263,18.923884881090718,Best IFT Set (GP)
MeOH,3.370474688732904,38.73810714664753,GAFF
