split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,Matern52,1.468123468345392,0.1268195280786744,Matern32,0.26358547572221,1.9640017187176304
1,Matern52,0.2313655348810836,0.0507607681316464,Matern32,0.794126581573507,3.5534502281857003
2,Matern52,0.0241857092808474,0.0165335422053913,Matern32,2.9798761749561,6.537927137388371
3,Matern52,0.2043455895481381,0.0484031363877178,Matern32,0.8981048454125652,4.018947674801961
4,Matern52,0.2853770268086328,0.057659729994074,Matern32,0.0254858525176661,0.6739413524405256
5,Matern52,0.290339094526134,0.0570868476447305,Matern32,0.2315801019592122,1.9208731359391045
6,Matern52,0.0020827222338669,0.0048731157876538,Matern32,0.6942316660613476,3.530704489933427
7,Matern52,0.1950980926316506,0.0475476500480407,Matern32,0.1234190719892702,1.4960078120403335
8,Matern52,0.1394792715782492,0.0404944649858105,Matern32,0.0465518769238527,0.9190750404573996
9,Matern52,0.3212646634679845,0.0619519335642416,Matern32,0.4794445498190704,2.9671723746700174
10,Matern52,1.660223717342181,0.1364198406808679,Matern32,1.558255725405299,4.107841470654494
11,Matern52,0.6733317166242722,0.0873873925041301,Matern32,0.480086241104208,2.35633464735064
12,Matern52,0.705424386607834,0.0901308653646108,Matern32,0.2196600059497468,1.6865417901803277
13,Matern52,0.2334886739830437,0.0521653815499413,Matern32,0.2765747623096156,1.9457054663583448
14,Matern52,0.0332383051165728,0.0198264687551006,Matern32,0.0507253810477325,0.8484475915780675
15,Matern52,2.3530413549946694,0.1602212762652034,Matern32,0.3278799615580964,3.528573183808186
16,Matern52,0.4686738367718147,0.0722818491733396,Matern32,0.6722602199052435,4.937565008324872
17,Matern52,0.0122653164288815,0.0118131155021458,Matern32,0.0080075931294783,0.579154461956741
18,Matern52,0.997557508448128,0.1076400213931169,Matern32,0.0913414136485711,2.078700210887559
19,Matern52,4.634804702663358,0.2349129192124111,Matern32,0.0343207928088815,1.3199578102003635
20,Matern52,0.4502264032340812,0.0705396319166988,Matern32,0.8354939967577255,2.5108465703340497
21,Matern52,0.1057146829741999,0.0343956409960029,Matern32,0.1823903550873502,1.2261556103592788
22,Matern52,4.249790449979225e-05,0.0006935817914906,Matern32,0.5330606742898466,2.0805835088436164
23,Matern52,0.0274505134304541,0.0177315140956373,Matern32,0.3294324761739071,1.6736516183803247
24,Matern52,0.0009149544862516,0.0032578042288035,Matern32,3.42011290186751,5.787824820617367
25,Matern52,0.037854812501219,0.0204682835325842,Matern32,0.2185226385572468,3.2791378224196497
26,Matern52,0.0113988503153318,0.0113357427691653,Matern32,0.2861128678182784,3.943971312513312
27,Matern52,0.0241158887797343,0.0166506937330216,Matern32,0.004077893629822,0.4791637107229774
28,Matern52,0.0280584503943677,0.0181475931046692,Matern32,0.0532530515382612,1.7807753605193366
29,Matern52,0.0126208065549572,0.0122953815305016,Matern32,1.1932551956582462,8.466447394858664
30,Matern52,0.7091601793484134,0.0894620278783088,Matern32,3.398245222076758,7.827159336671318
31,Matern52,0.251038827609306,0.0536448995190146,Matern32,0.0196449480562369,0.6518059322887156
32,Matern52,0.1854993296587158,0.0465337468989836,Matern32,1.9968678807281648,7.151670658545023
33,Matern52,0.0283325282155276,0.0183376023534829,Matern32,0.0052548287194284,0.3604074766192068
34,Matern52,0.033219453385834,0.0200318116700379,Matern32,0.2651780352606411,2.6021663115800413
35,Matern52,0.7114898725043416,0.0887428667680963,Matern32,0.0444507716141148,0.7039704444336743
36,Matern52,0.2851516070764276,0.0565199379643518,Matern32,0.4296650154097756,2.269433356274411
37,Matern52,0.0001069811927,0.0011026421707128,Matern32,1.3263976216368631,3.891289810556578
38,Matern52,0.2243254540333175,0.0508631774196678,Matern32,0.0082511670720039,0.323991706937993
39,Matern52,0.5267635335782288,0.0784623398382829,Matern32,0.5493848735727588,2.770103913831466
40,Matern52,0.0374407408791184,0.0204646266068132,Matern32,2.200990724764906,4.8610759141407165
41,Matern52,0.0933039254924161,0.032501751211219,Matern32,0.2577879229918206,1.6633001683790445
42,Matern52,0.3303615435155759,0.0615753934975053,Matern32,2.049223407573934,4.544796407367134
43,Matern52,0.0344524964824038,0.020000467675668,Matern32,0.6315143757948486,2.7179563234608173
44,Matern52,0.1578147319956467,0.0430821413805847,Matern32,0.4199275933060203,2.182415895003566
45,Matern52,0.2085920715156972,0.0486599705592585,Matern32,0.1234733042298231,1.276255810954535
46,Matern52,0.0215590165216753,0.0157508102403353,Matern32,3.988626149544362,7.945221254258401
47,Matern52,0.0979049604998557,0.033809270232773,Matern32,3.424275746796619,6.741544722485354
48,Matern52,0.1748770483014924,0.0455479501867445,Matern32,0.0341583359038418,0.7258934800101701
49,Matern52,0.0986438178423049,0.0344557717733466,Matern32,0.4831161326133348,2.8710328131774747
50,Matern52,1.2486401453774123,0.1179916635020052,Matern32,1.4429188101892765,4.693513311228898
51,Matern52,0.5165386206249281,0.0763715752641535,Matern32,0.000445037444981,0.0813199930699971
52,Matern52,0.1205180825933698,0.0371861182076037,Matern32,0.3091445029227107,2.14141480275241
53,Matern52,0.0217642510665135,0.0159206252885953,Matern32,1.5637955154685208,5.1643038359706
54,Matern52,0.0541752337179022,0.02530458495836,Matern32,1.914597744751694,5.4009668568133264
55,Matern52,0.0011666878258225,0.0036174403903765,Matern32,3.1793498603217767,6.519034032790157
56,Matern52,0.0098084405543053,0.010556615391307,Matern32,0.2331763020295447,1.7470895476413562
57,Matern52,0.0029665303213661,0.0058432172796236,Matern32,0.0619454067304007,0.9078446775826244
58,Matern52,0.003483333281123,0.0063745464219794,Matern32,1.1269519224454547,3.788785888390346
59,Matern52,1.605671949912057e-05,0.000435823804413,Matern32,2.0103030612685555,5.128029951538415
60,Matern52,0.0080259644500362,0.0095474742802227,Matern32,0.5471427666148203,3.2198906695462
61,Matern52,0.0098244918104465,0.010634077341236,Matern32,0.7548804226349163,3.883276897283953
62,Matern52,0.0436498197277923,0.0225626091539028,Matern32,0.1667990731979584,1.7784192437529858
63,Matern52,0.0113236571697588,0.0115735336386109,Matern32,0.6837255217913193,3.613262116091159
64,Matern52,0.0046912789604934,0.0075010193883688,Matern32,0.000768683771512,0.1265595473367602
65,Matern52,0.0976015016681424,0.0332263696472205,Matern32,0.2115167620608655,1.2355221110085792
66,Matern52,0.0828693052398102,0.030790201049084,Matern32,0.2493180062353318,1.343058371049115
67,Matern52,0.0882827623197639,0.0319405684293046,Matern32,0.7502702863427912,2.447728736618674
68,Matern52,0.0064686515706367,0.0086954016946008,Matern32,0.7124928024102315,2.3444712738374887
69,Matern52,0.0016813810842671,0.004458080580131,Matern32,0.1483878803371518,1.1199326514470154
70,Matern52,0.0550815235019002,0.0251445221094345,Matern32,0.0582332215680487,0.6356474419106838
71,Matern52,9.760564393248196e-05,0.0010638255706155,Matern32,0.8041720374481117,2.457540142648698
72,Matern52,0.0930401481144786,0.0330113952560683,Matern32,2.274796323282318,3.997129296690353
73,Matern52,0.031866091201295,0.0194300897639178,Matern32,0.4533303800985943,1.902547199625244
74,Matern52,0.0286841328495272,0.0185348014752265,Matern32,0.1399906663847888,1.0678956685215146
75,Matern52,0.0200725706739887,0.0150701125767249,Matern32,0.1700942960378227,0.8843601587022524
76,Matern52,0.1227141151857517,0.0374394737200836,Matern32,4.230797051937966,4.307939097002208
77,Matern52,0.3613074806631086,0.0645876287387932,Matern32,0.1777329305995616,0.9358713433691334
78,Matern52,0.0671870232598777,0.027966292284092,Matern32,3.540765937495113,4.3605486726923885
