Eotvos_MAD
0.5700732871416563
0.34035730100058503
0.25287517970610196
0.2698594673399917
0.5235446484776134
0.14096097939134644
0.6010931602485179
0.429206366634881
0.4816763712509335
0.775033661854166
0.517408333464882
0.17010447532758236
0.318331260444932
0.4428089186830945
0.503880644363133
0.8821108089101302
0.21008944085409736
0.10297189149982841
0.31339665893788293
0.9786056688570482
0.41799755761335006
0.6646019134436628
0.9196852789533914
0.3158873547292373
0.1095149021402051
