,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
41,0.23941621757449205,0.6391159622043155,0.6071252353308548,0.6227686348185518,0.8412480390433609,0.5190472137592095,0.8754278611922004,0.1289140257684614
42,0.36615444504906675,0.1746619823736297,0.5526329870612142,0.974837208366774,0.4034309464680145,0.8784388466291249,0.37140125780430716,0.25772491258423796
43,0.8797161281880354,0.46002319170285505,0.0055565034664583355,0.16041838032513298,0.4787671223496318,0.3330294487263752,0.9088641024954331,0.33437546808911167
44,0.6698348803766713,0.5874833177600679,0.5843843317196681,0.5341184781431594,0.1356976215977119,0.7625787861568304,0.6290814823948988,0.39665067720091346
45,0.693670675611526,0.9573653139997497,0.10858523566068827,0.5074191940624453,0.5118573320462542,0.9573189596022936,0.0030219794635254972,0.7610459310061474
46,0.10563281275427158,0.6991031436815589,0.13431845637590986,0.6644340417960898,0.6151020163477584,0.45529204348572044,0.8588466640884945,0.9151504621320892
47,0.01396091166438298,0.21746761991905936,0.20251307477890243,0.9754252204863058,0.2947973557005261,0.7584232459278282,0.9720001265076713,0.7696680089074835
48,0.8238172471179699,0.4526746827295123,0.45559571486565387,0.5011952023917111,0.005855097652191292,0.23119465113735344,0.756461396119751,0.6507515332867677
49,0.45659261654631655,0.501321584703432,0.6634917774862389,0.1191617963855063,0.8212173751042211,0.3941708135211567,0.4554027207424001,0.48701678581321944
50,0.4133528294356409,0.5803167842167383,0.05922434864031078,0.3674276683115238,0.5045422296339188,0.4751728614545771,0.36212311969094185,0.060981667010999725
51,0.3585903879067615,0.6409910168666574,0.01648579017205451,0.7167815926510366,0.5152471859254648,0.7528325433095238,0.5579245578320393,0.4465393943560749
52,0.41582472346928484,0.13832461989983103,0.046651714726521305,0.12895481296067948,0.7172415001317356,0.8961541414906593,0.9546734252442493,0.31136078967277864
53,0.5649228376152474,0.6802082498550236,0.8976566509975079,0.6879546457185931,0.9913977767456614,0.6323835056501695,0.6063457557233837,0.9045762105263314
54,0.4521860406466856,0.4172094565357521,0.1403394305414559,0.01980197210955684,0.7027359017847179,0.7668446354391999,0.34224626524365875,0.004629194510912965
55,0.042033858034071774,0.5738890155738637,0.7490222541033158,0.2556065455762617,0.27901078946130153,0.8877285462399677,0.806248565588804,0.636463423069877
56,0.4322327049703935,0.8709647712653681,0.13767091912898002,0.05689807283130285,0.6109054167964053,0.9166095418199351,0.9317908581664631,0.9229693563813144
57,0.36220838270953315,0.8080195866801183,0.19627853872351428,0.34309784921942876,0.19766689422840275,0.09622271455001075,0.7974817210076366,0.8883098371465902
58,0.5758659053056528,0.16809518702933549,0.5157763544966276,0.5260737979865064,0.3827635558811454,0.05143554530135086,0.6648280514987458,0.23805100798059078
59,0.8406983315690196,0.1021023032124082,0.232210870868883,0.8316763055722322,0.8466116418401287,0.5370820087447644,0.7378968534474504,0.384082581559066
60,0.5235367898243206,0.8485353891148273,0.16784627537679886,0.785004706222601,0.6432372402906067,0.8177631035909037,0.5181418621808678,0.8420928613023756
61,0.3952605071026209,0.7605546355314075,0.9281143062714773,0.6536654942897903,0.45557800697824297,0.5075308333054293,0.42657229426440924,0.35463354288585175
62,0.055667211515568756,0.5684351741869154,0.8625273652135627,0.32400989459120266,0.8728987868863689,0.645859755413516,0.05086210376063151,0.1926316399346581
63,0.9261604464941073,0.14770966567136715,0.6981332182991039,0.21727055511709772,0.9339932961642026,0.42341719237559966,0.4214673561433831,0.9761474300923265
64,0.9997164593235237,0.3763358692997362,0.3459128503215089,0.6577740321337586,0.7296877304356955,0.5465854337227722,0.02376918170184414,0.5167832133553889
65,0.2531168874546625,0.6018141823980605,0.7237093255996118,0.43761731488712685,0.9423766263048275,0.5418449340878461,0.8689841607921239,0.08518974462398754
66,0.32855430962128324,0.1834698993411626,0.9837184380841992,0.09966261869715953,0.7128853854354925,0.6661408184434164,0.041452165316575765,0.9640221377347984
67,0.37431534048733334,0.5083928602979921,0.011158724233049635,0.24255960932073886,0.06538407908779657,0.2967180811703653,0.44189546609693936,0.9711615443697634
68,0.7212487087615352,0.358280809374928,0.8537149579913615,0.8778118930513716,0.9475537640961434,0.13429138614788041,0.7127933390247827,0.04180088372059169
69,0.2643214274750826,0.07430981055970523,0.7841313929374337,0.7335833429732088,0.2001914536256028,0.8448710435370227,0.6590813044085942,0.909174760803114
70,0.06262825987423194,0.8899246361073478,0.8927091338972882,0.9991853877504324,0.6886517988866846,0.781037796971198,0.37907966389261544,0.7269143558346552
71,0.787968438650543,0.24291202215382016,0.9559157729120104,0.014195425229064064,0.7853809488743896,0.47053254571369396,0.44665839018581144,0.40475276339644195
72,0.276683457357545,0.37199826158818,0.9361389704568336,0.4889308420883661,0.11023321994801073,0.5655690142511796,0.0794282142979279,0.24842399070705684
73,0.3098377790554302,0.035845263936959644,0.8354245262666603,0.07505095374312049,0.14694037491179127,0.16167007210575612,0.4916079723325194,0.7821492578259354
74,0.35023788544326195,0.45696069385635757,0.0633213698040143,0.2674356138003273,0.394906685625594,0.7863793684758764,0.07153039461902734,0.057894744293765406
75,0.6257425945476564,0.9512223695207486,0.4283165770081204,0.8946125101513134,0.5643388848758556,0.704078638853326,0.8284804098549404,0.462762421378897
76,0.05036001710854956,0.4436079105106021,0.6255070716847845,0.41159768909946715,0.16073253542490032,0.1679837330265599,0.9899836162904317,0.9510651631896717
77,0.6987726207439041,0.41428759897118744,0.10100254200857771,0.6365683567500109,0.3889379239957854,0.12866209092639735,0.8603039008428353,0.20365731012453867
78,0.25648797060978074,0.7043522337667841,0.3759248206539608,0.7494120499439119,0.9074197943660962,0.5298239118671638,0.2672496072720133,0.38576689193007646
79,0.09957800744042727,0.8636287171030473,0.38617653468303637,0.08195950840271381,0.08343601546726466,0.36185548060272943,0.9827264483978883,0.5106882186714727
80,0.9685353004875107,0.5912113469842384,0.9068216292246509,0.6262978566959486,0.8331086919315035,0.8213753949053479,0.4315078695163039,0.4230625555394866
81,0.43986773884841057,0.675185433408099,0.7964319980196177,0.093976306757856,0.06134596393221794,0.733606583182131,0.38765357303565595,0.7407005591969323
82,0.39275963948525294,0.02855996713579877,0.4534725444419299,0.4846149136667266,0.07390247210181147,0.258644468853477,0.2891351544365926,0.21468467142699932
83,0.27267105418513937,0.15392801934451086,0.15630614744457758,0.8603873611859854,0.693635076501382,0.10713875854611732,0.6474663716757761,0.4746244573063148
84,0.2043756280881429,0.19557610271049758,0.817629239810836,0.2709769504484698,0.6596670962761293,0.8020259343170987,0.12567344022862548,0.6756646695163208
85,0.7849713878531329,0.7323913994775052,0.25315497625359124,0.44119978985450475,0.8146339050159359,0.7236753671891253,0.8309367860733892,0.7526522188873157
86,0.07273424839254146,0.7551572067596116,0.8034005466883813,0.5597913897067731,0.37803899582970396,0.029233132192151845,0.09959054071901159,0.597160698216094
87,0.300232121919708,0.0021029621286181065,0.641764427262214,0.1733818556918039,0.7621443857152321,0.9312387774317924,0.04705357572324102,0.6009861081290626
88,0.37724764659771653,0.3840092797176448,0.16208636872882604,0.7025453207644458,0.18417032233767505,0.6419041707441976,0.24091519728782285,0.3393245615326111
89,0.57227527069181,0.8963315643360336,0.2679849120190873,0.3636497687939413,0.27313859794664946,0.08229150740581445,0.7415666981339354,0.8772041238912212
90,0.7544648748250367,0.20091056803377616,0.355380701428891,0.2544935357877909,0.46375240268955936,0.15913159405845043,0.9257542241753501,0.8354486063819109
91,0.8147786312285998,0.9233379029301768,0.6240375269347578,0.10765233646555332,0.48039204786357204,0.11964913379174855,0.8191436044350422,0.32756485359259313
92,0.12737982652618596,0.8762724935850291,0.14781156980726234,0.14429431624280237,0.14323194064097475,0.395089534408659,0.3562463892673114,0.9494182781423262
93,0.580958954105805,0.12344536768009258,0.9710930175894432,0.684936392754025,0.09064364922991625,0.8491884483809737,0.17772124702171146,0.19669122200854577
94,0.852460652158777,0.514173011162213,0.0793044074339572,0.9835773280353801,0.10473804121491145,0.6239172761644498,0.8043494749186237,0.5076760149274369
95,0.7332174503532866,0.8520658387564977,0.23859560567683832,0.6698304447573824,0.8783444491922165,0.9812240964793517,0.15372080919941394,0.7179772578328677
96,0.7712251280976605,0.6129665935797783,0.5255643793402528,0.10040965747025737,0.11844735180913721,0.8063201817345569,0.5287344150856422,0.5793023831473585
97,0.1228105947934425,0.2319876378549959,0.5553220455397448,0.814270492404837,0.8664381866233677,0.20262267747565219,0.11434145351190615,0.6451367097635012
98,0.20652115525771342,0.7093557066211812,0.30047122290688627,0.2894845291972388,0.9695367038265007,0.35834224502227796,0.9203102041989949,0.7098348775926044
99,0.890408963794599,0.8569419421065244,0.19466474180939872,0.8371570413728574,0.6327060463874087,0.69218007725566,0.18631398229460164,0.1316069045140797
100,0.145013862259664,0.5542166546818307,0.46093572290623636,0.5829445350654772,0.0010834623946979539,0.595541104131025,0.895040009060094,0.23366979077518032
101,0.6077353086448087,0.17528610363218255,0.15027130810020306,0.6481356307856355,0.43029895272757845,0.9679705442236061,0.013126169505123459,0.22121690302363425
102,0.34264394085029487,0.657759007719099,0.9980694050316083,0.612835980340462,0.6843009117679477,0.9996948142627362,0.20123003427657277,0.8971775002520954
103,0.38664054676020904,0.4659883227392867,0.07384946918754468,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.171196545410758,0.8631290920687743
104,0.6383840556856023,0.22181849215027014,0.9540671474931495,0.8994678992495692,0.17651433380903683,0.14121777333999253,0.08351817698531558,0.6968197941157402
105,0.559829617160537,0.4729784050971022,0.28211020818572063,0.5437329073646849,0.7682589254904731,0.6819522521809457,0.5520505107779146,0.4992290463126688
106,0.8014670905689378,0.1295998536211156,0.8851513766292962,0.7939881902091319,0.19373225928665452,0.33899849726844644,0.2950425052023621,0.8535670253976729
107,0.11197353862755591,0.8300468292377816,0.7902496607211899,0.13478825085471552,0.5823940796558739,0.3169934766182187,0.406488024692192,0.7383204534250709
108,0.568360456949346,0.11997857992195693,0.9048238164938699,0.27724971415740496,0.5396205644936433,0.46398759394215255,0.6433336404188978,0.5296476437075192
109,0.7598457008000605,0.8903653977529341,0.24282395685210656,0.403975577696799,0.31145774099325413,0.24995277329360807,0.41877491376177084,0.7751962518047227
110,0.31051154913537515,0.08682037374797445,0.424533986143155,0.14840974577368093,0.9598603372492116,0.3739040449775775,0.509872829382085,0.4543691816051614
111,0.476833927294148,0.7744977857787103,0.6692211846212599,0.41548596008480987,0.4433227378823464,0.2183350153773519,0.9645673026479997,0.37102034739026424
112,0.0016181137977169296,0.9972643359981987,0.9219104357905777,0.9544980965379805,0.9886984696658498,0.06708179242067093,0.7202388403078853,0.09091434028960814
113,0.5367963682069476,0.34740590710588104,0.5499243391163119,0.38054641866227307,0.9796657295230472,0.5043545947455106,0.5365346413078078,0.5709392800952705
114,0.8460672466806619,0.6077379793985,0.5791147211116651,0.9698234889171005,0.7957431019490759,0.11011151268459067,0.5737793224760803,0.08066961836195466
115,0.9079873454151872,0.7834432812001237,0.2774742283144082,0.03495915909139268,0.6227864276539556,0.304002225157086,0.2464377140320991,0.47748714310152174
116,0.4006557368503396,0.48551675904556274,0.29341620535124957,0.9635980809715146,0.570304348081271,0.34248001220352087,0.7895174223683802,0.8197705743447902
117,0.4700478723791896,0.972104181854861,0.9947275351340308,0.35744372275814434,0.962479477485043,0.8678230607909332,0.3352435980074548,0.1502561398463308
118,0.49937516160863105,0.3642413964894964,0.5679625569710975,0.7958298676441338,0.07688123702433323,0.19635084936050262,0.7471197080881405,0.713949715318021
119,0.9159111728560952,0.42492989508968954,0.3315075787105218,0.6190283019212186,0.9976445426008315,0.9901243339729396,0.6923048207124242,0.8347152558944054
120,0.2978561008507473,0.02169866447084039,0.22471646653799038,0.20873673136749396,0.20990831931036935,0.7722996587437011,0.018092612104105697,0.22748154991669334
121,0.21852081592078604,0.5467159649312304,0.6841345692228927,0.19546673988048757,0.035199592724390605,0.032535031713816207,0.47267304937037585,0.8057019164708242
122,0.13855081101211164,0.7509844715979653,0.4985634619537954,0.4764001760273801,0.15332994329087085,0.6719869916437162,0.7653706587685578,0.15972837607307125
123,0.9859637268617862,0.33229077215458586,0.4681046618480533,0.5482486227143762,0.9746529398837229,0.9137081065127467,0.1318843148760238,0.42951205020296923
124,0.9366529632981637,0.2601887333043133,0.040096119482259045,0.025553793912827548,0.8159669457287008,0.8541102334440126,0.760149220231492,0.5889863839868541
125,0.7956547512141628,0.8006106316586099,0.03689045842030966,0.3473934663385437,0.7489978740683221,0.5524026581469812,0.6985469005234151,0.18437059645592285
126,0.08935904409929157,0.09099414518439156,0.3953879830999024,0.3142906560519133,0.029933694796723365,0.2886818364760026,0.654327805043729,0.2640568673645983
127,0.7070833655029278,0.5328885293853819,0.5628538545243038,0.3939719367217128,0.3516770561039887,0.7935524489051108,0.9980042656071296,0.34768292979809656
128,0.08047787762863984,0.4937682214973607,0.4164066698676521,0.9884531563818332,0.3055278684342982,0.5630296025349931,0.212474191314818,0.06561392365220226
129,0.19663619550688963,0.35452820579426686,0.8743158207102084,0.4500463378289581,0.2998544736401197,0.4484956403836815,0.9102055281582087,0.8699244698118767
130,0.4641930105971661,0.7389331785562425,0.39456804614756935,0.7626401931890976,0.7770378103647941,0.21340839225903319,0.8244567516963383,0.6909452196119702
131,0.6609776430920136,0.5421895004920324,0.5243112894607873,0.5722904434483782,0.5668523803014799,0.3078585383490174,0.43568068306206564,0.283049773002894
132,0.8374455646381097,0.44942928319361886,0.7371822460022388,0.4961677597809915,0.5963437083904437,0.3787150958252275,0.2700406688896356,0.39140032926514146
133,0.9128812378927001,0.8129254573713928,0.7511033732212556,0.3041215882711828,0.9268018629369006,0.6864058026047758,0.21741829989944325,0.9956340079610401
134,0.4926568201002091,0.8376755362572359,0.9635766018508742,0.7354031418345878,0.6384186509963521,0.17652364363684955,0.7929532353162094,0.07532287934140912
135,0.4252602031653357,0.2698498238354205,0.6350273319693578,0.6319753195224139,0.5496307326312914,0.7375148459059286,0.9947526403012397,0.43725553092067565
136,0.2440727275542819,0.13316029830657597,0.9334764994172688,0.2919889399236018,0.7908881900934783,0.9453173168682906,0.4983557095845199,0.16715155027726145
137,0.7199705041520831,0.9081391823456929,0.4751964808836713,0.389405807245755,0.25565086112190427,0.6067374740159729,0.4135305313552994,0.6111091952686403
138,0.3335535931577847,0.6505259247085765,0.9145862042147495,0.15940503472432474,0.8062499390957432,0.6177541084871782,0.9042626833016896,0.14243282977170263
139,0.8685151543817242,0.9922534235826705,0.7262814303828299,0.42071580320234486,0.8397049991628185,0.38703822611137695,0.9150816708404591,0.18770101285186402
140,0.40615216771601703,0.04451369668965391,0.5856324606117655,0.06708973583152739,0.8555586840694954,0.8610644104427833,0.9656538011283966,0.36471352059457746
141,0.5914223794614714,0.9690150954598923,0.09867094828945834,0.9433760856023392,0.9170434267427185,0.9018606954167947,0.1453427872711255,0.5949364080420745
142,0.19403280759988972,0.6331899874174867,0.6509099657998018,0.3722504563020921,0.09744004699006682,0.5761990705156883,0.7517247038101167,0.16355072093921363
143,0.654564417896629,0.9126884662219165,0.3605991680123691,0.5920092947131192,0.9547335546783364,0.48779961476080425,0.6230769395811658,0.6420878752839052
144,0.952064366349496,0.6652433398632478,0.8483095307339468,0.12295952251944264,0.7569324304451166,0.9255680468947542,0.2564692802562299,0.12264557280606336
145,0.7909271697587238,0.40257346954417345,0.830182385510961,0.04858750276089622,0.9243630405118877,0.530848000519581,0.38351350492916303,0.5307630187047878
146,0.701952975861378,0.0324552034381779,0.6495648410720339,0.11106842248783827,0.22467037808929788,0.44017424429131524,0.29061512702984005,0.008485157037753339
147,0.5343606691654369,0.2805716277469433,0.2876007471691403,0.8543756311090301,0.2625073890824683,0.7437659036196236,0.35296082302594606,0.48179879475145226
148,0.9604231760911582,0.2559953508449808,0.4141949555077129,0.2326133213545624,0.46754035999789806,0.31005258612591285,0.7095655107894349,0.3174461617705297
149,0.15542818453235774,0.47800575377167087,0.7736914108008692,0.7222203326132904,0.6033995580620689,0.41536460433606304,0.46957600615568934,0.6239664606167061
150,0.529580645141268,0.1864405539967723,0.08353429069389393,0.33549915493020294,0.4955318428674995,0.9053180667281987,0.5937193574683657,0.6299967162082207
151,0.4830619729120923,0.04518718479214069,0.8411812903728081,0.8097017005999284,0.4264871387947374,0.43541468233602837,0.25016140016886884,0.09642005671927185
152,0.34568502285562075,0.36579148948550033,0.7332083110616593,0.6045047806704033,0.01636267916373035,0.5743154334106721,0.8130790061099914,0.45502132021263764
153,0.18720107237435615,0.272391299817213,0.0502606002639024,0.5885797995540871,0.4200028453728003,0.9404401009555546,0.12318047995417579,0.6683638009268036
154,0.7393671831701016,0.7154217994258941,0.5990709503829676,0.9249551067032677,0.5555496170735449,0.7270094243436855,0.8866407567339896,0.9113342942394074
155,0.17978669197526076,0.5595407250093468,0.9425008154747694,0.32974869524317457,0.5324783920180434,0.9863183065921652,0.6167129542563807,0.826916761727969
156,0.5997679714245109,0.3888167255912612,0.2605125265310223,0.1693838974940277,0.49233388146037876,0.08974975794132205,0.6103039869446263,0.2941421827106184
157,0.26794989048442086,0.48226609429415307,0.3114067414953433,0.08531273816567636,0.37131818362577207,0.9232631581452826,0.8496233019467239,0.9864629744665017
158,0.6451374484031058,0.0849149197649423,0.11112660200981876,0.5691192904602321,0.6677002316650316,0.18738681662427553,0.34692786885004834,0.9400523158798331
159,0.13156298945368114,0.32303806290418613,0.6114248960341317,0.07266634356290867,0.132934400053232,0.0931717339172522,0.837532969526837,0.5835940892052577
160,0.603789498288754,0.22925766672132425,0.5027988768945881,0.1385336934384377,0.15581529240267933,0.32576052922821147,0.6732806166423004,0.7319042895758926
161,0.8804885458408725,0.24820419036448294,0.5722264213531891,0.577782206906022,0.6467486738603185,0.6352011456331407,0.4043068815630945,0.6701730733527714
162,0.7116713324203076,0.23602064744190668,0.35182439094629475,0.5356484150206944,0.448368806317819,0.7114597617464717,0.06867943484190417,0.14745671382361714
163,0.24659254768831101,0.7889943785400544,0.7596942029198369,0.04104525943993446,0.050955268533329254,0.34667167569937596,0.27839284192044755,0.6867091349721715
164,0.02958059807705049,0.7766874518568209,0.31711900724936487,0.47191397838158955,0.10776507866775685,0.18387420840505608,0.031370614046680394,0.7576793484632978
165,0.28127310035154873,0.008179099538380917,0.5945610536992942,0.8222877120225058,0.23688619320312798,0.0453911144516594,0.5655612262773198,0.11471425423281648
166,0.18114079806364627,0.3286931859988641,0.4865140081073676,0.6431025901582933,0.8933896082239365,0.8125585813559826,0.5123473442085946,0.036527583781108895
167,0.5418105827562869,0.9616087224831373,0.7130796158721658,0.8816132981119305,0.883273063371504,0.0019623337632321946,0.462702335164619,0.9271860071791121
168,0.8099123090707846,0.8425060678878081,0.29890016027512023,0.46807093732743943,0.3446311461759421,0.49671549447820545,0.8505323918119617,0.8932270140042128
169,0.424474661065032,0.1618986610284607,0.2743648177575559,0.8655418933843493,0.9393877159183697,0.6781906475810736,0.9475267010513966,0.5044106359697106
170,0.023406262056429518,0.4086236046604273,0.5364334979579389,0.815068633058878,0.8981858131749466,0.2610464026001614,0.67929829490294,0.35710043123190505
171,0.22783643375107807,0.34355908123277645,0.5058914484636826,0.7112678912079828,0.04433001533036394,0.5135379640514438,0.3959024755923346,0.5200378419423851
172,0.7619421754588758,0.30564150610211144,0.5400788923775469,0.6062972726815035,0.886776338996198,0.018893804555744565,0.2831478768905443,0.6168822266874392
173,0.035367993438804486,0.6484907643345966,0.12802395467613403,0.03988881557736121,0.021516365108337085,0.3527821488382561,0.5810113406519669,0.748831725093639
174,0.511701769346533,0.6716345368763089,0.5126783793312211,0.22405697125433316,0.16798550449404392,0.26627478545802047,0.45405407195005815,0.2695497949391388
175,0.8576860878184293,0.1938273931693999,0.6309972445723013,0.9109137698349083,0.9802735980482683,0.8558011881601911,0.331762780828748,0.17906474034238953
176,0.550884967587288,0.7113595281380357,0.9862656670701954,0.6965128313663166,0.5858498840085289,0.9785107828065301,0.1566377465593838,0.8474135044830723
177,0.6333107809074395,0.9433658029730775,0.6892226602430049,0.9075423233567348,0.5081564125095093,0.12289241839782995,0.5407416604477185,0.10159243963373508
178,0.5165987585364463,0.4350797697638662,0.9689108732652402,0.022460522856401016,0.1745374065887873,0.5830360438139043,0.10524824217423429,0.7995703984939141
179,0.9462113861078646,0.06067282921666573,0.43245526907766846,0.9910119465648601,0.7077947717793478,0.8382332281831502,0.1374713458826244,0.4690262835696933
180,0.94346256835103,0.1084731189963003,0.9750579564851922,0.4283241845255397,0.8638556569262928,0.1453011644108768,0.9593070883578708,0.4151709937338962
181,0.9757334431006676,0.7467647071408737,0.09286096043678986,0.33401379849199897,0.48946898428089336,0.10448162323588661,0.16825429042393503,0.957964258091531
182,0.740381449167452,0.6273188629542106,4.6846068424905016e-05,0.6713955592096018,0.3042685271631289,0.4072321634030592,0.3192031473795488,0.17480398710505646
183,0.6702810641576243,0.4333107299452136,0.12405206997448434,0.7594910417592148,0.5417392963371999,0.042694254816399685,0.4799416203209258,0.286424093331382
184,0.28871660355864254,0.9160972100479451,0.8825569711361555,0.5223220949412042,0.41771401046891066,0.7766200904440567,0.19504977413440944,0.536010636857702
185,0.8746544907097002,0.42752598892846616,0.6038285618806039,0.6794880052758294,0.4140241223032381,0.22375942836326324,0.6302013601380922,0.37627567651271354
186,0.8857351538205033,0.7965058882487287,0.3084217293720715,0.06304447253129244,0.3227965925301944,0.828532962932825,0.7778927873119816,0.44114406596403277
187,0.6796214828668914,0.7236171258962814,0.7426048698819379,0.3966188764053688,0.22677035791853914,0.6963750721592108,0.48947368948271885,0.9940962355431183
