sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,sim_liq_density,sim_surf_tens,mapd_liq_density,mapd_surf_tens,is_pareto,Min Obj
0.3772671207422644,0.1846781957985291,0.0,0.3230990706933719,0.5745961771229269,0.0699380310079252,0.0,0.9791694590924628,58.39049087128443,21082.420155828604,0.2301481120614806,52.69895372704509,False,21140.810646699887
0.3811697121704057,0.2387237614498737,0.0,0.2907951836393932,0.4018299469152519,0.0507736019219751,0.0,0.9239916840898628,57.55825330244232,5003.740841267221,0.2845423192671889,7.725735647786834,True,5061.299094569664
0.3886925136702059,0.166270967849445,0.0,0.2856648369051079,0.5500068067784385,0.0262937325409419,0.0,0.8307000716041073,77.58771381966807,7278.791305083396,1.169673938304166,6.011900738136348,True,7356.379018903064
0.3887635137639257,0.1772912100305822,0.0,0.2930776483962904,0.3457169984169953,0.0605104421551477,0.0,0.9653398738632032,61.781514992175126,8894.530066840092,0.9326520050544485,9.39217909988248,False,8956.311581832268
0.3894938612022975,0.199081831175094,0.0,0.2913665764416338,0.4429980582507011,0.046287884991534,0.0,0.9470250704618928,59.99777849321367,5161.721045761022,0.556555811054909,7.108803973949213,True,5221.718824254235
0.3900996857608811,0.1890462076558472,0.0,0.2971167813700334,0.5110323159606207,0.0636613636213274,0.0,0.7051061678008604,59.15003741045204,5766.824137333218,0.2072844210431796,11.136849753901432,True,5825.974174743669
0.3926766861912836,0.237483126420777,0.0,0.2695757125079928,0.3617791235231968,0.0484001973518349,0.0,1.1126669459770495,62.03974100374801,7192.98180280421,0.7163308978229186,9.75172932417702,False,7255.021543807958
