sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
0.4821300015676884,0.3526859300001483,0.0,0.7772046403835561,-0.18005995388514032,-0.06180899202487448,0.0,-0.05361254374014176
0.7577749814625571,-0.5838609299762765,0.0,-0.14101183699124586,0.23961079403758456,0.04201531449063737,0.0,0.0762924273695918
0.43442701378293785,0.5733264722127882,0.0,-0.6115631222737534,-0.3126268240585042,-0.10219302343520452,0.0,-0.019532748672978398
0.04700771100282581,0.4453600217018626,0.0,-0.005189285485988362,0.7754759756570011,0.29313662287506415,0.0,0.33485180154862615
-0.028687622954722738,-0.08752749124931701,0.0,0.04070452606812368,-0.4193694306805364,0.2612770193281749,0.0,0.863552372415273
0.03960055743147593,-0.003032298224876201,0.0,-0.019374445620827723,-0.1876055464429496,0.9109205164638029,0.0,-0.36479474160771436
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
