,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density,liq_density_unc
42,0.2069613400687894,0.1793126723871819,0.0,0.33011165339860515,0.29175630013934756,0.07034197054755446,0.0,1.113492115868309,393.15,1064.0502176570778,0.3264295085882218
43,0.2069613400687894,0.1793126723871819,0.0,0.33011165339860515,0.29175630013934756,0.07034197054755446,0.0,1.113492115868309,403.15,1048.5290187879925,0.4127426431431203
44,0.2069613400687894,0.1793126723871819,0.0,0.33011165339860515,0.29175630013934756,0.07034197054755446,0.0,1.113492115868309,413.15,1035.2352138490307,0.4823254274250348
45,0.20718080518348472,0.21147180971313956,0.0,0.32160276809260563,0.43593160242504114,0.029049118835725356,0.0,0.8248881592009594,378.15,1053.0800183588674,0.6464348764144856
46,0.20718080518348472,0.21147180971313956,0.0,0.32160276809260563,0.43593160242504114,0.029049118835725356,0.0,0.8248881592009594,383.15,1046.5250979930292,0.5860049213308288
47,0.20718080518348472,0.21147180971313956,0.0,0.32160276809260563,0.43593160242504114,0.029049118835725356,0.0,0.8248881592009594,393.15,1030.3110106055235,0.3159278396773238
48,0.20718080518348472,0.21147180971313956,0.0,0.32160276809260563,0.43593160242504114,0.029049118835725356,0.0,0.8248881592009594,403.15,1014.459825518035,1.0964326308485257
49,0.20718080518348472,0.21147180971313956,0.0,0.32160276809260563,0.43593160242504114,0.029049118835725356,0.0,0.8248881592009594,413.15,997.3107457212427,0.6185710423762205
50,0.20986222477765165,0.16266195759876975,0.0,0.34374963599811537,0.5261517928793458,0.017830970312124855,0.0,0.6976166602562022,378.15,1047.4921102847923,0.73128365575906
51,0.20986222477765165,0.16266195759876975,0.0,0.34374963599811537,0.5261517928793458,0.017830970312124855,0.0,0.6976166602562022,383.15,1039.1193724902616,0.8752040145013459
52,0.20986222477765165,0.16266195759876975,0.0,0.34374963599811537,0.5261517928793458,0.017830970312124855,0.0,0.6976166602562022,393.15,1023.5353146827207,0.6376018992177029
53,0.20986222477765165,0.16266195759876975,0.0,0.34374963599811537,0.5261517928793458,0.017830970312124855,0.0,0.6976166602562022,403.15,1007.1908282585404,0.43263660523156056
54,0.20986222477765165,0.16266195759876975,0.0,0.34374963599811537,0.5261517928793458,0.017830970312124855,0.0,0.6976166602562022,413.15,989.7922830135524,0.5372829424195401
55,0.2100810789880971,0.17299387264177557,0.0,0.34186862472898216,0.5567054958376776,0.03852871460230149,0.0,1.0250128484688013,378.15,1052.61969836089,0.36045862429389086
56,0.2100810789880971,0.17299387264177557,0.0,0.34186862472898216,0.5567054958376776,0.03852871460230149,0.0,1.0250128484688013,383.15,1045.8170144295798,0.5373709666062813
57,0.2100810789880971,0.17299387264177557,0.0,0.34186862472898216,0.5567054958376776,0.03852871460230149,0.0,1.0250128484688013,393.15,1031.7793633523154,0.2377565456893724
58,0.2100810789880971,0.17299387264177557,0.0,0.34186862472898216,0.5567054958376776,0.03852871460230149,0.0,1.0250128484688013,403.15,1018.8293381866004,0.8025350235174475
59,0.2100810789880971,0.17299387264177557,0.0,0.34186862472898216,0.5567054958376776,0.03852871460230149,0.0,1.0250128484688013,413.15,1003.8976998556046,0.597549774559778
60,0.2114224758750137,0.2003582716348723,0.0,0.3189007057771825,0.1551503326188019,0.01724963871843174,0.0,0.9956084569826038,378.15,1094.9145585418175,0.6199728487502388
61,0.2114224758750137,0.2003582716348723,0.0,0.3189007057771825,0.1551503326188019,0.01724963871843174,0.0,0.9956084569826038,383.15,1086.7981605697564,0.4700409045606751
62,0.2114224758750137,0.2003582716348723,0.0,0.3189007057771825,0.1551503326188019,0.01724963871843174,0.0,0.9956084569826038,393.15,1070.6265495266737,0.1618805521445777
63,0.2114224758750137,0.2003582716348723,0.0,0.3189007057771825,0.1551503326188019,0.01724963871843174,0.0,0.9956084569826038,403.15,1053.6865716848026,0.5026432817056815
64,0.2114224758750137,0.2003582716348723,0.0,0.3189007057771825,0.1551503326188019,0.01724963871843174,0.0,0.9956084569826038,413.15,1037.404140931518,0.6847965578960982
65,0.21179937010289906,0.21371880016975614,0.0,0.324984213307562,0.5934785545303665,0.06424635604025629,0.0,0.8648630417085281,378.15,1031.8402497643522,0.34232683404867736
66,0.21179937010289906,0.21371880016975614,0.0,0.324984213307562,0.5934785545303665,0.06424635604025629,0.0,0.8648630417085281,383.15,1024.732302513565,0.4990227153139775
67,0.21179937010289906,0.21371880016975614,0.0,0.324984213307562,0.5934785545303665,0.06424635604025629,0.0,0.8648630417085281,393.15,1009.3944313143883,0.335810804214069
68,0.21179937010289906,0.21371880016975614,0.0,0.324984213307562,0.5934785545303665,0.06424635604025629,0.0,0.8648630417085281,403.15,995.2272287618156,0.45533244289168007
69,0.21179937010289906,0.21371880016975614,0.0,0.324984213307562,0.5934785545303665,0.06424635604025629,0.0,0.8648630417085281,413.15,980.6277720845255,0.6740552723199665
70,0.21426058457598585,0.22672213720325562,0.0,0.30742645916775924,0.2647749776485465,0.03612032826951169,0.0,0.7903780929746659,378.15,1071.811696024715,1.3979064163468853
71,0.21426058457598585,0.22672213720325562,0.0,0.30742645916775924,0.2647749776485465,0.03612032826951169,0.0,0.7903780929746659,383.15,1064.1241558308318,0.5828774119558499
72,0.21426058457598585,0.22672213720325562,0.0,0.30742645916775924,0.2647749776485465,0.03612032826951169,0.0,0.7903780929746659,393.15,1048.1376289328018,0.6448190158248803
73,0.21426058457598585,0.22672213720325562,0.0,0.30742645916775924,0.2647749776485465,0.03612032826951169,0.0,0.7903780929746659,403.15,1032.4406532552994,0.8363103191385772
74,0.21426058457598585,0.22672213720325562,0.0,0.30742645916775924,0.2647749776485465,0.03612032826951169,0.0,0.7903780929746659,413.15,1015.6533741483876,0.7875284970885493
75,0.21562856577742817,0.1891789682044264,0.0,0.3218387714964349,0.43911144675471403,0.0571432263907319,0.0,1.0196118851478375,378.15,1146.970008432174,0.2877631556143067
76,0.21562856577742817,0.1891789682044264,0.0,0.3218387714964349,0.43911144675471403,0.0571432263907319,0.0,1.0196118851478375,383.15,1140.4272548304896,0.43042250991104525
77,0.21562856577742817,0.1891789682044264,0.0,0.3218387714964349,0.43911144675471403,0.0571432263907319,0.0,1.0196118851478375,393.15,1127.3811517873319,0.7201091027017607
78,0.21562856577742817,0.1891789682044264,0.0,0.3218387714964349,0.43911144675471403,0.0571432263907319,0.0,1.0196118851478375,403.15,1112.6530063755747,0.6288393023267552
79,0.21562856577742817,0.1891789682044264,0.0,0.3218387714964349,0.43911144675471403,0.0571432263907319,0.0,1.0196118851478375,413.15,1099.3181435921724,0.26022652771416177
80,0.21598956534444316,0.21182397059139013,0.0,0.3063598194850406,0.20822139372117113,0.05607018819319323,0.0,1.0095997173693578,378.15,1132.1832803499694,0.6193664701826629
81,0.21598956534444316,0.21182397059139013,0.0,0.3063598194850406,0.20822139372117113,0.05607018819319323,0.0,1.0095997173693578,383.15,1124.3876952148828,0.4933512203222004
82,0.21598956534444316,0.21182397059139013,0.0,0.3063598194850406,0.20822139372117113,0.05607018819319323,0.0,1.0095997173693578,393.15,1111.0441728582005,0.2590593655895494
83,0.21598956534444316,0.21182397059139013,0.0,0.3063598194850406,0.20822139372117113,0.05607018819319323,0.0,1.0095997173693578,403.15,1095.3305324354633,0.5330817210454
84,0.21598956534444316,0.21182397059139013,0.0,0.3063598194850406,0.20822139372117113,0.05607018819319323,0.0,1.0095997173693578,413.15,1082.0699536103527,0.2714652743496243
85,0.21686134495043471,0.1757884529133842,0.0,0.32811203792922455,0.3430124451009279,0.03496331693991797,0.0,0.8939982388381613,378.15,1127.7143490260146,0.782480651783047
86,0.21686134495043471,0.1757884529133842,0.0,0.32811203792922455,0.3430124451009279,0.03496331693991797,0.0,0.8939982388381613,383.15,1120.2185328505316,0.4860121300766573
87,0.21686134495043471,0.1757884529133842,0.0,0.32811203792922455,0.3430124451009279,0.03496331693991797,0.0,0.8939982388381613,393.15,1105.0436180508266,0.26500814937836803
88,0.21686134495043471,0.1757884529133842,0.0,0.32811203792922455,0.3430124451009279,0.03496331693991797,0.0,0.8939982388381613,403.15,1090.2296906920826,0.24394408855061267
89,0.21686134495043471,0.1757884529133842,0.0,0.32811203792922455,0.3430124451009279,0.03496331693991797,0.0,0.8939982388381613,413.15,1073.2691683580474,0.5357621494925959
90,0.21738923197425056,0.17884354433605892,0.0,0.3208244376103513,0.10251610472073514,0.025747839727414824,0.0,0.7709153864171707,378.15,1124.8445519253237,0.5298746134922661
91,0.21738923197425056,0.17884354433605892,0.0,0.3208244376103513,0.10251610472073514,0.025747839727414824,0.0,0.7709153864171707,383.15,1117.844954401052,0.08350520423757604
92,0.21738923197425056,0.17884354433605892,0.0,0.3208244376103513,0.10251610472073514,0.025747839727414824,0.0,0.7709153864171707,393.15,1101.9470537956693,0.7843136834350766
93,0.21738923197425056,0.17884354433605892,0.0,0.3208244376103513,0.10251610472073514,0.025747839727414824,0.0,0.7709153864171707,403.15,1081.807974661698,0.6913875281187541
94,0.21738923197425056,0.17884354433605892,0.0,0.3208244376103513,0.10251610472073514,0.025747839727414824,0.0,0.7709153864171707,413.15,1063.7639267047086,0.17380093757011014
95,0.2182748754885923,0.18053183390565875,0.0,0.33029833959163246,0.6156562623164406,0.020663084922920377,0.0,0.8469940518114449,378.15,1148.0165123403763,0.22912110142303158
96,0.2182748754885923,0.18053183390565875,0.0,0.33029833959163246,0.6156562623164406,0.020663084922920377,0.0,0.8469940518114449,383.15,1141.4120412381922,0.3640424834585017
97,0.2182748754885923,0.18053183390565875,0.0,0.33029833959163246,0.6156562623164406,0.020663084922920377,0.0,0.8469940518114449,393.15,1127.4044389568392,0.37055764491228343
98,0.2182748754885923,0.18053183390565875,0.0,0.33029833959163246,0.6156562623164406,0.020663084922920377,0.0,0.8469940518114449,403.15,1112.439824412032,0.7842733902415433
99,0.2182748754885923,0.18053183390565875,0.0,0.33029833959163246,0.6156562623164406,0.020663084922920377,0.0,0.8469940518114449,413.15,1097.3473203980127,0.3589156003174704
100,0.21988109894507593,0.16214813979694578,0.0,0.3394834896324487,0.34604489109176967,0.0792542961648662,0.0,0.8673084273172628,378.15,1059.005797949375,0.15683425374929316
101,0.21988109894507593,0.16214813979694578,0.0,0.3394834896324487,0.34604489109176967,0.0792542961648662,0.0,0.8673084273172628,383.15,1051.6070416803982,0.2546006223410204
102,0.21988109894507593,0.16214813979694578,0.0,0.3394834896324487,0.34604489109176967,0.0792542961648662,0.0,0.8673084273172628,393.15,1037.1800999814918,0.5889626245423591
103,0.21988109894507593,0.16214813979694578,0.0,0.3394834896324487,0.34604489109176967,0.0792542961648662,0.0,0.8673084273172628,403.15,1022.5814567971639,0.479918576195756
104,0.21988109894507593,0.16214813979694578,0.0,0.3394834896324487,0.34604489109176967,0.0792542961648662,0.0,0.8673084273172628,413.15,1007.3854204411986,0.8085988068320394
105,0.22521986659471685,0.182113004243814,0.0,0.32517519333062517,0.1290660513967857,0.041836463504292876,0.0,1.098978189896504,378.15,1090.902883719559,0.5259312539151071
106,0.22521986659471685,0.182113004243814,0.0,0.32517519333062517,0.1290660513967857,0.041836463504292876,0.0,1.098978189896504,383.15,1084.4335763741378,0.43595933124181163
107,0.22521986659471685,0.182113004243814,0.0,0.32517519333062517,0.1290660513967857,0.041836463504292876,0.0,1.098978189896504,393.15,1068.6553725677697,0.6856147072258479
108,0.22521986659471685,0.182113004243814,0.0,0.32517519333062517,0.1290660513967857,0.041836463504292876,0.0,1.098978189896504,403.15,1052.9074210647773,0.41665921720926524
109,0.22521986659471685,0.182113004243814,0.0,0.32517519333062517,0.1290660513967857,0.041836463504292876,0.0,1.098978189896504,413.15,1037.4524561025198,0.7148482293161282
110,0.22682053246836856,0.16635363602191328,0.0,0.33907464891235867,0.5819544447941409,0.028706550139248454,0.0,1.1108055368682697,378.15,1119.2331136881185,0.2125565785569025
111,0.22682053246836856,0.16635363602191328,0.0,0.33907464891235867,0.5819544447941409,0.028706550139248454,0.0,1.1108055368682697,383.15,1113.5302191135265,0.26925201867904464
112,0.22682053246836856,0.16635363602191328,0.0,0.33907464891235867,0.5819544447941409,0.028706550139248454,0.0,1.1108055368682697,393.15,1101.273550345487,0.39719114721639576
113,0.22682053246836856,0.16635363602191328,0.0,0.33907464891235867,0.5819544447941409,0.028706550139248454,0.0,1.1108055368682697,403.15,1088.806955830949,0.3120813293632673
114,0.22682053246836856,0.16635363602191328,0.0,0.33907464891235867,0.5819544447941409,0.028706550139248454,0.0,1.1108055368682697,413.15,1075.1034997133959,0.6456870519773568
115,0.22695053489442713,0.19579171275213636,0.0,0.3326156705757005,0.49782365378946136,0.016746944135511716,0.0,1.0237281709085444,378.15,1084.1284440325433,0.620226276015347
116,0.22695053489442713,0.19579171275213636,0.0,0.3326156705757005,0.49782365378946136,0.016746944135511716,0.0,1.0237281709085444,383.15,1077.0411494093769,0.7084791330533583
117,0.22695053489442713,0.19579171275213636,0.0,0.3326156705757005,0.49782365378946136,0.016746944135511716,0.0,1.0237281709085444,393.15,1063.3114742384296,0.7763583152131589
118,0.22695053489442713,0.19579171275213636,0.0,0.3326156705757005,0.49782365378946136,0.016746944135511716,0.0,1.0237281709085444,403.15,1049.6618575470202,0.49889334501783655
119,0.22695053489442713,0.19579171275213636,0.0,0.3326156705757005,0.49782365378946136,0.016746944135511716,0.0,1.0237281709085444,413.15,1036.3433622156606,0.750294146301791
120,0.22727000882934859,0.23280592401678968,0.0,0.31317821553530983,0.48645589751238605,0.02681079116017543,0.0,1.1196605562736826,378.15,1081.0094022937699,0.6197228169961057
121,0.22727000882934859,0.23280592401678968,0.0,0.31317821553530983,0.48645589751238605,0.02681079116017543,0.0,1.1196605562736826,383.15,1073.980658761886,0.6367575890575228
122,0.22727000882934859,0.23280592401678968,0.0,0.31317821553530983,0.48645589751238605,0.02681079116017543,0.0,1.1196605562736826,393.15,1060.0092678992855,0.6092993784650975
123,0.22727000882934859,0.23280592401678968,0.0,0.31317821553530983,0.48645589751238605,0.02681079116017543,0.0,1.1196605562736826,403.15,1047.7867046784802,0.7518709400785186
124,0.22727000882934859,0.23280592401678968,0.0,0.31317821553530983,0.48645589751238605,0.02681079116017543,0.0,1.1196605562736826,413.15,1033.0945215663735,0.558823679459521
125,0.23218732189042496,0.24740162195893978,0.0,0.29189614612043935,0.25345632123269024,0.0681144087273306,0.0,1.0923246317383826,378.15,1092.8897080328024,0.9649040916259608
126,0.23218732189042496,0.24740162195893978,0.0,0.29189614612043935,0.25345632123269024,0.0681144087273306,0.0,1.0923246317383826,383.15,1086.1266587115153,0.8125287919839927
127,0.23218732189042496,0.24740162195893978,0.0,0.29189614612043935,0.25345632123269024,0.0681144087273306,0.0,1.0923246317383826,393.15,1073.4403824895824,0.489978654455901
128,0.23218732189042496,0.24740162195893978,0.0,0.29189614612043935,0.25345632123269024,0.0681144087273306,0.0,1.0923246317383826,403.15,1060.335803618006,0.5030402968844142
129,0.23218732189042496,0.24740162195893978,0.0,0.29189614612043935,0.25345632123269024,0.0681144087273306,0.0,1.0923246317383826,413.15,1048.4237124486142,0.9531595832435578
130,0.23322454474270482,0.25820229731012584,0.0,0.30236139238256565,0.6124360863285622,0.07960697354283933,0.0,1.1064254214817246,378.15,1034.3085457711447,0.6802529622130258
131,0.23322454474270482,0.25820229731012584,0.0,0.30236139238256565,0.6124360863285622,0.07960697354283933,0.0,1.1064254214817246,383.15,1028.4701311614026,0.5166966223170927
132,0.23322454474270482,0.25820229731012584,0.0,0.30236139238256565,0.6124360863285622,0.07960697354283933,0.0,1.1064254214817246,393.15,1016.9955980254383,0.18977904382836353
133,0.23322454474270482,0.25820229731012584,0.0,0.30236139238256565,0.6124360863285622,0.07960697354283933,0.0,1.1064254214817246,403.15,1004.5490151839655,0.5880209345433003
134,0.23322454474270482,0.25820229731012584,0.0,0.30236139238256565,0.6124360863285622,0.07960697354283933,0.0,1.1064254214817246,413.15,992.5946534716192,0.6244060639237446
135,0.2334365850716913,0.2055622290981625,0.0,0.3291449823802379,0.53715769412532,0.051345739935605594,0.0,1.1144329677948352,378.15,1070.5382690185645,0.5092092542715764
136,0.2334365850716913,0.2055622290981625,0.0,0.3291449823802379,0.53715769412532,0.051345739935605594,0.0,1.1144329677948352,383.15,1065.1782683899096,0.43822357053190525
137,0.2334365850716913,0.2055622290981625,0.0,0.3291449823802379,0.53715769412532,0.051345739935605594,0.0,1.1144329677948352,393.15,1052.2376142804596,0.3360203980207727
138,0.2334365850716913,0.2055622290981625,0.0,0.3291449823802379,0.53715769412532,0.051345739935605594,0.0,1.1144329677948352,403.15,1040.9222894094316,0.5324444329936324
139,0.2334365850716913,0.2055622290981625,0.0,0.3291449823802379,0.53715769412532,0.051345739935605594,0.0,1.1144329677948352,413.15,1028.0446332453346,0.5225890766542999
140,0.2341117766662888,0.18688867584052266,0.0,0.3386033545022974,0.6040039943449022,0.07932366783344157,0.0,1.0300195939300352,378.15,1062.4807239701775,0.4144189855468768
141,0.2341117766662888,0.18688867584052266,0.0,0.3386033545022974,0.6040039943449022,0.07932366783344157,0.0,1.0300195939300352,383.15,1056.4188103079082,0.46070617741699893
142,0.2341117766662888,0.18688867584052266,0.0,0.3386033545022974,0.6040039943449022,0.07932366783344157,0.0,1.0300195939300352,393.15,1044.2099313594874,0.47471850630098095
143,0.2341117766662888,0.18688867584052266,0.0,0.3386033545022974,0.6040039943449022,0.07932366783344157,0.0,1.0300195939300352,403.15,1032.1522561385602,0.22719794052536707
144,0.2341117766662888,0.18688867584052266,0.0,0.3386033545022974,0.6040039943449022,0.07932366783344157,0.0,1.0300195939300352,413.15,1020.0417724511758,0.23256574215939016
145,0.2349007995038536,0.23947461085783442,0.0,0.3135876909962904,0.6141780127155992,0.039917324333548686,0.0,0.922127262694785,378.15,1057.3149304975275,0.4280778748917707
146,0.2349007995038536,0.23947461085783442,0.0,0.3135876909962904,0.6141780127155992,0.039917324333548686,0.0,0.922127262694785,383.15,1050.4681790857876,0.5587480514549338
147,0.2349007995038536,0.23947461085783442,0.0,0.3135876909962904,0.6141780127155992,0.039917324333548686,0.0,0.922127262694785,393.15,1037.8651837848845,0.20919233235008755
148,0.2349007995038536,0.23947461085783442,0.0,0.3135876909962904,0.6141780127155992,0.039917324333548686,0.0,0.922127262694785,403.15,1024.9016983782658,0.54186798546139
149,0.2349007995038536,0.23947461085783442,0.0,0.3135876909962904,0.6141780127155992,0.039917324333548686,0.0,0.922127262694785,413.15,1010.1531799877705,0.7255862676976366
150,0.2361921287137956,0.1526332333828393,0.0,0.32958066858118157,0.3347383863659338,0.03502024011584637,0.0,0.9898393881748702,378.15,1191.992357402742,0.3577711354212353
151,0.2361921287137956,0.1526332333828393,0.0,0.32958066858118157,0.3347383863659338,0.03502024011584637,0.0,0.9898393881748702,383.15,1185.1120497601742,0.9493087801223311
152,0.2361921287137956,0.1526332333828393,0.0,0.32958066858118157,0.3347383863659338,0.03502024011584637,0.0,0.9898393881748702,393.15,1172.2816324642017,0.4944426167723316
153,0.2361921287137956,0.1526332333828393,0.0,0.32958066858118157,0.3347383863659338,0.03502024011584637,0.0,0.9898393881748702,403.15,1158.865670479855,0.8153750418134434
154,0.2361921287137956,0.1526332333828393,0.0,0.32958066858118157,0.3347383863659338,0.03502024011584637,0.0,0.9898393881748702,413.15,1144.9607656937226,0.4443460504323874
155,0.23860965297555434,0.27541351528609703,0.0,0.2868180321089193,0.3389465613627778,0.022020894208072565,0.0,0.9921104536747509,378.15,1039.6306447147704,2.1503903424123485
156,0.23860965297555434,0.27541351528609703,0.0,0.2868180321089193,0.3389465613627778,0.022020894208072565,0.0,0.9921104536747509,383.15,1035.4551245175758,2.455703316013511
157,0.23860965297555434,0.27541351528609703,0.0,0.2868180321089193,0.3389465613627778,0.022020894208072565,0.0,0.9921104536747509,393.15,1021.7339810901811,2.463000830777765
158,0.23860965297555434,0.27541351528609703,0.0,0.2868180321089193,0.3389465613627778,0.022020894208072565,0.0,0.9921104536747509,403.15,1012.3386192153998,1.8274531738649846
159,0.23860965297555434,0.27541351528609703,0.0,0.2868180321089193,0.3389465613627778,0.022020894208072565,0.0,0.9921104536747509,413.15,998.2999575072315,0.4956907996673617
160,0.23961328283894284,0.18745096323337584,0.0,0.3240493040406384,0.0930385797232572,0.06244326540527784,0.0,0.9374367310406535,378.15,1054.675590091112,0.8126460405402023
161,0.23961328283894284,0.18745096323337584,0.0,0.3240493040406384,0.0930385797232572,0.06244326540527784,0.0,0.9374367310406535,383.15,1046.1338845077203,0.6057313618790701
