,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
138757,0.6996012582142828,0.7852337057018098,0.5278121641810348,0.45367142724235765,0.2015067590567353,0.4791770168484846,0.19005655721710477,0.4422982797923123,0.7313309538484178,0.7885093521297479
106344,0.47261748104314316,0.4893387532017853,0.5521740241027268,0.5492029022865581,0.2421522017765926,0.5117339699167853,0.6710974113029888,0.7883516542356375,0.8700841215779102,0.9149528240026993
153332,0.07585597465852184,0.8806084397398566,0.20286608590794974,0.8604501760242408,0.061555370724991884,0.8438420896991216,0.33168044378713896,0.4642178068338026,0.7904618331871673,0.9283444769865603
48771,0.33920501027961186,0.6688275796868506,0.024442360191972767,0.8010987551804405,0.02829877387271251,0.08623494866338112,0.8163577618003308,0.3252647113593363,0.8209723465009776,0.5466895687318161
23544,0.6078875438546202,0.6241080248198746,0.16581462013035952,0.6120341123740495,0.9951942069348856,0.7333505515141718,0.41968863638621307,0.44195952303409736,0.6345335172386717,0.05165814497301976
49620,0.7044914331287058,0.500726996204533,0.8025800593701736,0.4500590270109422,0.361599450625464,0.7890194263973512,0.9227414943181815,0.9749474802565629,0.35351245344843923,0.3437171531021546
2024,0.5912078568809255,0.3552533860317962,0.5699722372657248,0.8089523623054489,0.4036381326504049,0.9522175709382893,0.8530010853213413,0.9882164386216025,0.7932093559084005,0.7588189908645275
153472,0.15662459989664196,0.9034632947861015,0.4376353520525099,0.5540885759570602,0.6469094649179448,0.6266404401434583,0.9401243374756031,0.9634140049238763,0.2896871913067553,0.3036413949750829
111977,0.730903389925153,0.4343886612908911,0.9177988167444606,0.04633486314173356,0.5871608248132346,0.7698430293674343,0.7196617682724618,0.4516899880671389,0.6012824392479839,0.4669083652468102
41585,0.4647158990991618,0.530066077484912,0.5927009457108361,0.4206391959494909,0.3714310522433829,0.7255145359228877,0.6369264062374738,0.5999587144419212,0.7901880224021298,0.06486499230842241
135780,0.10146787031689815,0.9864692809055011,0.08122782311758533,0.9882484419804713,0.5955002553199771,0.7138176950268184,0.3999974056311709,0.8706995400256506,0.6466648285222397,0.6684897734714869
44663,0.8136499632147439,0.612420848003782,0.8479331095561262,0.04234795171241625,0.4915732581846059,0.5697394904529735,0.5608205780002121,0.21398460233781597,0.6384285889947784,0.8093470685854458
4540,0.9776854610882824,0.3530335491840567,0.3370819164815953,0.5770427876740086,0.5148573036930404,0.992632006948024,0.7134482041923633,0.20609335669444367,0.5536432274098362,0.7955744409499751
107435,0.9466069117628177,0.058818640658711896,0.23427015062340917,0.5571158110745014,0.5434960469745126,0.9251457975852322,0.09886052977443674,0.24040234128074073,0.9899622127997105,0.8607887776255186
78734,0.5810714278317197,0.5194060229607852,0.9450930155122129,0.12129621899837695,0.17746728461493297,0.7120095465393452,0.903338551148715,0.5346349001914852,0.5644264858060432,0.324729213209408
7657,0.6940563462583962,0.41940124809346185,0.59579134569629,0.5600191837698401,0.1372715146635348,0.8182117207113802,0.3663161905546064,0.8349692543669207,0.6704855273414587,0.2728171045811593
83015,0.18794796447395676,0.784432406480857,0.5225123939701386,0.5467593252312481,0.9486059606049899,0.9022163932038312,0.7984230858214568,0.808780873689054,0.7106402271314832,0.9719632509094858
2195,0.04717346648680874,0.8306753838512918,0.8682735604487342,0.04198877160047422,0.8003974326295812,0.550004147925349,0.9596527220272824,0.9662469089016342,0.33056564981983627,0.2265695176079661
64848,0.5809692180233917,0.7348210268703058,0.4367286709797834,0.5040582245279642,0.6114689572765772,0.5457767559552519,0.0701169920605219,0.7292782419433418,0.9597484713826385,0.014055629138276548
102142,0.7513959364788175,0.7030497439023811,0.2416340111334873,0.5842868701429603,0.5098624521855434,0.5732858770260263,0.12558965240123052,0.7158587643531329,0.5250107823271422,0.8934372224396692
88266,0.7923439758128544,0.5692683987977369,0.0823532785591258,0.8167694147622181,0.5701644163119415,0.9703776753847295,0.7778736188003361,0.9167363730371921,0.25164786522061827,0.9570526246904845
31543,0.64554187339618,0.4351249436507717,0.47106443169366113,0.5865282636567497,0.2852830758463832,0.6172260267164682,0.12547062319908853,0.9101311848063666,0.7987984078991575,0.6338509770914371
61424,0.5340354020606105,0.7754378843041169,0.6594349744903405,0.3452008524057578,0.6192351020302561,0.0853112161971311,0.8881071264804516,0.8283024257970016,0.46929804040894396,0.6395512426520289
151841,0.586922265055587,0.20740716215058216,0.00023808485059422093,0.9356957549466803,0.6533650433390461,0.96823660444648,0.4232309167523843,0.6233340561012289,0.9865209712367254,0.42993253561420924
140552,0.34577378177536705,0.8810845720160994,0.8194323716847317,0.24802197451202707,0.14431607116797482,0.6318816809017238,0.9217061188261119,0.2585930132850183,0.4553828238103011,0.5534886109129867
65165,0.6256988513607034,0.17714054318102485,0.03575797286436792,0.9516466211327634,0.4792486132950538,0.6508364416324159,0.9784772827211599,0.7440283426579269,0.9747359628480945,0.13326248404622942
43753,0.6845046740302254,0.428432678055114,0.9227770634207031,0.024845629785077462,0.4077508625441562,0.6256044263700626,0.46039083779871093,0.8982507459971532,0.4153324305329846,0.7713399493233272
111538,0.18118512365046693,0.8568340306046244,0.2147695690627122,0.7038776196147626,0.5158325671199826,0.6169629276921,0.9226606000603366,0.6572051272572238,0.3416345517949964,0.9492258095635933
35283,0.8505018045464087,0.37651465235749,0.0481075805028988,0.6168370059218663,0.35846635142922584,0.40979008784376153,0.4519801329195574,0.41962055286688893,0.7800819982025927,0.6498612164936676
11646,0.2284168496983029,0.6892759576183695,0.27742947931802037,0.8124144834389004,0.18783070768104795,0.7169122297146348,0.49834146338611024,0.9810883333179892,0.7307917741439531,0.6631812100755535
137975,0.6399783927688951,0.23859168063922648,0.15981201703954503,0.9594905260301106,0.1672323914923043,0.932906500793629,0.9064080073359526,0.41396029468380896,0.951491894726525,0.9528527358197287
64599,0.3651038963671518,0.912186037098845,0.4427153038761382,0.5449191000664241,0.3642695972729708,0.2296909671407626,0.37111767996465,0.7223169514454805,0.6546030042704654,0.7702328218427996
22814,0.584846346436841,0.4271144842540509,0.8979128064955927,0.16496101103695618,0.4496950451637692,0.4627979691183919,0.8869793114561647,0.9709327087341132,0.5107110500221859,0.29921933979328325
155117,0.512921806926985,0.8579344517313467,0.8063911379448838,0.11007460796083539,0.13709163561511,0.8382617403745539,0.21675023736613935,0.9398652079354454,0.17720866116549244,0.539622129182516
144716,0.24003259431777207,0.5194093302330706,0.9154257179292646,0.1361455011047488,0.3719375429399632,0.8130070459085774,0.5927915179831101,0.9964291384160102,0.8599188803633672,0.47347801090388686
19147,0.3541648723451876,0.7383688662987367,0.25052216304667124,0.6378925723424961,0.6004049453549475,0.22352746366840895,0.711859987704249,0.9701164554545734,0.5934047149710348,0.1998800190826745
123218,0.6243538264648861,0.9204807811148451,0.20886834908360316,0.6226625484990397,0.852558992730406,0.6561629090017423,0.024052461501089206,0.11613044380211152,0.9738768111014636,0.4625372942157199
964,0.9455685032672756,0.6757790392133206,0.5114527647700832,0.3363001555903598,0.7473347567247326,0.42476174649387305,0.27577727502185856,0.6312084810659881,0.3033499939379798,0.8281881487280107
90009,0.7240091258622477,0.23337831381531068,0.9930283953439605,0.01950180162418321,0.751754439939832,0.7771898686197294,0.8341117963752334,0.7089434920588665,0.6568575270881175,0.4306130201402048
157131,0.8955998922739048,0.3924475945811569,0.6328541386168994,0.29982921837192383,0.4926180455309485,0.5978690118406993,0.6421010675369224,0.8318345780464089,0.17862903470196032,0.5883462457884179
150202,0.736423852288687,0.537383430587918,0.6872793572319412,0.2122436517157948,0.4201677244175393,0.2963875316287268,0.014901813839390897,0.893661666023103,0.9558897593029301,0.780894040421038
8455,0.6393769375663321,0.9850877675479454,0.46099328833487574,0.48158934782448626,0.0412157021465245,0.7354652431203296,0.24654300884859603,0.4321251566733634,0.18419559704001176,0.759057137629627
112513,0.9999865471622167,0.8448927118267666,0.13929810266792414,0.45793942575422186,0.858423304272899,0.16248583715943063,0.5331694794398999,0.08595636441309985,0.4545462347961361,0.872165389382814
1690,0.2924421098184516,0.8104879055318434,0.646208417507555,0.3551690035423532,0.5269996940961943,0.85383572643398,0.7336829284880951,0.32300695986896993,0.6217861494267137,0.8645647778639381
34446,0.24265760794515576,0.5677484424248597,0.1286255154416805,0.7457019393482359,0.6165929417113365,0.6418415870128671,0.3852038614234763,0.8199571511839412,0.9991430275910989,0.14631722971397307
70691,0.9217156008928783,0.7679700151004223,0.785761346723262,0.02082812077158094,0.4140910021365199,0.18632529249537663,0.2935521187603847,0.7054584388892916,0.2910245866349955,0.9379517717284155
59686,0.9973563166441534,0.6602225167280938,0.6123236127640888,0.2601200480287247,0.4625130494175564,0.22067048943693196,0.4656987321927559,0.24120058244512943,0.6839634243888058,0.6876547552084206
97920,0.3033273842328419,0.9117666736146814,0.9486489284490991,0.018349977464312595,0.31829608953131516,0.41320145739124436,0.8120167244161461,0.3844059747413871,0.7886357205047292,0.5740542670346525
65789,0.4454307277200671,0.9066201045539392,0.4333464815958947,0.4730504920126616,0.5879895932287691,0.6628447426386616,0.16095376605864814,0.31554549145308075,0.9148461574647843,0.9602952228072457
84701,0.27008304692720647,0.9818856822786928,0.13859243972380247,0.7456254104437973,0.709763737138408,0.6238496840594319,0.9106064526799842,0.6778503240168519,0.2387426565926009,0.07763177067956481
6689,0.8319254964773116,0.45565301021435733,0.8497748423307973,0.15379188686629203,0.16951560778877892,0.9570927583700566,0.7753979670283349,0.3792043191794826,0.1965583395513197,0.9552040011154329
2063,0.25618857800093314,0.7044499865237093,0.6223282809506561,0.26410197505273314,0.6802180905795246,0.15427514619166216,0.7108668850749624,0.9825783842483755,0.6862134843930581,0.4283833974519952
52411,0.8590224305148805,0.5037284283121591,0.3143522432377296,0.3907646164554465,0.9725125849893947,0.13767758093415144,0.4320499807891403,0.8211389200259412,0.6580615764060137,0.8025300750849043
55915,0.5788437803362456,0.8122663918160732,0.6714904385285881,0.33200171142115387,0.7091586960701824,0.6097306652338056,0.9821066630062895,0.40142929093086377,0.18227313192324712,0.5378260989238622
97246,0.023483380392009215,0.9822016935726987,0.006455774452498509,0.7616880770330362,0.6889097071936235,0.4161091537475708,0.44545974442492414,0.11140117759120582,0.7748665362372348,0.7956290060926438
59128,0.6148261564487504,0.6303762777863535,0.5310626502996117,0.6331460393444461,0.6340085675616007,0.9900563009766024,0.8422859026060169,0.8909972304852648,0.3602105081592967,0.9352357966977534
124243,0.9732039978598566,0.1445046907568089,0.8586245481649287,0.029512599440689985,0.33219448380510136,0.9478837901510662,0.11885900768593848,0.8713765298272655,0.4672908111741615,0.5670821040912571
14499,0.797836386588248,0.6917556814708973,0.3033893317860234,0.5247172190466575,0.5881223000123733,0.29193138902661797,0.24022299570674516,0.7391948793020248,0.6222918411142557,0.5188503327268826
88603,0.2735222709790368,0.9860633110699831,0.38415420614679924,0.5566987643297374,0.3329558745157827,0.10539537164693634,0.6423526570884647,0.7324837412341838,0.4019839021469411,0.0027463204886275243
50531,0.7079305536917002,0.030792133623052033,0.7217483381732817,0.3880113088900284,0.7619403734840087,0.7659453399331801,0.6031689720866035,0.8662028221438195,0.9225407333994188,0.02039439856492744
73048,0.025980720606235387,0.731658901367122,0.14907504633482127,0.7901290165178967,0.5179847881278455,0.6967046707640216,0.7620721445039036,0.3359151485909516,0.9538914078050534,0.3513415106086202
151671,0.33182446734988946,0.6138049701911062,0.2342306058982237,0.9231184749464051,0.7784512840461066,0.8482622545393939,0.9706248106131289,0.6459253403249737,0.9684602935898792,0.23149011689789564
149133,0.8840715286305822,0.2137939079114568,0.5114748232634415,0.3426394459492637,0.9917051702017748,0.4423005375744698,0.6145462075490251,0.4333670520269445,0.9356100545124563,0.9555179691018226
100700,0.7742581261045394,0.22400842670684487,0.23858958006017822,0.5064138274387364,0.932291724098697,0.10687074371223591,0.6756796637600013,0.8653992551866784,0.9678043504640139,0.9306639441470066
39801,0.9242723944257976,0.4974847497714427,0.6928853505083655,0.2786204449056023,0.7383951746976666,0.10028280528152328,0.8681181515858829,0.6089347156412815,0.8851195244831345,0.3310807514508205
134992,0.8380454813176716,0.19458851520652995,0.9952737801728336,0.30415728735286496,0.6465945547699445,0.9460431625665704,0.7436717597761292,0.9961554272726225,0.6283623686548575,0.9581999086814976
31704,0.8285166174099929,0.5182282879578614,0.5819860541211777,0.28322779298249173,0.7809637084789445,0.29071568273481874,0.4451843592998477,0.869721814166972,0.4203092961509227,0.6297055807854753
92308,0.6641246730761705,0.5663035533935991,0.6731997035362867,0.5590148424803565,0.578318868380329,0.9805423571953146,0.9855050163956862,0.5619205679061473,0.5495405712782471,0.13984176687727676
130769,0.6108991040466428,0.47269121981192275,0.6459307631894483,0.4713499576534169,0.36069827793480697,0.6716639995292406,0.8965417959420379,0.7450818259745994,0.532686550547112,0.6756943342258012
118235,0.9252412609784435,0.5783116649654748,0.17173453705533387,0.6694044296849433,0.008026092156562293,0.9486894422862776,0.18760629955434718,0.681737240488328,0.351781913096235,0.3299452947871504
111993,0.9934419143574078,0.13885185001377087,0.2873047674135299,0.8190756903937684,0.43831119514312694,0.9652629402845161,0.8344235448359734,0.600062455515087,0.8667502335257972,0.07182377252001997
71832,0.8427336376514739,0.5782730540004197,0.4080833363841659,0.46588225091914637,0.540714033192371,0.4772224782070061,0.18516784480180273,0.28543803379191657,0.8432474594821413,0.6803501932760669
79277,0.5184306383035809,0.9466343836937091,0.013308698920238518,0.6912853065963952,0.7684409970617343,0.22483811063203218,0.18351144209895348,0.6343657093032471,0.6809374310973718,0.8027891240305625
52304,0.4362056947594555,0.8613064745817507,0.6854595015040875,0.2355046438265335,0.6803760642003968,0.21582835718632826,0.9373567111631443,0.6553453799640759,0.3136878883067858,0.49172057993643775
24005,0.5176248026539532,0.5787878380222926,0.510772073256591,0.48126346134739895,0.9565896541897886,0.5094517370821275,0.8296585542582041,0.44826830271746965,0.9442616499808699,0.6183680598270694
64088,0.9258788779707305,0.22708759751189733,0.6748145467570549,0.4044523182282774,0.11727335882444255,0.9699400932931038,0.19915507209292602,0.815319518575683,0.45479558370639167,0.631190771141876
80276,0.7481459166841984,0.8309863943977639,0.5244994680231746,0.4068874656779651,0.6144008415363983,0.006303335145108375,0.6424698715065618,0.34472383979934856,0.8465527121038823,0.2715984615774804
12329,0.5393325168964296,0.31639447241255525,0.09500624122312983,0.7036292303753217,0.6492555154638998,0.5105358838152788,0.5930722461122956,0.6983695640319064,0.9884089461699253,0.11095927999356148
79089,0.8717126440390391,0.2988203682898697,0.10277790279321339,0.8665471483054854,0.8113800462787698,0.9952625155861732,0.7915794332163125,0.6723200685901126,0.6743862767900063,0.5589984275395509
87997,0.8822196455599034,0.43262683957061815,0.23342215950842085,0.5840539103849458,0.015593179841511123,0.463178742642111,0.39101870590760857,0.9505008061857485,0.44913732123056316,0.3594882881394927
54978,0.7083900262100635,0.4848728114691013,0.4430186051021563,0.651609663236258,0.564363624109066,0.8246906145534225,0.9930066767193017,0.577009213031117,0.483741510792213,0.8925476693815553
25352,0.8019150122674558,0.45213187495667523,0.09970654726378486,0.7016406398769625,0.5362745022879588,0.3056257092321307,0.9170132481005862,0.6599828442911804,0.6095079945016469,0.9542796451082366
95613,0.5990000063558447,0.5203371933238681,0.8478531918266913,0.2208649291323604,0.08048745116705792,0.9969007130839195,0.12961752106261543,0.7328333423884813,0.9633497925144702,0.030879768153013763
47640,0.4719599269072123,0.6164056609384291,0.3579424082879995,0.6031399324579265,0.14868781926557778,0.5492875409086369,0.6817258984972914,0.5307475238867656,0.5908492812461712,0.811498771570839
50399,0.8863487341202613,0.7301666572281266,0.2489876321110871,0.5763630280278961,0.7737095198484364,0.6338780844369746,0.24955580712131978,0.9567775561396563,0.1803902234546882,0.9864138488186144
82017,0.7200195673702401,0.15595990709671648,0.04364540063393004,0.9740871197975923,0.4548763114781439,0.9841919677323088,0.2849178510127584,0.8080040770325807,0.8613264951270246,0.8630947999493669
5256,0.9012157824887845,0.023644603984212087,0.40699995720375876,0.8670137462708751,0.10929968970223583,0.8324345272195561,0.5023677141628876,0.9025242081245206,0.9460828509320708,0.6481755880801953
137802,0.11988888770717725,0.9341712650930387,0.29812817619894977,0.6894072619497921,0.20881720782275232,0.4615820837805389,0.9538223305082096,0.29850093205207023,0.4972442613331862,0.02192382170709317
39275,0.7276975090465181,0.43458515938633446,0.48940756126053025,0.5519029469958869,0.09708094675637297,0.12621171643986517,0.6161460825630733,0.8198704436696178,0.9157855998077987,0.815362769185338
46960,0.003043973611226726,0.7378262921137954,0.182398221440815,0.882974624648434,0.40413352722150914,0.5356514490997006,0.6919806749087217,0.7173543557889905,0.9854887066769039,0.48398109235597453
84175,0.0816888473750869,0.7492468985776228,0.9510045104039827,0.0425276419662094,0.9120517552561864,0.775548852810273,0.8940982542152027,0.8593989455305768,0.6328581036540575,0.961031705501315
16196,0.41144663302784495,0.7717408439819541,0.24215592290877003,0.643768170155899,0.3154171693678498,0.46493053272665635,0.8982586260108434,0.9739420413637052,0.1534428824477252,0.5419451215414467
131614,0.6497609133692402,0.5509470686334924,0.2719706630972863,0.7007283334459132,0.04705512762520975,0.5480768763508066,0.8163347591231932,0.09695121371377308,0.7951023518173583,0.38323248369190555
149867,0.8324714572252921,0.420541330099343,0.7804351224398558,0.20399756649719505,0.6138223886721322,0.41958852386162454,0.5608736561152103,0.7779833070640464,0.593533566431316,0.037953602368158146
25711,0.6369222943655585,0.2698301558474046,0.20323159934205534,0.6901225577052572,0.9020162860369597,0.5345531359143642,0.6734120297929734,0.9991163583580739,0.7877313907576515,0.9127022485911647
99736,0.7331836053751836,0.6508545431226118,0.7025643488801475,0.23168648687628968,0.7269758977309582,0.275608951617582,0.1276019753463665,0.982327702609687,0.9000450594735018,0.21311722223002513
63838,0.9541402861593012,0.3122323808681211,0.7274923275615615,0.22397772206048386,0.29553417449093716,0.6570790514957603,0.016421620743032675,0.7836430412662039,0.5241492775582777,0.981703575347463
141294,0.9810854196205775,0.33393221354564334,0.6804288779832428,0.3693667224179237,0.24227949646249186,0.9214151964667866,0.24382376012752152,0.8458657782049485,0.3013958405257526,0.7868917883433212
56265,0.16597410133119375,0.9451396248849069,0.38172056519060127,0.6522291836504421,0.395975854957279,0.712426731882984,0.9984017385760454,0.42828962923655484,0.3198677037972068,0.7880898624218824
83114,0.8271022754420034,0.42599282925268256,0.5563189307060735,0.44959104676005435,0.6367259571152142,0.8607148105629583,0.3694138119192712,0.33190060991327464,0.6607299478933888,0.7790446046702442
18444,0.8632159989033806,0.5613294881059979,0.5373797138045506,0.3558026369421523,0.946281134144394,0.20746440419663958,0.6025717289804838,0.5736065283240397,0.6752663583852723,0.534046105026735
25365,0.8833610052895676,0.21027594672045816,0.7840010251507171,0.6329113061136956,0.10718820787822568,0.9055309275448925,0.7755081287281533,0.9059835458029668,0.7919494351575858,0.8400354360444626
48657,0.39238309027960533,0.9613329274429547,0.300119580670467,0.6457353328383076,0.24160965364048154,0.161325869479342,0.8873377351796133,0.29824099925617065,0.384539133887365,0.7527020520526767
75126,0.4276581110984729,0.6551578077436515,0.5311020950757297,0.5035288375869194,0.05982323099562285,0.31728747445262745,0.6932969763619858,0.6637220000381008,0.7303039799430779,0.11055711927535937
110974,0.0660995487698048,0.8369575174169621,0.7512569019779366,0.06512305963349127,0.888803253674131,0.7016490050744937,0.7270114154385395,0.37507747313726325,0.9534886354443134,0.6660362176850947
126309,0.6453135021651943,0.4668930074085655,0.8113937468946214,0.30648332741589807,0.6546186509479511,0.6994151818940172,0.9139410477391131,0.8370327813008321,0.37292649649712034,0.6150315606394349
91163,0.36165274256548086,0.9370042336376029,0.30716244912241153,0.5849876318491909,0.5909037559980793,0.2684674679393843,0.8167367199034034,0.05512198266394441,0.5767075615446364,0.45854935914239386
95501,0.6707438314244925,0.823195678169281,0.3068698259654415,0.6118263789376972,0.8836662521243476,0.8478685673478843,0.08315830625682943,0.6306407666465279,0.6242996835183657,0.3411478742112641
137076,0.5453036025573024,0.2707745711789409,0.1317325994854195,0.7871501922361221,0.5567907833535481,0.7186450892675109,0.892493851553145,0.6446687053520475,0.8285384187403342,0.789148423846471
18852,0.671404813645452,0.4948245660148969,0.14371249722385157,0.6695596694342895,0.7953528190982779,0.6048287133553184,0.5697908523007047,0.9515864285046782,0.48066633831444583,0.8698991688677686
120250,0.8017668380397267,0.9918646653621493,0.700851835749939,0.1527053903428726,0.4274807302866981,0.17545149485680056,0.9971132472825259,0.28796934679777536,0.00241198376663962,0.014800029032353189
61858,0.6338242918410993,0.9976383699333813,0.720232369712132,0.3082873131805599,0.2434420164471775,0.47271433918776856,0.6055036973948459,0.00595626470099904,0.668093332652632,0.669664748258335
82055,0.9339024403518192,0.3593841941321508,0.4139417296605249,0.5419997050549722,0.18599549933449755,0.6239996621373881,0.615549620282672,0.548290424698566,0.5727970029607422,0.47168441760776425
33483,0.5106646487382162,0.6822006060221286,0.7563175122974205,0.3038243182251683,0.47912045015481863,0.8835092149434596,0.47456003398208285,0.8224544954243764,0.45935023283535464,0.6698526624022831
20854,0.45207018049894465,0.6249782039662024,0.8368893563001178,0.20393951878923197,0.43683042089907764,0.1655775227877725,0.8419643888959999,0.9395784304161604,0.7811078247826204,0.45176633209804673
114953,0.8063264781450343,0.8913746102541344,0.08867470777387026,0.5856734918100824,0.5566582348679775,0.5636005064706869,0.18465925866037003,0.5558589701668634,0.2885496490727014,0.3853696733011792
41813,0.9699662922258883,0.40776259667948656,0.09112232545908837,0.5395445377160393,0.7379129591485215,0.535995767105278,0.5761032933076701,0.0014360097149233642,0.7605182865827254,0.35578297926294283
145759,0.7601429232560598,0.5237618306737882,0.3784547148901985,0.6011210225008602,0.46948051912793476,0.4102077116016737,0.9736110065328304,0.8209305849988215,0.38767204737009797,0.9640379221443173
40294,0.44543705304377795,0.9649210116615873,0.8103839402874721,0.11078935015714714,0.1159555528387697,0.9081001410847207,0.28613300162303373,0.5501666215212818,0.4234479881921891,0.8960404638248265
42004,0.20162415524568078,0.7913933898150084,0.012944277044414473,0.7078504080839501,0.7109668946938422,0.10947314196719865,0.6317670470239789,0.33569708752000227,0.834359506655838,0.8523883523619283
139254,0.4977130086257653,0.697934931144203,0.16935805273064203,0.6478686736482455,0.5591769275562248,0.49909077257621104,0.3227364103726662,0.7177426140917269,0.6706397618482917,0.24581822727823616
30484,0.19205226631304267,0.6889143055743916,0.20298583242058693,0.8376293847985267,0.7094456632463725,0.5370592374551003,0.9262622961052769,0.7983204789266029,0.8749378778287674,0.3336524308020158
73413,0.9756448914632828,0.9106025971146747,0.048784487406836705,0.6457322952407474,0.6236730383186019,0.23278821545837972,0.4073220411188343,0.9180770520592756,0.1618024677267411,0.22735818983584152
90778,0.19406034745940556,0.8776340366605647,0.5727449495963801,0.30251874890420793,0.5695686346621052,0.3443627961339334,0.351987094837295,0.6658718392990555,0.962008774432073,0.5059847803561245
112944,0.3244553406132288,0.939672943133084,0.1321042922517359,0.6859387064321836,0.9460761793507475,0.523275488327525,0.9726748566649908,0.8618305509827242,0.17669968444530962,0.40986000415764234
122081,0.7421008031116376,0.9576051536201408,0.675115142831904,0.2738658135540944,0.23893407044451542,0.6597650048010009,0.26701917634825667,0.14017867600908301,0.5567376221758547,0.8904722627636018
153116,0.6355713413035843,0.6507818838948085,0.8872308917257645,0.08245627423610848,0.7303480892156768,0.6062908501653993,0.8074172724017032,0.8169015907881134,0.07340900273865365,0.4872265216141462
67158,0.9753813704069156,0.3719434828234414,0.34502381682614625,0.6449713616082439,0.2102129589252223,0.9978917570693355,0.8584796693442042,0.4352601917329812,0.519921679284612,0.29484029087797203
112053,0.3219991105886438,0.9025629884448563,0.9762073022356883,0.06106579221549973,0.5506828341608506,0.8170035878098536,0.9036300098759467,0.11693940247917217,0.9642547377379204,0.31916903801615815
62102,0.383014559346904,0.7757029493179474,0.12462117883871844,0.7505427133760914,0.16137533697618273,0.14563095944316218,0.6342419310275886,0.7554305633941151,0.5615973969232564,0.5160748529353192
38556,0.9316326594369264,0.3879090035611705,0.29312403950885285,0.7527200470140115,0.4847447101989558,0.978336591751039,0.967473094105851,0.8338845985597816,0.43420025875238444,0.05948183712859743
58497,0.846954576768063,0.6681005529076818,0.14293118489279155,0.5872186933761488,0.6331325200084317,0.1885537316173629,0.48308682965447136,0.25536632693189887,0.7335725851842424,0.8537292917475271
105353,0.3703329396498943,0.8217959662468535,0.16389525465860758,0.6750999473869771,0.7064355540992155,0.045565638875368665,0.8916193052108674,0.0963429845088845,0.8793778410601831,0.41709497150498537
149958,0.006011372071810059,0.6913953577459104,0.40013979090651125,0.7151637289022054,0.596521454220714,0.9420983593510485,0.6118403552322748,0.9577118225102953,0.8930306917076248,0.9768823456514111
2477,0.849701679795075,0.4057373995309015,0.2805467224010314,0.6359705942056076,0.34367268255703726,0.8156629810775883,0.6150528445017978,0.21622903810396674,0.6491020976300822,0.27754213196046756
48719,0.8265193588492603,0.3331990251073996,0.14532705780513555,0.6654148632471134,0.474706450360966,0.6229638384776439,0.9398965540573136,0.9680328295063675,0.3115105640931681,0.7086683610202116
48578,0.9337927495827146,0.9568150629909676,0.1634777011735027,0.5764295790389992,0.5323694928918774,0.0439565012012304,0.7604370935046498,0.49901338499120285,0.10162436492088489,0.15873499450381906
120571,0.38796520788731953,0.9612845941437654,0.3685531827804172,0.6360061303167476,0.4027732559245565,0.614614734069702,0.9667709349558506,0.5907318947568523,0.09637430671118914,0.8847081609342136
113249,0.9406382347831058,0.6368474545737067,0.80323037832682,0.07343769535694736,0.8606357321711389,0.12152333040491,0.9584260475867142,0.31656059033371575,0.7770812273327256,0.27872424660856504
37505,0.5981439226114552,0.7481037727666885,0.36816207439567955,0.5632882109096322,0.2910760552970216,0.45779459365548464,0.6129759517698341,0.06369635795744623,0.5936465213886314,0.9249829618798654
130959,0.9432463215617816,0.5651252859139557,0.06986317307530078,0.536237538692425,0.623368723089006,0.08772674073717666,0.42390694325093126,0.5036087210191305,0.8316453209709178,0.14683345044733526
152498,0.3259026746026256,0.8236255879418084,0.33329888439462213,0.5749345480236443,0.2373296326087536,0.6393401227108755,0.35021864389383944,0.38524642010394905,0.643416038415679,0.9569795618090775
70466,0.9692544297110377,0.3513586676726545,0.5357978794468056,0.4238844317211487,0.24590343798881797,0.3601032647620928,0.5605492637754208,0.8362342416556535,0.6186684570304166,0.11223124914448172
5627,0.7583610770093088,0.8245104784172766,0.42804615499854215,0.5393469543550286,0.7365207285409442,0.8150469365576154,0.22456978799761634,0.7638319341872531,0.2809477185877271,0.24790100115635072
2033,0.9925941792182797,0.6392780862191275,0.005408111681481844,0.6010436368324447,0.4775399543066835,0.48724799203538005,0.4396344193946085,0.9117734056532582,0.13372264987831053,0.9645003786278447
41880,0.9179951296996202,0.1928892828588851,0.3907119892173015,0.6999517225216076,0.014351002733710783,0.9872892457617547,0.056414977672783015,0.6017219399975411,0.7997387356056477,0.6934103393676054
107921,0.6973488306710289,0.5304445224439364,0.3117969296744822,0.46319883736341316,0.8986857450543723,0.27064818487582354,0.3919524848444236,0.7575614082051132,0.7456367015146327,0.47549893118994513
117946,0.6180563217344713,0.4495901553561666,0.7877076853337336,0.05579402050418054,0.9783036537067932,0.7984341953448492,0.4786341249144495,0.4616394909848355,0.8379245871291378,0.2907127205859935
128822,0.809187796185828,0.1197830922077439,0.6185317799771277,0.5639591767231068,0.9022596022710855,0.8157705792336402,0.7559254351292645,0.7001513837480308,0.8964860655536971,0.7819353501801971
144146,0.8405530825259991,0.4856885837195018,0.48518489594721437,0.5039181065866379,0.21915088978711397,0.039512865170914846,0.559558888802748,0.7283677524546276,0.9723728502739724,0.5536595041231853
