,sigma_C1,sigma_C2,sigma_H1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_N1,temperature,density,surf_tens
0,0.33999999999999997,0.33999999999999997,0.26499999999999996,0.32499999999999996,0.878693247892085,0.4577281291317312,0.0656930185329515,0.7112772006615946,293.15,786.3715882352941,41.85140927733064
1,0.33999999999999997,0.33999999999999997,0.26499999999999996,0.32499999999999996,0.878693247892085,0.4577281291317312,0.0656930185329515,0.7112772006615946,298.15,782.0243917525771,42.24704889949861
