,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
16927,0.9692421367802195,0.27750770829362037,0.08211974783928538,0.5132463846252342,0.9602177984102291,0.9845501823006525,0.3831424270616595,0.7278040397530473
5687,0.9504984288044058,0.2603080510389816,0.0912003145906439,0.48558390685016745,0.7917394405624372,0.7070878203887521,0.04520309419996454,0.16341306960235605
15146,0.9152146651928794,0.7109918802723884,0.25014851634576946,0.3933079156476094,0.903599837943013,0.740067426399275,0.2865064565128617,0.9471291181565107
4778,0.9724812948851358,0.4299954292019227,0.06647654082576934,0.4450372690018857,0.543004052754645,0.8773255359048978,0.17856522264573507,0.7197984351454364
5656,0.9023263123529706,0.6499688078153618,0.26207460254934384,0.4236454594958486,0.5887202203337779,0.8837364575084018,0.15618407950719748,0.9268639542293483
19749,0.8725998303046628,0.7392463259729739,0.08846847905746975,0.43296816700370294,0.7237776034265996,0.3800432759641878,0.11820062411543249,0.9735393022715819
13730,0.9233822350639046,0.002406160523537216,0.031209435257837974,0.47514736265612934,0.9643096490095555,0.10961024981454884,0.027360006476702,0.40895095520333113
4245,0.9771478129754826,0.25093046453735374,0.3061900327290571,0.49076997764364483,0.7776736692651993,0.9942007322392629,0.2575943759397264,0.8081506541394073
14511,0.9681992936965103,0.1888503789523829,0.2668431434443764,0.5266578173479086,0.9782024204862825,0.8465588528843866,0.20971394231154603,0.8825223670540222
18065,0.832329181430163,0.17692339556625988,0.024854711659172878,0.6829055237393904,0.7732066105756432,0.9048349838401852,0.12180828450707176,0.8914002165790897
5477,0.7914961702839289,0.8464681728675368,0.1253800860833087,0.40536013363572043,0.9819789388090473,0.44611054332693106,0.1543162654426158,0.4518919252290154
6600,0.9076493577048645,0.4622585137586069,0.3186396510538128,0.511224804808158,0.8659381885637573,0.65997764890451,0.11618751471941181,0.7892970356364741
11926,0.899231868988146,0.6536188461895551,0.1314531483078582,0.47070629518349544,0.6627596289638584,0.8122121094942774,0.06539545146878382,0.7129182924187841
9152,0.9404067752866577,0.8580873177153798,0.03589783556024922,0.237716979569109,0.9173114330439716,0.8442144204542686,0.09290781166680563,0.590076399548503
2051,0.8190870864781697,0.7310915950194721,0.15109300072170453,0.44468334168833584,0.5601195666629523,0.8615464436051818,0.049284743229393906,0.7833325210984964
4800,0.857230130349192,0.6610413814324335,0.14867889425936803,0.507835180593272,0.9223839800678626,0.9305296271638196,0.08167027149869116,0.3539453170796748
3089,0.6152022266116721,0.9749995890774459,0.052295985671840316,0.3248161019830204,0.9893543138416551,0.9490633296264066,0.062336107220497844,0.9771491060783007
1073,0.9372089525035946,0.6063355724095124,0.31131434784470385,0.44671902407439956,0.9625132045417748,0.6030318345976411,0.08546682581981829,0.6432965980036934
11665,0.818193938780695,0.22190068045898598,0.030431998230529188,0.6750322438229781,0.8404661163603593,0.6698085668345942,0.07455346817440095,0.8584085840677255
19068,0.9420246242476903,0.13682087794589579,0.17543465729092828,0.5558195745434009,0.836266293105924,0.9506453456007496,0.14413701508549034,0.8076222514636241
21350,0.8980577465587296,0.7644261422114152,0.01464669918121756,0.4048405819294489,0.8608597270321214,0.4571308414404121,0.20329926250793803,0.823324954767217
17194,0.9395901656519866,0.48914270441938673,0.12393787020644487,0.5025375749624168,0.9419498092951245,0.9882316258874514,0.2776961810740157,0.44960611928667954
13938,0.9155703911852328,0.547307857989614,0.06666805386577655,0.47403240248537065,0.9225457107824634,0.9537582608725612,0.39753221515439574,0.6779145785648106
5625,0.939460333859177,0.05148759177130706,0.019539701788616547,0.5223458232879444,0.5559193516396856,0.7818789425965648,0.10728811033304178,0.8243143831303261
3510,0.8186081248941928,0.8377369756522749,0.14958405264309363,0.41542294848558253,0.8771448777496451,0.8943555945132619,0.12832037278436123,0.7635193021509618
14599,0.9734463555770937,0.5021897618842311,0.20357188804910684,0.41192164899661904,0.9061946038859752,0.7788218154203651,0.22018272651136658,0.2402520389209446
18886,0.9262389884707768,0.7030661523142256,0.1382196128223124,0.34186494905586495,0.6143468716402865,0.6457884706622017,0.165267738922961,0.7690593651378048
9924,0.8756208642760517,0.6892792934217825,0.11964405085511101,0.45523014907454024,0.9510695871039384,0.04718395982041913,0.2140433598751554,0.8716724294024718
3954,0.9028473581133963,0.7326169696664644,0.14242796017118994,0.4363510168020516,0.9980216719741443,0.5549585158253237,0.048548811001813276,0.06205628447501706
11177,0.9717959941270456,0.7260757963604579,0.08044139175952116,0.29841721716009634,0.7150803180409447,0.8462766637433977,0.04958016008662599,0.05318412850217769
13298,0.913923098686245,0.7031213928652081,0.1570233262663378,0.44009963505799354,0.8056333115883445,0.9770883667503084,0.0494230034756123,0.010657734810454957
