sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
0.40126524090631865,0.04734940930838263,0.0,0.48130366029645394,0.6675440603685209,0.13933601426889566,0.0,0.3742478177065879
0.7940483228341026,-0.00471331542201067,0.0,0.2296307987057795,-0.41536188915254607,-0.13260051268641526,0.0,-0.3558459596830571
-0.4266997530813801,0.2025186811457389,0.0,0.8199827445174319,-0.31953312250747345,-0.017086637120134952,0.0,-0.04635119905126376
0.08571600499894189,-0.5119747426039837,0.0,0.03235473011306559,-0.4665283525418144,0.25006753807700133,0.0,0.670302412002706
0.13803458639726007,0.833428379038112,0.0,-0.20542132701616092,-0.24921669297087926,0.15022745724618192,0.0,0.399334971437473
-8.723641178112117e-05,-0.0010009157609852343,0.0,0.00017723112823016867,0.000590208640800296,0.936807644868645,0.0,-0.34984288947468756
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
