param_rank,sensitivity_score
sigma_O1,182.88080708499066
sigma_C1,156.95540742802876
epsilon_C1,116.87612009146193
epsilon_O1,54.311819648411735
sigma_H1,52.55666181552152
epsilon_H1,20.250410462043934
epsilon_H2,0.0
sigma_H2,0.0
