sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2,sim_liq_density,sim_surf_tens,is_pareto,Min Obj
0.2028206349713628,0.366318924481158,0.154133987050117,0.2802158050593171,0.0,0.0,0.3237269410617147,0.3566180964623185,0.1604402024188656,0.6215635872467794,0.0525313950408894,0.0397738733210912,0.0,0.0,1.055120100410362,1.0482023599977937,0.31848408812324314,971.0409368790741,True,971.3594209671974
0.2054496138355133,0.3774300879766455,0.1892588053831393,0.1544553097884336,0.0,0.0,0.3296752964936401,0.3311634821779222,0.2592964956602968,0.3836879229671207,0.0647422288728961,0.0455250715588651,0.0,0.0,0.8834732611442112,0.8243688753304204,0.32226965774443384,522.4458493574349,True,522.7681190151793
0.27960867347778,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.3089781802980262,0.3892339146351491,0.5923668788532931,0.0669214467735513,0.0824458004500224,0.0,0.0,1.0763453692888352,1.0230280993658591,0.1728421834848223,1428.0674724640853,True,1428.2403146475701
