Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_H2_min,sigma_H3_min,sigma_H4_min,sigma_O1_min,sigma_O2_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_H2_min,epsilon_H3_min,epsilon_H4_min,epsilon_O1_min,epsilon_O2_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_H2_cum,sigma_H3_cum,sigma_H4_cum,sigma_O1_cum,sigma_O2_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_H3_cum,epsilon_H4_cum,epsilon_O1_cum,epsilon_O2_cum,Gly-sim_liq_density-sse,Gly-sim_surf_tens-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
3,18,504.3422801648625,2.0729040795485694,3.7707491789507017,1.9019030601632003,1.548809399534543,0.0,0.0,3.294096363235949,3.3139907573122707,31.536555073971307,46.30637546891272,7.749528952145331,5.507446639113883,0.0,0.0,106.43141328605414,99.41355697615128,504.3422801648625,2.0729040795485694,3.7707491789507017,1.9019030601632003,1.548809399534543,0.0,0.0,3.294096363235949,3.3139907573122707,31.536555073971307,46.30637546891272,7.749528952145331,5.507446639113883,0.0,0.0,106.43141328605414,99.41355697615128,0.2137827532709057,3.954378482651679,23.38117408752441,26.0,442.0,9.816925839483432e+19,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,34,767.6101542147553,2.0967627006399763,3.519147869987145,1.5569690651774049,2.798561167860373,0.0,0.0,3.280715956052471,3.4263066280350785,19.17555769835298,68.73730575242162,6.709676705532897,4.594434911557747,0.0,0.0,122.18266305963677,121.43914121990376,767.6101542147553,2.0967627006399763,3.519147869987145,1.5569690651774049,2.798561167860373,0.0,0.0,3.280715956052471,3.4263066280350785,19.17555769835298,68.73730575242162,6.709676705532897,4.594434911557747,0.0,0.0,122.18266305963677,121.43914121990376,0.3365917693802346,20.56189905337326,41.08017015457153,46.0,782.0,9.937826375368924e+19,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,5,1128.913978856687,2.773824667041501,3.0676698088927123,1.5460462941496482,2.426312112484115,0.0,0.0,3.54369234683436,3.059306736312428,45.78459944669613,69.53267532179395,7.879649541159164,9.69458652314881,0.0,0.0,127.93181092954326,121.69854112787702,1128.913978856687,2.773824667041501,3.0676698088927123,1.5460462941496482,2.426312112484115,0.0,0.0,3.54369234683436,3.059306736312428,45.78459944669613,69.53267532179395,7.879649541159164,9.69458652314881,0.0,0.0,127.93181092954326,121.69854112787702,0.0689455001371539,170.59743987989407,9.94480800628662,11.0,187.0,9.493978416693608e+19,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
