split,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,RBF,3.7522246602197096,5.678680294851529
1,RBF,0.2171825022058121,1.3314546539517804
2,RBF,0.7179779049518088,2.5088218649406047
3,RBF,1.2836252403588115,3.4968267349425637
4,RBF,0.2089963646649942,1.539771379295794
5,RBF,0.0230318874542551,0.7144358298837301
6,RBF,1.6547937741495762,6.416843767920466
7,RBF,0.09441170105089546,1.5025066865677315
8,RBF,0.003133257214264844,0.2889095626249354
9,RBF,2.8014420916427714,8.571952662344755
10,RBF,0.7110437476917641,2.485052126432337
11,RBF,0.049644408811963664,0.6856554522417936
12,RBF,0.4370522743862731,2.0954450484105323
13,RBF,0.10271864901998787,1.1020836674107157
14,RBF,2.036855885121556,5.331183955945679
15,RBF,1.7092409618620676,3.1115450165179115
16,RBF,0.03711201390185481,0.45869608414036084
17,RBF,3.333910827180544,4.348178129572989
18,RBF,0.60768921630439,2.0346835425019196
19,RBF,0.8808613501034265,2.557642171880266
20,RBF,0.19449656881179805,1.3671193108283362
21,RBF,0.11565645024102793,1.073579054307473
22,RBF,0.09072910144236009,0.973654632031971
23,RBF,0.31613601941351976,1.8794145210453583
24,RBF,0.07632622922559103,0.9700511420942309
25,RBF,0.010934784008950498,0.23442348323414403
26,RBF,0.08347624852269843,0.6585279776741431
27,RBF,0.05829252313985402,0.5790349017096402
28,RBF,0.002269825194896463,0.11862863283607454
29,RBF,0.0021692480843541802,0.1213239889247293
30,RBF,0.000637222091167341,0.09485132857773111
31,RBF,1.3309641503250695,4.549197438942681
32,RBF,2.676373380087157,6.1049756095684735
33,RBF,0.48708500355651924,2.7624324795231003
34,RBF,3.604710872245975,8.297149211655565
35,RBF,0.006043564139428538,0.27020577684156033
36,RBF,3.61255659994031e-05,0.021372253463729635
37,RBF,1.1494375983243454,4.131238179972967
38,RBF,0.13862239115858208,1.4609761690929004
39,RBF,0.3180550347773417,2.2420526524472617
40,RBF,1.1797174015481198,2.9433787467417187
41,RBF,0.950373591410954,2.70201573194969
42,RBF,0.2970125628147934,1.5932613562267741
43,RBF,2.579589639290408,5.190250674611383
44,RBF,0.10975907121841748,1.088067242054457
45,RBF,0.7610256206417049,2.869291216062926
46,RBF,0.13278799710468053,1.2615006912692266
47,RBF,0.2011719865011872,1.6289810097687027
48,RBF,0.006824188819217106,0.3095365440601867
49,RBF,0.3684281578992561,2.43304558836547
50,RBF,0.030367924192195285,0.6909683677913675
51,RBF,0.15749563762341892,1.6116584756986365
52,RBF,0.20134159874523988,1.834731222697766
53,RBF,1.8435496129702367,5.580507593959306
54,RBF,0.06509874904551591,1.1457516250040771
55,RBF,0.23516364696999537,1.1929812685596206
