,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,mse_liq_density,mapd_liq_density,mae_liq_density,mpd_liq_density,mse_surf_tens,mapd_surf_tens,mae_surf_tens,mpd_surf_tens,is_pareto
12,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,9.938433751899309,0.28753168227960485,2.99404685098616,0.28753168227960485,82.47238140549999,22.436332812354955,8.86803,-22.436332812354948,True
15,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,7.183571762567522,0.21058077256626123,2.202936280565882,0.20470020932489938,227.77242855000003,38.26591843357546,15.0835,38.265918433575465,True
20,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,14.230245784162776,0.28328850147817514,2.9211164752848844,-0.2592760049833619,2.578008224000004,2.7362887409373435,1.1006400000000014,1.7587251478146793,True
21,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,31.58031480470863,0.4531135918854945,4.7378928233393705,0.4531135918854945,0.8590507350000008,1.7746121547539442,0.7067000000000008,0.3541177456945317,True
24,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,2.2868631303060125,0.11521522449430824,1.1890002114389062,0.08404829649807273,1013.4319578000002,80.73861030635369,31.827200000000005,80.73861030635369,True
