,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc
27,0.25266216646012923,0.1514451900752932,0.0,0.34735377804656853,0.4427005887865777,0.025909210260743217,0.0,1.113965717165511,393.15,1046.9325227916645,0.21296422934823692,41.6967,0.21794494717703372
28,0.25266216646012923,0.1514451900752932,0.0,0.34735377804656853,0.4427005887865777,0.025909210260743217,0.0,1.113965717165511,403.15,1034.9964040750888,0.07387012623335731,40.16120000000001,0.23979157616563596
29,0.25266216646012923,0.1514451900752932,0.0,0.34735377804656853,0.4427005887865777,0.025909210260743217,0.0,1.113965717165511,413.15,1023.2363373498257,0.19859204437703668,38.389100000000006,0.2645751311064591
30,0.2552630519873802,0.2676394809270083,0.0,0.28660754007443234,0.31460502691996534,0.07528180755615137,0.0,0.886315373303068,378.15,1060.1311598407513,0.36278210692126855,26.613500000000002,0.38078865529319544
31,0.2552630519873802,0.2676394809270083,0.0,0.28660754007443234,0.31460502691996534,0.07528180755615137,0.0,0.886315373303068,383.15,1055.6316647657343,0.4732710620849612,25.35995,0.3535533905932738
32,0.2552630519873802,0.2676394809270083,0.0,0.28660754007443234,0.31460502691996534,0.07528180755615137,0.0,0.886315373303068,393.15,1042.6471896592925,0.5896235439779254,26.7972,0.32403703492039304
33,0.2552630519873802,0.2676394809270083,0.0,0.28660754007443234,0.31460502691996534,0.07528180755615137,0.0,0.886315373303068,403.15,1032.4669130882803,0.630273473527897,25.2645,0.29154759474226505
34,0.2552630519873802,0.2676394809270083,0.0,0.28660754007443234,0.31460502691996534,0.07528180755615137,0.0,0.886315373303068,413.15,1021.8837566047799,1.166286314065876,22.88265,0.29154759474226505
35,0.2572148767854348,0.2520275324516279,0.0,0.3089200075755568,0.4885031048405715,0.029144547954432568,0.0,0.7437300774855574,378.15,1053.9340103802228,0.19880257921734887,28.770800000000005,0.19364916731037085
36,0.2572148767854348,0.2520275324516279,0.0,0.3089200075755568,0.4885031048405715,0.029144547954432568,0.0,0.7437300774855574,383.15,1047.442062481648,0.3365277360126107,28.1227,0.23979157616563596
37,0.2572148767854348,0.2520275324516279,0.0,0.3089200075755568,0.4885031048405715,0.029144547954432568,0.0,0.7437300774855574,393.15,1033.907518657576,0.1708459014428928,25.9515,0.21213203435596426
38,0.2572148767854348,0.2520275324516279,0.0,0.3089200075755568,0.4885031048405715,0.029144547954432568,0.0,0.7437300774855574,403.15,1020.2694876395145,0.3142322846385811,25.484350000000003,0.2345207879911715
39,0.2572148767854348,0.2520275324516279,0.0,0.3089200075755568,0.4885031048405715,0.029144547954432568,0.0,0.7437300774855574,413.15,1006.6611864043446,0.46028489686633905,25.1539,0.229128784747792
40,0.2653108659391513,0.20877985199882443,0.0,0.3295238656238585,0.5131383810129855,0.049293675778304,0.0,0.6644432419840977,378.15,1065.1885103380523,0.2673601490790709,36.9014,0.21213203435596426
41,0.2653108659391513,0.20877985199882443,0.0,0.3295238656238585,0.5131383810129855,0.049293675778304,0.0,0.6644432419840977,383.15,1058.4032193275034,0.1118291827464674,36.0794,0.17320508075688773
