split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,Matern32,41.36182381520727,0.5931355708034933,RBF,9.15356112332697,8.800750285107245
1,Matern32,9.947618043499585,0.2736181902103798,RBF,34.204824180416495,28.6826050048082
2,Matern32,10.452818402228564,0.2844224483193279,RBF,5.95677846560612,7.807839500461592
3,Matern32,46.426712869187895,0.6291301945234177,RBF,7.693365216782304,6.635395736688052
4,Matern32,8.19670169737157,0.2706225712837231,RBF,2.456940202425378,5.006233680345475
5,Matern32,91.63807425495628,0.8880256233912219,RBF,11.267260636824044,8.04398331675478
6,Matern32,16.027077435711814,0.3674152274290613,RBF,3.0231923813661394,5.620544733891865
7,Matern32,69.43837987221386,0.8025701146857547,RBF,2.065089133473117,5.081691122313157
8,Matern32,39.4016383162548,0.5951482318884467,RBF,3.29807157735746,4.550334930549953
9,Matern32,112.10596968922898,0.9866810953923842,RBF,0.2551903586671859,1.2646845217132612
10,Matern32,2.0111151205142312,0.1319597419410962,RBF,7.6930924761352015,11.28546733776746
11,Matern32,69.06359232299113,0.7848545518260487,RBF,1.4489497266318676,2.62072742654176
12,Matern32,21.464690833655684,0.3673581272578475,RBF,14.57106337097698,11.175418429298222
13,Matern32,50.82955408575543,0.6701641066711567,RBF,0.439184139427491,1.939705928319365
14,Matern32,55.30934686119517,0.7188486606315522,RBF,1.0322365589752691,2.2725575088428824
15,Matern32,7.50212651704547,0.2628979661846289,RBF,23.54231323600781,8.844768796173302
16,Matern32,2.0315441774907903,0.1359741843337817,RBF,11.331792770731758,5.014741686198114
17,Matern32,53.83092662894778,0.7025084879138807,RBF,1.2070359098250645,2.812462684965707
18,Matern32,156.35428139197967,1.1986384621368895,RBF,4.454804912075406,2.8363741227707773
19,Matern32,107.40884213826936,1.0016032541783817,RBF,38.91908563610265,7.6090995616109245
20,Matern32,49.130039351516494,0.6759726382819661,RBF,3.3196522686891314,4.406934438631774
21,Matern32,58.31309645156925,0.7314374553008606,RBF,2.989275997477178,3.7532323221420567
22,Matern32,155.05616072962533,1.1887393737666916,RBF,22.88189442502054,8.15671260108051
23,Matern32,37.02988175218911,0.5827649618896613,RBF,0.3277156185547166,0.9440891720257092
24,Matern32,29.05024506039253,0.5180610293880944,RBF,0.1061408880105475,0.3975160133108039
