split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,Matern32,0.1520837377043171,0.0367407911118488,RBF,3.7522246602197096,5.678680294851529
1,Matern32,0.0601407359256492,0.0232638355531127,RBF,0.2171825022058121,1.3314546539517804
2,Matern32,0.011464416414973,0.0102941755715011,RBF,0.7179779049518088,2.5088218649406047
3,Matern32,0.0330162733033946,0.0177150410030327,RBF,1.2836252403588115,3.496826734942564
4,Matern32,0.7282929226985076,0.0844155322974312,RBF,0.2089963646649942,1.539771379295794
5,Matern32,0.2304817523071046,0.045003176567138,RBF,0.0230318874542551,0.7144358298837301
6,Matern32,0.068806340898271,0.0247350287376906,RBF,1.6547937741495762,6.416843767920466
7,Matern32,0.0011286698725838,0.0032094223555187,RBF,0.0944117010508954,1.5025066865677317
8,Matern32,0.0560741665514036,0.0229269668904812,RBF,0.0031332572142648,0.2889095626249354
9,Matern32,0.7607327296708817,0.0856592391501509,RBF,2.801442091642772,8.571952662344755
10,Matern32,0.2453691366456717,0.0467746699507373,RBF,0.7110437476917641,2.485052126432337
11,Matern32,0.1358290572884339,0.0350569334606367,RBF,0.0496444088119636,0.6856554522417936
12,Matern32,0.0732290557811706,0.0261008392744646,RBF,0.4370522743862731,2.0954450484105323
13,Matern32,0.0005008576688583,0.0021905883849868,RBF,0.1027186490199878,1.1020836674107155
14,Matern32,0.1381166176279759,0.0369204979739238,RBF,2.036855885121556,5.331183955945679
15,Matern32,0.0003062629800556,0.00164752142668,RBF,1.7092409618620676,3.1115450165179115
16,Matern32,0.0277460647987899,0.0157711440675593,RBF,0.0371120139018548,0.4586960841403608
17,Matern32,0.0882685140660753,0.0284451483243956,RBF,3.333910827180544,4.348178129572989
18,Matern32,0.0552103693510022,0.0227668736032795,RBF,0.60768921630439,2.03468354250192
19,Matern32,0.4110152855743373,0.0628599915353445,RBF,0.8808613501034265,2.557642171880266
20,Matern32,0.0516817466169963,0.021509446766131,RBF,0.194496568811798,1.3671193108283362
21,Matern32,0.0985238511589626,0.0298867352824641,RBF,0.1156564502410279,1.073579054307473
22,Matern32,0.3559959730194446,0.057499449124665,RBF,0.09072910144236,0.973654632031971
23,Matern32,0.1449295682187792,0.0371826208181531,RBF,0.3161360194135197,1.8794145210453583
24,Matern32,0.0362344785721196,0.0188331339414414,RBF,0.076326229225591,0.9700511420942308
25,Matern32,0.039454036528201,0.0186644175872142,RBF,0.0109347840089504,0.234423483234144
26,Matern32,0.0923731851611119,0.0287220577371954,RBF,0.0834762485226984,0.6585279776741431
27,Matern32,0.1008449202705597,0.0303325080949761,RBF,0.058292523139854,0.5790349017096402
28,Matern32,0.0408328521687834,0.0195238749471737,RBF,0.0022698251948964,0.1186286328360745
29,Matern32,0.3399349071915776,0.05697993209468,RBF,0.0021692480843541,0.1213239889247293
30,Matern32,2.097589260226259,0.1366157043943574,RBF,0.0006372220911673,0.0948513285777311
31,Matern32,2.023891946515135,0.1347662836363233,RBF,1.3309641503250695,4.549197438942681
32,Matern32,2.0696896462026144,0.1379797127751903,RBF,2.676373380087157,6.1049756095684735
33,Matern32,0.0450040304865627,0.0205470539929107,RBF,0.4870850035565192,2.7624324795231003
