,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
92,0.8902826420087815,0.8714604545513494,0.14960548197706877,0.19380360950095518,0.9430626125819352,0.4377401796036793,0.03910062863055241,0.8680072742401775
325,0.9096822378044598,0.5025763419525755,0.13052669365113168,0.3647555001273371,0.9028289220114947,0.3150827314255895,0.2955546584052556,0.22466400131012734
81,0.8669285029678039,0.43300151385727276,0.19906688294747213,0.5509303080849705,0.7719673249061803,0.7749150589209679,0.11071756375152854,0.7441502429408919
296,0.9754746389265354,0.1710121062466065,0.37596862622999294,0.47025302945192315,0.9499784466000301,0.8119315508564762,0.1476592009064742,0.628736753525183
95,0.838262528991873,0.6963097356193866,0.046244099649303975,0.4630675708571146,0.6429159996531859,0.3134844560732516,0.07643531037426665,0.3243229708708387
159,0.6317813920606804,0.7855748959657193,0.08300986545966119,0.5062468476632794,0.9515328971656221,0.8997684489055453,0.05978356505971705,0.7353542341500412
338,0.9481059727608295,0.45424938037144746,0.12847367865057013,0.42986121202270566,0.981023694795976,0.8152189238189946,0.35626837462774497,0.4143717248184641
205,0.7495573789396985,0.04234612191246082,0.02041800864874246,0.7811609940010502,0.9421300976579648,0.24827451389669927,0.1063872581351969,0.8703567461379369
200,0.9373147347955608,0.6142879509817578,0.061449881109285426,0.29926833375604933,0.8902063514980498,0.6887245703595486,0.32277110674214166,0.3527576937147118
2,0.8725998303046628,0.7392463259729739,0.08846847905746975,0.43296816700370294,0.7237776034265996,0.3800432759641878,0.11820062411543249,0.9735393022715819
311,0.7992710505150431,0.7568299091561315,0.07186115677338394,0.33769524998815953,0.3099392827605214,0.8116192375101755,0.09130646843416919,0.7655567630689808
65,0.666746710030958,0.6105422941862306,0.0032792311421929667,0.7085991957522396,0.992483011638368,0.6911136656555115,0.013617206919980918,0.9533956573149904
324,0.8376580885280915,0.3701758549534269,0.0019388408476771974,0.5573396528940623,0.46877604695860786,0.8570516131251061,0.04089562176672554,0.013317363943500587
249,0.9496626734096993,0.3641085957426224,0.290091623006649,0.3698359685645944,0.73887632860301,0.7097369682711219,0.023066510410837883,0.10738339505702926
