,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
41962,0.7868604010925442,0.5322471856589208,0.20353227622090042,0.4939282477919678,0.6661522496565228,0.5410727665631598,0.5990462092629854,0.6713119723969585
142888,0.7101803211535198,0.5371810138604735,0.47256121248045324,0.4987645418064504,0.8169206863744559,0.8100807430079097,0.5731751621038416,0.6687799247588799
2117,0.8052717106439294,0.47803100018638306,0.28784616402037955,0.5910890315663716,0.978507554937792,0.6008466418339952,0.3209179752558024,0.7489365130387873
82931,0.8574558727312538,0.4563268227088786,0.7224547114960339,0.43037727399918824,0.39115633775405423,0.4489538732114014,0.22924222497667254,0.8172969420076627
142096,0.7045214779200745,0.6138437063519887,0.5214308996574438,0.4956644662056918,0.9991139502035622,0.38799754458537944,0.41139917498723383,0.26475847875395014
45939,0.7456569826889763,0.8009511334618411,0.032929432282322396,0.5311794410329509,0.9583759532274683,0.28958477825713774,0.22411313099489466,0.4766294310232365
188435,0.8555903071033335,0.5647324397752645,0.6002109674546795,0.46280856808133836,0.8300106518514279,0.10427916624615384,0.025916001015923323,0.028778236787348033
102584,0.886335603711322,0.2311879719901941,0.04506352977215161,0.6154953534668597,0.9093544515174312,0.8014515218023293,0.3366485588917753,0.7127837253972574
16912,0.7402428399352271,0.479350109073332,0.5820717055017915,0.4186092634078042,0.026257569991321606,0.9987282769570482,0.24145653218624746,0.3964821823540716
553,0.7054592727721309,0.5865936722650602,0.5942892107904603,0.5252971121534258,0.7473083724201665,0.240692596338493,0.11426297938751026,0.9265061840124267
61993,0.9608557339178654,0.4262543931122792,0.5813256990700096,0.4532305418081748,0.740922978748357,0.8448053820398874,0.3863594916101438,0.503886913617451
2833,0.9566251860831899,0.48945219089623593,0.15496125267146715,0.4517405636129747,0.26994616033028274,0.8837655301334858,0.39688790746708913,0.6210423205017586
48456,0.9202513185904694,0.4386526110225834,0.297733446183142,0.5554798722298148,0.7922295006325576,0.33681029350116604,0.053121782369619154,0.6408011910314924
151172,0.6868998202482524,0.6269169636892454,0.3167572503030076,0.44949244861055093,0.5415212046903849,0.11024154623351759,0.5754044911683914,0.5187874802914106
64134,0.833449122351224,0.4793310561963559,0.12813483883192323,0.4922872812173481,0.7045573194008381,0.6840622133884638,0.6652222644882555,0.7124163810925938
163364,0.8487921710543646,0.6641266554359357,0.13184250113561324,0.561232120979834,0.8732273780278287,0.49176616604131546,0.10713121139566459,0.754355807563308
213696,0.6714283905294028,0.600194809078203,0.6166281241135152,0.5039946241050599,0.8814402575333417,0.6678377603905765,0.30383240685761564,0.6188844552025655
228618,0.817527243471638,0.5416229793191983,0.5415644160108756,0.4875900782297854,0.5983305606392149,0.27896617559636067,0.17397314296542468,0.5665441665174129
31381,0.8146246685655278,0.5542155389399688,0.5325149627097806,0.49939731413013444,0.9294596314837262,0.28875477879968536,0.29503820745960746,0.29721370972160016
137064,0.8960723241944095,0.3505578339379492,0.030474441817447177,0.5914579993139711,0.5339656067141276,0.7606186083914707,0.04578959771191491,0.6835730375139442
215309,0.8664165727182668,0.39591875165424206,0.14952775712257202,0.5959207748664574,0.9916605796151096,0.23367268783164538,0.28211066029122955,0.5104173313413806
145955,0.722631674325219,0.4817987389124556,0.7984325188714112,0.4448194356692824,0.4614768027152478,0.9165603009675398,0.1504616824771685,0.6470825139037625
86581,0.9825282625599915,0.3904530833451437,0.14867142114334295,0.46175947671200557,0.5247286514321572,0.9034932491391138,0.5778256730703111,0.722595981114087
222687,0.9852598006836505,0.29543683397843046,0.2699297281488341,0.5202440996237366,0.4837713012178498,0.5496664910311104,0.20936328252101138,0.8784293462019955
68045,0.8809350556821973,0.3486067729334415,0.4614204294874918,0.546906209486871,0.8557329818161036,0.7276543069708117,0.3156488638414069,0.43196556888620885
61689,0.44173270058910535,0.618191966472053,0.39275752594921104,0.5263818547432455,0.9674749044635659,0.7985727152664822,0.6724425674281495,0.8911135564065719
216436,0.9986059639959722,0.3372633513645088,0.10806400408764512,0.4989494400517397,0.9401562791385675,0.9306374345639908,0.540141854389922,0.17673200605166894
120770,0.7547521747694607,0.6182043627738472,0.4717574876498486,0.46573377586457093,0.49874813927285544,0.6583451835038682,0.21787208244963321,0.23574140995343668
173033,0.9579991999776005,0.3979572107515195,0.1556331503221839,0.5236649744914904,0.3155371607724272,0.7914571191035134,0.04837183041274632,0.7463668146321332
37330,0.8853831681616631,0.3092164157159661,0.5847227534309517,0.48984772326286513,0.4257930690724908,0.7871998329685272,0.46975217575977485,0.9964055109522941
118584,0.615633563984175,0.928320239791781,0.12408850543889256,0.44344670958025195,0.6115833892916296,0.09881900398557857,0.16870835381231114,0.6582487065482215
158650,0.88121922581221,0.5858325511912628,0.010345043783480654,0.45213035036680543,0.7483145167712589,0.4463727372756984,0.5908485913973562,0.31027356263191674
76808,0.8630600742796833,0.359598273318477,0.07201073242929928,0.6034334994901193,0.9305151967684383,0.33391113603056544,0.2261977272401274,0.1765793204267515
8421,0.8794035981455763,0.7389692785693919,0.1437405569418973,0.5004203175667971,0.8026373600557359,0.4745861618144478,0.1978946948681124,0.042045662956053186
187072,0.8272339018124714,0.6032588215760267,0.48529225840126655,0.47450808323421895,0.47996500385054924,0.9429488947501321,0.099710041891413,0.7642504145313743
77614,0.6770610498406904,0.7738602176628683,0.23655548502637497,0.46271248842803137,0.378877467706303,0.9538108861994621,0.10942734119174535,0.274771521567957
