,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2,temperature,liq_density
0,0.2000782035580275,0.3371118647346531,0.17107966366750238,0.18805284545402304,0.0,0.0,0.29777873560878027,0.3850563376654659,0.42923645828122875,0.5242247270076512,0.08047900806267551,0.0747164179002677,0.0,0.0,0.8252376235037834,1.0973322586322691,293.15,1302.5115979487111
1,0.2000782035580275,0.3371118647346531,0.17107966366750238,0.18805284545402304,0.0,0.0,0.29777873560878027,0.3850563376654659,0.42923645828122875,0.5242247270076512,0.08047900806267551,0.0747164179002677,0.0,0.0,0.8252376235037834,1.0973322586322691,303.15,1313.277015707389
2,0.2000782035580275,0.3371118647346531,0.17107966366750238,0.18805284545402304,0.0,0.0,0.29777873560878027,0.3850563376654659,0.42923645828122875,0.5242247270076512,0.08047900806267551,0.0747164179002677,0.0,0.0,0.8252376235037834,1.0973322586322691,313.15,1313.226852325476
3,0.2000782035580275,0.3371118647346531,0.17107966366750238,0.18805284545402304,0.0,0.0,0.29777873560878027,0.3850563376654659,0.42923645828122875,0.5242247270076512,0.08047900806267551,0.0747164179002677,0.0,0.0,0.8252376235037834,1.0973322586322691,323.15,1308.0054420614567
4,0.2000782035580275,0.3371118647346531,0.17107966366750238,0.18805284545402304,0.0,0.0,0.29777873560878027,0.3850563376654659,0.42923645828122875,0.5242247270076512,0.08047900806267551,0.0747164179002677,0.0,0.0,0.8252376235037834,1.0973322586322691,333.15,1307.256876106979
5,0.20085174905724296,0.343074187897348,0.17885719929342273,0.2786950768507416,0.0,0.0,0.30320661443838265,0.35391980037608334,0.45198264285164413,0.09081865973691004,0.08283283170966733,0.025493622701293746,0.0,0.0,0.6599106617811628,1.0212457150352139,293.15,1297.9236183456305
6,0.20085174905724296,0.343074187897348,0.17885719929342273,0.2786950768507416,0.0,0.0,0.30320661443838265,0.35391980037608334,0.45198264285164413,0.09081865973691004,0.08283283170966733,0.025493622701293746,0.0,0.0,0.6599106617811628,1.0212457150352139,303.15,1286.267477920941
7,0.20085174905724296,0.343074187897348,0.17885719929342273,0.2786950768507416,0.0,0.0,0.30320661443838265,0.35391980037608334,0.45198264285164413,0.09081865973691004,0.08283283170966733,0.025493622701293746,0.0,0.0,0.6599106617811628,1.0212457150352139,313.15,1290.68940460925
8,0.20085174905724296,0.343074187897348,0.17885719929342273,0.2786950768507416,0.0,0.0,0.30320661443838265,0.35391980037608334,0.45198264285164413,0.09081865973691004,0.08283283170966733,0.025493622701293746,0.0,0.0,0.6599106617811628,1.0212457150352139,323.15,1293.8918964640707
9,0.20085174905724296,0.343074187897348,0.17885719929342273,0.2786950768507416,0.0,0.0,0.30320661443838265,0.35391980037608334,0.45198264285164413,0.09081865973691004,0.08283283170966733,0.025493622701293746,0.0,0.0,0.6599106617811628,1.0212457150352139,333.15,1284.9535880960116
10,0.20125873160508495,0.21408387604621967,0.1835431212415143,0.2472058825921293,0.0,0.0,0.26534894348343696,0.39657569368738355,0.6128876023027197,0.3567757633491286,0.05234193315148193,0.019985208084088872,0.0,0.0,0.8007603692916159,1.0085213644110052,293.15,
11,0.20125873160508495,0.21408387604621967,0.1835431212415143,0.2472058825921293,0.0,0.0,0.26534894348343696,0.39657569368738355,0.6128876023027197,0.3567757633491286,0.05234193315148193,0.019985208084088872,0.0,0.0,0.8007603692916159,1.0085213644110052,303.15,
12,0.20125873160508495,0.21408387604621967,0.1835431212415143,0.2472058825921293,0.0,0.0,0.26534894348343696,0.39657569368738355,0.6128876023027197,0.3567757633491286,0.05234193315148193,0.019985208084088872,0.0,0.0,0.8007603692916159,1.0085213644110052,313.15,
13,0.20125873160508495,0.21408387604621967,0.1835431212415143,0.2472058825921293,0.0,0.0,0.26534894348343696,0.39657569368738355,0.6128876023027197,0.3567757633491286,0.05234193315148193,0.019985208084088872,0.0,0.0,0.8007603692916159,1.0085213644110052,323.15,
14,0.20125873160508495,0.21408387604621967,0.1835431212415143,0.2472058825921293,0.0,0.0,0.26534894348343696,0.39657569368738355,0.6128876023027197,0.3567757633491286,0.05234193315148193,0.019985208084088872,0.0,0.0,0.8007603692916159,1.0085213644110052,333.15,
15,0.2014643981915115,0.38135389050763335,0.1508645436645146,0.26627010885757263,0.0,0.0,0.31600794577885255,0.3451799521309865,0.5459502889808483,0.21366531617972978,0.032170322952917885,0.04488128975131248,0.0,0.0,1.0830391090901226,0.632704518520762,293.15,1354.8736220843693
16,0.2014643981915115,0.38135389050763335,0.1508645436645146,0.26627010885757263,0.0,0.0,0.31600794577885255,0.3451799521309865,0.5459502889808483,0.21366531617972978,0.032170322952917885,0.04488128975131248,0.0,0.0,1.0830391090901226,0.632704518520762,303.15,1347.8973694701806
17,0.2014643981915115,0.38135389050763335,0.1508645436645146,0.26627010885757263,0.0,0.0,0.31600794577885255,0.3451799521309865,0.5459502889808483,0.21366531617972978,0.032170322952917885,0.04488128975131248,0.0,0.0,1.0830391090901226,0.632704518520762,313.15,1335.7279762411442
18,0.2014643981915115,0.38135389050763335,0.1508645436645146,0.26627010885757263,0.0,0.0,0.31600794577885255,0.3451799521309865,0.5459502889808483,0.21366531617972978,0.032170322952917885,0.04488128975131248,0.0,0.0,1.0830391090901226,0.632704518520762,323.15,1326.623644536326
19,0.2014643981915115,0.38135389050763335,0.1508645436645146,0.26627010885757263,0.0,0.0,0.31600794577885255,0.3451799521309865,0.5459502889808483,0.21366531617972978,0.032170322952917885,0.04488128975131248,0.0,0.0,1.0830391090901226,0.632704518520762,333.15,1317.5299890297788
20,0.20217791601081816,0.3167221044402795,0.1886007742065477,0.16706234145891147,0.0,0.0,0.30706178565474135,0.3249624699437863,0.40559918889916785,0.14076954299767502,0.08103856530799125,0.04164055217589223,0.0,0.0,0.6763811939104805,0.720780949565689,293.15,1420.7811224631241
21,0.20217791601081816,0.3167221044402795,0.1886007742065477,0.16706234145891147,0.0,0.0,0.30706178565474135,0.3249624699437863,0.40559918889916785,0.14076954299767502,0.08103856530799125,0.04164055217589223,0.0,0.0,0.6763811939104805,0.720780949565689,303.15,1435.873581085144
22,0.20217791601081816,0.3167221044402795,0.1886007742065477,0.16706234145891147,0.0,0.0,0.30706178565474135,0.3249624699437863,0.40559918889916785,0.14076954299767502,0.08103856530799125,0.04164055217589223,0.0,0.0,0.6763811939104805,0.720780949565689,313.15,1423.375907351903
23,0.20217791601081816,0.3167221044402795,0.1886007742065477,0.16706234145891147,0.0,0.0,0.30706178565474135,0.3249624699437863,0.40559918889916785,0.14076954299767502,0.08103856530799125,0.04164055217589223,0.0,0.0,0.6763811939104805,0.720780949565689,323.15,1415.5690525059508
24,0.20217791601081816,0.3167221044402795,0.1886007742065477,0.16706234145891147,0.0,0.0,0.30706178565474135,0.3249624699437863,0.40559918889916785,0.14076954299767502,0.08103856530799125,0.04164055217589223,0.0,0.0,0.6763811939104805,0.720780949565689,333.15,1415.049261301339
25,0.20297310632432025,0.2837721450769936,0.15925741613684877,0.26870748355262286,0.0,0.0,0.28044576166025825,0.3947486336699931,0.23905665918822389,0.28061441090839634,0.07377302011492878,0.0457989738653857,0.0,0.0,0.9105739912311126,0.7180606472071243,293.15,1262.0647298697709
26,0.20297310632432025,0.2837721450769936,0.15925741613684877,0.26870748355262286,0.0,0.0,0.28044576166025825,0.3947486336699931,0.23905665918822389,0.28061441090839634,0.07377302011492878,0.0457989738653857,0.0,0.0,0.9105739912311126,0.7180606472071243,303.15,1229.8305962771142
27,0.20297310632432025,0.2837721450769936,0.15925741613684877,0.26870748355262286,0.0,0.0,0.28044576166025825,0.3947486336699931,0.23905665918822389,0.28061441090839634,0.07377302011492878,0.0457989738653857,0.0,0.0,0.9105739912311126,0.7180606472071243,313.15,1237.5716166658337
