,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
110,0.8549508531621642,0.6733624021660913,0.33669362470677716,0.40214868904026796,0.6196722209867618,0.674775087217435,0.048615227495316146,0.9061362317887601
90,0.7017086008937269,0.4230471505072169,0.09852295953920874,0.7333779029684491,0.9830399868670978,0.5658625709335019,0.08774682183494549,0.8885647924629259
450,0.953337380678194,0.11628423811118595,0.5893890073383323,0.4824971300324026,0.8467882709122703,0.8782410091475875,0.032574402095556364,0.6593376750370694
395,0.964131271878721,0.29143480171085595,0.10744511224794522,0.39332800046669686,0.8712306204120935,0.9369238457872536,0.5337480523023858,0.11213046866501963
591,0.6424025852323296,0.6359961465071516,0.0379828875877896,0.5830271961613978,0.9991647172498352,0.09678719257756767,0.1558002320137306,0.41014165035871514
403,0.886335603711322,0.2311879719901941,0.04506352977215161,0.6154953534668597,0.9093544515174312,0.8014515218023293,0.3366485588917753,0.7127837253972574
488,0.8646919175493727,0.17672901971218527,0.0953365825364415,0.5199042930644583,0.9969186365873389,0.09770249309078695,0.4247742970694314,0.66116714094469
587,0.8679507849881005,0.641629772416176,0.3639270139321844,0.43096743228802314,0.9939767226474022,0.05317968404548804,0.05024610737281193,0.223731383569097
313,0.9722262202390035,0.15298350213717168,0.29612583234763024,0.4128425081044665,0.7927264932086054,0.9143470256118951,0.3683952088356366,0.04617282496759237
13,0.9404067752866577,0.8580873177153798,0.03589783556024922,0.237716979569109,0.9173114330439716,0.8442144204542686,0.09290781166680563,0.590076399548503
249,0.862846518635649,0.6343396870677867,0.3384317410021737,0.39510119059526977,0.9697916606823535,0.5971150650064935,0.327648474392197,0.4130279392608199
148,0.7773954741754876,0.5316371220073574,0.12183555570572094,0.6003185657339288,0.5602221780623013,0.9105008602932806,0.007522933654780089,0.8236123187784674
28,0.9028473581133963,0.7326169696664644,0.14242796017118994,0.4363510168020516,0.9980216719741443,0.5549585158253237,0.048548811001813276,0.06205628447501706
514,0.7287619047983037,0.854848718285354,0.10344622166783692,0.33584982649199074,0.9312490567339886,0.4929072393568901,0.33443355976281713,0.5103567402718455
243,0.8822732164641818,0.11157187582998912,0.34376471739180536,0.5997385504459403,0.6280450137068192,0.9955015025534276,0.14424607688292979,0.9407004433895655
276,0.8580447945503841,0.1973995657304375,0.032656012555563156,0.6549257334607196,0.8493570163499711,0.5755530204126387,0.034162498359325985,0.8011098165314978
472,0.9824374203291152,0.11772212681473476,0.045141035499111845,0.37899974221284477,0.2982934068398687,0.5901459437894164,0.04411637707071748,0.8406929715272219
431,0.8720919613150938,0.5987604385708741,0.248094529355457,0.4004823731588519,0.6686061891780577,0.6933593404282118,0.39287703769681015,0.6743166291581003
