,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
3570,0.29384750535705484,0.3028967394641737,0.4561296253551736,0.5784261954058664,0.49214309152908287,0.6978356921788775,0.6297204718376245,0.465020084468884
1731,0.23091680199746,0.6187226133662348,0.26666582819094425,0.5484763323717033,0.7856428252614595,0.3400604574616613,0.27505068162563656,0.33273400109888057
1860,0.6081277824911032,0.5264145362044517,0.13946571388389908,0.578008710618964,0.3778083595183192,0.7689961125252702,0.012141096134498784,0.09577145182454894
1673,0.34596498106257256,0.18011781217562958,0.20420509224950126,0.7149888404865804,0.9503781076998098,0.03485399950339341,0.36656399046176535,0.9877302140607
4285,0.8775567361220051,0.6561771221904068,0.5345448738608454,0.4703398606320732,0.6247078991990448,0.4955872630712873,0.1218436450300684,0.8506456095641555
4304,0.7271633518851119,0.07650631948844482,0.00910223565683752,0.6016334461045421,0.522693419426595,0.42603906607208947,0.5196894665739171,0.6104785855332665
3122,0.8358315864137548,0.6497835342426722,0.21214643866698368,0.4680032847287037,0.2662554244081615,0.5932773515443366,0.21051281960382298,0.9854931836136289
3877,0.5895129995659621,0.2744919794325001,0.8206863366419453,0.48210425860984857,0.05021816298185764,0.31059996590555977,0.024271141146372938,0.7331419084271168
1491,0.674258676555732,0.32011001035310616,0.061430871867174476,0.6188586468263964,0.796685722999453,0.7056583482308096,0.44656447517621944,0.09797339631238228
2574,0.6801992239772519,0.2799463868779135,0.25709830632540703,0.46829278691682913,0.0365105483865523,0.46339127159071797,0.7589384661696547,0.5101785816115734
1606,0.9094303072787749,0.07576916128462921,0.30659854768003253,0.554414064017882,0.9559834243255952,0.454939814537448,0.6825462483339226,0.3272225992674683
2593,0.01882362125197037,0.2619260716131858,0.33269469462230905,0.6335944093040504,0.664199149395995,0.9303398205968351,0.08157781696725598,0.7606210901382453
2120,0.8701339134748239,0.2523751555187841,0.29846646224945983,0.6194839059411658,0.8607340808072833,0.7370339121509583,0.11184419030867614,0.24861870383050683
570,0.7657665007217346,0.4661054530846316,0.35985298240310315,0.5332136648483522,0.20858041456004225,0.1210520106856184,0.0006131809584379691,0.9737172128449364
4009,0.857570239672436,0.4932812333828733,0.34799353576958597,0.47263684340424894,0.42121052294244343,0.9890986152542856,0.5360968779786681,0.32922766015616456
1380,0.44029824271099577,0.2502279540787901,0.23079622775466047,0.6094969427650281,0.5541486126947606,0.5064638728243758,0.5658898806452589,0.14459997174278022
181,0.9914563999530538,0.2977809925584945,0.023751450662746195,0.5476722185508689,0.5845387652573699,0.8546341873511639,0.04891706197585764,0.19506475493492112
4184,0.5487912789186099,0.257164625074169,0.15473500591953565,0.6409024836094396,0.5923622198678639,0.08980870153137342,0.32250340789362447,0.37653972652407997
2453,0.6185297498005388,0.008149370174259492,0.3776142877776304,0.5907185193564739,0.48242623741541557,0.9116204394991732,0.6715349441401627,0.32476156470759693
3022,0.23735790171163895,0.6782703885907996,0.06089286665101451,0.5195559210757454,0.4748791182747569,0.1649552301854552,0.035156884464213,0.23318485155587246
719,0.6411339651051772,0.07765688266366791,0.5943534424044745,0.6397133871533516,0.6772763235384841,0.7898250516078886,0.08749953476323419,0.5099792748801937
2746,0.08356948387185714,0.2902907713860619,0.21440393560868326,0.6600107655372653,0.939793253339461,0.1220866834049036,0.12310064602707703,0.47237543349269745
1554,0.95305738758738,0.48560824503316646,0.5469280045036703,0.4006731213276472,0.0547438487506533,0.37069508310601224,0.12631199626959683,0.6324977996200404
4644,0.4592836481378234,0.1157501739736463,0.19878675965245862,0.7383322159631834,0.8714198403907114,0.6203815549924258,0.042193447357729875,0.46032234794020055
521,0.8232336526895047,0.028950618513308896,0.6527211536281824,0.5165111482571636,0.3056390744258076,0.0911483993882132,0.5212693075703151,0.4717937859566476
2357,0.30962540104570446,0.02405560596147261,0.0940683100464957,0.628399372502585,0.3015475946060801,0.22180395366093486,0.7594818861698996,0.996323030628383
2682,0.9525857521057935,0.009361175552659928,0.3751428277200435,0.5267303501889752,0.6823078518572055,0.059451194847902435,0.6591500788153776,0.13729093612494542
2675,0.7134521828761459,0.13569656677567063,0.13312981958375397,0.5893160348558404,0.906783516652994,0.69095476953422,0.7161179312344035,0.6124755020342267
308,0.7365871549972959,0.2599892205204319,0.6781816386894409,0.5859019557568657,0.9203683556381568,0.013775169035949213,0.16862414821146984,0.7166002032910748
4257,0.014996955858580486,0.02961617625462303,0.4835277725713567,0.6711711783914229,0.34518405204966984,0.38973362378076365,0.11278038947067758,0.8542969934178707
3741,0.2881853209568993,0.23411140819165102,0.7475684310252927,0.5681183450890658,0.3185726126106235,0.6449778308191887,0.1236162169175194,0.8807533809813644
3171,0.08289972703958871,0.42338406488234226,0.6025235792501595,0.5703436902564155,0.6593698956427896,0.17597721298243355,0.0959747903198093,0.34269246785031376
2835,0.7853202295004584,0.20877113561404997,0.6104721820568826,0.5272633534976696,0.085064181326573,0.053108351692198484,0.03429520569406295,0.3803225104470332
2979,0.7139257335389004,0.3877854392243058,0.7913124908702652,0.5106363322065405,0.5257336273158436,0.1914346933622313,0.10825388066125226,0.45202205046742816
4912,0.17409009012824664,0.37116497613507893,0.010307760967817286,0.5718517640394635,0.5156386145407208,0.7658559978228372,0.7665773403655141,0.8597179425866243
4194,0.3827436670578293,0.3809808836465466,0.10068054919979816,0.5595105912350056,0.17585258434484116,0.7825724216999375,0.5551383598144184,0.2503723152453928
2325,0.37727901707822825,0.6349965385955157,0.024445436676629274,0.5041232711666032,0.08038690838881227,0.016198683990010076,0.28065749274460056,0.28948377429726524
4087,0.31670122522338795,0.3069104728966281,0.47480518662180016,0.6400040773798176,0.998106305079327,0.47415292347399135,0.2674610303295695,0.69263496665355
2044,0.40142552649916674,0.39267853579399903,0.6387775476063503,0.5505891328716783,0.5434292610985687,0.01771349706392863,0.5268856575490591,0.541609372686778
3461,0.26709369733566035,0.10545680656021035,0.004191348779182936,0.7061091573622139,0.9875024753580083,0.42676039372470476,0.573128918824757,0.5887919627250308
3236,0.38275568399790943,0.14895217385402043,0.33412144299110624,0.6434190585851031,0.5080586147195378,0.8706420061146496,0.5670860290741185,0.944771657715733
4199,0.7382346310937486,0.015105210106719964,0.06604025938025805,0.579137816376775,0.8811076062022409,0.17042141921178586,0.8079834632023034,0.20899213238231124
3636,0.3683698634665971,0.20603261104736334,0.5792630843526501,0.6455778624440713,0.8998261282322759,0.8080403713706172,0.4157401647045186,0.3527150151375095
1379,0.7266895992487339,0.6241219915248443,0.009329124630076896,0.5397464745179298,0.6246816214131267,0.8978812901960934,0.3362545599684804,0.990162357331875
