,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
3,0.8890142489316013,0.9397676928675924,0.0364758090041425,0.35771552568578924,0.11689253609774289,0.8216665602828321,0.09448683169089075,0.9730384700530467
2670,0.19806641419471435,0.24967308822250575,0.033301306390543614,0.6202465202031922,0.01830722660136868,0.6887748767082972,0.013596554176204518,0.6291288292238811
3104,0.5110092185933837,0.9336661339849459,0.12901701374261282,0.39515639563365224,0.5176108609267016,0.9580598112520748,0.2891686542628583,0.8262079695390887
5284,0.20457546893600556,0.35039999321089055,0.5857566712989176,0.6114382684133582,0.8221059178164557,0.872509313256741,0.31197985992849364,0.945603270158473
2024,0.4237748116169283,0.16498057983548092,0.8754389213070298,0.5559891547745371,0.11178557471643737,0.5887349200394008,0.08974703815277255,0.7783666761425735
1865,0.9704019716436092,0.2805208702584939,0.10810352688618989,0.49903897867509306,0.6011949812697531,0.7975484598842889,0.5311474745373198,0.10381773089584148
2120,0.18096064356897812,0.017554889218928792,0.7618384194515521,0.647903342905908,0.4655350206069992,0.27649587403335696,0.2694126153204865,0.7341720182607854
3004,0.9757240561390942,0.3409545215446712,0.3570301368481635,0.48107253053101107,0.46647538418222556,0.019988337583743798,0.3307337697514693,0.5295370812907504
3606,0.7208808431858187,0.7030306748635922,0.08738046966037212,0.4610990660260268,0.249432874964445,0.4896890669669147,0.3803180974487136,0.9787410144866295
3954,0.4956883625737985,0.5695628435973339,0.47509940509514853,0.5472677027931373,0.8262076815582734,0.0843320822473093,0.2997136019211264,0.49678078054024905
4920,0.1341026623418429,0.10902424014608869,0.2717031379923545,0.6953732445617935,0.9229697781658512,0.18157557332701144,0.7638345798356517,0.9766534251047551
4252,0.3588336068460658,0.38339905076026176,0.12515397022977756,0.578210797229051,0.004925888004737063,0.4276852606703763,0.2512992181248105,0.8328259638709269
1001,0.6394033824492033,0.3132304000497858,0.14786460325093348,0.5656682085213295,0.6622513974745394,0.9906912949318105,0.7075015934797649,0.3320386814312569
1718,0.6176459051889668,0.306791597595682,0.24618878599185912,0.6396418286114051,0.7745306901090128,0.04237860037093994,0.1532276415824313,0.004743088101911581
2892,0.9030872080636151,0.4236575923236935,0.6216306442266402,0.5138945209700472,0.9528963484343485,0.35855258061346146,0.37378127879931616,0.602286469880251
3777,0.07814282888714091,0.2611931213628426,0.7269314219365243,0.6091938574821746,0.6586610896745642,0.6090938504176863,0.17776309716911368,0.793852160426516
402,0.7116944019787644,0.2419341824391478,0.5056127132618491,0.589728587519197,0.36763055556580027,0.56773715220861,0.21383491549138833,0.9649091849228938
3620,0.019974465235604897,0.03923065155734656,0.420584980720016,0.7182860423650861,0.8415495890751158,0.7961520479479394,0.17261273886913975,0.5691074809737492
2071,0.8005886282946181,0.21016507612471733,0.23484808684957081,0.6020178506813931,0.9656148430391017,0.6951718531665342,0.5143844562770202,0.008333130571036648
4219,0.9718344594282122,0.043134415019518715,0.5796337123432128,0.592357204555424,0.9749113695279302,0.1757202640130892,0.43194563631359445,0.8270886368518146
2588,0.4895518685776009,0.23257508628793785,0.17567523763959753,0.6970248775765376,0.9897049720208684,0.19749236399834322,0.010402374688076607,0.40405005817733924
5297,0.058996850514495436,0.42479200113170773,0.16173332568245852,0.6249210665378101,0.9442933458045725,0.7158826228769131,0.2659927103402944,0.4836520121209887
