sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature
-0.2719035806470986,0.7214098371686504,-2.1419273494868904e-08,-0.5100300317057853,-0.2755922735991622,-0.12670124349869144,-0.08261619526758007,-0.20345501008534586,0.07267718489866437
0.1536601786431326,0.6853531678432914,2.7650704556163182e-08,0.5930105049748131,0.28445814918009393,0.13077725839306203,0.08527384758715244,0.21000019195250216,-0.07501523955749119
0.9304826943652089,0.08827587471516389,-4.7254932803605535e-08,-0.12121162652672902,-0.24148305341598367,-0.11101983269896079,-0.07239102603417331,-0.1782739946076565,0.06368297167700197
0.19146526529991853,0.045456045876337316,-2.7204239393541543e-08,-0.6111592667555529,0.5538944833203537,0.25464833223995015,0.1660444415370852,0.4089105826336073,-0.14606730577137136
-1.0681270112003631e-06,-1.4043220622035033e-07,-0.031444691691549544,1.127650638842168e-06,0.15365014661606055,0.052318979569791174,-0.02075137751603836,0.11742876621599117,0.9790022744507832
-2.3463020360642155e-09,9.149461641911118e-08,-0.10961139576842575,-3.969257869771664e-08,-0.18383657375237597,-0.1143034124646189,0.9669911668761664,-0.05169418542145811,0.05813759837402992
8.78937392635876e-09,9.460016674799945e-09,0.775467072880926,-2.1038460071888845e-08,-0.323590136430277,-0.1438491093692477,0.03593262205546503,0.5210451413248851,0.021644481748168097
2.648109653720205e-09,-1.8544593883675317e-10,-0.6159695767251571,3.635582583424808e-09,-0.42903218674594457,-0.045220354612099035,-0.12030648946544573,0.647364126595073,-0.030232747213553464
9.750448325521578e-10,9.184752317943889e-10,0.07892320766819069,-1.7348815900060078e-10,-0.36309206724263515,0.92256866126925,0.04271272364209497,-0.09212133773501059,0.022172632087419382
