split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,RQ,112.13665162436516,0.8353222085862153,Matern52,3569.858076197544,128.38699271681355
1,RQ,48.17659279019102,0.5454124636023289,Matern52,2021.3106935460376,91.53894975889531
2,RQ,5.940685851233504,0.1930906160891788,Matern52,0.2452011228195583,0.8572653016761231
3,RQ,3.936535444452157,0.1584884236566237,Matern52,26.110533377075686,11.832827257043853
4,RQ,0.6112777097272918,0.0629693867763577,Matern52,107.01228342229368,22.709194950423512
5,RQ,0.6748919250785771,0.064963184044654,Matern52,52.21527935164981,9.716824988324388
6,RQ,0.0345100219197597,0.0147957327133408,Matern52,3.843860255926368,2.6864204534229152
7,RQ,0.2283929198241577,0.0383343181373925,Matern52,2.646170807339422,2.306582120052952
8,RQ,0.1936839283637495,0.0355293002872076,Matern52,0.029685636694363,0.2476413084971312
9,RQ,0.6070092724702879,0.0633720988891053,Matern52,47.00762376709449,10.341192455831631
10,RQ,41.90819808350879,0.5169672581225562,Matern52,65.17323410699275,13.089785197675209
11,RQ,17.447708719401685,0.3337005193007394,Matern52,1.600410909286993,2.279411675310837
12,RQ,34.50440217384731,0.4714039529225185,Matern52,39.47026069085776,15.274195248664851
13,RQ,59.220788005395285,0.6165114271690747,Matern52,232.57921880585928,30.52313399818232
14,RQ,52.28142707494762,0.5843758246806658,Matern52,350.79552979352763,28.689760418700946
15,RQ,989.5327276775228,2.605796691203925,Matern52,3199.276431804949,17.6708941594338
16,RQ,74.97954202844183,0.7026712362545049,Matern52,219.76087721779976,5.851429749209858
17,RQ,0.3021711472888557,0.0444016058417977,Matern52,675.1335670858743,17.99343682928931
18,RQ,11.57307771030187,0.2756090292821221,Matern52,375.3535145767877,19.88876348703347
19,RQ,84.16443073677343,0.7417194961512282,Matern52,2181.200315985015,84.96765695661867
20,RQ,21.541468917514536,0.3665150081242371,Matern52,132.2917196038847,18.091297496387305
21,RQ,0.4442650790637842,0.053037084999426,Matern52,576.2716139471587,38.123886063401805
22,RQ,0.0364850234311031,0.0153137665395856,Matern52,118.0635017855882,17.613537157320287
23,RQ,0.2416892509325929,0.0397160624520104,Matern52,398.4305670963036,33.791932580224305
24,RQ,9.635808032132092,0.2527472335138072,Matern52,2901.963751508973,92.10651682144884
25,RQ,84.37906314930765,0.72302860235373,Matern52,517.4115466346896,41.74124379832021
26,RQ,24.27686970418273,0.3909886882255877,Matern52,2.6666689783977247,2.695265309965732
27,RQ,20.585124268422486,0.3608763563450719,Matern52,66.85227438674474,14.493687650533507
28,RQ,7.434337629285364,0.2186155294129518,Matern52,89.35723302135933,21.18616369639654
29,RQ,0.838142935045032,0.0738749295071367,Matern52,312.0609482577581,33.51880253540385
30,RQ,0.063419812442312,0.0197970108162119,Matern52,69.15345087157209,11.281855094629396
31,RQ,0.0132484892309096,0.0091060549862757,Matern52,2592.187393781657,74.06466002286204
32,RQ,0.2601927846225103,0.0406262205540394,Matern52,1130.259536180066,45.407906392168016
33,RQ,0.1225659571242899,0.0280770687406833,Matern52,929.5958732255244,45.55431420299216
34,RQ,0.4170357460504832,0.052169409371133,Matern52,112.01638461845072,15.443332870893114
35,RQ,1.3638596338669882,0.0926731771222211,Matern52,114.13445666301558,17.939118450925815
36,RQ,0.708275537140383,0.0671903629785835,Matern52,6.8092877612915474,4.738186046408605
37,RQ,0.8099865338652563,0.0724670792846522,Matern52,8.73285987936044,6.021205165899687
38,RQ,0.6253594163401783,0.0642660593597826,Matern52,1.480074198607542,2.3801365596847943
39,RQ,41.01340537450619,0.5248723960581425,Matern52,1287.4165205184493,71.92588419269224
40,RQ,15.654717979129355,0.3138302066779225,Matern52,160.20579925879142,14.622845902698115
41,RQ,0.0175324268840055,0.0105635625253338,Matern52,0.8874469590926745,1.1398612537398445
42,RQ,0.2707114507367427,0.0418083455443636,Matern52,0.1454222100614847,0.4738853398831085
43,RQ,0.1347602558302818,0.0296773749587769,Matern52,0.2504906487010784,0.6351481721860366
44,RQ,14.4443982019545,0.3092262905854738,Matern52,74.65982400581484,10.826045439647537
45,RQ,18.136768436841677,0.3350016192742097,Matern52,61.679700828475525,12.14793893237227
46,RQ,0.3868157422521196,0.0492644741474612,Matern52,1.0422165688051506,1.6796342355601777
47,RQ,0.1429679495283425,0.0301633191430708,Matern52,3.170112330842541,3.0152345520968438
48,RQ,0.0270504842080599,0.0132185588710768,Matern52,0.5501969286403942,1.2164066417773085
49,RQ,4.360577187785352,0.1690530348652036,Matern52,18.840674656765643,7.309965810309171
50,RQ,1.1444733205505222,0.0846650453992969,Matern52,16.801630705274437,7.123580103285292
51,RQ,0.024402969592485,0.0124665563917318,Matern52,1.1040190918781765,1.8301295503210555
52,RQ,1.3755938671536836,0.094395012636481,Matern52,2972.043458764736,98.1800768403857
53,RQ,2.077348677234345,0.1169780412299025,Matern52,672.072405014061,49.874678808833615
54,RQ,89.15034523509223,0.7733493365218488,Matern52,429.7042883347824,40.38832905141227
55,RQ,0.1893445137711582,0.0343323767268117,Matern52,54.49315793264245,6.225919398401603
56,RQ,1.2843647531097997,0.0898345415818508,Matern52,118.95467935926844,9.540651823785703
57,RQ,9.522113906232205,0.2453944618841834,Matern52,158.59033224370935,15.61064738593515
58,RQ,25.068765526179146,0.3979926856045706,Matern52,1252.0625116784508,70.28263488087576
59,RQ,28.618463237826408,0.4289646340658465,Matern52,45.89414710438668,18.40937710677741
60,RQ,30.789259794116514,0.4376104685550589,Matern52,6947.258996043192,161.97718320219423
61,RQ,0.5520608905844697,0.0591207258715299,Matern52,7.684325063526167,5.582311631294511
62,RQ,0.0465579125332079,0.0173177845381611,Matern52,87.78557798261606,18.185233138025502
63,RQ,0.6553170771762106,0.0655194595693389,Matern52,4.573548655750458,4.213339244747245
64,RQ,7.398186613756817,0.2221066046489262,Matern52,17.464221123962176,8.477654326956394
65,RQ,1.1244973750724858,0.084268645164305,Matern52,120.22991124985916,16.18142791855256
66,RQ,0.0038805886067008,0.00498488446711,Matern52,0.5323702698464077,1.115542156995357
67,RQ,0.2475244345679753,0.0401062075217165,Matern52,8.523585389324977e-08,0.0004532040773891
68,RQ,0.2108334051112681,0.0373001080496085,Matern52,1.406292188155298,1.8744221390918785
69,RQ,14.437859447928224,0.3110514159992061,Matern52,26.17986587680257,8.250427572660044
70,RQ,0.1576028078731682,0.031280189325071,Matern52,422.3720343297941,29.9729343540382
71,RQ,1.6712868869327429,0.1023517662507595,Matern52,15.460937259761051,5.980061342850177
72,RQ,0.4547453793272232,0.0537739795519933,Matern52,55.81195581087519,12.479415976853993
73,RQ,0.3792087665805145,0.049430528743836,Matern52,2.211698914470611,2.3419206672652937
74,RQ,0.4733362252590628,0.0555871027276988,Matern52,384.4460037104022,30.754852134504752
75,RQ,11.58336205081156,0.2689237841378936,Matern52,3979.204666921853,338.79510091198046
76,RQ,17.099559860948855,0.3284136613914351,Matern52,1073.3018065735423,41.40525277434015
77,RQ,18.210256851517297,0.3386281712866306,Matern52,1117.7249901462658,49.8236169424924
78,RQ,7.434010751088626,0.2174870093797728,Matern52,128.8791618396478,25.316516994282782
79,RQ,22.605261069489394,0.3808395848482672,Matern52,,
80,RQ,5.159881310637196,0.1795590389701116,Matern52,2.7599750874457225,2.063209938735171
81,RQ,0.9316813131546012,0.0768531466258005,Matern52,13.457740014527849,4.686325778365314
