split,kernel_liq_density,mse_liq_density,mapd_liq_density
67,RQ,0.24752443456797535,0.0401062075217165
68,RQ,0.21083340511126816,0.03730010804960859
69,RQ,14.437859447928224,0.3110514159992061
70,RQ,0.1576028078731682,0.03128018932507106
71,RQ,1.6712868869327429,0.10235176625075959
72,RQ,0.4547453793272232,0.05377397955199337
73,RQ,0.3792087665805145,0.049430528743836064
74,RQ,0.4733362252590628,0.05558710272769887
75,RQ,11.58336205081156,0.26892378413789364
76,RQ,17.099559860948855,0.32841366139143513
77,RQ,18.210256851517297,0.33862817128663064
78,RQ,7.434010751088626,0.21748700937977283
79,RQ,22.605261069489394,0.3808395848482672
80,RQ,5.159881310637196,0.17955903897011166
81,RQ,0.9316813131546012,0.0768531466258005
82,RQ,0.031521675327060565,0.01422688116747383
83,RQ,0.05172687053322865,0.018347831078257392
84,RQ,7.336707821185376,0.22005358935737399
85,RQ,8.778372266941203,0.23576212085282727
86,RQ,7.68821810001126,0.22082277204847167
87,RQ,7.804272421843915,0.22318494767221436
88,RQ,14.473287941938496,0.30443887855188184
89,RQ,21.02507322667581,0.36993867853286083
90,RQ,106.07349685031717,0.808715951143496
91,RQ,25.126039084445875,0.39587038489346804
92,RQ,1.4388580782821883,0.09532906454580245
93,RQ,1.1072604418431722,0.08420288573967483
94,RQ,0.10466149191208905,0.026042135341479287
95,RQ,3.2167051353978575,0.1452367549445928
96,RQ,4.498137484056674,0.17256322624311007
97,RQ,145.2131517198389,0.9881420393083287
98,RQ,211.29527628682322,1.1780977548930425
99,RQ,76.97060892384316,0.7161269185053433
100,RQ,6.774347564702744,0.2056989511418638
101,RQ,0.7297830251691896,0.06758295461920089
102,RQ,0.17613958815623398,0.03328852474382325
103,RQ,0.02554554371755987,0.012732453937486645
104,RQ,5.164130703346474,0.1818795971090644
105,RQ,31.515593740373813,0.4424062910593943
106,RQ,7.431527351518909,0.21548740027620342
107,RQ,4.884485161882982,0.17596002068405006
108,RQ,2.9812914231116245,0.13824334886524361
109,RQ,8.949629551349348,0.24109418769871038
110,RQ,32.15619360076485,0.45980615192900887
111,RQ,32.0231930261636,0.4581662043026268
112,RQ,20.62901481775211,0.3636995074720667
113,RQ,0.09869681661443688,0.0250622094338596
114,RQ,20.46366290730433,0.36183851919139376
115,RQ,19.977895750735115,0.35412162532426583
116,RQ,1.5033048623652994,0.09724521737292303
117,RQ,10.662913411153937,0.25900174761032346
118,RQ,4.140390596615625,0.16227802638082656
119,RQ,21.47185602730151,0.3707969072320322
120,RQ,42.00862443443148,0.5150733408448759
121,RQ,3.1372249282502027,0.14075625905197794
122,RQ,5.462511587739588,0.1862366549730025
123,RQ,4.796767617782326,0.17444131183911102
124,RQ,15.548546612747158,0.31511119264309045
