,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc
19,0.20509246509635246,0.29214873033816235,0.22665122229561752,0.19438135159416142,0.0,0.0,0.29224766479520536,0.368955529921861,0.578988379782567,0.3755127417442879,0.05888569795173698,0.08267981770958255,0.0,0.0,0.9195229287174209,0.949827013728783,333.15,1236.871551037788,1.1609478238934219,54.966,0.7071067811865476
20,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,293.15,1266.3270804959266,0.1213463314095363,63.5765,0.29154759474226505
21,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,303.15,1256.7284364574482,0.3343953722973862,62.9675,0.3122498999199199
22,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,313.15,1247.3125521275865,0.1422182806406105,61.6895,0.25
23,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,323.15,1237.8342151420682,0.16679808268570961,59.069500000000005,0.25
24,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,333.15,1228.1676644771778,0.16495762596041666,58.48650000000001,0.2783882181415011
25,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.6027126876518909,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,293.15,1270.462561606217,0.9181021419328645,54.49450000000001,0.9486832980505139
26,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.6027126876518909,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,303.15,1260.1787466165877,3.0488583624134864,60.587500000000006,0.5244044240850758
27,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.6027126876518909,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,313.15,1257.2403688426973,0.575572138549885,56.413000000000004,0.5244044240850758
28,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.6027126876518909,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,323.15,1247.2115710356481,0.35782798092480644,44.61825,0.3905124837953327
29,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.6027126876518909,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,333.15,1239.258666699336,0.484607994293641,52.7025,0.35707142142714254
30,0.21826263558031678,0.35319621922270994,0.2042930973737324,0.16475311732325204,0.0,0.0,0.316576988677377,0.3642987547277038,0.5610937515788144,0.41036844496147024,0.03637887783746461,0.08237509384224932,0.0,0.0,0.8872021880716036,1.04724396844917,293.15,1272.0754064097018,0.34538725778661816,73.71000000000001,0.670820393249937
31,0.21826263558031678,0.35319621922270994,0.2042930973737324,0.16475311732325204,0.0,0.0,0.316576988677377,0.3642987547277038,0.5610937515788144,0.41036844496147024,0.03637887783746461,0.08237509384224932,0.0,0.0,0.8872021880716036,1.04724396844917,303.15,1264.0169860278545,0.6039352353919895,68.742,0.40311288741492746
32,0.21826263558031678,0.35319621922270994,0.2042930973737324,0.16475311732325204,0.0,0.0,0.316576988677377,0.3642987547277038,0.5610937515788144,0.41036844496147024,0.03637887783746461,0.08237509384224932,0.0,0.0,0.8872021880716036,1.04724396844917,313.15,1255.5707871636503,0.15286990589974825,74.0385,0.37080992435478316
33,0.21826263558031678,0.35319621922270994,0.2042930973737324,0.16475311732325204,0.0,0.0,0.316576988677377,0.3642987547277038,0.5610937515788144,0.41036844496147024,0.03637887783746461,0.08237509384224932,0.0,0.0,0.8872021880716036,1.04724396844917,323.15,1246.904422313106,0.4042533007441689,66.9295,0.3674234614174767
34,0.21826263558031678,0.35319621922270994,0.2042930973737324,0.16475311732325204,0.0,0.0,0.316576988677377,0.3642987547277038,0.5610937515788144,0.41036844496147024,0.03637887783746461,0.08237509384224932,0.0,0.0,0.8872021880716036,1.04724396844917,333.15,1237.857695788872,0.3809391655069152,68.533,0.32403703492039304
35,0.21833867577022528,0.23476684590154187,0.21302307827721778,0.2477590324995888,0.0,0.0,0.3234379290663621,0.3177218889581862,0.5287328035405895,0.1900753919512887,0.07279844041224239,0.04978693159210065,0.0,0.0,0.9307845765671052,0.8616513004007628,293.15,1260.1747854081025,1.1475559921178906,59.5535,0.4795831523312719
36,0.21833867577022528,0.23476684590154187,0.21302307827721778,0.2477590324995888,0.0,0.0,0.3234379290663621,0.3177218889581862,0.5287328035405895,0.1900753919512887,0.07279844041224239,0.04978693159210065,0.0,0.0,0.9307845765671052,0.8616513004007628,303.15,1252.547296169423,0.6845487756097376,55.07300000000001,0.3905124837953327
37,0.21833867577022528,0.23476684590154187,0.21302307827721778,0.2477590324995888,0.0,0.0,0.3234379290663621,0.3177218889581862,0.5287328035405895,0.1900753919512887,0.07279844041224239,0.04978693159210065,0.0,0.0,0.9307845765671052,0.8616513004007628,313.15,1241.9329268780768,0.46352638233016846,49.078900000000004,0.39686269665968865
38,0.21833867577022528,0.23476684590154187,0.21302307827721778,0.2477590324995888,0.0,0.0,0.3234379290663621,0.3177218889581862,0.5287328035405895,0.1900753919512887,0.07279844041224239,0.04978693159210065,0.0,0.0,0.9307845765671052,0.8616513004007628,323.15,1230.5044141523078,0.3483840203351474,51.114000000000004,0.29154759474226505
39,0.21833867577022528,0.23476684590154187,0.21302307827721778,0.2477590324995888,0.0,0.0,0.3234379290663621,0.3177218889581862,0.5287328035405895,0.1900753919512887,0.07279844041224239,0.04978693159210065,0.0,0.0,0.9307845765671052,0.8616513004007628,333.15,1220.1386439564799,0.39368143084848123,49.88550000000001,0.223606797749979
40,0.2225873589912787,0.3794787312419838,0.18035384356913886,0.15429447659069023,0.0,0.0,0.3216956560017502,0.36776506207267107,0.5415693107077283,0.44676642693009166,0.0814354582281375,0.0713446645416676,0.0,0.0,1.0945757993948677,1.0815136699375043,293.15,1260.746819582714,0.5776376136994328,86.558,0.3354101966249685
41,0.2225873589912787,0.3794787312419838,0.18035384356913886,0.15429447659069023,0.0,0.0,0.3216956560017502,0.36776506207267107,0.5415693107077283,0.44676642693009166,0.0814354582281375,0.0713446645416676,0.0,0.0,1.0945757993948677,1.0815136699375043,303.15,1253.460379617684,0.4743068516124084,82.64550000000001,0.39686269665968865
42,0.2225873589912787,0.3794787312419838,0.18035384356913886,0.15429447659069023,0.0,0.0,0.3216956560017502,0.36776506207267107,0.5415693107077283,0.44676642693009166,0.0814354582281375,0.0713446645416676,0.0,0.0,1.0945757993948677,1.0815136699375043,313.15,1244.4869054331393,0.15286499087295927,80.4715,0.2738612787525831
43,0.2225873589912787,0.3794787312419838,0.18035384356913886,0.15429447659069023,0.0,0.0,0.3216956560017502,0.36776506207267107,0.5415693107077283,0.44676642693009166,0.0814354582281375,0.0713446645416676,0.0,0.0,1.0945757993948677,1.0815136699375043,323.15,1236.9593552715633,0.14979434989375257,78.799,0.3427827300200522
44,0.2225873589912787,0.3794787312419838,0.18035384356913886,0.15429447659069023,0.0,0.0,0.3216956560017502,0.36776506207267107,0.5415693107077283,0.44676642693009166,0.0814354582281375,0.0713446645416676,0.0,0.0,1.0945757993948677,1.0815136699375043,333.15,1229.0606531313256,0.14114019795518498,79.813,0.25
45,0.2288888564486956,0.31911374938275544,0.17157023740099095,0.17348775839981212,0.0,0.0,0.3139730196316043,0.39345679936184363,0.6019535624838326,0.44482384663993624,0.03834614901889557,0.02954322120971209,0.0,0.0,1.0591431906439763,0.6378239194871087,293.15,1271.2560939979478,0.15531119141323527,64.65,0.4183300132670378
46,0.2288888564486956,0.31911374938275544,0.17157023740099095,0.17348775839981212,0.0,0.0,0.3139730196316043,0.39345679936184363,0.6019535624838326,0.44482384663993624,0.03834614901889557,0.02954322120971209,0.0,0.0,1.0591431906439763,0.6378239194871087,303.15,1262.4617206828207,0.2444337757627402,60.780499999999996,0.32403703492039304
47,0.2288888564486956,0.31911374938275544,0.17157023740099095,0.17348775839981212,0.0,0.0,0.3139730196316043,0.39345679936184363,0.6019535624838326,0.44482384663993624,0.03834614901889557,0.02954322120971209,0.0,0.0,1.0591431906439763,0.6378239194871087,313.15,1253.5458258103008,0.1951229903195128,59.0495,0.32403703492039304
48,0.2288888564486956,0.31911374938275544,0.17157023740099095,0.17348775839981212,0.0,0.0,0.3139730196316043,0.39345679936184363,0.6019535624838326,0.44482384663993624,0.03834614901889557,0.02954322120971209,0.0,0.0,1.0591431906439763,0.6378239194871087,323.15,1244.2378603246202,0.27732516955246755,60.979,0.32015621187164245
49,0.2288888564486956,0.31911374938275544,0.17157023740099095,0.17348775839981212,0.0,0.0,0.3139730196316043,0.39345679936184363,0.6019535624838326,0.44482384663993624,0.03834614901889557,0.02954322120971209,0.0,0.0,1.0591431906439763,0.6378239194871087,333.15,1235.2333753022228,0.23405928323329186,59.379,0.32015621187164245
50,0.2479432918647047,0.2842671738599472,0.18313692754822633,0.1796661048200638,0.0,0.0,0.3317538363403688,0.35535664267107775,0.49015914183477893,0.24355488990556534,0.027185585730111934,0.021459115617230812,0.0,0.0,0.7951872579384075,0.6810491071967166,293.15,1263.568209825445,0.13921458771795484,57.541,0.28284271247461906
51,0.2479432918647047,0.2842671738599472,0.18313692754822633,0.1796661048200638,0.0,0.0,0.3317538363403688,0.35535664267107775,0.49015914183477893,0.24355488990556534,0.027185585730111934,0.021459115617230812,0.0,0.0,0.7951872579384075,0.6810491071967166,303.15,1253.068560027161,0.2739470273316191,57.4125,0.23979157616563596
52,0.2479432918647047,0.2842671738599472,0.18313692754822633,0.1796661048200638,0.0,0.0,0.3317538363403688,0.35535664267107775,0.49015914183477893,0.24355488990556534,0.027185585730111934,0.021459115617230812,0.0,0.0,0.7951872579384075,0.6810491071967166,313.15,1242.4990533571727,0.2761312621795187,55.527,0.23979157616563596
53,0.2479432918647047,0.2842671738599472,0.18313692754822633,0.1796661048200638,0.0,0.0,0.3317538363403688,0.35535664267107775,0.49015914183477893,0.24355488990556534,0.027185585730111934,0.021459115617230812,0.0,0.0,0.7951872579384075,0.6810491071967166,323.15,1232.1124726867065,0.18828162799064374,51.979,0.229128784747792
54,0.2479432918647047,0.2842671738599472,0.18313692754822633,0.1796661048200638,0.0,0.0,0.3317538363403688,0.35535664267107775,0.49015914183477893,0.24355488990556534,0.027185585730111934,0.021459115617230812,0.0,0.0,0.7951872579384075,0.6810491071967166,333.15,1220.916034367503,0.10065275555246796,51.325,0.223606797749979
55,0.257505963426733,0.34329540075204346,0.15052081268562081,0.2851145725193503,0.0,0.0,0.30250228899165243,0.392099731193596,0.612243593763352,0.21905925828392,0.07124920670492337,0.08029729652371609,0.0,0.0,0.7744574629195373,0.7234184765211769,293.15,1267.425654591679,0.8585673929823529,118.56800000000001,0.632455532033676
56,0.257505963426733,0.34329540075204346,0.15052081268562081,0.2851145725193503,0.0,0.0,0.30250228899165243,0.392099731193596,0.612243593763352,0.21905925828392,0.07124920670492337,0.08029729652371609,0.0,0.0,0.7744574629195373,0.7234184765211769,303.15,1261.5394422797287,0.6333838931618767,114.3175,0.9354143466934854
57,0.257505963426733,0.34329540075204346,0.15052081268562081,0.2851145725193503,0.0,0.0,0.30250228899165243,0.392099731193596,0.612243593763352,0.21905925828392,0.07124920670492337,0.08029729652371609,0.0,0.0,0.7744574629195373,0.7234184765211769,313.15,1257.4824394460966,1.0623347154643004,80.671,0.8062257748298549
58,0.257505963426733,0.34329540075204346,0.15052081268562081,0.2851145725193503,0.0,0.0,0.30250228899165243,0.392099731193596,0.612243593763352,0.21905925828392,0.07124920670492337,0.08029729652371609,0.0,0.0,0.7744574629195373,0.7234184765211769,323.15,1258.0311175334555,0.5661761461349358,50.346000000000004,0.8062257748298549
59,0.257505963426733,0.34329540075204346,0.15052081268562081,0.2851145725193503,0.0,0.0,0.30250228899165243,0.392099731193596,0.612243593763352,0.21905925828392,0.07124920670492337,0.08029729652371609,0.0,0.0,0.7744574629195373,0.7234184765211769,333.15,1247.101111459713,1.0230588457925627,36.7993,0.5916079783099616
60,0.2683806692236164,0.26460511898283334,0.22548985066984373,0.20573017921503006,0.0,0.0,0.32317576982139656,0.32024147916254625,0.08728289349447296,0.37313658966345203,0.016799718299650445,0.033350453792382266,0.0,0.0,0.9842649787711029,1.1134348113841033,293.15,1267.9785926449733,0.40135395571905025,51.458000000000006,0.4387482193696062
61,0.2683806692236164,0.26460511898283334,0.22548985066984373,0.20573017921503006,0.0,0.0,0.32317576982139656,0.32024147916254625,0.08728289349447296,0.37313658966345203,0.016799718299650445,0.033350453792382266,0.0,0.0,0.9842649787711029,1.1134348113841033,303.15,1256.7640040663423,0.3230086631238929,49.65795,0.2738612787525831
62,0.2683806692236164,0.26460511898283334,0.22548985066984373,0.20573017921503006,0.0,0.0,0.32317576982139656,0.32024147916254625,0.08728289349447296,0.37313658966345203,0.016799718299650445,0.033350453792382266,0.0,0.0,0.9842649787711029,1.1134348113841033,313.15,1245.960912265953,0.13634053074898247,51.522000000000006,0.25495097567963926
63,0.2683806692236164,0.26460511898283334,0.22548985066984373,0.20573017921503006,0.0,0.0,0.32317576982139656,0.32024147916254625,0.08728289349447296,0.37313658966345203,0.016799718299650445,0.033350453792382266,0.0,0.0,0.9842649787711029,1.1134348113841033,323.15,1235.536091666849,0.313337993499662,50.7575,0.2738612787525831
64,0.2683806692236164,0.26460511898283334,0.22548985066984373,0.20573017921503006,0.0,0.0,0.32317576982139656,0.32024147916254625,0.08728289349447296,0.37313658966345203,0.016799718299650445,0.033350453792382266,0.0,0.0,0.9842649787711029,1.1134348113841033,333.15,1224.619492339783,0.09418999061325549,49.29455,0.223606797749979
65,0.27158835385009306,0.3470772404238315,0.1739484634859086,0.2884275023535741,0.0,0.0,0.33674900075333525,0.3231939608527379,0.3272168788031883,0.386555534082517,0.06896692625943174,0.07251156820641254,0.0,0.0,0.6754596418149248,1.1198315779319212,293.15,1258.3840686869783,0.14058511448235408,67.7625,0.37416573867739417
66,0.27158835385009306,0.3470772404238315,0.1739484634859086,0.2884275023535741,0.0,0.0,0.33674900075333525,0.3231939608527379,0.3272168788031883,0.386555534082517,0.06896692625943174,0.07251156820641254,0.0,0.0,0.6754596418149248,1.1198315779319212,303.15,1249.6652830566993,0.36991980897529375,65.40650000000001,0.32787192621510003
67,0.27158835385009306,0.3470772404238315,0.1739484634859086,0.2884275023535741,0.0,0.0,0.33674900075333525,0.3231939608527379,0.3272168788031883,0.386555534082517,0.06896692625943174,0.07251156820641254,0.0,0.0,0.6754596418149248,1.1198315779319212,313.15,1240.5019231565186,0.16587085052537998,64.41950000000001,0.4
68,0.27158835385009306,0.3470772404238315,0.1739484634859086,0.2884275023535741,0.0,0.0,0.33674900075333525,0.3231939608527379,0.3272168788031883,0.386555534082517,0.06896692625943174,0.07251156820641254,0.0,0.0,0.6754596418149248,1.1198315779319212,323.15,1231.004446463602,0.11582138020600384,63.266,0.2738612787525831
69,0.27158835385009306,0.3470772404238315,0.1739484634859086,0.2884275023535741,0.0,0.0,0.33674900075333525,0.3231939608527379,0.3272168788031883,0.386555534082517,0.06896692625943174,0.07251156820641254,0.0,0.0,0.6754596418149248,1.1198315779319212,333.15,1221.572429036198,0.17958039416581542,62.0165,0.21213203435596426
70,0.2721144089385015,0.2610856074711576,0.15500946976540564,0.206943923150525,0.0,0.0,0.3085502265256723,0.3929654657366113,0.4691377733878979,0.09436923909739939,0.04444476794871413,0.02269256038922789,0.0,0.0,1.107653441170553,1.0173832118871715,293.15,1269.1489720518043,1.0378050625521766,68.5675,0.7582875444051551
71,0.2721144089385015,0.2610856074711576,0.15500946976540564,0.206943923150525,0.0,0.0,0.3085502265256723,0.3929654657366113,0.4691377733878979,0.09436923909739939,0.04444476794871413,0.02269256038922789,0.0,0.0,1.107653441170553,1.0173832118871715,303.15,1263.07797247312,0.15659060375941636,65.7525,0.5477225575051662
72,0.2721144089385015,0.2610856074711576,0.15500946976540564,0.206943923150525,0.0,0.0,0.3085502265256723,0.3929654657366113,0.4691377733878979,0.09436923909739939,0.04444476794871413,0.02269256038922789,0.0,0.0,1.107653441170553,1.0173832118871715,313.15,1254.0416758589533,0.40865099200959604,59.8645,0.40926763859362253
73,0.2721144089385015,0.2610856074711576,0.15500946976540564,0.206943923150525,0.0,0.0,0.3085502265256723,0.3929654657366113,0.4691377733878979,0.09436923909739939,0.04444476794871413,0.02269256038922789,0.0,0.0,1.107653441170553,1.0173832118871715,323.15,1245.787383776958,0.45094385261162556,63.5025,0.33166247903554
74,0.2721144089385015,0.2610856074711576,0.15500946976540564,0.206943923150525,0.0,0.0,0.3085502265256723,0.3929654657366113,0.4691377733878979,0.09436923909739939,0.04444476794871413,0.02269256038922789,0.0,0.0,1.107653441170553,1.0173832118871715,333.15,1237.6870100592575,0.1996715523033509,63.7535,0.3391164991562634
75,0.2748124849706022,0.2310654895060723,0.19143498135230536,0.24899652496963326,0.0,0.0,0.339347783755658,0.2825297070890541,0.11003703110099844,0.20335827448315535,0.06922960810737316,0.07067386180120576,0.0,0.0,1.1187858149865226,0.6922131866353186,293.15,1265.5756249258109,0.6359732010355116,18.619200000000003,1.1510864433221337
76,0.2748124849706022,0.2310654895060723,0.19143498135230536,0.24899652496963326,0.0,0.0,0.339347783755658,0.2825297070890541,0.11003703110099844,0.20335827448315535,0.06922960810737316,0.07067386180120576,0.0,0.0,1.1187858149865226,0.6922131866353186,303.15,1259.1319707468574,1.8125173703405417,79.1235,0.7416198487095663
77,0.2748124849706022,0.2310654895060723,0.19143498135230536,0.24899652496963326,0.0,0.0,0.339347783755658,0.2825297070890541,0.11003703110099844,0.20335827448315535,0.06922960810737316,0.07067386180120576,0.0,0.0,1.1187858149865226,0.6922131866353186,313.15,1260.1868703202313,1.3579461492081422,67.1015,0.724568837309472
78,0.2748124849706022,0.2310654895060723,0.19143498135230536,0.24899652496963326,0.0,0.0,0.339347783755658,0.2825297070890541,0.11003703110099844,0.20335827448315535,0.06922960810737316,0.07067386180120576,0.0,0.0,1.1187858149865226,0.6922131866353186,323.15,1253.6556751322908,0.7258032074263205,44.84225000000001,0.670820393249937
79,0.2748124849706022,0.2310654895060723,0.19143498135230536,0.24899652496963326,0.0,0.0,0.339347783755658,0.2825297070890541,0.11003703110099844,0.20335827448315535,0.06922960810737316,0.07067386180120576,0.0,0.0,1.1187858149865226,0.6922131866353186,333.15,1248.4256426335717,0.43301054290999363,46.3708,0.5477225575051662
80,0.27960867347778007,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.30897818029802626,0.3892339146351491,0.5923668788532931,0.06692144677355139,0.08244580045002246,0.0,0.0,1.0763453692888352,1.0230280993658591,293.15,1265.0642519359444,0.27249154026828615,80.52100000000002,0.5244044240850758
81,0.27960867347778007,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.30897818029802626,0.3892339146351491,0.5923668788532931,0.06692144677355139,0.08244580045002246,0.0,0.0,1.0763453692888352,1.0230280993658591,303.15,1255.949099168926,0.3875194078737813,78.2805,0.38078865529319544
82,0.27960867347778007,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.30897818029802626,0.3892339146351491,0.5923668788532931,0.06692144677355139,0.08244580045002246,0.0,0.0,1.0763453692888352,1.0230280993658591,313.15,1247.9435529011052,0.0873730808594462,75.0415,0.3535533905932738
83,0.27960867347778007,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.30897818029802626,0.3892339146351491,0.5923668788532931,0.06692144677355139,0.08244580045002246,0.0,0.0,1.0763453692888352,1.0230280993658591,323.15,1239.5765995847755,0.1808852287795593,77.91950000000001,0.28284271247461906
84,0.27960867347778007,0.3098385471778522,0.1547370994386052,0.2409807755418062,0.0,0.0,0.353056488745496,0.30897818029802626,0.3892339146351491,0.5923668788532931,0.06692144677355139,0.08244580045002246,0.0,0.0,1.0763453692888352,1.0230280993658591,333.15,1230.8982525154001,0.378765384225069,74.10000000000001,0.28284271247461906
