,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
225426,0.9035788262562109,0.3287852049882522,0.025137257931173967,0.3804232700457725,0.11754564209736439,0.9451848239999184,0.8976318123200686,0.8218812688495359
157084,0.02000520941941565,0.8499816520990213,9.431610477615243e-05,0.33662851423829754,0.7981396422984965,0.027487512494912467,0.9770213144832701,0.3848381622603601
241903,0.9148851072158549,0.42079087949192284,0.3732965023964245,0.35403479499160295,0.4000479586778675,0.03347654713007989,0.9260706991505777,0.7511151221105934
7825,0.6819132887396976,0.4063578737838567,0.9623556674756542,0.3458657976851304,0.13033989381968653,0.7637830153628472,0.6264015913099442,0.8276552999229742
120548,0.8147822275871948,0.3404760546893985,0.8591793931046565,0.2812293086420088,0.044408296577515806,0.8414176445613072,0.7361758382438238,0.2669103422703799
118058,0.749550340253493,0.4779338811598032,0.07887506438465888,0.3796416706398346,0.48401952414855837,0.29982878172854815,0.9315791265394109,0.28300259027724095
169952,0.060550248577973156,0.7181908847362548,0.1712848560630574,0.36245791900123325,0.12402382884582831,0.07782003698779498,0.7507265987381324,0.8978349910891829
53583,0.13352669354633756,0.7941749531420673,0.5697558327035623,0.40196972472968123,0.8536169354192893,0.7005873764124955,0.8807316605244507,0.9652895771499549
134745,0.9479177730051065,0.3691607456099168,0.8163453993377167,0.3204449213031629,0.3790608075962392,0.3108812486983859,0.6225944707711101,0.3307542741907537
16415,0.6879255565919632,0.5504278415377517,0.762194499750509,0.43692959441213913,0.34982641259333025,0.008587422976746084,0.04170839128920959,0.8852437201134151
68551,0.10447651805828005,0.7288961922857595,0.8708124226774758,0.36241076663361305,0.4826521457791634,0.2747271146754564,0.5406660344503453,0.7341537611929086
146027,0.7189660401253876,0.41646990452599636,0.9687709503091304,0.1786731561365988,0.011600254817295534,0.9391951440662236,0.9689128444571916,0.006729080572669315
254553,0.8018083872977029,0.4437433360585456,0.8750423743715036,0.4348329722178083,0.8110569356902502,0.9891753090370327,0.054471468531908894,0.04626721467110985
252207,0.40743902267902526,0.6351544105835372,0.11416372851037959,0.41475955395368824,0.2746023149490867,0.3082832185101023,0.7829866802386476,0.9192609235580861
99303,0.871236826032322,0.35275380458812233,0.21889079413482895,0.42058970797649314,0.4250243847056016,0.7884735873519317,0.940289040425442,0.8861519342272527
248565,0.190444506818835,0.8114948011794271,0.7937398493197049,0.36016351649790596,0.9634062732786103,0.08897279609419076,0.6316600306411374,0.2637277010774354
114380,0.5140921443816344,0.5801148150810699,0.756873955464288,0.4596040655378197,0.6577095459949498,0.8503653741506219,0.3630837909163318,0.6055902808576202
24420,0.11027256979172287,0.7684813397036091,0.02884037766333864,0.3689964696442452,0.2573103766280997,0.8518974889848882,0.4398226058465452,0.7188989418545247
70271,0.6276761249126318,0.5134917511508685,0.5529089850930623,0.32222025493371387,0.2963486166181006,0.41276135091658306,0.9338324358348892,0.42230797388029045
65794,0.30138505908211366,0.7871741468388876,0.7243801213067032,0.40741037941357217,0.9568811360844633,0.7459497797531154,0.7773762549336366,0.9871454438731069
100352,0.4709336598723615,0.6336997055854139,0.4998018659971857,0.38681933253763134,0.6748326540921538,0.32430516469674214,0.9514242249832974,0.6571882190734928
99017,0.22215133679888158,0.6839404711988548,0.9393243225712645,0.3419006296316672,0.6164329981117618,0.5287580015746647,0.6417452751257807,0.3170230111707267
21490,0.1856813525907585,0.8182975507255633,0.5262888774586428,0.37719978931027515,0.9561977775743015,0.41093034680643914,0.6236020676063595,0.12718888590602984
270205,0.1436745731169228,0.6167848226533055,0.13235854262319852,0.33952715313572956,0.06329157492042917,0.9780014844237839,0.8812629988605692,0.3284289540070852
142397,0.4978756665264985,0.6486337164673269,0.7097689053766715,0.44636777746381995,0.7057272690220526,0.6195178484081725,0.5316940681660098,0.949794397812714
33921,0.219639975741574,0.8355479734806354,0.9362513937762451,0.37059783666529766,0.9489033157104887,0.3156138316817373,0.6836719284736558,0.8967705621939899
134808,0.810593013112569,0.567678540058715,0.3994470544137086,0.405205188638743,0.9750418092906673,0.12944221622926208,0.9238400162915789,0.562036688449901
225516,0.8263728721362492,0.637554402042792,0.35914377796129354,0.4099270952786493,0.25435903420258105,0.17237196232822147,0.3343156163710023,0.03204750073793109
124879,0.023217736678050528,0.7775978968411401,0.6277927292336761,0.3181416499213564,0.33132019608563745,0.2581097697095543,0.547971759531622,0.4187660044924979
63046,0.9653606395848171,0.42785267775771907,0.11837287278728964,0.3910143212336206,0.6470459337689728,0.10270479866763722,0.888141417209068,0.6196821626459389
155014,0.7846856956021633,0.40819662760765263,0.4275816583307659,0.442323213828791,0.5285796638490131,0.26768900900437387,0.8473906544460555,0.8577099148807722
141634,0.42088845820828796,0.5930450157420553,0.8973406246085598,0.3854557699676969,0.33274462069102384,0.9891591724933696,0.05014307739608576,0.5086184435418134
191761,0.055505199483676715,0.7251242218087681,0.886505010689951,0.35206636380214856,0.4918792176831892,0.6329955534751404,0.778294798088442,0.8039841230646657
119810,0.5387527495716595,0.6174211643800432,0.878611796401972,0.5052400395327037,0.9943207613590682,0.1999751294425008,0.055255199411425884,0.927805153570642
39394,0.4023581455677824,0.669485709142166,0.49625169674309794,0.34752177675841106,0.5596848866828479,0.08004262728475359,0.8678067465286564,0.26578717302730814
113644,0.6009950639263842,0.5029377482494025,0.7414636290507501,0.3649888138594059,0.2052371664568241,0.9761141796302822,0.555830250550295,0.4086343125232055
244195,0.7798338370610308,0.3488862832493015,0.51299814091612,0.3510876345077085,0.06337971414647585,0.5850843662662696,0.9792303674395247,0.9041536913358191
95835,0.010832869659987896,0.9344091179658899,0.8314603149273168,0.19326116883408342,0.619321741086568,0.04234229953119013,0.9626597513691314,0.1576708476565089
25196,0.8999898794009918,0.38284687776528553,0.7034638026873538,0.4032701433321299,0.7645312522015604,0.7903505576353017,0.6019234800787526,0.025031965426035994
52317,0.24009870532453823,0.7396856587392122,0.3801045748298145,0.3877775167146167,0.7461081521099642,0.8212391981788799,0.7941800463865312,0.3779025589554275
116412,0.503658792346177,0.59637938173373,0.3573742075125778,0.47763125135533874,0.9979969496496179,0.44661473528765905,0.7945983072634079,0.306342749773029
11829,0.7178038536644034,0.5076335686111012,0.7278372462279136,0.36922200601278343,0.49924455312551447,0.027373267892157393,0.833911077054306,0.80857976962524
30711,0.164472690072006,0.583626845264292,0.9716833750735433,0.27051750149774545,0.20398598989877853,0.6275384321423084,0.8490131183116983,0.04120994169095213
107719,0.4088503923582492,0.6724915050550356,0.7191816291804303,0.324910866973113,0.4076618934773433,0.16182373783565374,0.819282769543567,0.696237835071986
191689,0.9554734812479221,0.4329057087795343,0.4570953316167126,0.3875082793189606,0.06906749508993873,0.8808791329230198,0.33628174755694124,0.24250587509554294
22822,0.36126237557020824,0.8650595509991544,0.9174035750914381,0.32145273954645487,0.9259972740167358,0.16392816576993605,0.8663660303598991,0.9448222866842308
65120,0.11983655055248842,0.7400163866041596,0.9916069031396624,0.2512364014499236,0.026738677084709266,0.43893039957349395,0.5746833272379367,0.8714729977149334
206274,0.07024724143928221,0.86240052038675,0.6411767645791353,0.3934451511827356,0.9975577562304493,0.5148938189097924,0.15066002305279774,0.5367512643842715
262918,0.8131001522938835,0.37145788177712014,0.952941550321672,0.3270175659561478,0.5625615406980429,0.017325291599525786,0.7693699069392876,0.12817742495565132
249397,0.42368566973112626,0.5154356140239578,0.8650173947488546,0.4096878953488429,0.1019306621733577,0.5500011826919777,0.08298119262397617,0.724383698197303
21776,0.2581984266819712,0.8025099545847088,0.9929278209550342,0.12307528986041438,0.0691022500070134,0.8909566342556541,0.9635904502879206,0.4440566755640656
232663,0.4055048343215098,0.8233443251119107,0.7140420694743477,0.33928019967722656,0.9735581347370924,0.7884936401163822,0.9794452347752292,0.8313951611367726
110150,0.67113059740542,0.38386214791149637,0.6796528129457632,0.3147022202283501,0.18321148233002243,0.5236360682495044,0.9031940694117909,0.1176350787860691
202354,0.5095215519195773,0.5809256238262718,0.7671926280081283,0.3437586903740269,0.17901140473089389,0.4958836787347648,0.6614772559961443,0.862292862684626
125796,0.5805236003644543,0.4825793515432691,0.411071059944025,0.46024255885921717,0.6171725217451931,0.42692204964164104,0.8533005978300302,0.6436551366608766
141240,0.2201148482233871,0.7455749128262723,0.8322517184754825,0.3900905829103176,0.9398361263927965,0.05396145085784004,0.8093480724057226,0.5715691711689654
129122,0.6355614366090929,0.4818265685676854,0.5913368401416743,0.4036341830441417,0.3512429675809352,0.45022321858935943,0.6198038356812674,0.1732490851355017
49372,0.6185253528650458,0.47439808272503653,0.6683675314148795,0.4082603946260014,0.2784544752503128,0.5980536513744211,0.45019041288802547,0.0034055655015373656
121452,0.7118825651438522,0.47334428103626514,0.6231648532902228,0.3181635488370334,0.0063239580324865085,0.18519116773715658,0.7651304356972919,0.7052879879532358
139717,0.6472425684348608,0.3924140895408349,0.9998540143967398,0.3543674562402,0.1111991013590685,0.8829886953238572,0.021035509867984352,0.22193033465756024
95591,0.5854654139109078,0.6563999061997265,0.8913637031557589,0.36409120534681577,0.8299247355164145,0.08784907465241579,0.8210210261792712,0.7827560757634969
207716,0.021212655629980925,0.6851199793225948,0.5945136239544315,0.36859073865913744,0.33002807340269286,0.8672654636293063,0.921065336097297,0.9372799492742545
106991,0.25233955522608914,0.7118262058306571,0.8876985826230349,0.24743506345200827,0.1833877172524308,0.9401375624621063,0.7936065040625055,0.6085738944623957
210679,0.9100912514674184,0.323886729873528,0.7496490064483096,0.471755134458429,0.9175006195558097,0.39836937553848234,0.7814902863646572,0.8701891463963437
89942,0.42255808882822615,0.4476286013724941,0.8255235697868182,0.3284712129927895,0.23025086278850015,0.8106009860292565,0.9806283155189848,0.34453301229034883
216148,0.26780562778162087,0.6641446723070848,0.7829586620519982,0.3338899406915069,0.24194649922806202,0.708953230022833,0.5298582197427574,0.5046583624297915
105730,0.11606507089297641,0.7425360256851987,0.6292733586096465,0.40627954561246643,0.8539955517197277,0.4311836172580519,0.9999691156089568,0.8136388362564525
22990,0.16620493017947424,0.6117327045640806,0.5386718328962578,0.3753995360156079,0.4682363291224857,0.7403530551085019,0.9778618931431521,0.44912123725539543
5242,0.8753577018533248,0.36784920491922973,0.5270546289790221,0.43239326147447066,0.2913757920386983,0.13147370024021077,0.6038408261763852,0.8797773788370351
183052,0.631152104124066,0.42337413779189725,0.7734642028643701,0.41095272251706955,0.5238947858654046,0.43450740628379375,0.9388804823240919,0.8529969935891162
246887,0.8877770974355178,0.33530749323390985,0.581676609773973,0.4364851320624812,0.7165501066665502,0.11435490856886285,0.7999400024545087,0.5693485126376966
232459,0.3998002950028809,0.6627716886395327,0.8677218004882586,0.2621146062255287,0.35618568435257353,0.16129341341675427,0.7429372327220597,0.16218514972554068
220503,0.803877552499394,0.3749855991325891,0.13111190736876463,0.41903635941756395,0.6642062344143204,0.10766615915938295,0.9495476873086746,0.16473045372328152
203960,0.7607373035892294,0.5565303301362109,0.7811693947875387,0.33393270204005215,0.7067932197395482,0.4695387159852028,0.9766252113160939,0.7403416477065817
112987,0.892789861369382,0.5208458694112478,0.35195653080302375,0.38747676786329344,0.45689355987074753,0.5673255284645353,0.5824256574523893,0.009323821348553637
197268,0.5447537138008465,0.5966413020393201,0.9974080775144373,0.33120029104130205,0.6571842868915999,0.0968827999570229,0.7328219869464448,0.42780113069260417
134595,0.004020713091882266,0.7996654519385478,0.8422663740122002,0.2348753323246438,0.19724524979675107,0.8884825353517402,0.7790348684628678,0.5705549534587562
61049,0.7493203079827269,0.49673957396970614,0.12607886782685454,0.4356182274709125,0.8363787344415332,0.2946635265014885,0.8748964698238527,0.1546188678885066
251742,0.18148779837011464,0.6161553464177374,0.908702699083548,0.3146878732745265,0.47521212067852414,0.8905142445549683,0.9483884778045069,0.20990015759222788
94539,0.41204254656999895,0.7168500651736006,0.7753076569036514,0.43053212383047934,0.9636723060706222,0.5025674692546127,0.4190886524516566,0.4565700185866742
260164,0.44942678951820686,0.6157588080027205,0.45840686021025845,0.3399656986963576,0.12178778026941227,0.3849656535879616,0.8759460815183503,0.9862216668795963
261507,0.557037361229159,0.562075124575157,0.7262328090249538,0.37110792905478973,0.3702329943588078,0.8562784214105263,0.5058964568789623,0.14518704158550594
58875,0.1410607743908857,0.7760742254963706,0.9852297529124814,0.35061562340757974,0.8331953396592515,0.49262493985576733,0.9780977155733735,0.7448734972275759
245214,0.5258992005251238,0.5252345541986767,0.6377228162763123,0.39322490389473713,0.5567895018320906,0.2942765801220302,0.7960517210611372,0.24751137701020823
186258,0.8392114521164634,0.37745302836904365,0.8453577378700865,0.3949613758424343,0.6783111111247396,0.5487441860495035,0.922870277328449,0.79322368027372
250671,0.2988097175573282,0.6184766002425448,0.9524000089333278,0.4448804548872365,0.8862352642899335,0.6526259309603286,0.3725071742112461,0.405279574648346
122010,0.9444516625725633,0.29411918535583514,0.34818745027768294,0.3993222374593971,0.3190529979030273,0.14820003373666846,0.7668725689720081,0.4640247749524645
71638,0.1705152265684794,0.6768787541003953,0.5984624904193477,0.34523651099284536,0.015596785329739406,0.8136408373574313,0.46770502444533246,0.7601678071111704
61012,0.9752178857252014,0.33415325134771595,0.2522127725095459,0.38570994435037953,0.4273906390979451,0.11853296467630112,0.7301444101915676,0.07088613663410749
86668,0.25686174544897533,0.8514352274914176,0.8999976988552899,0.23675285340801877,0.5640771808009586,0.7653011591446431,0.8674247544092344,0.6249535568644177
111213,0.6257785668248227,0.36675847432724906,0.9969960148024858,0.38597673990072345,0.20560522870791242,0.4774035843127853,0.11413621512971443,0.21103444827329015
267372,0.04611199122655056,0.7423536394640313,0.680915332437753,0.3725886953005266,0.6832771077749396,0.5598665614991983,0.7897534676867517,0.493780045105323
105962,0.8063099180058395,0.4915018535618503,0.06327029969784903,0.46756512856413557,0.9901658607841496,0.7503162671550522,0.9028161806557656,0.5699249582348785
223087,0.3880527430631034,0.711831945160954,0.7591111587229808,0.3974670172992857,0.6077434762683163,0.5061208734834927,0.03757466083470136,0.23138292848108813
246115,0.19954070878807129,0.775869736090364,0.5787891601293761,0.4083636677952701,0.5787887860365329,0.8295529414702905,0.013969375080845857,0.7283465574316957
238710,0.1898682255025717,0.5791738419351444,0.6210667239392245,0.3601735938877664,0.17136278532390156,0.19653635242908526,0.977224752426931,0.8266432935678807
21651,0.16137314213961793,0.8371143244804943,0.8190810775982418,0.34503466996291476,0.7425408744195107,0.7987325179095827,0.5767886456355239,0.825647077789884
254126,0.3444702749067879,0.6897197353234922,0.529292735467933,0.41031209167508864,0.40594687634068954,0.5566601644074806,0.4453755283561056,0.48004192786187366
86011,0.9838561604386745,0.49508897002731844,0.9722371080973069,0.24875351924657169,0.6832072664079027,0.4640420660715301,0.6396253067928824,0.0324642241546517
269407,0.35481592892698,0.5696438988669255,0.9325274733200347,0.3088750211235421,0.31978895715074995,0.6086857055598055,0.8516687215443837,0.41474926876592244
239568,0.5619477718407937,0.5618934029419336,0.6782572847162711,0.39869440217231045,0.06565648610414643,0.48383740130166275,0.14643515579153504,0.3259106323879626
198973,0.48229221448210813,0.7816043685640751,0.5866982467193431,0.34138182967815894,0.9146774747080291,0.6920652335824662,0.9790879651087953,0.7411735337166054
72678,0.8696550555049516,0.26287509422080596,0.8682717445010607,0.44692096077078175,0.34984553782109684,0.8716355500994896,0.10021790277419847,0.618309610620162
80897,0.309707964961723,0.6760402260661761,0.09829756089693377,0.45553164129435375,0.9024680835281403,0.08389751847172741,0.9721402569713824,0.7090914963656979
173158,0.5113007840745818,0.6788846487136518,0.7667248364785628,0.2641871948758916,0.3784436869728401,0.07835093704218611,0.9037223205546767,0.580714269248715
31362,0.02234502018290179,0.7294525956383439,0.8999577791338171,0.3220535107991887,0.2926826067142259,0.03210586695416012,0.1806269539224026,0.2601346016157522
51154,0.9306743991587406,0.2514344622228825,0.4713995700012049,0.43578185462104535,0.6641560896636209,0.6222169144321046,0.959589079553573,0.643598650210503
55874,0.6935657515730579,0.4742026534411528,0.8626913723082589,0.4747118196578253,0.9135242961678125,0.8943893907513116,0.5540362495347956,0.7360256008458934
22038,0.4292280535888706,0.6880565826682741,0.48893353613666896,0.4058234975047754,0.022080867889886373,0.10040418718480526,0.10277935573252507,0.441912964568102
247913,0.19763226522523278,0.6647389908630231,0.4009709398891539,0.3390052975355092,0.0294205285428373,0.357337291937964,0.7153354507081577,0.5731634211790355
104731,0.23072597091423147,0.8814998672571184,0.33006425887119684,0.3729028431146278,0.6532785568814936,0.23104827209943185,0.2446805191994301,0.12532969718432796
198443,0.3167322101209899,0.7096674285394758,0.863657208995061,0.3914272393623938,0.46180794028620703,0.3797391927785862,0.04230774147717948,0.8593000271154778
234179,0.26023595156307633,0.6664636131072272,0.6689560615151223,0.3749776357522182,0.24872105982273035,0.30953958129500553,0.37797551114738714,0.2818600509080063
126264,0.33938394190090654,0.8462536082219992,0.969941164210787,0.2429628270880181,0.7582344829467996,0.20364248880067778,0.744164738193815,0.3036332441429173
