,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc,iter
10,0.21916499098556547,0.39731259302063104,0.17567613366389037,0.1547401208093551,0.3944917879895973,0.3866325399888114,0.47259052599050455,0.28541944189343743,0.027244511291945883,0.07913893224952792,0.6251709195658282,0.4898252612696614,308.15,944.5082786221449,0.16895793709018517,30.38825,0.19364916731037085,1
11,0.21916499098556547,0.39731259302063104,0.17567613366389037,0.1547401208093551,0.3944917879895973,0.3866325399888114,0.47259052599050455,0.28541944189343743,0.027244511291945883,0.07913893224952792,0.6251709195658282,0.4898252612696614,313.15,939.0003520076344,0.2352169042199759,29.4051,0.2645751311064591,1
12,0.21916499098556547,0.39731259302063104,0.17567613366389037,0.1547401208093551,0.3944917879895973,0.3866325399888114,0.47259052599050455,0.28541944189343743,0.027244511291945883,0.07913893224952792,0.6251709195658282,0.4898252612696614,318.15,931.8621965032346,0.34583919969032534,27.789350000000002,0.2345207879911715,1
13,0.21916499098556547,0.39731259302063104,0.17567613366389037,0.1547401208093551,0.3944917879895973,0.3866325399888114,0.47259052599050455,0.28541944189343743,0.027244511291945883,0.07913893224952792,0.6251709195658282,0.4898252612696614,323.15,926.2975622495143,0.1732427684861863,27.02895,0.2872281323269014,1
14,0.21916499098556547,0.39731259302063104,0.17567613366389037,0.1547401208093551,0.3944917879895973,0.3866325399888114,0.47259052599050455,0.28541944189343743,0.027244511291945883,0.07913893224952792,0.6251709195658282,0.4898252612696614,328.15,919.5472822345671,0.1473781343699106,26.545299999999997,0.18027756377319948,1
15,0.26082626770842066,0.31703124929728704,0.21621347380306505,0.2556052182799789,0.2684843872816429,0.3552612309479888,0.09084303757836723,0.5103162363160629,0.0724202776163406,0.04460281672550679,0.7172205388502005,0.45890538496464195,308.15,957.4025793003111,0.3816671914807664,16.22775,0.21213203435596426,1
16,0.26082626770842066,0.31703124929728704,0.21621347380306505,0.2556052182799789,0.2684843872816429,0.3552612309479888,0.09084303757836723,0.5103162363160629,0.0724202776163406,0.04460281672550679,0.7172205388502005,0.45890538496464195,313.15,947.1223836881263,0.4154261265547621,16.60565,0.223606797749979,1
17,0.26082626770842066,0.31703124929728704,0.21621347380306505,0.2556052182799789,0.2684843872816429,0.3552612309479888,0.09084303757836723,0.5103162363160629,0.0724202776163406,0.04460281672550679,0.7172205388502005,0.45890538496464195,318.15,937.5078830284292,0.5107193889838124,15.451,0.21213203435596426,1
18,0.26082626770842066,0.31703124929728704,0.21621347380306505,0.2556052182799789,0.2684843872816429,0.3552612309479888,0.09084303757836723,0.5103162363160629,0.0724202776163406,0.04460281672550679,0.7172205388502005,0.45890538496464195,323.15,927.8872250904326,0.14616805111177722,14.539250000000003,0.20615528128088303,1
19,0.26082626770842066,0.31703124929728704,0.21621347380306505,0.2556052182799789,0.2684843872816429,0.3552612309479888,0.09084303757836723,0.5103162363160629,0.0724202776163406,0.04460281672550679,0.7172205388502005,0.45890538496464195,328.15,916.4500889097486,0.28330428236005933,14.035200000000001,0.18027756377319948,1
20,0.28894099983256366,0.35440764522227536,0.18751225062606885,0.1826551519277796,0.3972304335432034,0.27890273933793075,0.4942208584884131,0.2301928090273742,0.07054380025532099,0.044303738617423774,1.0279936814838535,0.4970619209783685,308.15,951.2228867730252,0.21928519129891255,36.404199999999996,0.2598076211353316,1
21,0.28894099983256366,0.35440764522227536,0.18751225062606885,0.1826551519277796,0.3972304335432034,0.27890273933793075,0.4942208584884131,0.2301928090273742,0.07054380025532099,0.044303738617423774,1.0279936814838535,0.4970619209783685,313.15,945.2882258229521,0.3297637662151812,34.830149999999996,0.2345207879911715,1
22,0.28894099983256366,0.35440764522227536,0.18751225062606885,0.1826551519277796,0.3972304335432034,0.27890273933793075,0.4942208584884131,0.2301928090273742,0.07054380025532099,0.044303738617423774,1.0279936814838535,0.4970619209783685,318.15,939.9095774531984,0.18276833785701016,35.0916,0.2449489742783178,1
23,0.28894099983256366,0.35440764522227536,0.18751225062606885,0.1826551519277796,0.3972304335432034,0.27890273933793075,0.4942208584884131,0.2301928090273742,0.07054380025532099,0.044303738617423774,1.0279936814838535,0.4970619209783685,323.15,934.3926515087325,0.24630173203922479,34.294000000000004,0.23979157616563596,1
24,0.28894099983256366,0.35440764522227536,0.18751225062606885,0.1826551519277796,0.3972304335432034,0.27890273933793075,0.4942208584884131,0.2301928090273742,0.07054380025532099,0.044303738617423774,1.0279936814838535,0.4970619209783685,328.15,928.4847238106711,0.08648558876864386,31.9525,0.20615528128088303,1
25,0.2966979312813627,0.21316834609772203,0.2739962163233053,0.1698491644712332,0.20613618867991151,0.2760593244888748,0.5793330707460249,0.47772793836989896,0.05382853847038645,0.020221099569742836,0.9389551668920773,0.5103781677568008,308.15,950.5591034094175,0.5421462697994163,14.2557,0.25495097567963926,1
26,0.2966979312813627,0.21316834609772203,0.2739962163233053,0.1698491644712332,0.20613618867991151,0.2760593244888748,0.5793330707460249,0.47772793836989896,0.05382853847038645,0.020221099569742836,0.9389551668920773,0.5103781677568008,313.15,941.8473995655644,0.12499112285310289,13.562350000000002,0.2,1
27,0.2966979312813627,0.21316834609772203,0.2739962163233053,0.1698491644712332,0.20613618867991151,0.2760593244888748,0.5793330707460249,0.47772793836989896,0.05382853847038645,0.020221099569742836,0.9389551668920773,0.5103781677568008,318.15,932.651307714219,0.1506811709353878,13.32705,0.21213203435596426,1
28,0.2966979312813627,0.21316834609772203,0.2739962163233053,0.1698491644712332,0.20613618867991151,0.2760593244888748,0.5793330707460249,0.47772793836989896,0.05382853847038645,0.020221099569742836,0.9389551668920773,0.5103781677568008,323.15,923.0236056456324,0.2128474796553716,12.958750000000002,0.25,1
29,0.2966979312813627,0.21316834609772203,0.2739962163233053,0.1698491644712332,0.20613618867991151,0.2760593244888748,0.5793330707460249,0.47772793836989896,0.05382853847038645,0.020221099569742836,0.9389551668920773,0.5103781677568008,328.15,913.6956251190929,0.2806877420027416,12.902250000000002,0.18027756377319948,1
30,0.298170412753758,0.2821945150725118,0.2075759348420677,0.17660448641228865,0.3712061512143867,0.21617625415128977,0.45081813297595885,0.5453786897415572,0.03982119360538998,0.04706848990437099,0.7831892015866131,0.6607217956376149,308.15,941.311646923262,0.4021711467185099,23.551750000000002,0.20615528128088303,1
31,0.298170412753758,0.2821945150725118,0.2075759348420677,0.17660448641228865,0.3712061512143867,0.21617625415128977,0.45081813297595885,0.5453786897415572,0.03982119360538998,0.04706848990437099,0.7831892015866131,0.6607217956376149,313.15,933.9895408047719,0.22798814417387706,21.5034,0.21794494717703372,1
32,0.298170412753758,0.2821945150725118,0.2075759348420677,0.17660448641228865,0.3712061512143867,0.21617625415128977,0.45081813297595885,0.5453786897415572,0.03982119360538998,0.04706848990437099,0.7831892015866131,0.6607217956376149,318.15,925.5569556357144,0.4123610115843029,19.759100000000004,0.2,1
33,0.298170412753758,0.2821945150725118,0.2075759348420677,0.17660448641228865,0.3712061512143867,0.21617625415128977,0.45081813297595885,0.5453786897415572,0.03982119360538998,0.04706848990437099,0.7831892015866131,0.6607217956376149,323.15,917.9100271024403,0.28504388185316637,20.1134,0.21794494717703372,1
34,0.298170412753758,0.2821945150725118,0.2075759348420677,0.17660448641228865,0.3712061512143867,0.21617625415128977,0.45081813297595885,0.5453786897415572,0.03982119360538998,0.04706848990437099,0.7831892015866131,0.6607217956376149,328.15,909.8630165365495,0.3026837265018355,19.789450000000002,0.223606797749979,1
35,0.31049469669596447,0.2063222819916382,0.19168628673856572,0.29477164487718277,0.33577870010877786,0.39450152139020345,0.2868072147336955,0.415387156464581,0.018499803888870847,0.0726234631965918,0.7608050246515602,0.803370211005143,308.15,950.4973429573483,0.17992371588926584,29.949200000000005,0.18027756377319948,1
36,0.31049469669596447,0.2063222819916382,0.19168628673856572,0.29477164487718277,0.33577870010877786,0.39450152139020345,0.2868072147336955,0.415387156464581,0.018499803888870847,0.0726234631965918,0.7608050246515602,0.803370211005143,313.15,944.7920609832239,0.23188284997621814,28.883350000000004,0.223606797749979,1
37,0.31049469669596447,0.2063222819916382,0.19168628673856572,0.29477164487718277,0.33577870010877786,0.39450152139020345,0.2868072147336955,0.415387156464581,0.018499803888870847,0.0726234631965918,0.7608050246515602,0.803370211005143,318.15,938.0351652063783,0.2474211850263819,29.5967,0.19364916731037085,1
38,0.31049469669596447,0.2063222819916382,0.19168628673856572,0.29477164487718277,0.33577870010877786,0.39450152139020345,0.2868072147336955,0.415387156464581,0.018499803888870847,0.0726234631965918,0.7608050246515602,0.803370211005143,323.15,931.1846122390888,0.17819358736048463,28.036500000000004,0.2958039891549808,1
39,0.31049469669596447,0.2063222819916382,0.19168628673856572,0.29477164487718277,0.33577870010877786,0.39450152139020345,0.2868072147336955,0.415387156464581,0.018499803888870847,0.0726234631965918,0.7608050246515602,0.803370211005143,328.15,925.0103582590401,0.19071418786113817,26.7573,0.2692582403567252,1
40,0.31506655326639427,0.35000299773850563,0.2690281828717227,0.1840094470224647,0.2766100204201719,0.3165349164050346,0.5547814594262401,0.3553142372592808,0.04322886254613235,0.023025562117585763,0.6842071483232678,0.8143834488744164,308.15,945.5149323815396,0.20188944907254475,30.519450000000003,0.18027756377319948,1
41,0.31506655326639427,0.35000299773850563,0.2690281828717227,0.1840094470224647,0.2766100204201719,0.3165349164050346,0.5547814594262401,0.3553142372592808,0.04322886254613235,0.023025562117585763,0.6842071483232678,0.8143834488744164,313.15,939.8167830279997,0.2839942736235792,30.52535,0.23979157616563596,1
42,0.31506655326639427,0.35000299773850563,0.2690281828717227,0.1840094470224647,0.2766100204201719,0.3165349164050346,0.5547814594262401,0.3553142372592808,0.04322886254613235,0.023025562117585763,0.6842071483232678,0.8143834488744164,318.15,933.4424501439659,0.1382137149704345,31.4978,0.2449489742783178,1
43,0.31506655326639427,0.35000299773850563,0.2690281828717227,0.1840094470224647,0.2766100204201719,0.3165349164050346,0.5547814594262401,0.3553142372592808,0.04322886254613235,0.023025562117585763,0.6842071483232678,0.8143834488744164,323.15,928.04748369207,0.28160958691303567,29.2381,0.23979157616563596,1
44,0.31506655326639427,0.35000299773850563,0.2690281828717227,0.1840094470224647,0.2766100204201719,0.3165349164050346,0.5547814594262401,0.3553142372592808,0.04322886254613235,0.023025562117585763,0.6842071483232678,0.8143834488744164,328.15,922.0967460671981,0.07854259475797361,29.692700000000002,0.2345207879911715,1
45,0.32762360112592537,0.2905544302439095,0.24247339196121387,0.26965512427699456,0.25047889105092747,0.3887348223992394,0.21143150406807304,0.12532474727546772,0.06206323768301271,0.0802324248327932,0.7118059441234496,0.7258931540498035,308.15,938.5924505686007,0.2970093264130156,27.532700000000002,0.2,1
46,0.32762360112592537,0.2905544302439095,0.24247339196121387,0.26965512427699456,0.25047889105092747,0.3887348223992394,0.21143150406807304,0.12532474727546772,0.06206323768301271,0.0802324248327932,0.7118059441234496,0.7258931540498035,313.15,932.2053119914144,0.32613367484894956,25.13655,0.20615528128088303,1
47,0.32762360112592537,0.2905544302439095,0.24247339196121387,0.26965512427699456,0.25047889105092747,0.3887348223992394,0.21143150406807304,0.12532474727546772,0.06206323768301271,0.0802324248327932,0.7118059441234496,0.7258931540498035,318.15,925.4789636147494,0.16222512172623132,27.4489,0.2645751311064591,1
48,0.32762360112592537,0.2905544302439095,0.24247339196121387,0.26965512427699456,0.25047889105092747,0.3887348223992394,0.21143150406807304,0.12532474727546772,0.06206323768301271,0.0802324248327932,0.7118059441234496,0.7258931540498035,323.15,918.1160301260355,0.05552082810057057,25.461000000000002,0.2,1
49,0.32762360112592537,0.2905544302439095,0.24247339196121387,0.26965512427699456,0.25047889105092747,0.3887348223992394,0.21143150406807304,0.12532474727546772,0.06206323768301271,0.0802324248327932,0.7118059441234496,0.7258931540498035,328.15,911.5341716828893,0.43454936034947556,24.209600000000002,0.21213203435596426,1
50,0.3284618978146402,0.2931988673508344,0.1621540885100741,0.19868084406091924,0.3727470456750228,0.26423962198912476,0.5833232316039841,0.15337224501248806,0.05432505896981529,0.08059785145043966,0.6964483128426662,0.35046245007468,308.15,947.0378199794301,0.21613127931285755,25.593100000000003,0.223606797749979,1
51,0.3284618978146402,0.2931988673508344,0.1621540885100741,0.19868084406091924,0.3727470456750228,0.26423962198912476,0.5833232316039841,0.15337224501248806,0.05432505896981529,0.08059785145043966,0.6964483128426662,0.35046245007468,313.15,941.0650631837109,0.19841418231613564,25.941850000000002,0.223606797749979,1
52,0.3284618978146402,0.2931988673508344,0.1621540885100741,0.19868084406091924,0.3727470456750228,0.26423962198912476,0.5833232316039841,0.15337224501248806,0.05432505896981529,0.08059785145043966,0.6964483128426662,0.35046245007468,318.15,933.5665045993321,0.24170460962068444,25.9645,0.21794494717703372,1
53,0.3284618978146402,0.2931988673508344,0.1621540885100741,0.19868084406091924,0.3727470456750228,0.26423962198912476,0.5833232316039841,0.15337224501248806,0.05432505896981529,0.08059785145043966,0.6964483128426662,0.35046245007468,323.15,926.641492353254,0.14950575344531078,24.214650000000002,0.21794494717703372,1
54,0.3284618978146402,0.2931988673508344,0.1621540885100741,0.19868084406091924,0.3727470456750228,0.26423962198912476,0.5833232316039841,0.15337224501248806,0.05432505896981529,0.08059785145043966,0.6964483128426662,0.35046245007468,328.15,919.8164628923821,0.1733354006155742,25.6193,0.2,1
55,0.33616495051771156,0.3663966649832805,0.2553689003538479,0.2065558368231005,0.23553616444965744,0.30640079590921143,0.24038643688902403,0.32188979381185123,0.07306144237336812,0.07437946600132542,1.0526334820302103,0.8097009394167767,308.15,944.2259886572715,0.21715474148469738,27.351799999999997,0.2345207879911715,1
56,0.33616495051771156,0.3663966649832805,0.2553689003538479,0.2065558368231005,0.23553616444965744,0.30640079590921143,0.24038643688902403,0.32188979381185123,0.07306144237336812,0.07437946600132542,1.0526334820302103,0.8097009394167767,313.15,938.1564806206424,0.22004598336881742,27.6393,0.2598076211353316,1
57,0.33616495051771156,0.3663966649832805,0.2553689003538479,0.2065558368231005,0.23553616444965744,0.30640079590921143,0.24038643688902403,0.32188979381185123,0.07306144237336812,0.07437946600132542,1.0526334820302103,0.8097009394167767,318.15,932.1211450966489,0.18269701732880475,27.415300000000002,0.20615528128088303,1
58,0.33616495051771156,0.3663966649832805,0.2553689003538479,0.2065558368231005,0.23553616444965744,0.30640079590921143,0.24038643688902403,0.32188979381185123,0.07306144237336812,0.07437946600132542,1.0526334820302103,0.8097009394167767,323.15,925.8661926586788,0.18303378567225673,28.019000000000002,0.21794494717703372,1
59,0.33616495051771156,0.3663966649832805,0.2553689003538479,0.2065558368231005,0.23553616444965744,0.30640079590921143,0.24038643688902403,0.32188979381185123,0.07306144237336812,0.07437946600132542,1.0526334820302103,0.8097009394167767,328.15,919.4274439638207,0.12071774167898042,27.649050000000003,0.229128784747792,1
60,0.3374143638299191,0.2176886302667283,0.2743290182587674,0.18005594752468207,0.2024534964530784,0.39587156141536445,0.35065072847313455,0.5357445984353444,0.06434713474695522,0.06621384317625001,0.7741262100630022,0.35015502804609716,308.15,938.339759603971,0.2487103956074349,22.972550000000002,0.18708286933869708,1
61,0.3374143638299191,0.2176886302667283,0.2743290182587674,0.18005594752468207,0.2024534964530784,0.39587156141536445,0.35065072847313455,0.5357445984353444,0.06434713474695522,0.06621384317625001,0.7741262100630022,0.35015502804609716,313.15,932.0843860453865,0.26576903028183824,22.37385,0.229128784747792,1
62,0.3374143638299191,0.2176886302667283,0.2743290182587674,0.18005594752468207,0.2024534964530784,0.39587156141536445,0.35065072847313455,0.5357445984353444,0.06434713474695522,0.06621384317625001,0.7741262100630022,0.35015502804609716,318.15,925.9806403854474,0.13944334760584146,22.9648,0.21213203435596426,1
63,0.3374143638299191,0.2176886302667283,0.2743290182587674,0.18005594752468207,0.2024534964530784,0.39587156141536445,0.35065072847313455,0.5357445984353444,0.06434713474695522,0.06621384317625001,0.7741262100630022,0.35015502804609716,323.15,919.4484350058805,0.28081224873907457,22.884500000000003,0.2,1
64,0.3374143638299191,0.2176886302667283,0.2743290182587674,0.18005594752468207,0.2024534964530784,0.39587156141536445,0.35065072847313455,0.5357445984353444,0.06434713474695522,0.06621384317625001,0.7741262100630022,0.35015502804609716,328.15,913.1147142461375,0.1045553963638872,21.906800000000004,0.2,1
65,0.3420429086450484,0.3761769335391658,0.17670783036066598,0.2766326391130591,0.36435514563362714,0.2412508378741525,0.47589675151116817,0.5170436654088257,0.06839085324739427,0.03031624808340007,0.6240062779223027,0.6476344390666695,308.15,940.2543633425536,0.3203185828927442,37.2239,0.21794494717703372,1
66,0.3420429086450484,0.3761769335391658,0.17670783036066598,0.2766326391130591,0.36435514563362714,0.2412508378741525,0.47589675151116817,0.5170436654088257,0.06839085324739427,0.03031624808340007,0.6240062779223027,0.6476344390666695,313.15,934.9412559195072,0.3804681554591436,37.17765,0.2738612787525831,1
67,0.3420429086450484,0.3761769335391658,0.17670783036066598,0.2766326391130591,0.36435514563362714,0.2412508378741525,0.47589675151116817,0.5170436654088257,0.06839085324739427,0.03031624808340007,0.6240062779223027,0.6476344390666695,318.15,930.2406552271669,0.11340603166845939,35.387150000000005,0.18027756377319948,1
68,0.3420429086450484,0.3761769335391658,0.17670783036066598,0.2766326391130591,0.36435514563362714,0.2412508378741525,0.47589675151116817,0.5170436654088257,0.06839085324739427,0.03031624808340007,0.6240062779223027,0.6476344390666695,323.15,924.9478129646579,0.14724851071883055,36.003550000000004,0.2449489742783178,1
69,0.3420429086450484,0.3761769335391658,0.17670783036066598,0.2766326391130591,0.36435514563362714,0.2412508378741525,0.47589675151116817,0.5170436654088257,0.06839085324739427,0.03031624808340007,0.6240062779223027,0.6476344390666695,328.15,919.782546966565,0.25575114715463193,34.39595,0.21794494717703372,1
70,0.35366500483936614,0.39579100426458147,0.16168139636709478,0.2746983895850252,0.3509692949203834,0.39264661238148924,0.10026992157937692,0.2663436026378678,0.04148766661232585,0.017889591260088565,1.0706882187590312,0.8112518956533725,308.15,933.3823538211668,0.10890088694399785,37.96375,0.2345207879911715,1
71,0.35366500483936614,0.39579100426458147,0.16168139636709478,0.2746983895850252,0.3509692949203834,0.39264661238148924,0.10026992157937692,0.2663436026378678,0.04148766661232585,0.017889591260088565,1.0706882187590312,0.8112518956533725,313.15,928.6820266522298,0.1259600104887571,36.49,0.21794494717703372,1
72,0.35366500483936614,0.39579100426458147,0.16168139636709478,0.2746983895850252,0.3509692949203834,0.39264661238148924,0.10026992157937692,0.2663436026378678,0.04148766661232585,0.017889591260088565,1.0706882187590312,0.8112518956533725,318.15,923.9986059287222,0.3569800268089081,37.73315,0.19364916731037085,1
73,0.35366500483936614,0.39579100426458147,0.16168139636709478,0.2746983895850252,0.3509692949203834,0.39264661238148924,0.10026992157937692,0.2663436026378678,0.04148766661232585,0.017889591260088565,1.0706882187590312,0.8112518956533725,323.15,918.7335802983495,0.4418494558975482,35.3893,0.21794494717703372,1
74,0.35366500483936614,0.39579100426458147,0.16168139636709478,0.2746983895850252,0.3509692949203834,0.39264661238148924,0.10026992157937692,0.2663436026378678,0.04148766661232585,0.017889591260088565,1.0706882187590312,0.8112518956533725,328.15,913.7616434627321,0.2529187754310384,35.036500000000004,0.19364916731037085,1
75,0.3545477454559204,0.21721813247276656,0.19678351711988595,0.19883293423708495,0.3702876105944099,0.37885115068023645,0.3882669039842556,0.586476999221801,0.08218570920192886,0.018691072981649137,0.8662858995412468,0.7749588103940948,308.15,940.1237002513448,0.49661234149060834,46.635400000000004,0.16583123951777,1
76,0.3545477454559204,0.21721813247276656,0.19678351711988595,0.19883293423708495,0.3702876105944099,0.37885115068023645,0.3882669039842556,0.586476999221801,0.08218570920192886,0.018691072981649137,0.8662858995412468,0.7749588103940948,313.15,935.6588394183342,0.07181547470407272,47.7465,0.2449489742783178,1
77,0.3545477454559204,0.21721813247276656,0.19678351711988595,0.19883293423708495,0.3702876105944099,0.37885115068023645,0.3882669039842556,0.586476999221801,0.08218570920192886,0.018691072981649137,0.8662858995412468,0.7749588103940948,318.15,930.655903385716,0.23738284295351944,45.047200000000004,0.20615528128088303,1
78,0.3545477454559204,0.21721813247276656,0.19678351711988595,0.19883293423708495,0.3702876105944099,0.37885115068023645,0.3882669039842556,0.586476999221801,0.08218570920192886,0.018691072981649137,0.8662858995412468,0.7749588103940948,323.15,926.8464859905647,0.11921133965252316,43.15265,0.17320508075688773,1
79,0.3545477454559204,0.21721813247276656,0.19678351711988595,0.19883293423708495,0.3702876105944099,0.37885115068023645,0.3882669039842556,0.586476999221801,0.08218570920192886,0.018691072981649137,0.8662858995412468,0.7749588103940948,328.15,922.4649369988333,0.13283312872258302,44.26955,0.25,1
80,0.36344045173848677,0.3030204065777207,0.23650478214184206,0.248821963603494,0.2081155200826808,0.2294320117848712,0.3189768115347209,0.3290672548097545,0.06433662120879158,0.018168162925121106,0.6843720153690067,0.34073341758661563,308.15,951.1000883582115,0.5470910175983249,19.68155,0.2,1
81,0.36344045173848677,0.3030204065777207,0.23650478214184206,0.248821963603494,0.2081155200826808,0.2294320117848712,0.3189768115347209,0.3290672548097545,0.06433662120879158,0.018168162925121106,0.6843720153690067,0.34073341758661563,313.15,943.9447548129186,0.4152871823758107,19.1976,0.223606797749979,1
82,0.36344045173848677,0.3030204065777207,0.23650478214184206,0.248821963603494,0.2081155200826808,0.2294320117848712,0.3189768115347209,0.3290672548097545,0.06433662120879158,0.018168162925121106,0.6843720153690067,0.34073341758661563,318.15,934.9521937562865,0.24381054178648,18.4057,0.2,1
83,0.36344045173848677,0.3030204065777207,0.23650478214184206,0.248821963603494,0.2081155200826808,0.2294320117848712,0.3189768115347209,0.3290672548097545,0.06433662120879158,0.018168162925121106,0.6843720153690067,0.34073341758661563,323.15,926.574342235762,0.06805943872323085,17.3904,0.21213203435596426,1
84,0.36344045173848677,0.3030204065777207,0.23650478214184206,0.248821963603494,0.2081155200826808,0.2294320117848712,0.3189768115347209,0.3290672548097545,0.06433662120879158,0.018168162925121106,0.6843720153690067,0.34073341758661563,328.15,918.0957881495839,0.38764657674379893,17.61555,0.19364916731037085,1
85,0.3656392542540049,0.39848306002571776,0.2264461181641261,0.1592100339947204,0.2534214584313764,0.3667091070522599,0.3002199111071384,0.2928507128321707,0.05317085360034425,0.07367976540338017,0.7357893463209279,0.40201345735456784,308.15,936.6614713001518,0.10527373033249783,33.85965,0.2,1
86,0.3656392542540049,0.39848306002571776,0.2264461181641261,0.1592100339947204,0.2534214584313764,0.3667091070522599,0.3002199111071384,0.2928507128321707,0.05317085360034425,0.07367976540338017,0.7357893463209279,0.40201345735456784,313.15,931.4142781364017,0.2511938566897313,33.728,0.2645751311064591,1
87,0.3656392542540049,0.39848306002571776,0.2264461181641261,0.1592100339947204,0.2534214584313764,0.3667091070522599,0.3002199111071384,0.2928507128321707,0.05317085360034425,0.07367976540338017,0.7357893463209279,0.40201345735456784,318.15,925.7960182138082,0.23812210951662016,33.1019,0.2,1
88,0.3656392542540049,0.39848306002571776,0.2264461181641261,0.1592100339947204,0.2534214584313764,0.3667091070522599,0.3002199111071384,0.2928507128321707,0.05317085360034425,0.07367976540338017,0.7357893463209279,0.40201345735456784,323.15,920.364082394386,0.3947971874831563,32.49405,0.223606797749979,1
89,0.3656392542540049,0.39848306002571776,0.2264461181641261,0.1592100339947204,0.2534214584313764,0.3667091070522599,0.3002199111071384,0.2928507128321707,0.05317085360034425,0.07367976540338017,0.7357893463209279,0.40201345735456784,328.15,915.2397120009418,0.18411888086108888,32.20745,0.223606797749979,1
90,0.3692437656919021,0.22032959787389783,0.2609547522843322,0.2955164870847095,0.21447441146824697,0.36724166325567653,0.419818552717486,0.2131920368875046,0.05980711725662359,0.031228003447565357,1.0939092883016999,0.8041416731963912,308.15,944.4103732042339,0.27627422358760056,38.5767,0.229128784747792,1
91,0.3692437656919021,0.22032959787389783,0.2609547522843322,0.2955164870847095,0.21447441146824697,0.36724166325567653,0.419818552717486,0.2131920368875046,0.05980711725662359,0.031228003447565357,1.0939092883016999,0.8041416731963912,313.15,939.1403016918233,0.1885461862626595,37.65345,0.2,1
92,0.3692437656919021,0.22032959787389783,0.2609547522843322,0.2955164870847095,0.21447441146824697,0.36724166325567653,0.419818552717486,0.2131920368875046,0.05980711725662359,0.031228003447565357,1.0939092883016999,0.8041416731963912,318.15,934.1462620518199,0.0459765375431841,36.68275,0.18027756377319948,1
