,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density,liq_density_unc
181,0.2364256092380429,0.29329691053580603,0.23191966206266407,0.2704625352631718,0.3027798261574386,0.3611476474233431,0.35303472370203176,0.34508233843287667,0.0305202022485232,0.03808270207021459,0.8856344942864656,0.8221451948026954,313.15,931.3292111622148,0.9237329198278598
182,0.2364256092380429,0.29329691053580603,0.23191966206266407,0.2704625352631718,0.3027798261574386,0.3611476474233431,0.35303472370203176,0.34508233843287667,0.0305202022485232,0.03808270207021459,0.8856344942864656,0.8221451948026954,318.15,923.4974784744305,0.7450750905236866
183,0.2364256092380429,0.29329691053580603,0.23191966206266407,0.2704625352631718,0.3027798261574386,0.3611476474233431,0.35303472370203176,0.34508233843287667,0.0305202022485232,0.03808270207021459,0.8856344942864656,0.8221451948026954,323.15,914.881371352826,1.2451677798397487
184,0.2364256092380429,0.29329691053580603,0.23191966206266407,0.2704625352631718,0.3027798261574386,0.3611476474233431,0.35303472370203176,0.34508233843287667,0.0305202022485232,0.03808270207021459,0.8856344942864656,0.8221451948026954,328.15,905.9843895693675,0.9177412532220912
185,0.23780215789226028,0.3945457092479935,0.2634372848383206,0.15321951346048154,0.27044654099407867,0.39419295425307355,0.2656355063168737,0.12200121877477696,0.06557818613700328,0.06595759998965992,0.8614402334187135,0.5136521842445755,308.15,773.0425642487146,0.8640086072315185
186,0.23780215789226028,0.3945457092479935,0.2634372848383206,0.15321951346048154,0.27044654099407867,0.39419295425307355,0.2656355063168737,0.12200121877477696,0.06557818613700328,0.06595759998965992,0.8614402334187135,0.5136521842445755,313.15,763.772937773133,1.4536064639380188
187,0.23780215789226028,0.3945457092479935,0.2634372848383206,0.15321951346048154,0.27044654099407867,0.39419295425307355,0.2656355063168737,0.12200121877477696,0.06557818613700328,0.06595759998965992,0.8614402334187135,0.5136521842445755,318.15,755.4516560563275,1.5851521038099674
188,0.23780215789226028,0.3945457092479935,0.2634372848383206,0.15321951346048154,0.27044654099407867,0.39419295425307355,0.2656355063168737,0.12200121877477696,0.06557818613700328,0.06595759998965992,0.8614402334187135,0.5136521842445755,323.15,746.3590856382057,0.6550485156120387
189,0.23780215789226028,0.3945457092479935,0.2634372848383206,0.15321951346048154,0.27044654099407867,0.39419295425307355,0.2656355063168737,0.12200121877477696,0.06557818613700328,0.06595759998965992,0.8614402334187135,0.5136521842445755,328.15,739.5129614658043,0.8813872887059001
190,0.23822783083080395,0.3267244886767644,0.2976121070287321,0.20460209367882745,0.2524266943773484,0.24272022981576763,0.3770297571194081,0.24230827727470272,0.062084184611051266,0.0389868144004364,0.962760842122452,0.46856319308625954,308.15,527.8468427570378,1.2632373709820583
191,0.23822783083080395,0.3267244886767644,0.2976121070287321,0.20460209367882745,0.2524266943773484,0.24272022981576763,0.3770297571194081,0.24230827727470272,0.062084184611051266,0.0389868144004364,0.962760842122452,0.46856319308625954,313.15,505.84362101106825,1.6224891054917472
192,0.23822783083080395,0.3267244886767644,0.2976121070287321,0.20460209367882745,0.2524266943773484,0.24272022981576763,0.3770297571194081,0.24230827727470272,0.062084184611051266,0.0389868144004364,0.962760842122452,0.46856319308625954,318.15,483.44504568777955,5.5572777119717305
193,0.23822783083080395,0.3267244886767644,0.2976121070287321,0.20460209367882745,0.2524266943773484,0.24272022981576763,0.3770297571194081,0.24230827727470272,0.062084184611051266,0.0389868144004364,0.962760842122452,0.46856319308625954,323.15,72.5620174199307,88.14579179525072
194,0.23822783083080395,0.3267244886767644,0.2976121070287321,0.20460209367882745,0.2524266943773484,0.24272022981576763,0.3770297571194081,0.24230827727470272,0.062084184611051266,0.0389868144004364,0.962760842122452,0.46856319308625954,328.15,,
195,0.23957122017014942,0.34633973289416803,0.18595746998069856,0.1625605097051241,0.32698166386207383,0.26445993174874016,0.36854701358352526,0.20878695946838624,0.035154930537207404,0.05498958876487042,0.8825641443797646,0.759343235360121,308.15,1083.275594596146,1.268315869795389
196,0.23957122017014942,0.34633973289416803,0.18595746998069856,0.1625605097051241,0.32698166386207383,0.26445993174874016,0.36854701358352526,0.20878695946838624,0.035154930537207404,0.05498958876487042,0.8825641443797646,0.759343235360121,313.15,1073.137744804422,0.6346700152558177
197,0.23957122017014942,0.34633973289416803,0.18595746998069856,0.1625605097051241,0.32698166386207383,0.26445993174874016,0.36854701358352526,0.20878695946838624,0.035154930537207404,0.05498958876487042,0.8825641443797646,0.759343235360121,318.15,1063.8026514247817,1.4223471393845322
198,0.23957122017014942,0.34633973289416803,0.18595746998069856,0.1625605097051241,0.32698166386207383,0.26445993174874016,0.36854701358352526,0.20878695946838624,0.035154930537207404,0.05498958876487042,0.8825641443797646,0.759343235360121,323.15,1051.2151951963356,1.6771386821611205
199,0.23957122017014942,0.34633973289416803,0.18595746998069856,0.1625605097051241,0.32698166386207383,0.26445993174874016,0.36854701358352526,0.20878695946838624,0.035154930537207404,0.05498958876487042,0.8825641443797646,0.759343235360121,328.15,1039.5056468623488,0.8380259775538769
200,0.24012274734184133,0.2906084650250366,0.2947024858532715,0.2550745850489951,0.20701371455660994,0.38248860572728627,0.3419470888833555,0.32487320219312854,0.04599684392609492,0.07333947361256135,0.9694183576289659,0.4541830213897578,308.15,679.4155404976681,1.0395948715167223
201,0.24012274734184133,0.2906084650250366,0.2947024858532715,0.2550745850489951,0.20701371455660994,0.38248860572728627,0.3419470888833555,0.32487320219312854,0.04599684392609492,0.07333947361256135,0.9694183576289659,0.4541830213897578,313.15,667.3367301760936,0.6434691068590618
202,0.24012274734184133,0.2906084650250366,0.2947024858532715,0.2550745850489951,0.20701371455660994,0.38248860572728627,0.3419470888833555,0.32487320219312854,0.04599684392609492,0.07333947361256135,0.9694183576289659,0.4541830213897578,318.15,655.5046573655694,0.44727257594053976
203,0.24012274734184133,0.2906084650250366,0.2947024858532715,0.2550745850489951,0.20701371455660994,0.38248860572728627,0.3419470888833555,0.32487320219312854,0.04599684392609492,0.07333947361256135,0.9694183576289659,0.4541830213897578,323.15,646.3285055118578,0.6057998219848159
204,0.24012274734184133,0.2906084650250366,0.2947024858532715,0.2550745850489951,0.20701371455660994,0.38248860572728627,0.3419470888833555,0.32487320219312854,0.04599684392609492,0.07333947361256135,0.9694183576289659,0.4541830213897578,328.15,634.0706250702843,3.0312925984880534
205,0.24139494374617013,0.37636200341921167,0.1554926623171404,0.2713869089856237,0.3545596865328118,0.38076043603817045,0.17663399738228258,0.22880211829040512,0.02162830127670656,0.03617954923775724,0.7640863538079496,0.795776124132793,308.15,1056.2932567939622,0.8644296788550392
206,0.24139494374617013,0.37636200341921167,0.1554926623171404,0.2713869089856237,0.3545596865328118,0.38076043603817045,0.17663399738228258,0.22880211829040512,0.02162830127670656,0.03617954923775724,0.7640863538079496,0.795776124132793,313.15,1049.0745215097554,0.5827776149294315
207,0.24139494374617013,0.37636200341921167,0.1554926623171404,0.2713869089856237,0.3545596865328118,0.38076043603817045,0.17663399738228258,0.22880211829040512,0.02162830127670656,0.03617954923775724,0.7640863538079496,0.795776124132793,318.15,1043.1420998739177,0.6192975425600142
208,0.24139494374617013,0.37636200341921167,0.1554926623171404,0.2713869089856237,0.3545596865328118,0.38076043603817045,0.17663399738228258,0.22880211829040512,0.02162830127670656,0.03617954923775724,0.7640863538079496,0.795776124132793,323.15,1036.0161938642511,0.30710641938605654
209,0.24139494374617013,0.37636200341921167,0.1554926623171404,0.2713869089856237,0.3545596865328118,0.38076043603817045,0.17663399738228258,0.22880211829040512,0.02162830127670656,0.03617954923775724,0.7640863538079496,0.795776124132793,328.15,1028.884501521657,0.9689951513621553
210,0.24273413512230516,0.2884730627999499,0.19403778534910324,0.22911287910936678,0.2953714664092508,0.2444637919204587,0.18746142765536647,0.4701245126687026,0.046603079997054035,0.04783164693555157,1.0098671505742751,0.4270810160016435,308.15,992.7302964556364,1.8201312055600525
211,0.24273413512230516,0.2884730627999499,0.19403778534910324,0.22911287910936678,0.2953714664092508,0.2444637919204587,0.18746142765536647,0.4701245126687026,0.046603079997054035,0.04783164693555157,1.0098671505742751,0.4270810160016435,313.15,976.7560493380772,2.009725486764985
212,0.24273413512230516,0.2884730627999499,0.19403778534910324,0.22911287910936678,0.2953714664092508,0.2444637919204587,0.18746142765536647,0.4701245126687026,0.046603079997054035,0.04783164693555157,1.0098671505742751,0.4270810160016435,318.15,964.0676581418214,2.3309635639466513
213,0.24273413512230516,0.2884730627999499,0.19403778534910324,0.22911287910936678,0.2953714664092508,0.2444637919204587,0.18746142765536647,0.4701245126687026,0.046603079997054035,0.04783164693555157,1.0098671505742751,0.4270810160016435,323.15,947.3108385796072,0.8776579752999139
214,0.24273413512230516,0.2884730627999499,0.19403778534910324,0.22911287910936678,0.2953714664092508,0.2444637919204587,0.18746142765536647,0.4701245126687026,0.046603079997054035,0.04783164693555157,1.0098671505742751,0.4270810160016435,328.15,931.2876176677767,0.9633384415226195
215,0.2439567182055863,0.3637323524233614,0.17970838041008652,0.1940608506688611,0.30982310868593776,0.27412652660552295,0.4397674884343487,0.3636820213581705,0.06360222879429805,0.056131495716290364,0.874868443786857,0.34263697705937246,308.15,1140.682138814396,1.2471896254640316
216,0.2439567182055863,0.3637323524233614,0.17970838041008652,0.1940608506688611,0.30982310868593776,0.27412652660552295,0.4397674884343487,0.3636820213581705,0.06360222879429805,0.056131495716290364,0.874868443786857,0.34263697705937246,313.15,1132.3917865470999,0.7387855969169828
217,0.2439567182055863,0.3637323524233614,0.17970838041008652,0.1940608506688611,0.30982310868593776,0.27412652660552295,0.4397674884343487,0.3636820213581705,0.06360222879429805,0.056131495716290364,0.874868443786857,0.34263697705937246,318.15,1125.8746509208815,0.41256566441806974
218,0.2439567182055863,0.3637323524233614,0.17970838041008652,0.1940608506688611,0.30982310868593776,0.27412652660552295,0.4397674884343487,0.3636820213581705,0.06360222879429805,0.056131495716290364,0.874868443786857,0.34263697705937246,323.15,1114.4261026546412,1.3674110127245627
219,0.2439567182055863,0.3637323524233614,0.17970838041008652,0.1940608506688611,0.30982310868593776,0.27412652660552295,0.4397674884343487,0.3636820213581705,0.06360222879429805,0.056131495716290364,0.874868443786857,0.34263697705937246,328.15,1105.6708025774064,0.9973328585422843
220,0.2446872030934529,0.24737109612054586,0.28240896725968323,0.2153532328007209,0.3007070600975021,0.32424226939684764,0.19762151111421528,0.6026684730676012,0.04111393056759554,0.021376508443819595,1.0383971032154717,0.7257174630105014,308.15,657.8036178106883,1.157669493863819
221,0.2446872030934529,0.24737109612054586,0.28240896725968323,0.2153532328007209,0.3007070600975021,0.32424226939684764,0.19762151111421528,0.6026684730676012,0.04111393056759554,0.021376508443819595,1.0383971032154717,0.7257174630105014,313.15,644.7584522099363,0.24182045244500347
222,0.2446872030934529,0.24737109612054586,0.28240896725968323,0.2153532328007209,0.3007070600975021,0.32424226939684764,0.19762151111421528,0.6026684730676012,0.04111393056759554,0.021376508443819595,1.0383971032154717,0.7257174630105014,318.15,631.9622522328959,1.1949053825817826
223,0.2446872030934529,0.24737109612054586,0.28240896725968323,0.2153532328007209,0.3007070600975021,0.32424226939684764,0.19762151111421528,0.6026684730676012,0.04111393056759554,0.021376508443819595,1.0383971032154717,0.7257174630105014,323.15,620.2936640285292,2.1886628067571317
224,0.2446872030934529,0.24737109612054586,0.28240896725968323,0.2153532328007209,0.3007070600975021,0.32424226939684764,0.19762151111421528,0.6026684730676012,0.04111393056759554,0.021376508443819595,1.0383971032154717,0.7257174630105014,328.15,602.4772098484825,2.5575980244359564
225,0.2459031922911635,0.27227267522326143,0.2956676448569511,0.1831306749137234,0.2743257990095648,0.34662926720517373,0.48289673698159086,0.4897750140110523,0.022696000653201258,0.027873124128563034,1.1192939652136493,0.6904259855770638,308.15,742.1822205199951,1.832587799140963
226,0.2459031922911635,0.27227267522326143,0.2956676448569511,0.1831306749137234,0.2743257990095648,0.34662926720517373,0.48289673698159086,0.4897750140110523,0.022696000653201258,0.027873124128563034,1.1192939652136493,0.6904259855770638,313.15,729.4976495241747,1.5750474207455463
227,0.2459031922911635,0.27227267522326143,0.2956676448569511,0.1831306749137234,0.2743257990095648,0.34662926720517373,0.48289673698159086,0.4897750140110523,0.022696000653201258,0.027873124128563034,1.1192939652136493,0.6904259855770638,318.15,723.0212606119661,1.9397013790001394
228,0.2459031922911635,0.27227267522326143,0.2956676448569511,0.1831306749137234,0.2743257990095648,0.34662926720517373,0.48289673698159086,0.4897750140110523,0.022696000653201258,0.027873124128563034,1.1192939652136493,0.6904259855770638,323.15,712.4678947512792,1.1479748506790686
