Run,Iter,Min Obj,sigma_C1_min,sigma_H1_min,sigma_H2_min,sigma_O1_min,epsilon_C1_min,epsilon_H1_min,epsilon_H2_min,epsilon_O1_min,Min Obj Cum.,sigma_C1_cum,sigma_H1_cum,sigma_H2_cum,sigma_O1_cum,epsilon_C1_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_O1_cum,MeOH-sim_liq_density-sse,MeOH-sim_surf_tens-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
2,81,0.5819677488970084,3.8753494902581753,2.0168483032689077,0.0,2.8943571579837646,51.9823331140642,5.3910940863385015,0.0,113.0228442045191,0.5819658140574654,3.875348425069733,2.0168399018445893,0.0,2.8943648006232485,51.98269186988543,5.391123064593248,0.0,113.02286359621348,0.1061007304761163,0.3799849726554053,49.98682641983032,114.0,1026.0,2.7554129188578586e+17,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,376,0.7244719762706462,3.8155498985861054,2.4085795501538234,0.0,2.842494794899176,50.37256338733056,5.489119387718765,0.0,114.40135041135298,0.7244719762706462,3.8155498985861054,2.4085795501538234,0.0,2.842494794899176,50.37256338733056,5.489119387718765,0.0,114.40135041135298,0.0509185138439433,0.5637252049503757,214.4713056087494,489.0,4401.0,2.873321081258472e+17,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,58,1.3385078572845786,3.859013095133452,1.9556486713818213,0.0,2.9158917411111145,59.10334188153568,7.048811159158276,0.0,87.00263392932038,1.3385077240882968,3.859012694559041,1.955645704152924,0.0,2.915888660924145,59.1034813947924,7.04882550392709,0.0,87.002559673777,0.4649043748875913,0.7623916811256319,41.02310037612915,95.0,855.0,2.621598232189572e+17,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,37,7.615463233077916,3.603967697384791,1.9752661148454531,0.0,3.006352002477387,57.28592080353931,7.127019051624892,0.0,112.13672986732738,7.615463233077916,3.603967697384791,1.9752661148454531,0.0,3.006352002477387,57.28592080353931,7.127019051624892,0.0,112.13672986732738,4.2296302718265615,3.228338888576886,26.164150714874268,60.0,540.0,2.0382754342456525e+17,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
