param_rank,sensitivity_score
sigma_C1,21.98533326280064
sigma_O1,10.821359686306751
sigma_O2,8.2773108367844
sigma_C3,8.199828245700568
epsilon_O2,7.529227833337675
sigma_H2,7.262714948241934
epsilon_C1,7.1376986726722595
sigma_C2,6.599669521790997
epsilon_O1,6.00117424983597
epsilon_H1,5.6790794746748885
epsilon_C2,4.337883200195987
sigma_H1,3.3729380851269806
epsilon_H2,0.8860860708749912
epsilon_C3,0.021983101576357376
