,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
231,0.9819834129226033,0.009267950679497332,0.08632875046263207,0.42488331637917026,0.37187860077696955,0.7590164625307533,0.005679911244356505,0.7134146656220736
485,0.9408153952833811,0.5939288087230076,0.27441081440522996,0.3430581158672724,0.7478939680812274,0.2629581342952901,0.2464667170776232,0.6366477510688024
508,0.9230143288035627,0.45202173758865716,0.29986848834069724,0.49180439248960406,0.48675493513374973,0.6398351604830752,0.062028807278768104,0.9986714012364235
393,0.9739620001924464,0.4709078972017463,0.4688742643159194,0.36486785813321504,0.933845561973635,0.45863959194190895,0.08050202783286618,0.39800822624792925
525,0.9095147351042766,0.057805814199939375,0.40298759000487716,0.515807458196064,0.8194954118604715,0.6883811897517078,0.07017739199289567,0.6897540049764204
376,0.8744257119557014,0.1867056069284046,0.048203734756110256,0.6146764563273303,0.9234145228716371,0.3546922079186539,0.2799882166496036,0.8880519501060665
246,0.7777674617127555,0.8105410382169672,0.2889789148251585,0.35649578079716804,0.6611052195950946,0.8393598779434065,0.022183197382078752,0.4348598474803644
92,0.8325849913199618,0.4191784221243182,0.2581931781241889,0.6037317616532282,0.8183389162963682,0.6975919175472907,0.19801863393407382,0.9178655958549903
383,0.8235123440278466,0.7320670441130197,0.21215276829393315,0.5242720704855387,0.9895211274039956,0.2930061797406361,0.1465670450027718,0.9979074699954129
154,0.9286761649455937,0.2945032179551636,0.13427283354263908,0.47520789939530356,0.4022254943278129,0.536973857151141,0.11432041230005903,0.9012994451964967
5,0.8725998303046628,0.7392463259729739,0.08846847905746975,0.43296816700370294,0.7237776034265996,0.3800432759641878,0.11820062411543249,0.9735393022715819
517,0.988909929038456,0.3868861177116753,0.1986736929709466,0.3095812796081814,0.3681851810989341,0.9432498809056569,0.14110531249987,0.6086101962881473
112,0.8102591359427679,0.5812107355036217,0.07328412492915296,0.5142130758013314,0.7935659995265933,0.1111916097674108,0.09417249937196578,0.07849675931549306
515,0.9288017383215337,0.142752655030489,0.018113998736097654,0.5457664536685778,0.6204719550293649,0.9864888242278952,0.18483182964807296,0.24763120866370505
268,0.8580447945503841,0.1973995657304375,0.032656012555563156,0.6549257334607196,0.8493570163499711,0.5755530204126387,0.034162498359325985,0.8011098165314978
529,0.8052717106439294,0.47803100018638306,0.28784616402037955,0.5910890315663716,0.978507554937792,0.6008466418339952,0.3209179752558024,0.7489365130387873
176,0.949151159095308,0.17557609403537822,0.17448276806909005,0.49359225104933646,0.8362032430202592,0.939680726684602,0.06005766200217925,0.3475543914647762
127,0.9541198617343069,0.030741145034607762,0.010639203084540487,0.5076560141715571,0.8601577863539246,0.38505053092389085,0.05561681497260519,0.8308943408733305
256,0.9302327000719496,0.19507719120576222,0.35202342901465417,0.46669269447272815,0.8883184413927855,0.31479234543979784,0.32110310281553894,0.6565066661344297
249,0.9418045976104954,0.12294714312304424,0.1265428166961532,0.4520807145135658,0.8962210764101762,0.27925472893360076,0.39006714639654405,0.41116178130827324
57,0.8334944208506453,0.7689818602540395,0.28334152536599705,0.3893918026340605,0.8556345439342018,0.5501727914606224,0.10766378286621625,0.3835878072945436
44,0.9446570549581205,0.23712400442899592,0.018430152230237352,0.46346475642698143,0.6600224848111839,0.6763219658467767,0.21266021652077854,0.4326220655685153
19,0.9420246242476903,0.13682087794589579,0.17543465729092828,0.5558195745434009,0.836266293105924,0.9506453456007496,0.14413701508549034,0.8076222514636241
378,0.731962739025362,0.825101449023581,0.312389952947584,0.3504360187020538,0.8392340440420196,0.8609675854022409,0.2824226784048561,0.973175080352163
103,0.8201615230999505,0.3286135637423751,0.02680713808182594,0.6156686750790624,0.9692804555329201,0.5809269827888093,0.2369496295934063,0.5064199515520387
199,0.8553065513577386,0.19017287684563855,0.11738407178269629,0.6057789788237389,0.6222342488922546,0.9698931482467908,0.013074955852033858,0.5240683018777033
442,0.5381364870921903,0.795514317510845,0.045113715270416035,0.4407310006516999,0.7796354312383286,0.9640367226237785,0.24715949253260616,0.28094257842922443
253,0.8826594618940757,0.012925154545679815,0.1904046554675917,0.6217753738783837,0.9645767266021413,0.728995522739964,0.4246103494908226,0.9240231345580086
275,0.8190369540033587,0.41489987188587973,0.29052341997803854,0.5582413750535418,0.8207868200636282,0.8668708105081171,0.20083326629481177,0.29389604842608186
563,0.947467540104791,0.4307691900201604,0.04529702248933889,0.329059020137137,0.8619466874047588,0.38688439776793737,0.47283371130528334,0.29496067619393945
555,0.8325750953199501,0.5261944318381201,0.2103070666938013,0.45419507607413095,0.8031001624586763,0.14854400123296124,0.3825748448548872,0.584327226975567
17,0.9372089525035946,0.6063355724095124,0.31131434784470385,0.44671902407439956,0.9625132045417748,0.6030318345976411,0.08546682581981829,0.6432965980036934
441,0.8868626794402009,0.6872729248594772,0.31164163689578206,0.3494438138454265,0.845843813010969,0.2046360952374187,0.021840725745800108,0.9703460235506122
142,0.9499386586444157,0.5351245485116272,0.056153266337117425,0.4757160741392965,0.9468353904121268,0.8271184098495368,0.3795146353383452,0.661421983101782
397,0.7966162587337178,0.623043914940293,0.46577450656457214,0.4589629050838035,0.9946870583917097,0.7309421725244902,0.2627677546210768,0.6427287827939193
222,0.8990139926581586,0.21551921341668273,0.23384482261683393,0.566854452649081,0.8751685692928047,0.5289367775978088,0.055299388080470406,0.5318144601709736
540,0.8560923269769044,0.24411399872808012,0.025119001214891027,0.5837883850216503,0.4628954308636694,0.7926497112341007,0.16738767634939544,0.664486922852716
433,0.8492004544525669,0.7652781011222966,0.041835107947191814,0.35299927876852016,0.752397119251403,0.8657455510960312,0.21973450990859206,0.16362653804067043
95,0.7304177737363462,0.16617830242033985,0.11790052742342956,0.7390327325161795,0.9508332428566247,0.5407492488107869,0.24191536470404118,0.9788650930957353
328,0.8302930641573639,0.6565204751194655,0.1729353041602613,0.4158301389061871,0.5719496472133775,0.5270113815783762,0.08055432999745923,0.07205246227610528
541,0.9032325069388809,0.5757952145125178,0.23784071328828613,0.33905064479492836,0.4985498614572836,0.8853941739302734,0.3451654311172043,0.7528588807266007
439,0.5263225597821644,0.7102546481766471,0.33732418990582536,0.5559279572280212,0.9691365225676691,0.9356080883877972,0.16687482287901828,0.9707027289092429
259,0.9431250251940271,0.4577934116120457,0.16212943321822096,0.45149946859725315,0.9942558757639096,0.3706902279440047,0.25545299183876075,0.8640143204054038
129,0.9885382097951004,0.1792769040325617,0.2619062890840417,0.3652806486461825,0.6938436834385695,0.6503476914698145,0.05088618436059816,0.3246147304117304
451,0.9590891230317576,0.38417602699535547,0.39357831621157113,0.33918823257947855,0.6936635704526233,0.6211577110273749,0.0006973933269118689,0.1668730419440878
556,0.9226195321784117,0.3374420334684418,0.47299480707393415,0.4476374033767641,0.8823661923174053,0.591402885585324,0.14134052448726764,0.8081478140083141
463,0.8286640566792902,0.5096705897751306,0.10718503607735257,0.5204708154011016,0.9847982166556503,0.8024276174147815,0.2788063724401046,0.10053833733760112
382,0.859136724939297,0.2455592752168898,0.335263052043174,0.5787676633504024,0.5705793456394876,0.9633097476811074,0.16767081794975,0.7618765122105065
296,0.9881731538170218,0.0577949598669862,0.18148163912040016,0.38700142036210433,0.6134049580698787,0.967098216269716,0.32141400221769406,0.2494493194311741
364,0.7300499205636561,0.931222800827413,0.08680020064397058,0.2696323666704949,0.9951949395309324,0.5778001122169526,0.1388779808806491,0.46771546861697005
536,0.8280828366486247,0.020665621178527285,0.04935386711465487,0.6249512066261464,0.6736957520539804,0.9659239898022118,0.3544683274525219,0.5988103026856252
321,0.7820611059108623,0.35145473248537107,0.08438805329516769,0.6306968349583914,0.6773318449026742,0.400878480707581,0.009895911252824227,0.740539369236845
225,0.5408630326255125,0.7357536432709061,0.08946071042276073,0.5571783800508162,0.9483724844340101,0.8443148340715668,0.07016746129566959,0.6680936945508169
148,0.8562282578824028,0.4676626491247977,0.3546015535976697,0.5257536087940788,0.9728251624033258,0.7188858648212672,0.025831945926261816,0.4349330598917777
60,0.9836566857781105,0.05288008358479644,0.01732693119563873,0.4869812623049345,0.9014880679692479,0.8727368091963832,0.12825172632038165,0.6214375234537167
