frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K
1010,10100.0,48750,2.9478346134588525e-16,291.98057013941064
1011,10110.0,48775,2.9624841066044103e-16,293.28118965826224
1012,10120.0,48862,2.966855871148009e-16,293.1910223358979
1013,10130.0,48833,2.973796319601661e-16,294.05141418825866
1014,10140.0,48868,2.9530684294125703e-16,291.7926873220862
1015,10150.0,48880,2.9583382318169885e-16,292.2416337905635
1016,10160.0,48899,2.967433167836795e-16,293.0261824435516
1017,10170.0,48872,2.9664224621319413e-16,293.0882090814126
1018,10180.0,48766,2.9508456840718454e-16,292.18291825063943
1019,10190.0,48748,2.961183718859826e-16,293.31482137084816
1020,10200.0,48715,2.9714942784108897e-16,294.53550168820544
1021,10210.0,48733,2.954345475793201e-16,292.7275449950558
1022,10220.0,48811,2.9504306004540437e-16,291.87248569257747
1023,10230.0,48795,2.9696204107708245e-16,293.8671732628813
1024,10240.0,48788,2.9425162824931033e-16,291.2267863281263
1025,10250.0,48812,2.9574675256216807e-16,292.56262244561947
1026,10260.0,48766,2.9496708458453987e-16,292.06658967970515
1027,10270.0,48865,2.972632597587383e-16,293.74385564779936
1028,10280.0,48863,2.982665842262487e-16,294.7473651461783
1029,10290.0,48935,2.9524367182300723e-16,291.33084160095467
1030,10300.0,48808,2.9579806341614336e-16,292.6373616380966
1031,10310.0,48745,2.9741782843072236e-16,294.6201063040095
1032,10320.0,48782,2.949465234664974e-16,291.9504425507108
1033,10330.0,48783,2.9440856980442323e-16,291.4119796873116
1034,10340.0,48820,2.955056499921438e-16,292.2762133300983
1035,10350.0,48852,2.9654774496032677e-16,293.11479207207793
1036,10360.0,48874,2.95839842652866e-16,292.28345784460674
1037,10370.0,48809,2.964885478777995e-16,293.31445848407634
1038,10380.0,48825,2.9693678753891834e-16,293.66163471882516
1039,10390.0,48828,2.9714170564342554e-16,293.84623754964963
1040,10400.0,48846,2.9626375841684744e-16,292.8700633534509
1041,10410.0,48853,2.968857618712486e-16,293.44288919349924
1042,10420.0,48824,2.956680073084166e-16,292.4128378763363
1043,10430.0,48760,2.9749313458761804e-16,294.6040473806964
1044,10440.0,48708,2.9443149983395135e-16,291.8834239811012
1045,10450.0,48817,2.9603745831225535e-16,292.8202036447771
1046,10460.0,48859,2.9789869242929874e-16,294.40791475228104
1047,10470.0,48914,2.975431807508597e-16,293.72592515124694
1048,10480.0,48923,2.9738290677754504e-16,293.5137019076244
1049,10490.0,48833,2.9415718132069663e-16,290.86502861961026
1050,10500.0,48788,2.9595107879712745e-16,292.9087668986637
1051,10510.0,48804,2.9838417607112586e-16,295.22003520695415
1052,10520.0,48872,2.9791613334270424e-16,294.3468339136007
1053,10530.0,48874,2.9711796099051807e-16,293.54621151535525
1054,10540.0,48867,2.9618301203823727e-16,292.6644188709285
1055,10550.0,48908,2.996386266024253e-16,295.83077587144044
1056,10560.0,48862,2.996514659962513e-16,296.1219670772088
1057,10570.0,48863,2.9683739289106003e-16,293.33503670372335
1058,10580.0,48824,2.9583875247182225e-16,292.5817032136436
1059,10590.0,48831,2.97724849466639e-16,294.4048257021551
1060,10600.0,48818,2.9669535234961335e-16,293.4649363369146
1061,10610.0,48745,2.968552509074778e-16,294.06282078223336
1062,10620.0,48739,2.949794243303283e-16,292.2406113192032
1063,10630.0,48699,2.9654813760463855e-16,294.0360742872127
1064,10640.0,48748,2.9502206349746204e-16,292.2288924664772
1065,10650.0,48772,2.93945578812131e-16,291.0193226518704
1066,10660.0,48839,2.965163135124158e-16,293.161737722623
1067,10670.0,48779,2.9444819190945016e-16,291.47509823235566
1068,10680.0,48740,2.9492113044567847e-16,292.17686395502835
1069,10690.0,48752,2.9450222964827127e-16,291.6900457075875
1070,10700.0,48761,2.9579688439512104e-16,292.9182628754305
1071,10710.0,48761,2.9562543251430744e-16,292.7484795215682
1072,10720.0,48811,2.9678674183637405e-16,293.59742963299374
1073,10730.0,48771,2.987364512863774e-16,295.76856584631946
1074,10740.0,48780,2.938385495136189e-16,290.86564857223976
1075,10750.0,48879,2.9702196900111886e-16,293.4213553320413
1076,10760.0,48882,2.9668006269837314e-16,293.06560653835646
1077,10770.0,48855,2.967228181474684e-16,293.26982885114296
1078,10780.0,48799,2.9804970233055104e-16,294.9193229771997
1079,10790.0,48862,2.9702495197552044e-16,293.52638992630506
1080,10800.0,48861,2.9723259068152275e-16,293.73759449764714
1081,10810.0,48801,2.9576950040180035e-16,292.6510755864426
1082,10820.0,48773,2.949043490577893e-16,291.96256197452317
1083,10830.0,48829,2.9510156385859584e-16,291.8227455357924
1084,10840.0,48852,2.9952935862003997e-16,296.061889403818
1085,10850.0,48749,2.955203212725554e-16,292.71642821634134
1086,10860.0,48781,2.9713473440589253e-16,294.1224548619656
1087,10870.0,48751,2.96133515676142e-16,293.31177108894065
1088,10880.0,48696,2.950588881450214e-16,292.57746390256693
1089,10890.0,48706,2.9729975939689573e-16,294.7389632676984
1090,10900.0,48722,2.9505868775761643e-16,292.421134317125
1091,10910.0,48697,2.9619913709934506e-16,293.7020921051977
1092,10920.0,48748,2.974935051678865e-16,294.6769353470052
1093,10930.0,48817,2.9464013647804077e-16,291.43806752462285
1094,10940.0,48776,2.960400350636947e-16,293.0688925610635
1095,10950.0,48811,2.9560914126292553e-16,292.432483721463
1096,10960.0,48812,2.959047340703098e-16,292.7189030604342
1097,10970.0,48733,2.9653754104742854e-16,293.8204319736116
1098,10980.0,48674,2.955816722166347e-16,293.22832682018617
1099,10990.0,48677,2.960809974207849e-16,293.70557411487096
1100,11000.0,48784,2.9670546486891387e-16,293.6794760568303
1101,11010.0,48813,2.969827986611163e-16,293.77934217981345
1102,11020.0,48807,2.9641217140456114e-16,293.2509159312677
1103,11030.0,48851,2.970355810521324e-16,293.60299083272
1104,11040.0,48814,2.9541468812561043e-16,292.22215977641997
1105,11050.0,48762,2.9547436467504956e-16,292.5928812855654
1106,11060.0,48759,2.9604618121645586e-16,293.17715866978415
1107,11070.0,48787,2.951455537185527e-16,292.1175099273377
1108,11080.0,48698,2.957900912907884e-16,293.29047190930993
1109,11090.0,48712,2.967638262559473e-16,294.1714079759976
1110,11100.0,48779,2.970810632664294e-16,294.08138503762393
1111,11110.0,48832,2.92661078570038e-16,289.3915961221095
1112,11120.0,48775,2.9587722239202584e-16,292.9137192076856
1113,11130.0,48770,2.948451769391184e-16,291.9219360763594
1114,11140.0,48777,2.9781437502092774e-16,294.81938038138674
1115,11150.0,48787,2.946788732732871e-16,291.65561738691076
1116,11160.0,48790,2.9582330830289734e-16,292.7703081226033
1117,11170.0,48781,2.9572054536196725e-16,292.7226025220167
1118,11180.0,48774,2.949111196684225e-16,291.96327887955397
1119,11190.0,48746,2.968105539393335e-16,294.01251262080564
1120,11200.0,48759,2.963375072052364e-16,293.4656613800248
1121,11210.0,48717,2.963915795451527e-16,293.772259081093
1122,11220.0,48707,2.970982148372739e-16,294.533107552572
1123,11230.0,48721,2.9678091234288336e-16,294.13400078308894
1124,11240.0,48818,2.954178083269328e-16,292.2013022007056
1125,11250.0,48855,2.965316989239215e-16,293.0809336986579
1126,11260.0,48834,2.9807611703537864e-16,294.7340687803459
1127,11270.0,48743,2.966870118813943e-16,293.90822334132406
1128,11280.0,48694,2.9567430418141313e-16,293.1997463803335
1129,11290.0,48739,2.956448201119627e-16,292.8998290610356
1130,11300.0,48777,2.966985653381339e-16,293.7147919300008
1131,11310.0,48714,2.979479906730641e-16,295.3331022920639
1132,11320.0,48711,2.959740445952618e-16,293.39454859840913
1133,11330.0,48751,2.974895682832593e-16,294.6549023821858
1134,11340.0,48722,2.965499770352634e-16,293.899092839474
1135,11350.0,48813,2.9736523768553427e-16,294.15765595934516
1136,11360.0,48822,2.948673479481986e-16,291.63293970364276
1137,11370.0,48821,2.954105839505524e-16,292.1762014542904
1138,11380.0,48807,2.943881266600129e-16,291.24845775820387
1139,11390.0,48757,2.943724340982276e-16,291.53159011811863
1140,11400.0,48751,2.9545760968595936e-16,292.6423055520275
1141,11410.0,48699,2.9755300162521353e-16,295.03242609096696
1142,11420.0,48751,2.9648570207114326e-16,293.6606016326074
1143,11430.0,48708,2.951685952358442e-16,292.6141403950262
1144,11440.0,48744,2.9688836721186927e-16,294.1016590446417
1145,11450.0,48735,2.956303676042653e-16,292.90954976967083
1146,11460.0,48736,2.960530962072156e-16,293.3223690921417
1147,11470.0,48746,2.965980192278612e-16,293.8019814799491
1148,11480.0,48727,2.9509088343991995e-16,292.42303285755503
1149,11490.0,48703,2.9691573329464264e-16,294.376376814771
1150,11500.0,48769,2.965892792194762e-16,293.6547676816827
1151,11510.0,48738,2.9584850061173623e-16,293.10763225757097
1152,11520.0,48711,2.953152804064561e-16,292.74152572246135
1153,11530.0,48821,2.9493847641040756e-16,291.7092629109491
1154,11540.0,48810,2.9538662871432655e-16,292.21834905556204
1155,11550.0,48847,2.9538623860850704e-16,291.9966176135483
1156,11560.0,48867,2.960466115992264e-16,292.5296388410337
1157,11570.0,48868,2.985931517601955e-16,295.0398890194714
1158,11580.0,48863,2.9847134545662415e-16,294.94971041825704
1159,11590.0,48803,2.972919693502076e-16,294.1454375972785
1160,11600.0,48799,2.950749149566938e-16,291.97577942913034
1161,11610.0,48764,2.963437095638175e-16,293.44171260009114
1162,11620.0,48724,2.964248502691629e-16,293.7630258491496
1163,11630.0,48705,2.9447815319002506e-16,291.94765508992754
1164,11640.0,48745,2.9703516519852244e-16,294.24104267240324
1165,11650.0,48748,2.965987288836921e-16,293.79063050784987
1166,11660.0,48766,2.944209722953738e-16,291.52584746738825
1167,11670.0,48781,2.957903550080472e-16,292.791704454913
1168,11680.0,48795,2.980754570798296e-16,294.96898550866933
1169,11690.0,48861,2.9586783303837007e-16,292.3888842964785
1170,11700.0,48891,2.96688606619481e-16,293.0200964308178
1171,11710.0,48875,2.9757986987649477e-16,293.99655224995024
1172,11720.0,48839,2.969195126962108e-16,293.56037539611043
1173,11730.0,48810,2.968516060678824e-16,293.66761324711723
1174,11740.0,48748,2.9514104386497624e-16,292.3467463673405
1175,11750.0,48754,2.9643837756696826e-16,293.595661011098
1176,11760.0,48636,2.966591313095371e-16,294.5271460631346
1177,11770.0,48660,2.956176621807029e-16,293.3484054247815
1178,11780.0,48695,2.974128171841315e-16,294.91765286744493
1179,11790.0,48729,2.9475569811530575e-16,292.07888948865804
1180,11800.0,48772,2.944759678155257e-16,291.54443158235233
1181,11810.0,48728,2.9722629140892814e-16,294.533090525195
1182,11820.0,48708,2.960332504710944e-16,293.47131271106696
1183,11830.0,48727,2.979665017293e-16,295.2726533260653
1184,11840.0,48776,2.9535344816360885e-16,292.3891964435711
1185,11850.0,48777,2.959938827808395e-16,293.0171960705247
1186,11860.0,48783,2.9595014094967146e-16,292.9378601994314
1187,11870.0,48694,2.951837451255959e-16,292.713292912054
1188,11880.0,48706,2.956703157349646e-16,293.1235548442441
1189,11890.0,48729,2.956762721093484e-16,292.9911033375891
1190,11900.0,48757,2.973499133845393e-16,294.4803352122077
1191,11910.0,48791,2.9611166450653905e-16,293.0496820419567
1192,11920.0,48727,2.945200564058511e-16,291.8573665428467
1193,11930.0,48716,2.94077469681803e-16,291.48458307153334
1194,11940.0,48778,2.9551289067902604e-16,292.535043707944
1195,11950.0,48757,2.978985307496385e-16,295.02365814019765
1196,11960.0,48785,2.9512152892304e-16,292.10570634938347
1197,11970.0,48797,2.9773586425504703e-16,294.6208559770709
1198,11980.0,48768,2.9597273779507614e-16,293.05033538404285
1199,11990.0,48732,2.9756592728830944e-16,294.8454455562811
1200,12000.0,48727,2.9758211726132876e-16,294.89174399197407
1201,12010.0,48670,2.9477309827540993e-16,292.4502239203523
1202,12020.0,48784,2.9735833190322635e-16,294.32568474279554
1203,12030.0,48788,2.9668792772334755e-16,293.63804118023404
1204,12040.0,48722,2.9523884076434405e-16,292.5996769215753
1205,12050.0,48711,2.9631660138581367e-16,293.7341199113961
1206,12060.0,48753,2.95600782988459e-16,292.7721036932734
1207,12070.0,48809,2.9666034782705434e-16,293.4844192108698
1208,12080.0,48739,2.9635540852456987e-16,293.6038198311311
1209,12090.0,48863,2.9613987026892903e-16,292.6457440847185
1210,12100.0,48833,2.9503859359538564e-16,291.73657629134163
1211,12110.0,48840,2.984808199844212e-16,295.09797689743124
1212,12120.0,48771,2.940575405204807e-16,291.13613910029267
1213,12130.0,48767,2.949328067452736e-16,292.0266605790687
1214,12140.0,48824,2.9643954317217617e-16,293.17587948337086
1215,12150.0,48830,2.9640894778062806e-16,293.1096005823613
1216,12160.0,48755,2.9695522236098523e-16,294.10151712914154
1217,12170.0,48778,2.9451276728017703e-16,291.54499842929846
1218,12180.0,48750,2.952853912126138e-16,292.47772750362736
1219,12190.0,48706,2.963922833931205e-16,293.83930382268034
1220,12200.0,48812,2.9676650295419005e-16,293.5713937891601
1221,12210.0,48725,2.950960234652447e-16,292.4401296198928
1222,12220.0,48779,2.9691462398411595e-16,293.91662632116703
1223,12230.0,48849,2.973052707103775e-16,293.88159566808343
1224,12240.0,48850,2.949172520585206e-16,291.51510901827066
1225,12250.0,48874,2.975763343002063e-16,293.9990745737519
1226,12260.0,48873,2.9478665613089947e-16,291.2488911911966
1227,12270.0,48716,2.964743774961425e-16,293.8603573043558
1228,12280.0,48709,2.9594727580397815e-16,293.3800588461472
1229,12290.0,48665,2.949586412439811e-16,292.6643709690539
1230,12300.0,48637,2.957113412953453e-16,293.5801312116021
1231,12310.0,48670,2.950694858492301e-16,292.74427589740867
1232,12320.0,48740,2.960519673916903e-16,293.29717836597246
1233,12330.0,48739,2.9487933915118546e-16,292.14145540687775
1234,12340.0,48777,2.9590455933328775e-16,292.9287709115345
1235,12350.0,48876,2.9679343650169407e-16,293.21358948303674
1236,12360.0,48867,2.965101476624762e-16,292.9876681913436
1237,12370.0,48855,2.9628285661239223e-16,292.8349871867963
1238,12380.0,48799,2.9621809326094125e-16,293.106951072298
1239,12390.0,48821,2.9573031689341484e-16,292.4924337147465
1240,12400.0,48874,2.9667116833237894e-16,293.1047898938135
1241,12410.0,48837,2.95881157182862e-16,292.54574710803183
1242,12420.0,48788,2.9455819629715784e-16,291.5302029239722
1243,12430.0,48807,2.971831954756117e-16,294.01371697944745
1244,12440.0,48814,2.96492943587653e-16,293.2887625980604
1245,12450.0,48753,2.969591709358208e-16,294.117492879865
1246,12460.0,48815,2.941107537557234e-16,290.92635704912857
1247,12470.0,48772,2.951168263649631e-16,292.17891032405197
1248,12480.0,48705,2.9684942721197533e-16,294.29855237308635
1249,12490.0,48775,2.9427964301932423e-16,291.33214117337684
1250,12500.0,48750,2.957453459997916e-16,292.93330890017296
1251,12510.0,48810,2.958104146166335e-16,292.63758948382446
1252,12520.0,48755,2.955900778799268e-16,292.7494915281514
1253,12530.0,48762,2.9636838874721815e-16,293.47818678237945
1254,12540.0,48774,2.9644884218742957e-16,293.48563079751824
1255,12550.0,48794,2.9546928218234186e-16,292.3959638811031
1256,12560.0,48755,2.9476603154609473e-16,291.9333641839753
1257,12570.0,48751,2.9881623493144447e-16,295.96892772421904
1258,12580.0,48849,2.9710771430347223e-16,293.6863142593245
1259,12590.0,48787,2.9752401456882546e-16,294.4715689747726
1260,12600.0,48746,2.9654600418817593e-16,293.75045678748467
1261,12610.0,48746,2.9767685441481155e-16,294.87064645769055
1262,12620.0,48727,2.958939009734933e-16,293.21879048946823
1263,12630.0,48795,2.9441563071685246e-16,291.3473009862293
1264,12640.0,48759,2.9639189203795586e-16,293.5195191621651
1265,12650.0,48840,2.957296317188659e-16,292.377969322835
1266,12660.0,48889,2.9642474631653206e-16,292.7714752187274
1267,12670.0,48792,2.9567993955566164e-16,292.61642405669267
1268,12680.0,48807,2.9737988578146315e-16,294.2083095701376
1269,12690.0,48779,2.950297227530674e-16,292.0507572597359
1270,12700.0,48799,2.95764976363348e-16,292.65859320573145
1271,12710.0,48846,2.9800396831698985e-16,294.5903391861294
1272,12720.0,48795,2.9571905458753167e-16,292.63714088310843
1273,12730.0,48740,2.9523583248914863e-16,292.48863766891037
1274,12740.0,48800,2.934287521321765e-16,290.3409563185437
1275,12750.0,48788,2.9659059039425567e-16,293.541704457444
1276,12760.0,48758,2.959577539326287e-16,293.0955994540967
1277,12770.0,48805,2.956860643002516e-16,292.5445406181889
1278,12780.0,48713,2.9674815474219353e-16,294.14983481301493
1279,12790.0,48701,2.9655170363180107e-16,294.0275348057937
1280,12800.0,48757,2.9428455635311796e-16,291.4445604380255
1281,12810.0,48738,2.9460277418298976e-16,291.87344677677396
1282,12820.0,48694,2.9487760075359035e-16,292.40971072395587
1283,12830.0,48654,2.9532305216409166e-16,293.0921965349111
1284,12840.0,48685,2.9660766682169063e-16,294.179670072356
1285,12850.0,48719,2.961901707099244e-16,293.5605785002173
1286,12860.0,48691,2.9646316495643507e-16,294.00011814248194
1287,12870.0,48775,2.9630081889677103e-16,293.3330729742418
1288,12880.0,48856,2.95616507392312e-16,292.1704119722194
1289,12890.0,48842,2.966925772535055e-16,293.3179898959961
1290,12900.0,48789,2.9714857047184317e-16,294.087920748662
1291,12910.0,48819,2.9543258580513553e-16,292.20993308124986
1292,12920.0,48784,2.948979363663148e-16,291.8903818659443
1293,12930.0,48762,2.957613674963005e-16,292.87708523841684
1294,12940.0,48742,2.9517340827788174e-16,292.4147953545485
1295,12950.0,48721,2.9468832427785584e-16,292.06007596528815
1296,12960.0,48643,2.953811889369473e-16,293.21618629102176
1297,12970.0,48737,2.9478820046874483e-16,292.0631477072976
1298,12980.0,48820,2.975376101843156e-16,294.28596722353905
1299,12990.0,48770,2.9711830495414016e-16,294.17252717635085
1300,13000.0,48768,2.968387457378634e-16,293.9077924592103
1301,13010.0,48736,2.958952262556073e-16,293.1659552974289
1302,13020.0,48723,2.9597904992091744e-16,293.32724886162083
1303,13030.0,48725,2.9617249580433247e-16,293.5069135998272
1304,13040.0,48807,2.9617721472828413e-16,293.01846508353117
1305,13050.0,48835,2.9488923470722235e-16,291.57694720070816
1306,13060.0,48770,2.966132897403383e-16,293.67251893307036
1307,13070.0,48736,2.965098413895481e-16,293.77490135973
1308,13080.0,48659,2.965053101137287e-16,294.2352862441357
1309,13090.0,48644,2.9504150392296306e-16,292.8729701398046
1310,13100.0,48612,2.9725001479005206e-16,295.2594822974818
1311,13110.0,48659,2.949825076258817e-16,292.7241422253892
1312,13120.0,48654,2.9418824888677904e-16,291.965965505043
1313,13130.0,48688,2.9603772021997805e-16,293.5962974023682
1314,13140.0,48690,2.956602180607892e-16,293.2098640624673
1315,13150.0,48761,2.9601490666552243e-16,293.1341634074619
1316,13160.0,48816,2.968603007508019e-16,293.64011877537445
1317,13170.0,48816,2.9489746387583695e-16,291.69857370638516
1318,13180.0,48840,2.9724454970047695e-16,293.8757179271249
1319,13190.0,48865,2.9714967324673974e-16,293.6316139264003
1320,13200.0,48859,2.966388991189127e-16,293.1628837032856
1321,13210.0,48758,2.9602749473146806e-16,293.1646658021502
1322,13220.0,48742,2.964960073869883e-16,293.7250338007619
1323,13230.0,48726,2.9563481045204067e-16,292.9680547851498
1324,13240.0,48674,2.953433560532899e-16,292.99190806895655
1325,13250.0,48815,2.961380087274397e-16,292.9316625206211
1326,13260.0,48724,2.972628204528078e-16,294.59347126050886
1327,13270.0,48726,2.9731769739300225e-16,294.635761347726
1328,13280.0,48760,2.9860968376228315e-16,295.70975325324326
1329,13290.0,48687,2.969822586949715e-16,294.5390957907475
1330,13300.0,48694,2.9424047643673944e-16,291.77791862883066
1331,13310.0,48724,2.97480399287834e-16,294.8090962895171
1332,13320.0,48757,2.968032934456886e-16,293.9389904342852
1333,13330.0,48845,2.9449728706501095e-16,291.1297870495948
1334,13340.0,48831,2.957789865368718e-16,292.48066170407196
1335,13350.0,48751,2.941228730990383e-16,291.32028716666116
1336,13360.0,48748,2.9408499899688963e-16,291.30069978174845
1337,13370.0,48717,2.9707586126021717e-16,294.45049354912635
1338,13380.0,48770,2.9572167843252154e-16,292.78974750059353
1339,13390.0,48776,2.9529063103525687e-16,292.3270097658941
1340,13400.0,48701,2.954117995014513e-16,292.897333234678
1341,13410.0,48699,2.956037283482945e-16,293.0996651345573
1342,13420.0,48714,2.9648395552753275e-16,293.88191599469155
1343,13430.0,48736,2.966258940942029e-16,293.88988362036156
1344,13440.0,48818,2.9569573204403665e-16,292.47619988717247
1345,13450.0,48804,2.960022473443962e-16,292.8633650516375
1346,13460.0,48843,2.973111382587282e-16,293.9234975326708
1347,13470.0,48674,2.960049481094156e-16,293.64823269896635
1348,13480.0,48680,2.97154926607624e-16,294.7527214619318
1349,13490.0,48729,2.983249770830284e-16,295.61575423405094
1350,13500.0,48761,2.957658415330436e-16,292.8875221147461
1351,13510.0,48748,2.9432548962780025e-16,291.53891352714237
1352,13520.0,48726,2.9661065508534305e-16,293.93509687181734
1353,13530.0,48731,2.95482263444205e-16,292.7868396077947
1354,13540.0,48744,2.9622118565884144e-16,293.4407399137502
1355,13550.0,48779,2.955734214445735e-16,292.58896613270565
1356,13560.0,48758,2.968636291391684e-16,293.99271410361456
1357,13570.0,48745,2.9584266333087283e-16,293.0597583194497
1358,13580.0,48663,2.9557895067183946e-16,293.29190896275077
1359,13590.0,48718,2.953667020703399e-16,292.75042961744725
1360,13600.0,48730,2.960152798668751e-16,293.3210129794214
1361,13610.0,48713,2.947549890478599e-16,292.1741212310634
1362,13620.0,48774,2.957069873208748e-16,292.7511912838926
1363,13630.0,48753,2.9465716247570043e-16,291.837512925903
1364,13640.0,48737,2.9435347665253674e-16,291.6324425232258
1365,13650.0,48740,2.961186010766234e-16,293.36319201873476
1366,13660.0,48732,2.9420145655670617e-16,291.51173433147585
1367,13670.0,48713,2.9522415916542055e-16,292.6391833060055
1368,13680.0,48707,2.9512591987594844e-16,292.57784112901686
1369,13690.0,48731,2.953892334255501e-16,292.6946582198728
1370,13700.0,48752,2.9684970405808547e-16,294.01510422654644
1371,13710.0,48732,2.9674368999401303e-16,294.0307255256678
1372,13720.0,48722,2.9501390805447694e-16,292.3767549033685
1373,13730.0,48708,2.959034792912002e-16,293.3426645999004
1374,13740.0,48614,2.934813540472979e-16,291.5040652722881
1375,13750.0,48679,2.968497802751793e-16,294.45609074769436
1376,13760.0,48718,2.9519904077698753e-16,292.58425341913147
1377,13770.0,48723,2.9450724318487255e-16,291.86862866247026
1378,13780.0,48728,2.954941886907758e-16,292.816682584746
1379,13790.0,48784,2.955325095200882e-16,292.5184832438622
1380,13800.0,48779,2.955105536048293e-16,292.5267330802754
1381,13810.0,48780,2.973350914044453e-16,294.3268143264223
1382,13820.0,48721,2.9655283281581385e-16,293.90795543784066
1383,13830.0,48714,2.9653861438208263e-16,293.9360951453731
1384,13840.0,48748,2.969120169467598e-16,294.1009524634619
1385,13850.0,48815,2.959989835716547e-16,292.79414261835905
1386,13860.0,48662,2.965957974582579e-16,294.3069357570602
1387,13870.0,48726,2.972684517088864e-16,294.5869598812818
1388,13880.0,48811,2.9610725128164387e-16,292.9252409796385
1389,13890.0,48768,2.9539544211800427e-16,292.47873986128633
1390,13900.0,48780,2.9668016059047175e-16,293.67850975137014
1391,13910.0,48778,2.971725741970559e-16,294.17800279975415
1392,13920.0,48693,2.9562593550272175e-16,293.15780291800087
1393,13930.0,48686,2.9461117028457975e-16,292.1935149142433
1394,13940.0,48753,2.952992920233566e-16,292.4734977721213
1395,13950.0,48745,2.9366198917766147e-16,290.89959712728626
1396,13960.0,48731,2.963498846395871e-16,293.6465462609511
1397,13970.0,48821,2.9627684556980974e-16,293.03297857444466
1398,13980.0,48804,2.9503008276718474e-16,291.9015095521592
1399,13990.0,48830,2.939152980574838e-16,290.6437078358168
1400,14000.0,48752,2.971218999054156e-16,294.2847008922286
1401,14010.0,48750,2.9511552512763535e-16,292.3094765572788
1402,14020.0,48724,2.968704306133862e-16,294.20460498820995
1403,14030.0,48718,2.9398789394893953e-16,291.383834577889
1404,14040.0,48697,2.9582000085417927e-16,293.3261520890027
1405,14050.0,48609,2.9432334207210435e-16,292.37045112504313
1406,14060.0,48699,2.960889597188693e-16,293.58078610357524
1407,14070.0,48681,2.954978310236337e-16,293.1030008501503
1408,14080.0,48721,2.9441908758443945e-16,291.79324052372624
1409,14090.0,48757,2.948132358295426e-16,291.9681378881255
1410,14100.0,48727,2.9736269194544496e-16,294.6743024512241
1411,14110.0,48734,2.9573411106504754e-16,293.0183509160496
1412,14120.0,48702,2.9566911599511504e-16,293.1464402086438
1413,14130.0,48639,2.949231665598676e-16,292.7855972765684
1414,14140.0,48713,2.9754811515748885e-16,294.94279079355164
1415,14150.0,48726,2.9604028147258817e-16,293.369868279237
1416,14160.0,48691,2.9580056715149386e-16,293.34302526903076
1417,14170.0,48646,2.955858097120271e-16,293.40121211802256
1418,14180.0,48706,2.958627267067943e-16,293.3143084811574
1419,14190.0,48714,2.9697299201750696e-16,294.3666605415228
1420,14200.0,48714,2.953464790958733e-16,292.75442242580647
1421,14210.0,48729,2.9541241988087314e-16,292.7296472694794
1422,14220.0,48719,2.944907091072067e-16,291.87620480869015
1423,14230.0,48736,2.9378785681168457e-16,291.0780237548683
1424,14240.0,48756,2.9678750194627244e-16,293.9293797858714
1425,14250.0,48774,2.964057211732649e-16,293.44294080774006
1426,14260.0,48767,2.9619976238676425e-16,293.2811321625093
1427,14270.0,48727,2.9625523785256617e-16,293.57686060275006
1428,14280.0,48705,2.944732358714691e-16,291.9427800266803
1429,14290.0,48704,2.964780265148909e-16,293.93637821685513
1430,14300.0,48650,2.951692164593991e-16,292.96360836697943
1431,14310.0,48650,2.94668137679708e-16,292.46627382398316
1432,14320.0,48641,2.948099118159928e-16,292.6611293791335
1433,14330.0,48628,2.949000268664002e-16,292.82885028827246
1434,14340.0,48555,2.9593607515654166e-16,294.29942223477224
1435,14350.0,48631,2.956253674435287e-16,293.5309878043423
1436,14360.0,48610,2.9290207579135455e-16,290.95262964323814
1437,14370.0,48653,2.9613762686444356e-16,293.9066587287109
1438,14380.0,48669,2.9638547672177146e-16,294.0559383150433
1439,14390.0,48696,2.962500015153157e-16,293.758560094219
1440,14400.0,48697,2.95578533206736e-16,293.0867200841551
1441,14410.0,48799,2.956648437712937e-16,292.55951229397175
1442,14420.0,48771,2.981737055068677e-16,295.21141083083694
1443,14430.0,48770,2.955760236195626e-16,292.64553678146547
1444,14440.0,48678,2.95974271992245e-16,293.59367346593405
1445,14450.0,48659,2.9475199144429712e-16,292.49539085953205
1446,14460.0,48699,2.9572785711529183e-16,293.22274240507676
1447,14470.0,48692,2.979654058849233e-16,295.48380974620983
1448,14480.0,48771,2.9688368648635134e-16,293.9342078849975
1449,14490.0,48782,2.956995488618274e-16,292.69581867799894
1450,14500.0,48747,2.960418238056242e-16,293.2450135514419
1451,14510.0,48805,2.956821986601299e-16,292.54071604865334
1452,14520.0,48761,2.9596891377704063e-16,293.08861811030215
1453,14530.0,48772,2.950677626928289e-16,292.1303350854347
1454,14540.0,48637,2.9524541119247074e-16,293.1175590960446
1455,14550.0,48685,2.9607541031901595e-16,293.65177056109735
1456,14560.0,48615,2.944082420758369e-16,292.41869341210594
1457,14570.0,48638,2.972360049805412e-16,295.08773940534223
1458,14580.0,48652,2.944326292190585e-16,292.220511989059
1459,14590.0,48660,2.94146385458792e-16,291.88842269869076
1460,14600.0,48685,2.9452393334957734e-16,292.11299380631885
1461,14610.0,48653,2.9569262656373748e-16,293.4650108607969
1462,14620.0,48649,2.9587809915863925e-16,293.673230494352
1463,14630.0,48680,2.9545141781872233e-16,293.06298386513237
1464,14640.0,48725,2.9532456786761673e-16,292.6666170996926
1465,14650.0,48690,2.961421853291391e-16,293.6878369130669
1466,14660.0,48694,2.9561103604553583e-16,293.13700774822775
1467,14670.0,48684,2.967137287219555e-16,294.2909085582384
