frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K
44,440.0,3478,2.947395346470116e-16,292.2848050822355
45,450.0,3483,2.945265552719157e-16,291.65431497549827
46,460.0,3489,2.968853908845508e-16,293.4845750344331
47,470.0,3488,2.9546001225016116e-16,292.1592613309183
48,480.0,3484,2.9652933523393387e-16,293.55328197478275
49,490.0,3487,2.9625526964244433e-16,293.02964524583564
50,500.0,3488,2.9603048033053155e-16,292.72335638968644
51,510.0,3479,2.9625761360248724e-16,293.70579401239576
52,520.0,3473,2.945914335580649e-16,292.55852186787837
53,530.0,3488,2.951834347092796e-16,291.88577359418775
54,540.0,3482,2.9423060779483927e-16,291.4449300039011
55,550.0,3480,2.971146746072227e-16,294.47083033154195
56,560.0,3487,2.962316040152239e-16,293.00623728972636
57,570.0,3486,2.9500103575343984e-16,291.87277056025505
58,580.0,3488,2.983754072511608e-16,295.0420868053136
59,590.0,3478,2.966694809231832e-16,294.19867785748283
60,600.0,3483,2.9704895222972246e-16,294.1521133697592
61,610.0,3487,2.9646874740356786e-16,293.2407986632428
62,620.0,3483,2.9624658647194834e-16,293.3575723300647
63,630.0,3487,2.953725288963795e-16,292.1565157721368
64,640.0,3489,2.9682173828602484e-16,293.421651575072
65,650.0,3491,2.956942394957265e-16,292.13960502931263
66,660.0,3494,2.9655610879810256e-16,292.73954702976306
67,670.0,3493,2.971264880291351e-16,293.38655437807773
68,680.0,3488,2.9693968110402085e-16,293.6223999670597
69,690.0,3474,2.9587593884414713e-16,293.749582127613
70,700.0,3480,2.9585594642014747e-16,293.2233028073637
71,710.0,3480,2.9284676549334957e-16,290.2408987665555
72,720.0,3480,2.9674608191059587e-16,294.1055175189946
73,730.0,3489,2.954862030095265e-16,292.1014148268144
74,740.0,3496,2.986566867499814e-16,294.64443398554613
75,750.0,3491,2.963909338013456e-16,292.82792415117586
76,760.0,3471,2.970141248862978e-16,295.134454102544
77,770.0,3489,2.954902045877904e-16,292.10537056708426
78,780.0,3481,2.9660921494042704e-16,293.88541861250326
79,790.0,3481,2.956711753986294e-16,292.9559931950507
80,800.0,3482,2.960598801566583e-16,293.25688342181394
81,810.0,3492,2.955334868872519e-16,291.89717067948993
82,820.0,3481,2.959551213792931e-16,293.2373316673145
83,830.0,3487,2.962311029540476e-16,293.0057416840992
84,840.0,3477,2.9534505835481733e-16,292.9695207584578
85,850.0,3482,2.975271851840742e-16,294.71029649197214
86,860.0,3480,2.9755057006248426e-16,294.9028470160706
87,870.0,3480,2.9656897868330525e-16,293.92999022649855
88,880.0,3482,2.955390743773636e-16,292.7410084588733
89,890.0,3483,2.9669789932888014e-16,293.8044839574613
90,900.0,3487,2.9428114051604087e-16,291.0770104175078
91,910.0,3490,2.948302327888196e-16,291.3694478546331
92,920.0,3485,2.985701814668733e-16,295.4888325931887
93,930.0,3481,2.950799697156167e-16,292.37021662140927
94,940.0,3476,2.9720602054545415e-16,294.9003293331524
95,950.0,3474,2.948846673832064e-16,292.7654345873841
96,960.0,3477,2.9430695176252796e-16,291.93976392916346
97,970.0,3474,2.977787523250932e-16,295.63872075469527
98,980.0,3477,2.9631712333379943e-16,293.93376716442384
99,990.0,3482,2.964125870805119e-16,293.6062510335142
100,1000.0,3479,2.9766028150906625e-16,295.09638001701495
101,1010.0,3478,2.955173260372255e-16,293.0561186596814
102,1020.0,3490,2.9760508969691463e-16,294.11173285552854
103,1030.0,3481,2.960130789358576e-16,293.29475699301156
104,1040.0,3476,2.94021013245139e-16,291.7400309648096
105,1050.0,3483,2.964261526387479e-16,293.53538735704024
106,1060.0,3486,2.951993392547764e-16,292.0689712013785
107,1070.0,3494,2.9701677669190606e-16,293.19428630696
108,1080.0,3482,2.961626915334378e-16,293.3587214145832
109,1090.0,3491,2.9551874099429493e-16,291.96621625116495
110,1100.0,3492,2.965769868139076e-16,292.9278311281695
111,1110.0,3484,2.972204600668973e-16,294.2374704811598
112,1120.0,3482,2.9400858477706956e-16,291.2250090264131
113,1130.0,3485,2.954654112486165e-16,292.4161046913082
114,1140.0,3485,2.9811131117581965e-16,295.03469800429923
115,1150.0,3480,2.9638746898712344e-16,293.75009567562006
116,1160.0,3473,2.937598544133331e-16,291.7326812707486
117,1170.0,3475,2.965816296491382e-16,294.3654675091167
118,1180.0,3476,2.9385843439814073e-16,291.5787133864025
119,1190.0,3477,2.9518897433796955e-16,292.8146921662048
120,1200.0,3482,2.9681860575761123e-16,294.0084256604654
121,1210.0,3475,2.953330599989865e-16,293.126227610073
122,1220.0,3485,2.9653330020214803e-16,293.4729726567155
123,1230.0,3478,2.986837784679382e-16,296.1961993842487
124,1240.0,3479,2.958198165493076e-16,293.2717679309836
125,1250.0,3473,2.962116451690437e-16,294.16755274938123
126,1260.0,3474,2.9530145153811663e-16,293.1792234605875
127,1270.0,3474,2.947712618934516e-16,292.6528441031542
128,1280.0,3476,2.9653345140634817e-16,294.2329779105343
129,1290.0,3487,2.9765341350316837e-16,294.41256613026434
130,1300.0,3474,2.9550229748458186e-16,293.378625997599
131,1310.0,3480,2.9562583143153917e-16,292.9952354732384
132,1320.0,3488,2.960372216650778e-16,292.7300224129713
133,1330.0,3479,2.951944733867922e-16,292.6518111715828
134,1340.0,3472,2.9443384327940195e-16,292.48623625699844
135,1350.0,3490,2.974165828416216e-16,293.92543873696405
136,1360.0,3483,2.9566183792565556e-16,292.77852628600095
137,1370.0,3480,2.9413703181445377e-16,291.51968378593114
138,1380.0,3486,2.9701811307578567e-16,293.8684582872615
139,1390.0,3481,2.960599996761938e-16,293.3412468548255
140,1400.0,3481,2.9562160265344894e-16,292.90687568205624
141,1410.0,3476,2.960083088957375e-16,293.7119093970441
142,1420.0,3483,2.931274002208736e-16,290.26880456683773
143,1430.0,3484,2.954626939057845e-16,292.497345764218
144,1440.0,3485,2.9561971871351214e-16,292.56881964910605
145,1450.0,3475,2.959833071329307e-16,293.7716158689695
146,1460.0,3473,2.952179014602834e-16,293.1806666507632
147,1470.0,3472,2.931638590721509e-16,291.22465268104986
148,1480.0,3473,2.94378968173976e-16,292.34752266139634
149,1490.0,3473,2.944388657838493e-16,292.4070069308345
150,1500.0,3472,2.9523129942869493e-16,293.27841743117597
151,1510.0,3477,2.9562774371324337e-16,293.249932404567
152,1520.0,3481,2.9516282720672156e-16,292.45231322270143
153,1530.0,3488,2.954688147906658e-16,292.167965533264
154,1540.0,3482,2.955793843856842e-16,292.78093682540697
155,1550.0,3489,2.961487148170346e-16,292.7563375756317
156,1560.0,3491,2.964313075996712e-16,292.86781260323534
157,1570.0,3485,2.9660054163773295e-16,293.53952013712785
158,1580.0,3474,2.955929800014863e-16,293.4686568110238
159,1590.0,3474,2.9534047536280817e-16,293.21796683472246
160,1600.0,3479,2.9663348907699154e-16,294.0784318776193
161,1610.0,3481,2.956352107069123e-16,292.920358771209
162,1620.0,3466,2.943419470607248e-16,292.9011134276664
163,1630.0,3472,2.9460772444183016e-16,292.6589672385601
164,1640.0,3472,2.956528893406555e-16,293.6972186301817
165,1650.0,3476,2.9771400496271935e-16,295.4043728638745
166,1660.0,3484,2.974867646385915e-16,294.50110234397044
167,1670.0,3485,2.9611336800418514e-16,293.0573743061545
168,1680.0,3485,2.946974906820743e-16,291.65610933404565
169,1690.0,3480,2.9646251292196824e-16,293.82447183975364
170,1700.0,3476,2.9653951058001316e-16,294.2389900778047
171,1710.0,3478,2.944540826268623e-16,292.001730440859
172,1720.0,3483,2.952738358231249e-16,292.3943080028034
173,1730.0,3480,2.9498534672992176e-16,292.360450058653
174,1740.0,3489,2.9595167723560203e-16,292.5615570555116
175,1750.0,3487,2.9534194543021646e-16,292.1262652984458
176,1760.0,3486,2.9523543993428397e-16,292.10468906019906
177,1770.0,3482,2.958097567054329e-16,293.0091280564526
178,1780.0,3487,2.96245939815651e-16,293.0204170021026
179,1790.0,3481,2.953337120546794e-16,292.62162881556566
180,1800.0,3490,2.9784281258470686e-16,294.3466652975079
181,1810.0,3487,2.970164753021653e-16,293.7825629059886
182,1820.0,3482,2.928945680718093e-16,290.121539461771
183,1830.0,3476,2.939485607505711e-16,291.66814054862675
184,1840.0,3471,2.937652952884838e-16,291.9061849076359
185,1850.0,3484,2.9678407548162494e-16,293.805465576455
186,1860.0,3480,2.9440809303766115e-16,291.7883329988119
187,1870.0,3472,2.955677784490092e-16,293.6126707260249
188,1880.0,3470,2.968841360743729e-16,295.09030386533095
189,1890.0,3476,2.9327799672285533e-16,291.0027786819679
190,1900.0,3481,2.9577000965877676e-16,293.0539198488888
191,1910.0,3480,2.9459447699229514e-16,291.9730584350567
192,1920.0,3481,2.9690887662384235e-16,294.1823284684237
193,1930.0,3475,2.953825019706801e-16,293.17530013398283
194,1940.0,3486,2.958880803822974e-16,292.75040874472444
195,1950.0,3486,2.9735371535887157e-16,294.2005017593139
196,1960.0,3486,2.972499399056876e-16,294.0978267671411
197,1970.0,3484,2.972984612956148e-16,294.31468886722615
198,1980.0,3479,2.9599856352479484e-16,293.4489752666007
199,1990.0,3469,2.957946639707685e-16,294.09216735194883
200,2000.0,3471,2.954466589705541e-16,293.5769079840068
201,2010.0,3474,2.9708617880931767e-16,294.9511245221443
202,2020.0,3477,2.9475871535323605e-16,292.3878938670846
203,2030.0,3478,2.9677276249790743e-16,294.30109925464296
204,2040.0,3474,2.941602451569585e-16,292.0462185298853
205,2050.0,3477,2.9525614848395064e-16,292.8813260129503
206,2060.0,3475,2.967874651695536e-16,294.56976495420366
207,2070.0,3484,2.971972474207677e-16,294.214490803789
208,2080.0,3470,2.9481026691316904e-16,293.02896542856354
209,2090.0,3474,2.9719726137198963e-16,295.06140877335446
210,2100.0,3476,2.9642584097967835e-16,294.1262023135717
211,2110.0,3473,2.9512715223224064e-16,293.09054366349164
212,2120.0,3474,2.9459117905898607e-16,292.4740554609306
213,2130.0,3481,2.9584466702359205e-16,293.12789162658845
214,2140.0,3479,2.9453462510264957e-16,291.9976465009598
215,2150.0,3471,2.9372083860000926e-16,291.8620095658431
216,2160.0,3469,2.931767645126919e-16,291.48933566053154
217,2170.0,3473,2.957512477067832e-16,293.71033239031027
218,2180.0,3476,2.9472114585100754e-16,292.43473201988445
219,2190.0,3476,2.9665908483756806e-16,294.35763669158456
220,2200.0,3475,2.9573439914695424e-16,293.5245678109175
221,2210.0,3480,2.955735647832095e-16,292.94343391428595
222,2220.0,3481,2.966245929172752e-16,293.9006553716321
223,2230.0,3473,2.9594354355844563e-16,293.90130124994135
224,2240.0,3475,2.9363591633164564e-16,291.44176559650214
225,2250.0,3467,2.935977674382744e-16,292.0763076531881
226,2260.0,3467,2.954491509227199e-16,293.91809704043413
227,2270.0,3480,2.963653599573653e-16,293.72818338078196
228,2280.0,3469,2.9509607555300897e-16,293.39759977893067
229,2290.0,3482,2.968537513176325e-16,294.043238473983
230,2300.0,3481,2.9621194155196065e-16,293.4917934309778
231,2310.0,3476,2.9402589480399185e-16,291.7448746530725
232,2320.0,3471,2.9472944353434915e-16,292.8642314864857
233,2330.0,3481,2.949113120266884e-16,292.20310773531867
234,2340.0,3475,2.969310980088681e-16,294.7123245184778
235,2350.0,3477,2.9718019065514153e-16,294.78989260943507
236,2360.0,3481,2.9673676543650243e-16,294.01179779779216
237,2370.0,3481,2.9472033553621945e-16,292.0138850037933
238,2380.0,3479,2.9490867899941695e-16,292.3684784786348
239,2390.0,3488,2.9714809707542703e-16,293.82848760576206
240,2400.0,3483,2.9593631629459214e-16,293.0503279257338
241,2410.0,3478,2.950423389569129e-16,292.585087495328
242,2420.0,3480,2.957876243074653e-16,293.1555886519518
243,2430.0,3477,2.95731704214636e-16,293.3530567244405
244,2440.0,3470,2.953105068159519e-16,293.5261827836895
245,2450.0,3474,2.9785025243181575e-16,295.70970701519985
246,2460.0,3472,2.927094203239075e-16,290.77321993268566
247,2470.0,3471,2.945856424044456e-16,292.72134041021235
248,2480.0,3480,2.965801287836362e-16,293.9410411088122
249,2490.0,3478,2.949492448309104e-16,292.49276870102193
250,2500.0,3477,2.969629050095205e-16,294.5743546491256
251,2510.0,3480,2.9373965754367985e-16,291.1258455091046
252,2520.0,3481,2.9758951581446157e-16,294.85671727154767
253,2530.0,3479,2.9685709294052713e-16,294.3001097257778
254,2540.0,3484,2.9590115173031046e-16,292.931403100554
255,2550.0,3477,2.9762643066846547e-16,295.2325433975505
256,2560.0,3481,2.9523089727695535e-16,292.51975819769876
257,2570.0,3479,2.9663059689751605e-16,294.07556460997705
258,2580.0,3465,2.9480840278679536e-16,293.4499511118779
259,2590.0,3466,2.959078282663338e-16,294.4593294862281
260,2600.0,3471,2.9526961843883355e-16,293.40098786336154
261,2610.0,3475,2.9410005612752893e-16,291.9024371767561
262,2620.0,3482,2.973653624592613e-16,294.5500058510371
263,2630.0,3483,2.95267223337194e-16,292.38776000222447
264,2640.0,3480,2.9638378184603096e-16,293.74644134417207
265,2650.0,3486,2.9674857338175993e-16,293.60177685995626
266,2660.0,3475,2.961516304750956e-16,293.9386814399818
267,2670.0,3474,2.974598570944336e-16,295.3221173123379
268,2680.0,3465,2.938470037366288e-16,292.49298210555554
269,2690.0,3482,2.9458792966933007e-16,291.7988688734169
270,2700.0,3482,2.969103998501417e-16,294.09935067697825
271,2710.0,3479,2.9476690120873066e-16,292.2279218931669
272,2720.0,3476,2.9407870955560263e-16,291.7972796737214
273,2730.0,3481,2.945905706145225e-16,291.88531172820655
274,2740.0,3477,2.960223163974111e-16,293.6413314373761
275,2750.0,3478,2.9674697170233974e-16,294.2755232569593
276,2760.0,3481,2.9695217931130883e-16,294.22523350236105
277,2770.0,3482,2.9661388660222703e-16,293.8056447181339
278,2780.0,3483,2.9654288054487447e-16,293.65097692575824
279,2790.0,3472,2.9589005993486514e-16,293.932820399593
280,2800.0,3475,2.9428161786437103e-16,292.0826422205092
281,2810.0,3475,2.946220434867027e-16,292.4205240629831
282,2820.0,3477,2.9606752719018666e-16,293.6861785879137
283,2830.0,3482,2.965306028053013e-16,293.72314942457007
284,2840.0,3482,2.9605032571255635e-16,293.2474194360193
285,2850.0,3477,2.956428001282821e-16,293.26486771691935
286,2860.0,3474,2.9596156981850617e-16,293.83459770215893
287,2870.0,3482,2.972584675193451e-16,294.4441229569523
288,2880.0,3483,2.965331161415253e-16,293.64130774544503
289,2890.0,3477,2.9541768797051367e-16,293.0415661951479
290,2900.0,3484,2.9636100090555987e-16,293.38663709789654
291,2910.0,3469,2.9728772688212446e-16,295.5766366851646
292,2920.0,3477,2.96249233480365e-16,293.8664233668474
293,2930.0,3474,2.9559914794831376e-16,293.4747804309783
294,2940.0,3477,2.962625588710903e-16,293.87964157796785
295,2950.0,3484,2.9557711731312574e-16,292.6106207855014
296,2960.0,3484,2.976941204624528e-16,294.7063770854494
297,2970.0,3484,2.970029877288055e-16,294.022180757682
298,2980.0,3488,2.958631827610591e-16,292.5579277959918
299,2990.0,3484,2.956408202695277e-16,292.6736844008045
300,3000.0,3485,2.9562341415174604e-16,292.57247694912274
301,3010.0,3481,2.971686699999705e-16,294.43973613228036
302,3020.0,3473,2.960394679516978e-16,293.9965636897278
303,3030.0,3477,2.958706518858997e-16,293.4908868032215
304,3040.0,3479,2.9691143590758434e-16,294.353984608838
305,3050.0,3477,2.9524077946639496e-16,292.86608061242487
306,3060.0,3476,2.949906627980481e-16,292.7021580844617
307,3070.0,3479,2.960589105570754e-16,293.5088024987745
308,3080.0,3481,2.967272285311901e-16,294.0023484709715
309,3090.0,3470,2.955233670230679e-16,293.7377568476636
310,3100.0,3476,2.9595112219372623e-16,293.65516634309915
311,3110.0,3467,2.9515076583900883e-16,293.6212582249706
312,3120.0,3468,2.9417595367901536e-16,292.56711141663004
313,3130.0,3472,2.9396064937667725e-16,292.0161724148593
314,3140.0,3472,2.9562007857780394e-16,293.66462490240815
315,3150.0,3485,2.9595800121399136e-16,292.9036109556666
316,3160.0,3477,2.950567614820969e-16,292.6835427329322
317,3170.0,3477,2.95550181183602e-16,293.17299373064975
318,3180.0,3480,2.937246343590106e-16,291.11095600669404
319,3190.0,3482,3.0008445938401877e-16,297.2433592681036
320,3200.0,3473,2.9630063046577694e-16,294.2559239778511
321,3210.0,3472,2.951129584112547e-16,293.1608592102854
322,3220.0,3473,2.941255801160834e-16,292.0958831796209
323,3230.0,3475,2.9617108026430197e-16,293.95798589352955
324,3240.0,3476,2.974550119143134e-16,295.14738905469824
325,3250.0,3473,2.976929740614191e-16,295.63865931184716
326,3260.0,3479,2.9413017820965757e-16,291.59668331760867
327,3270.0,3480,2.958895144540579e-16,293.256572139588
328,3280.0,3476,2.955282648164999e-16,293.23558944631844
329,3290.0,3472,2.931864922602032e-16,291.2471361561633
330,3300.0,3483,2.9516997840215457e-16,292.29146340551324
331,3310.0,3468,2.965236439781137e-16,294.90196224559173
332,3320.0,3472,2.950576030034724e-16,293.1058699648292
333,3330.0,3467,2.9430070517076003e-16,292.77560267578286
334,3340.0,3476,2.9688714263630294e-16,294.583925243312
335,3350.0,3483,2.962558571098812e-16,293.36675256019095
336,3360.0,3482,2.9602089243536494e-16,293.2182648233326
337,3370.0,3484,2.956809452131217e-16,292.71340663898303
338,3380.0,3483,2.970896014315981e-16,294.1923661582265
339,3390.0,3489,2.9702181022656535e-16,293.6194316957809
340,3400.0,3480,2.9669077193386904e-16,294.05069971238885
341,3410.0,3483,2.96849619200341e-16,293.95472424780877
342,3420.0,3478,2.9451458203076945e-16,292.0617259772562
343,3430.0,3481,2.9545317008491725e-16,292.73998984905586
344,3440.0,3476,2.958477074371874e-16,293.55255386672593
345,3450.0,3482,2.960240836478144e-16,293.22142582244123
346,3460.0,3474,2.946030559534405e-16,292.48584700030545
347,3470.0,3472,2.9404100456427964e-16,292.0959960727777
348,3480.0,3468,2.942127251097325e-16,292.60368174514616
349,3490.0,3470,2.9467285461038933e-16,292.89238339788227
350,3500.0,3472,2.951764187684749e-16,293.22389979294434
351,3510.0,3483,2.9425715143351635e-16,291.3875383791822
352,3520.0,3484,2.9417362648893945e-16,291.22121579683017
353,3530.0,3486,2.9587186371772713e-16,292.7343640457447
354,3540.0,3494,2.970404226663403e-16,293.2176279669009
355,3550.0,3486,2.9515600634584845e-16,292.02609780551757
356,3560.0,3480,2.944670943579778e-16,291.8468093019675
357,3570.0,3478,2.957250784200164e-16,293.2621407828489
358,3580.0,3482,2.961057278850261e-16,293.3022970790984
359,3590.0,3469,2.9594643028969177e-16,294.24306015394865
360,3600.0,3473,2.9649540844659214e-16,294.4493578379993
361,3610.0,3476,2.9350978845403147e-16,291.2327721987046
362,3620.0,3472,2.9259517763326014e-16,290.6597329291702
363,3630.0,3482,2.972908515516341e-16,294.47620038796623
364,3640.0,3480,2.940991735059305e-16,291.48216235566
365,3650.0,3478,2.953970007160283e-16,292.9367954643906
366,3660.0,3476,2.9463434500549163e-16,292.3486045656624
367,3670.0,3478,2.964775944232405e-16,294.0083894786238
368,3680.0,3471,2.943121292273105e-16,292.44955817677635
369,3690.0,3476,2.928124151198945e-16,290.54080900923856
370,3700.0,3473,2.9383444592685957e-16,291.8067580443928
371,3710.0,3480,2.9381848573501122e-16,291.20397225590887
372,3720.0,3481,2.952594586612212e-16,292.5480572995079
373,3730.0,3484,2.9627116863270025e-16,293.2977064074325
374,3740.0,3485,2.9598890797004553e-16,292.9341987431705
375,3750.0,3487,2.9692260141499216e-16,293.6897111167549
376,3760.0,3476,2.956853375926547e-16,293.3914436693665
377,3770.0,3482,2.9633759516935457e-16,293.5319691208951
378,3780.0,3474,2.945645943163839e-16,292.44766177355984
379,3790.0,3473,2.9553555962645827e-16,293.49613272672116
380,3800.0,3479,2.961443850984897e-16,293.5935408038889
381,3810.0,3481,2.951460756555764e-16,292.4357155029654
382,3820.0,3475,2.959746615834314e-16,293.7630349220537
383,3830.0,3474,2.9506164026145967e-16,292.94113562356137
384,3840.0,3477,2.9402813041063687e-16,291.6631852103734
385,3850.0,3482,2.966382509276478e-16,293.8297783702038
386,3860.0,3483,2.957859580593812e-16,292.90143599287944
387,3870.0,3485,2.956431751882722e-16,292.59203404482884
388,3880.0,3479,2.9625400206873576e-16,293.7022135866468
389,3890.0,3482,2.9563019295009174e-16,292.8312643511812
390,3900.0,3481,2.953087127075368e-16,292.5968590402856
391,3910.0,3485,2.958590795354195e-16,292.80571018347376
392,3920.0,3491,2.9508388689658057e-16,291.5365896728174
393,3930.0,3487,2.9725540805017335e-16,294.01889415663913
394,3940.0,3490,2.98073740319984e-16,294.5748823500319
395,3950.0,3475,2.9561417157823164e-16,293.40523862483013
396,3960.0,3477,2.96940951930818e-16,294.5525781447802
397,3970.0,3477,2.9433363796647103e-16,291.9662354889844
398,3980.0,3474,2.9596527051532903e-16,293.8382718033702
399,3990.0,3477,2.966843142696361e-16,294.2980046874695
400,4000.0,3478,2.956463336030979e-16,293.1840517898272
401,4010.0,3481,2.9580922051279387e-16,293.0927706251511
402,4020.0,3485,2.966793359749601e-16,293.61750128919005
403,4030.0,3481,2.9689221198237666e-16,294.16581686026564
404,4040.0,3481,2.972429838363739e-16,294.5133675362288
405,4050.0,3480,2.971494606693264e-16,294.50530685346126
406,4060.0,3474,2.955906555409885e-16,293.4663490556092
407,4070.0,3473,2.952187843046642e-16,293.18154340282604
408,4080.0,3478,2.9470601464264516e-16,292.2515642482417
409,4090.0,3476,2.959090792237091e-16,293.6134495377617
410,4100.0,3475,2.9539738797693407e-16,293.19007490676785
411,4110.0,3471,2.9338859423886886e-16,291.5318678320405
412,4120.0,3481,2.941462908019109e-16,291.4451117879023
413,4130.0,3480,2.9499328950626353e-16,292.368322157019
414,4140.0,3475,2.9463696648466023e-16,292.43533555105665
415,4150.0,3481,2.9780011065020973e-16,295.06537819084485
416,4160.0,3481,2.9560391842327984e-16,292.8893538481943
417,4170.0,3489,2.9708615043532457e-16,293.68303488881463
418,4180.0,3488,2.976644085973614e-16,294.3390311196413
419,4190.0,3478,2.936002926877206e-16,291.1550512661699
420,4200.0,3486,2.95455819505828e-16,292.32273167132803
421,4210.0,3481,2.964812949624671e-16,293.7586733383242
422,4220.0,3480,2.9682339690219276e-16,294.1821445311162
423,4230.0,3480,2.932828052666321e-16,290.6730584849061
424,4240.0,3482,2.9512105316958357e-16,292.3269449372204
425,4250.0,3487,2.955076325924947e-16,292.29014846056737
426,4260.0,3485,2.9701628924872977e-16,293.9509770871264
427,4270.0,3488,2.9420928870440215e-16,290.9225103253415
428,4280.0,3482,2.959844011724128e-16,293.18211904755304
429,4290.0,3485,2.961700454067946e-16,293.1134667781127
430,4300.0,3481,2.95161321514001e-16,292.4508213569293
431,4310.0,3484,2.962153186444836e-16,293.2424169456789
432,4320.0,3488,2.958373447524778e-16,292.5323784384193
433,4330.0,3491,2.957411588560257e-16,292.1859603570642
434,4340.0,3487,2.9760704392695975e-16,294.3667014255352
435,4350.0,3484,2.95667554509921e-16,292.7001503287113
436,4360.0,3485,2.956223008597299e-16,292.5713751466702
437,4370.0,3482,2.96479313451826e-16,293.67234566167957
438,4380.0,3483,2.955579761922565e-16,292.675677418337
439,4390.0,3481,2.9640575200596624e-16,293.6838241014286
440,4400.0,3488,2.960397365080052e-16,292.7325091611659
441,4410.0,3490,2.9478980031932295e-16,291.3294899907424
442,4420.0,3480,2.951126795158425e-16,292.4866497869164
443,4430.0,3483,2.9777159855593564e-16,294.86771240648005
444,4440.0,3484,2.9703819725450996e-16,294.05703691051144
445,4450.0,3480,2.9491277290957213e-16,292.2885220289555
446,4460.0,3482,2.9663963873990346e-16,293.8311530431134
447,4470.0,3485,2.9645446535263507e-16,293.3949514104685
448,4480.0,3482,2.952979343182276e-16,292.502151433825
449,4490.0,3481,2.9787721474997195e-16,295.1417742348447
450,4500.0,3481,2.957739437124401e-16,293.0578177756877
451,4510.0,3483,2.943360284922873e-16,291.4656462242351
452,4520.0,3477,2.953142837120466e-16,292.93899364419264
453,4530.0,3479,2.9559860888662417e-16,293.05246564396367
454,4540.0,3481,2.935285819872905e-16,290.83307546394053
455,4550.0,3476,2.9702212724540304e-16,294.7178626568458
456,4560.0,3479,2.964146755472164e-16,293.8615031016065
457,4570.0,3481,2.9529182855485975e-16,292.58012993671275
458,4580.0,3489,2.985294302062791e-16,295.1097819206317
459,4590.0,3478,2.9598614696707413e-16,293.52103502817386
460,4600.0,3479,2.9609919079016023e-16,293.5487357774414
461,4610.0,3485,2.965843315601165e-16,293.5234773531914
462,4620.0,3485,2.9597538034977543e-16,292.9208107326808
463,4630.0,3480,2.955005081488649e-16,292.87102736686404
464,4640.0,3476,2.946285288772318e-16,292.342833558278
465,4650.0,3478,2.9800309334058005e-16,295.52118332299807
466,4660.0,3481,2.963144656243744e-16,293.59337601311444
467,4670.0,3474,2.9702366827512173e-16,294.88906322925794
468,4680.0,3480,2.9290248433690515e-16,290.29612180173075
469,4690.0,3484,2.9549349325291395e-16,292.5278360002866
470,4700.0,3480,2.9767532282650237e-16,295.02648968049004
471,4710.0,3485,2.9788520351952617e-16,294.81092385823314
472,4720.0,3479,2.945127344995469e-16,291.97594445290946
473,4730.0,3483,2.94218165233376e-16,291.34893237475956
474,4740.0,3482,2.9591576252136995e-16,293.1141302444891
475,4750.0,3480,2.964356614228796e-16,293.7978592759591
476,4760.0,3476,2.9648741716174126e-16,294.1873007944709
