sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
0.11798523705864734,0.28343828158598156,0.0,0.9440093197642526,-0.11713971455365291,0.009438539192104752,0.0,-0.027889600539304105
0.7382913853175407,0.5080582668264203,0.0,-0.21244724448864216,0.24544192801043535,0.26076834701675977,0.0,0.1530585683752846
-0.6380437322512763,0.5628053011755723,0.0,-0.02898614418277171,0.4842502550043685,0.18963264575522026,0.0,0.06965157816611564
0.15919931293511375,-0.49087007571119207,0.0,0.2288304600774221,0.8223590829171777,-0.0567691460505484,0.0,-0.04291352785943702
-0.09243860762272217,-0.3137227422303195,0.0,0.1017398799323402,-0.11710831972244069,0.7149686176793888,0.0,0.5981535411957579
-0.00402399288569804,0.07358220429132824,0.0,0.012569539567567475,0.039362646918356586,-0.6176952182316591,0.0,0.7818661476040951
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
