param_rank,sensitivity_score
sigma_O1,1876.0265222988314
sigma_H1,563.2764026154367
sigma_C1,234.47238529683617
epsilon_C1,232.79160741007647
epsilon_O1,55.425062511539814
epsilon_H1,18.757445407558137
epsilon_H2,0.0
sigma_H2,0.0
