,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,0.3110204608017705,0.3929425752700122,0.2706873766914119,0.3101830942181804,0.2483982110519212,0.3581449605285599,0.4364920296718609,0.1692600849917452,0.1943315064946084,0.0814050174197777,27.790829851080098,0.398003147452892,5.084668369555493,4.446210396072589,2.466470812084983,1.5332764873200007,0.06670220048350464,2.4185156263103256,0.2012905526595556,9.258806840821524,2.39405639949891,2.8938152422462537,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
1,0.3216276419795669,0.3504391652830799,0.3155171290346721,0.2872751783926123,0.180795558449661,0.2804175246203645,0.388490051896174,0.2451701288992462,0.3027262805098311,0.0188516177877341,42.34347581913301,0.43180066191662886,5.878970402222103,19.15784317710704,4.467321623960119,2.796204974691105,0.046041390282843334,2.6070195314562583,0.1690420634237774,33.17483103998912,4.544771886891623,5.731105380774622,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
2,0.3236130008075288,0.3797999061399636,0.3096835774852108,0.2739834039040518,0.2565705864272358,0.4146690400448805,0.3090686667397417,0.2712115969347233,0.1987315298544769,0.0587057334772091,71.26197670490303,0.6343699198151085,8.31640170444457,11.401966160638517,8.708284884456443,2.8040630398222226,0.4935525480255638,10.12250927969493,0.6148135971977776,1.9043701098255426,1.0091480772097938,1.15861305143394,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
3,0.3237659101773085,0.3508397748932165,0.3395978663886025,0.2634621240232002,0.2274137500550134,0.4015720893756167,0.4490269562778951,0.1497830990796571,0.3071229934212593,0.067339003320019,994.3352932975549,2.4028031629205775,30.936827849111022,71.78706736933411,10.942636124948965,6.245718919635559,1.2860856418738087,10.69071496437022,0.8791443707557773,5.0114243251110695,1.7057782662570218,1.9983176912567102,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
4,0.333765755913838,0.3610429017943301,0.2810108626826513,0.3080928480851181,0.1937740111378703,0.452433872141376,0.2774523161289455,0.1371336475428479,0.2786949466684195,0.0744232124259111,46.98063424175652,0.4913724362991753,6.2447192062223165,44.09025348595687,9.083507494663614,5.01672925357556,1.162809686681129,9.712058443365217,0.8244812916088892,0.21533697813536068,0.2965579303944317,0.376564983020134,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
5,0.3359509535488951,0.3970201459897582,0.2575222220246533,0.3183060810432079,0.1789906059943481,0.315348747732282,0.332046128475734,0.2903867505567457,0.1407498809132494,0.0825912966440436,45.9912689561982,0.44138733621147225,5.440007032666699,63.751089632109554,10.352023908892882,6.08900392228444,1.3340787922925161,10.240655832415417,0.8966657339073325,2.671671573013136,1.2758600729353964,1.5247772092835532,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
6,0.3371540121028797,0.3687117059997787,0.2970386299940921,0.2976621276369889,0.2259272914879184,0.3918947091413129,0.4697100064012617,0.2479680565350619,0.1434807182914929,0.0188303880140748,105.52331407420093,0.7404242608298017,9.315153159777719,112.16959948796962,15.27673573125446,8.13449252074,2.316357862794736,15.196899668714236,1.200037223966665,9.897020849894242,2.4882615512245585,3.1221719942992308,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
7,0.3432454856873532,0.3960152060610735,0.2885642280129233,0.2974843035210192,0.2167672845595428,0.2770337207736898,0.3455587946317525,0.1794438690278182,0.2271492054883272,0.0323421504674741,24.8761652250362,0.3438285201996405,4.289194648888952,12.903042104757002,3.0007499653153507,2.347501341753332,0.004057981723620881,1.0893677392724752,0.053170001818443426,8.592316049756397,2.1701240853274606,2.4912436612019464,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
8,0.3442246715263752,0.3666819574674189,0.311367518291251,0.2855565734801437,0.1853189176404653,0.2975436494612967,0.4389807602763224,0.1660406181218078,0.2198672665375568,0.0806886693399539,121.1266513609302,0.7613571305306283,9.40619623422217,83.28183521168285,13.545696488114203,6.916438196502223,1.8343268503377401,13.904014667582906,1.0595321435022231,8.711242509957511,2.3265205172523347,2.9033598216118577,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
9,0.3489707376150476,0.3907932132837883,0.2782657787342698,0.2975564988576475,0.200344496893484,0.3838036879915344,0.1826592661175134,0.3306058063806774,0.1790446110560591,0.0521839283482239,47.366913585607314,0.47909974641670633,6.43658024288884,53.526006877440594,11.21718746237314,5.934631765453338,1.3992608334194983,11.570460455069982,0.9518205542619992,2.531701245008273,1.2509715266509867,1.5871307003938455,0.48863498268533245,0.205958841381802,0.6990243076498359,0.37409868018311065,0.10694807980634873,0.6116360684125084
