,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature,liq_density,iter
64,0.21252565197484635,0.28348869541610217,0.3785418267794576,0.44983707755008645,0.45531962682492444,0.06858019786904727,0.9846898567777124,1.3792362793766295,333.15,785.4250776740085,1
65,0.2139942933260435,0.2533274898721819,0.2671035307270734,0.4211451238805688,0.3651758736544423,0.08063067734616107,1.1872346746694489,0.9710769295506124,313.15,979.3356846226353,1
66,0.2139942933260435,0.2533274898721819,0.2671035307270734,0.4211451238805688,0.3651758736544423,0.08063067734616107,1.1872346746694489,0.9710769295506124,318.15,971.2741332666152,1
67,0.2139942933260435,0.2533274898721819,0.2671035307270734,0.4211451238805688,0.3651758736544423,0.08063067734616107,1.1872346746694489,0.9710769295506124,323.15,965.043283150607,1
68,0.2139942933260435,0.2533274898721819,0.2671035307270734,0.4211451238805688,0.3651758736544423,0.08063067734616107,1.1872346746694489,0.9710769295506124,328.15,958.1583892321977,1
69,0.2139942933260435,0.2533274898721819,0.2671035307270734,0.4211451238805688,0.3651758736544423,0.08063067734616107,1.1872346746694489,0.9710769295506124,333.15,950.6518135909698,1
70,0.21454684967850826,0.2632735810139417,0.36068010933767625,0.3619582779413546,0.2874520312821778,0.01857338645933904,0.8104047266720409,1.303718048159769,313.15,834.9819995341707,1
71,0.21454684967850826,0.2632735810139417,0.36068010933767625,0.3619582779413546,0.2874520312821778,0.01857338645933904,0.8104047266720409,1.303718048159769,318.15,825.972734148528,1
72,0.21454684967850826,0.2632735810139417,0.36068010933767625,0.3619582779413546,0.2874520312821778,0.01857338645933904,0.8104047266720409,1.303718048159769,323.15,815.9741714154183,1
73,0.21454684967850826,0.2632735810139417,0.36068010933767625,0.3619582779413546,0.2874520312821778,0.01857338645933904,0.8104047266720409,1.303718048159769,328.15,804.4394638872966,1
74,0.21454684967850826,0.2632735810139417,0.36068010933767625,0.3619582779413546,0.2874520312821778,0.01857338645933904,0.8104047266720409,1.303718048159769,333.15,795.0076482834601,1
75,0.21599720949472775,0.2248968968644024,0.27614881213181297,0.43937541532962443,0.11289412352870623,0.03256959011365221,1.2054951080028031,1.404907155181809,313.15,1090.729658527214,1
76,0.21599720949472775,0.2248968968644024,0.27614881213181297,0.43937541532962443,0.11289412352870623,0.03256959011365221,1.2054951080028031,1.404907155181809,318.15,1083.8255522498032,1
77,0.21599720949472775,0.2248968968644024,0.27614881213181297,0.43937541532962443,0.11289412352870623,0.03256959011365221,1.2054951080028031,1.404907155181809,323.15,1077.9445405431577,1
78,0.21599720949472775,0.2248968968644024,0.27614881213181297,0.43937541532962443,0.11289412352870623,0.03256959011365221,1.2054951080028031,1.404907155181809,328.15,1070.3436175334555,1
79,0.21599720949472775,0.2248968968644024,0.27614881213181297,0.43937541532962443,0.11289412352870623,0.03256959011365221,1.2054951080028031,1.404907155181809,333.15,1064.0840041424835,1
80,0.21609557552572795,0.2240652332246041,0.2832813339735304,0.4476906312763666,0.2482641147308836,0.05407923082843129,0.8807972396524938,0.9943512606577399,313.15,1035.0776112894687,1
81,0.21609557552572795,0.2240652332246041,0.2832813339735304,0.4476906312763666,0.2482641147308836,0.05407923082843129,0.8807972396524938,0.9943512606577399,318.15,1027.0226422126461,1
82,0.21609557552572795,0.2240652332246041,0.2832813339735304,0.4476906312763666,0.2482641147308836,0.05407923082843129,0.8807972396524938,0.9943512606577399,323.15,1020.9426984577262,1
83,0.21609557552572795,0.2240652332246041,0.2832813339735304,0.4476906312763666,0.2482641147308836,0.05407923082843129,0.8807972396524938,0.9943512606577399,328.15,1014.4323543775849,1
84,0.21609557552572795,0.2240652332246041,0.2832813339735304,0.4476906312763666,0.2482641147308836,0.05407923082843129,0.8807972396524938,0.9943512606577399,333.15,1007.6615526152821,1
85,0.2178718088198583,0.16364912177765872,0.27907759661998044,0.31285813121038264,0.09932198865360439,0.03583079790334595,1.1563303755469119,1.109847504707229,313.15,1664.0338199681064,1
86,0.2178718088198583,0.16364912177765872,0.27907759661998044,0.31285813121038264,0.09932198865360439,0.03583079790334595,1.1563303755469119,1.109847504707229,318.15,1649.7276081266712,1
87,0.2178718088198583,0.16364912177765872,0.27907759661998044,0.31285813121038264,0.09932198865360439,0.03583079790334595,1.1563303755469119,1.109847504707229,323.15,1637.2452552670338,1
88,0.2178718088198583,0.16364912177765872,0.27907759661998044,0.31285813121038264,0.09932198865360439,0.03583079790334595,1.1563303755469119,1.109847504707229,328.15,1623.7311990731052,1
89,0.2178718088198583,0.16364912177765872,0.27907759661998044,0.31285813121038264,0.09932198865360439,0.03583079790334595,1.1563303755469119,1.109847504707229,333.15,1611.2204422430248,1
90,0.21820293057124793,0.2088990487853672,0.29669696757318065,0.2907215743878992,0.38240013470985595,0.07468213650678406,1.0491670108791016,1.207727807608367,313.15,1270.730867711509,1
91,0.21820293057124793,0.2088990487853672,0.29669696757318065,0.2907215743878992,0.38240013470985595,0.07468213650678406,1.0491670108791016,1.207727807608367,318.15,1259.1835868191786,1
92,0.21820293057124793,0.2088990487853672,0.29669696757318065,0.2907215743878992,0.38240013470985595,0.07468213650678406,1.0491670108791016,1.207727807608367,323.15,1247.5834906271866,1
93,0.21820293057124793,0.2088990487853672,0.29669696757318065,0.2907215743878992,0.38240013470985595,0.07468213650678406,1.0491670108791016,1.207727807608367,328.15,1235.7442734332049,1
94,0.21820293057124793,0.2088990487853672,0.29669696757318065,0.2907215743878992,0.38240013470985595,0.07468213650678406,1.0491670108791016,1.207727807608367,333.15,1223.5463705142943,1
95,0.21991560148808542,0.2795443075654571,0.27723530693660725,0.2663919016805427,0.12823678494831212,0.04069799385654179,1.3611147322102455,1.253389997112892,313.15,627.2284757971811,1
96,0.21991560148808542,0.2795443075654571,0.27723530693660725,0.2663919016805427,0.12823678494831212,0.04069799385654179,1.3611147322102455,1.253389997112892,318.15,597.7776162240182,1
97,0.21991560148808542,0.2795443075654571,0.27723530693660725,0.2663919016805427,0.12823678494831212,0.04069799385654179,1.3611147322102455,1.253389997112892,323.15,571.7103022926572,1
98,0.21991560148808542,0.2795443075654571,0.27723530693660725,0.2663919016805427,0.12823678494831212,0.04069799385654179,1.3611147322102455,1.253389997112892,328.15,524.2928976846762,1
99,0.21991560148808542,0.2795443075654571,0.27723530693660725,0.2663919016805427,0.12823678494831212,0.04069799385654179,1.3611147322102455,1.253389997112892,333.15,,1
100,0.22018841259725322,0.1945064804387912,0.3533892492143864,0.3028087473199151,0.3950477147444698,0.07914048077743992,0.7863350679355452,1.1687138506654282,313.15,1185.2840933938924,1
101,0.22018841259725322,0.1945064804387912,0.3533892492143864,0.3028087473199151,0.3950477147444698,0.07914048077743992,0.7863350679355452,1.1687138506654282,318.15,1176.5243630087027,1
102,0.22018841259725322,0.1945064804387912,0.3533892492143864,0.3028087473199151,0.3950477147444698,0.07914048077743992,0.7863350679355452,1.1687138506654282,323.15,1165.3624951386632,1
103,0.22018841259725322,0.1945064804387912,0.3533892492143864,0.3028087473199151,0.3950477147444698,0.07914048077743992,0.7863350679355452,1.1687138506654282,328.15,1155.4524253286966,1
104,0.22018841259725322,0.1945064804387912,0.3533892492143864,0.3028087473199151,0.3950477147444698,0.07914048077743992,0.7863350679355452,1.1687138506654282,333.15,1144.741359657309,1
105,0.22112656255085428,0.2548654715522338,0.22686369127518194,0.38288680835921796,0.4155703794468745,0.04691299197740914,1.2838651989165495,1.4887920179941871,313.15,1108.164229474226,1
106,0.22112656255085428,0.2548654715522338,0.22686369127518194,0.38288680835921796,0.4155703794468745,0.04691299197740914,1.2838651989165495,1.4887920179941871,318.15,1099.9726165197983,1
107,0.22112656255085428,0.2548654715522338,0.22686369127518194,0.38288680835921796,0.4155703794468745,0.04691299197740914,1.2838651989165495,1.4887920179941871,323.15,1091.550739128177,1
108,0.22112656255085428,0.2548654715522338,0.22686369127518194,0.38288680835921796,0.4155703794468745,0.04691299197740914,1.2838651989165495,1.4887920179941871,328.15,1083.9467175044044,1
109,0.22112656255085428,0.2548654715522338,0.22686369127518194,0.38288680835921796,0.4155703794468745,0.04691299197740914,1.2838651989165495,1.4887920179941871,333.15,1076.5610987050493,1
110,0.22239470772551115,0.2745070243856672,0.35804993214423797,0.2769576501709431,0.3978937008502624,0.03771396638529122,1.0017812901533514,1.3858747690417705,313.15,723.7897980456255,1
111,0.22239470772551115,0.2745070243856672,0.35804993214423797,0.2769576501709431,0.3978937008502624,0.03771396638529122,1.0017812901533514,1.3858747690417705,318.15,714.1590454394415,1
112,0.22239470772551115,0.2745070243856672,0.35804993214423797,0.2769576501709431,0.3978937008502624,0.03771396638529122,1.0017812901533514,1.3858747690417705,323.15,698.5277100341503,1
113,0.22239470772551115,0.2745070243856672,0.35804993214423797,0.2769576501709431,0.3978937008502624,0.03771396638529122,1.0017812901533514,1.3858747690417705,328.15,690.4532817732282,1
114,0.22239470772551115,0.2745070243856672,0.35804993214423797,0.2769576501709431,0.3978937008502624,0.03771396638529122,1.0017812901533514,1.3858747690417705,333.15,671.9521232278573,1
