,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
7456,0.17440101679108794,0.5983477851218418,0.10935187025125287,0.4411341917687729,0.7378310365954746,0.8340403502104795,0.7846070638574073,0.9204846475736171,0.7154164840036528,0.97766420624308,0.7073224549674267,0.8544791922551417,0.0319571791916578,0.9204070194321444
4539,0.8790503102620159,0.2161169147832685,0.4846648887052151,0.41804187849213725,0.7906195580042232,0.017123875867604946,0.6051384710603057,0.9389228421145472,0.6311474582463252,0.625017636784477,0.9789576974702539,0.535173977016685,0.4825746902347722,0.3657706896999331
2606,0.8719883045779849,0.9978976439581192,0.9333985067019588,0.2566507659305377,0.13223243895638612,0.466359623798489,0.05679132894415742,0.5086102119096741,0.28951297967364964,0.13728948031097238,0.10795617012495892,0.152716949551252,0.574504604504122,0.00878713167870213
14112,0.7840994119100689,0.9618215606729132,0.06468362047152562,0.3759763511618059,0.41913068772039636,0.6733398116265389,0.5620340242515772,0.2835073662949203,0.42095125200186045,0.40540686797900555,0.25584103679264725,0.550705303572586,0.6890225563177885,0.39265059335782865
17545,0.8653516904583652,0.42883303735634365,0.7711113643868163,0.14329812933720118,0.06474452180741447,0.7807116958338626,0.8010331158627877,0.46452451680693163,0.14852702953600075,0.0765458392467721,0.9522823431845762,0.18365225497676244,0.45919614637399336,0.019199299901049953
15029,0.9304907570020318,0.9434810436740172,0.03318046063498019,0.7037354719119062,0.2895139143936567,0.019490223263494873,0.058977251505432274,0.400987774442033,0.8178158760970378,0.02067939645617792,0.5245470203701497,0.333781878816335,0.11043114950136823,0.005556160800216214
5196,0.8313235647176213,0.9381244988860342,0.5297309327129609,0.2875151111922825,0.35174263493002145,0.06846343309600793,0.6557650037711747,0.9214792102490247,0.140646836903566,0.038935704460176045,0.9871441648335332,0.8284009988378863,0.4053910032604723,0.0029024105431320548
3673,0.8032256132771738,0.6516292369808583,0.10713323200375864,0.7322082059162038,0.407647882690639,0.5276174956670122,0.5963036425780546,0.6973607171562884,0.2886455646685816,0.5079430717943371,0.7935161202480252,0.9014682841687813,0.049400636548938275,0.07717782029909936
24952,0.8608135269903588,0.3602598273544759,0.039201795603137746,0.7369865749724371,0.778517824564412,0.880500728916067,0.03010573628052148,0.7979989377643162,0.7772550262361888,0.05562212466653698,0.940253318608821,0.3169487696195816,0.7947916328795782,0.027285835429627554
19773,0.8892972567227605,0.8883269712984564,0.24458160994477943,0.5873960868473002,0.7378064525597348,0.9696192089098247,0.01545019557505604,0.9675016155947564,0.245150531415148,0.6385713958876295,0.42082646472038787,0.8938674618244881,0.5057690930627377,0.030868360254905892
10930,0.9196557627872888,0.6358789885223747,0.3951889140311959,0.9920510076613283,0.002217806186182616,0.2580346359009479,0.9103406032844364,0.8293197318078673,0.8999134616117094,0.8291690951424082,0.003748187508948316,0.6616087519105038,0.13647800317581027,0.6997715961529993
22133,0.7993796299086156,0.6708554203814525,0.22285742843144127,0.553549759756138,0.11330621842532264,0.6018910975885495,0.8493735694177226,0.9191422707743193,0.1737209290267339,0.4114741374449109,0.3239335998953974,0.09433975023280285,0.9935374733122786,0.0798675598877605
13399,0.32342375281212915,0.14988881080478034,0.723105651336411,0.5694640528843629,0.06183558110477522,0.9809511386975778,0.866667206451412,0.018317162094259758,0.8338931405295323,0.41830846098852403,0.26050201123125466,0.05625799292208444,0.8417274703709404,0.14790381432333669
13835,0.691229891128907,0.92764280736354,0.9106790593166966,0.6645219019777387,0.794894209667967,0.7023309269677676,0.5488550294139549,0.22277553260003485,0.624114795159353,0.562479077204761,0.8617562678845814,0.16678684679051164,0.566651191084262,0.9136155470169519
19805,0.8129735552465421,0.622951981117732,0.5072017331498585,0.8471886659628189,0.8039041844188018,0.20382413580164244,0.14356152638467276,0.9026056599704021,0.7342720020093235,0.1645369086258754,0.9170541486656573,0.07602206904865556,0.18980365636677057,0.5869813325109289
25394,0.9910835839712622,0.7205512242688628,0.973930667522718,0.08412263038080844,0.23836905744723685,0.49503995788765204,0.18427636871955896,0.4945544370236814,0.12204727868949798,0.18161052382147425,0.9701135875570522,0.9361676533199653,0.6217157127164682,0.8238309927610369
16286,0.8726303235927295,0.3081532468212045,0.11750248513789774,0.12115293716673237,0.872673152049454,0.9765615898461851,0.2344818132618364,0.047062203450726404,0.8781809528256778,0.9082909297355474,0.8476345159494576,0.9461911059637039,0.682298164858967,0.7439693124289845
14201,0.49567219418460146,0.36265045603063406,0.7382510209141695,0.1183737533448781,0.9668342106194041,0.41419664815256513,0.9844979557442967,0.4143246840701069,0.8455609458513571,0.4519322185901185,0.5036855277376638,0.7451793036169906,0.99261080517649,0.6541636886038587
28683,0.3679761724276595,0.8136896186883413,0.5122406572728821,0.17543629858747314,0.4205810671200916,0.9800702020002972,0.5172642572422209,0.09280462862871292,0.10458859456111444,0.4395298883226289,0.4594213336687656,0.31051905241014427,0.10416788578076383,0.7241682204009408
2367,0.691168770873878,0.5782448051949892,0.04164508238299813,0.47598681095201134,0.15030413212331484,0.8872993643697059,0.8136429865299685,0.9671692247772351,0.5956613916629617,0.03019313912632082,0.5149791609800752,0.4067035312152746,0.013475801123192325,0.3305233541389838
22305,0.13969899621447068,0.9493246491401824,0.03395289424229787,0.4707911010089039,0.9683668747738524,0.7163228638967258,0.16748004590958587,0.5967028980754208,0.8908191099781325,0.07584691358334518,0.20017196127854994,0.42865731863763745,0.37378776920705076,0.08641213307382255
20321,0.5514403726338036,0.30168816641807156,0.9988408103637854,0.49312022408680695,0.4718784389981607,0.8274577110548853,0.9711193760102516,0.22102489647318282,0.2686966205603845,0.34324881784597927,0.16610467609350768,0.21407380021324934,0.9456675395315953,0.6735604024918267
16166,0.6763836419786597,0.9600178789434348,0.5569426800785959,0.820289935956258,0.19456339868225073,0.4678504182481124,0.04034690485344413,0.42331261036487217,0.6917063304455284,0.24588945373769425,0.27923024304528576,0.9376539913457324,0.052205632657559974,0.7092912916834618
29495,0.9304833990738617,0.29735904892072795,0.001188746898095181,0.23121858759184752,0.612722908453555,0.046119733587355126,0.4403275577866828,0.3279095401555158,0.9966052525342167,0.9211549635493963,0.8588417552835419,0.6936095783620619,0.005720455150406782,0.3559020905320626
5793,0.9966408780051063,0.8059853458720194,0.0646171086450554,0.6676040190921047,0.7161575280944913,0.1231142525812367,0.04034197794615264,0.6128641985897295,0.057580151469648344,0.9249395387130842,0.8307590255096428,0.884953876569775,0.031474866505402335,0.7220124071494675
10371,0.6419081363618673,0.051253946675995705,0.922770204737461,0.9645915513541675,0.1430534304079085,0.44394573198222564,0.7834740001485085,0.9747940494573377,0.15372932389594843,0.8952796127791429,0.8711743007374358,0.987629001761358,0.9613681445124183,0.22624248906989117
13639,0.3749485990494649,0.10641310504660971,0.29090861280249675,0.404382169930373,0.6341742366419484,0.9014603656301825,0.6522033267730728,0.7787352873219923,0.044227951628492114,0.8322006309173475,0.04475942137525499,0.9666667271494969,0.8061993822239302,0.2205011471063389
19808,0.6712502235194892,0.1562027121485236,0.09492509297348158,0.0424701867450076,0.7403077054926697,0.9940627652848161,0.996031037255274,0.6502172099428918,0.3616608012459315,0.828826436549783,0.06429806944044265,0.2703889875802462,0.7727531147263613,0.7640847534609767
30677,0.1766420361047283,0.07384133919778335,0.4348722845735382,0.7062932980110521,0.017585696760862395,0.7335331379835883,0.6364234435886138,0.6416295596756495,0.9582062442856919,0.08541214493078354,0.9010921643051328,0.6739805102697043,0.9829281499909132,0.00941544196931769
31530,0.06673862476908593,0.9999614893910486,0.2648903636667183,0.09811951016191074,0.9833642822701206,0.7133820878243097,0.08211959662086574,0.1293047442289745,0.3663701516496823,0.9267171071439222,0.7148995362053708,0.38810615238627955,0.027630720352502674,0.8262720526625063
10735,0.08243148955023422,0.2256108254572131,0.5195181801357509,0.5578505517339326,0.5974416158786748,0.8865920542346692,0.8712442860400192,0.7920160880015022,0.9287803242283835,0.9956267818676459,0.8258852454338304,0.23351236797394861,0.8196241883300787,0.9822801681639137
24931,0.8489482140675932,0.7361805106547592,0.17424123036827738,0.8213064254192056,0.11820185797107309,0.03573732820516506,0.9955001806707848,0.8277196497517116,0.47073784870513197,0.9472354527984628,0.716048027195886,0.5813531652452624,0.7337489203714657,0.34383497491417697
13816,0.9652406650362398,0.30701729751400597,0.7850778155001695,0.0925196434093238,0.3076685746647323,0.35617793483133453,0.614353961607739,0.7368037079701838,0.6985387334214741,0.20363512483119375,0.3752751167507926,0.8251059189623501,0.4766591228140952,0.03893081561278942
12457,0.7411934105899698,0.9585358972697487,0.005272719412547979,0.611641428272342,0.09191092908989086,0.47808605260649834,0.17830418832872663,0.11754136551033052,0.20727573975084265,0.8593728814595558,0.061663804632320525,0.18592599607394883,0.9921446526766019,0.012510588215804096
7357,0.2566616077073667,0.978926399465902,0.005728913353751791,0.2433918400152086,0.8136423607296378,0.23854531881126578,0.8659879901989298,0.17461921888879725,0.633148996676279,0.6780280602312582,0.8802196749543945,0.5873892757301903,0.5595964543458095,0.6349298666368758
1588,0.1473783089590967,0.9232394985821103,0.621916780931026,0.20136069830754447,0.7564418648026552,0.5935500133902637,0.9281512930544851,0.36655717796173004,0.4054003339661051,0.9732107011168292,0.15889891103665954,0.11220859960061813,0.2809279371221629,0.4496297882313982
8547,0.8689967502592583,0.8843026889055001,0.11562919566203095,0.8306986648086451,0.01689700673679206,0.3628818390787176,0.15125655413594796,0.27753315217941044,0.0009011655491248745,0.5541190639259294,0.8207591041243772,0.5596841494376641,0.8048374127603994,0.8188653631903033
830,0.9907303704046869,0.8689120732604751,0.4539402242128464,0.13947948922718073,0.35081939100241283,0.34184529486089416,0.7271997238432242,0.34757157658014853,0.5498095275672397,0.7236622621092444,0.7151620753902823,0.4132400458610318,0.20311713311837487,0.864318465255693
10183,0.9854291389768652,0.6483649789738272,0.07537996133718033,0.9178982410762491,0.7023565836025364,0.0730127251409567,0.12384292332584082,0.9550926467278603,0.04680269729044234,0.7955067704359899,0.6722934960570603,0.26003451933026794,0.8683774000391369,0.1187896679302218
8125,0.7724457436636863,0.981184674497416,0.02870553655310916,0.010002617690989014,0.7001874818172675,0.6566610028815725,0.7068481768732491,0.8771217488192646,0.008717108231155719,0.7559406171838201,0.37897273199369363,0.11696441570192329,0.9124083384343482,0.9917978910659929
28164,0.9436710684850063,0.7871788710871408,0.8385701614294412,0.7418714306195328,0.3143580008795386,0.049074557735723306,0.0908401309512916,0.33409639628966425,0.8789719059859633,0.9781714173696017,0.5507177683327602,0.1606803008910354,0.8298303750344176,0.1026595086404734
6378,0.8385601066780324,0.9210195653415552,0.8705718854244765,0.24875384080530016,0.9817868454511869,0.5003169255421402,0.6005828509455688,0.2738672044935354,0.7520921837544164,0.8515963697019499,0.09459936725676571,0.6300925274176212,0.10545922502948421,0.6490836611722813
22841,0.27085189168970414,0.710342499534044,0.816732532778766,0.24803358712604504,0.12370936434898995,0.8513662170213405,0.9920680169230791,0.15056239904904867,0.01794727755343605,0.9710084230104926,0.9947883071860156,0.9949995876532586,0.11448524026766524,0.6548306408196486
30123,0.03272582192410749,0.6040436251487478,0.7605665029316996,0.3683004043164749,0.8781430382151983,0.9671519726813864,0.21889114845697089,0.7930346272052208,0.6904949555146634,0.5022957493233059,0.6146120974193825,0.02188115264339416,0.4529670714431023,0.35109999337040443
27387,0.3523971241306325,0.6000251218843684,0.07146348405649025,0.44836775855425004,0.05994247461051442,0.7053826099225318,0.9853938847020193,0.23675759490268963,0.2291511943199639,0.00910089351283957,0.7528741282133978,0.7028010034030736,0.9016623292927396,0.6931787946074646
10466,0.9739964195447621,0.7491633703031759,0.9861833305548556,0.6863531290638288,0.13605732992418335,0.9726220577874038,0.22665211060863585,0.6494812623784658,0.6119005664498094,0.7095572210469062,0.06935355755377907,0.9244945843606649,0.5966969691077075,0.6208317553103032
4510,0.9970169553079931,0.7051108754203096,0.40063916726124893,0.35052820736430323,0.06861446813979453,0.8402466091902652,0.7703696675089089,0.9173592170922777,0.25269960889896986,0.8065696776907558,0.9612091341909114,0.9015445100755247,0.5396485924963466,0.758312240492497
27061,0.997473137743666,0.7673937704276605,0.4805758332634691,0.8635304607223364,0.46458324249401634,0.30424566344434595,0.5856409457238142,0.4224617600422724,0.9080778463103057,0.0954137683897162,0.7633674101690411,0.8919165471892379,0.7641410414980478,0.15179011855838906
30041,0.19380322976187883,0.8781407751279673,0.49046762101649716,0.40899894518456886,0.3292117402537055,0.6601550292916969,0.7438189878756092,0.049616001040961685,0.375096602068076,0.955204682281631,0.6184971874209898,0.25913532647244913,0.9475362628257297,0.017426044234135737
28573,0.6870692669249475,0.9487639297322144,0.4792217077015806,0.689223728543103,0.6012585354737962,0.62295748004522,0.8056825317298414,0.19547771725658555,0.7339126540486982,0.9877365041890419,0.9405144823434307,0.9728636312200477,0.04803691942114936,0.734150228077801
13561,0.9953730447153797,0.2304544950415626,0.7526604696972078,0.6590417675728926,0.17472962651918253,0.24035348185804742,0.7339373949713764,0.6409629618017754,0.5873132579949409,0.038094717429223365,0.99355089955748,0.5361873733691294,0.34011892491210405,0.8581706401183046
20342,0.511978130230134,0.39728371712098165,0.9915532781933168,0.5344326767964285,0.6028372347796961,0.5078517629353313,0.881377699274802,0.9801192310712942,0.656227584476663,0.1624100413262621,0.9118616063376898,0.7435035662717177,0.3251326891534043,0.22887520272985293
13045,0.5879743507864074,0.7584227335413136,0.1336063509703592,0.35880543597859227,0.8739423332544646,0.9703371794837441,0.5721732635071572,0.42816738200678284,0.08855964922722856,0.6573331871680365,0.9490519837363889,0.005141528940546224,0.7481679923103831,0.08449465912746261
30355,0.07216382152570919,0.8179498456443451,0.6252393257554563,0.7152916584897859,0.20946930967653257,0.8542832785829706,0.5778745088990529,0.2108506578744208,0.9565742871743463,0.029860107034722905,0.8706994554339553,0.03005849748746981,0.4088210029180969,0.23836012431170298
15843,0.9409041448411399,0.5858781910152286,0.22527523500085367,0.9991348553997181,0.008346377817665942,0.6180916242838352,0.33739251247059365,0.102473340694373,0.9109020380369302,0.7637102386025652,0.9538754309963069,0.7714616301786885,0.8524670570538971,0.05341137092638045
24142,0.9262652632599173,0.41060614506484144,0.2975114080407364,0.6573414557501971,0.0955078465018173,0.09399739484060846,0.6342831858467886,0.25127960961294094,0.9970835575927395,0.9447197370725466,0.27023128769091626,0.9581270920191275,0.7613175673286865,0.43818000653031963
8421,0.2370195947230417,0.9470918671242446,0.7413216917532001,0.022449936344077295,0.6607879050688279,0.968067997265635,0.9295295852739222,0.8307087784465688,0.38065013032308204,0.021482084113402345,0.23698157551618027,0.20892127163852706,0.7048174097218773,0.11957617443009638
5896,0.0034779533365520993,0.9481959466372285,0.9236966550132518,0.5921653161095543,0.01700930416571673,0.02916098170373238,0.9751547147287606,0.49935623687711306,0.5190981326464122,0.9808535435617618,0.8159652550554546,0.38073870866295617,0.5205744346769281,0.8829874482071202
16544,0.8226661651236284,0.8241731429140837,0.5192829820550569,0.2587331903188522,0.7439539193402476,0.5251217617193681,0.0061500144268020985,0.1121267756650726,0.0061326635697063194,0.8765116388853791,0.594156773684578,0.05543228217483343,0.5016094391213654,0.34295470134509004
12781,0.8738823647889308,0.6284839075854876,0.7760526776123591,0.18984424388191729,0.8418588346136421,0.8433659949681701,0.9210808144188867,0.4704130681033993,0.40836921061309767,0.9867562715893129,0.9816464832250211,0.2785479410061747,0.9380297401571543,0.34138926501239913
28239,0.2363651254475013,0.9882844504256523,0.729485074753928,0.4342945319966197,0.6270624989008828,0.5887017582223874,9.665465351025231e-05,0.5810905841595556,0.06383085973579412,0.48169260503187794,0.3747801676508738,0.4089920563657717,0.7002798735790758,0.2183826923734904
28580,0.727510264255658,0.16945037153691733,0.37502040340592924,0.8195757367665605,0.14249056043626632,0.7273510481520749,0.4062060845691041,0.8793703500555899,0.9865699212663791,0.37637240243638664,0.3413177465193534,0.14226400631308234,0.42649733896915987,0.006137173926319638
1327,0.049337631952269076,0.9511467022469545,0.7675854694000964,0.9529998256314248,0.03660467316635774,0.7097230243062002,0.46504446859135384,0.9845448036518679,0.817586734733455,0.5630629457483154,0.7944445567455581,0.838058797201171,0.8052920507864381,0.7350587572027801
2963,0.9526881659571661,0.40446077664543073,0.9270622124330018,0.6620354017681415,0.8821246446163763,0.22508363674237986,0.041809054232313674,0.8945284439141514,0.25615399450066684,0.9315696098241981,0.9942373294613548,0.11541230302966082,0.42275346929829377,0.9932027052270023
16293,0.8646250111286189,0.40197324946035906,0.4100186850910435,0.366848839150119,0.05666926295964039,0.7491062241803239,0.948699301929065,0.11619020077973505,0.9140021951228353,0.7776190478248111,0.9864494597330087,0.052263170242155814,0.08916454754215866,0.1317312019591612
1817,0.9050904599541563,0.10547574405120341,0.7814882110847905,0.6359398667782141,0.22799094003640819,0.949746488387639,0.09589705894851029,0.5288234878697269,0.8956851410323518,0.45583597185468655,0.8834778486972157,0.9137895418769384,0.12335618582913652,0.023562951404518744
20032,0.37723689614864075,0.8280341079935115,0.954785932265968,0.43721633192003945,0.9160740672347845,0.8081405510731985,0.4208504006696142,0.13282446017466382,0.131952448733244,0.8789464158092837,0.02285703344979452,0.582944274323149,0.8875001783319083,0.4775045943667421
13781,0.8263961754113859,0.9798732755908027,0.04497545163854684,0.9248233437828008,0.07952368451753898,0.6795767194365497,0.5964087749245214,0.725572970237564,0.9393196224357792,0.1608620923635546,0.0642298057914041,0.71203466537598,0.9326578373507154,0.816373459161854
30237,0.9231859693273853,0.031174746148672963,0.13627629383465648,0.06707011421489721,0.3887314056977253,0.29068805814520005,0.47513543888316573,0.8027746641708913,0.017789199106334325,0.5867645396704715,0.6221201445825423,0.9874378501504738,0.7012477914643752,0.9560928275475632
28691,0.5376050220014612,0.09247607571754919,0.8859141429443285,0.6310704104410287,0.24737144889249932,0.6193446109987496,0.7456320735212201,0.9557573963184719,0.3704747574875997,0.4946103209061344,0.030904684547714726,0.06914260539199364,0.053958430579616745,0.1739160250930669
29076,0.9529669929632938,0.10474759516982922,0.15823509889814383,0.07674319210730013,0.024167619907625136,0.3313644794710443,0.9430954697313063,0.43003634056198586,0.6160560493321267,0.711980735134295,0.8910891805243089,0.5108726817663615,0.9400944065709751,0.03202548364661048
25959,0.8243243755676366,0.21770412309605147,0.03380431674801117,0.9697441829439216,0.4275363208533863,0.4617723595323151,0.09159236979172647,0.9959958928954057,0.7420129295807711,0.47935575134895936,0.43019670771525287,0.8331213748291793,0.44713287310414823,0.9428708572683144
12875,0.5639855903153628,0.9192875277533707,0.4503231689251673,0.9270400918234308,0.8631960438786649,0.6336479595962518,0.3260343792753167,0.8500016526808553,0.7515103709163906,0.9610069029866182,0.7721131451233371,0.5002923052209496,0.7503649890466256,0.4788032397900077
22023,0.6314599456033426,0.003452402013946936,0.6281616861225952,0.4154983121391735,0.03456971994713497,0.6659620000726932,0.9171704534116522,0.22832468725238406,0.8593319838943259,0.5851529516965824,0.5636654865055509,0.7082016460417012,0.07326424096783778,0.979920152378499
1595,0.8732966993725356,0.2728048211218793,0.29029349756876804,0.033262132094713,0.4437803983476606,0.47175849600793424,0.9814597005973265,0.6806878358144686,0.7949789623057176,0.3866456580638536,0.991775069094736,0.8464265038798059,0.06235432479274151,0.9888042945341952
5843,0.7509903993933806,0.9894484037885127,0.8802194387789254,0.08159538796995816,0.34775010591148653,0.4938564380549342,0.89177069265917,0.015847218802318198,0.8492876084394102,0.03602167845093173,0.9336641994511007,0.3260034038138768,0.048847412552507734,0.5192367104314178
31683,0.739251359200776,0.2864724992310642,0.7310421870094272,0.17120386831716047,0.3796922201772268,0.09514591764656415,0.9975720929811217,0.8451252158893369,0.045559960960917925,0.3591456935552288,0.976572168320718,0.8746411276074814,0.9923289216224551,0.619463276837046
23787,0.27565307131408123,0.8669784544128277,0.7477116900198083,0.8878712267755132,0.8425437949426345,0.13307865730397436,0.6213362318425611,0.9809293342559211,0.9279704191220745,0.9830652930622741,0.6918306029207885,0.954377406527173,0.348087653443463,0.9922134979733067
20579,0.8753747576355897,0.2908082152361731,0.9979115637239542,0.12827667122790593,0.8323441402042323,0.7034853477900125,0.04688377226975002,0.40263517949035466,0.9646476993508315,0.16231542853545436,0.7027966779431115,0.09894678821426843,0.7689486348288485,0.23128891737902724
14430,0.8123597135923601,0.3724899534157492,0.036644349792204975,0.6381604106273975,0.18898738856872524,0.97283376177168,0.674572396034992,0.15190830341226946,0.6882900177625461,0.3580267419941249,0.9691625134147644,0.4013367751935742,0.9850013330333206,0.42491644031636927
23944,0.8091193365188829,0.7181985448437761,0.7157699792304452,0.8727171113281864,0.7071503419196521,0.6688683447975031,0.009355926068946384,0.8765845843835879,0.7600465110940723,0.7306042209065982,0.16596981283703402,0.0043240587272045244,0.7002813554445071,0.9880107399772146
25788,0.44879291347330974,0.9188736438440122,0.9048508933945999,0.7533436927664608,0.44945792122147765,0.7450691143388296,0.8973934251782322,0.9041403391633953,0.7175614277115193,0.935551814866537,0.07651770861547368,0.6069111331759011,0.271897518402637,0.8804545849683842
19839,0.7432273826276087,0.25332519873053316,0.2072643110058526,0.5376637097039952,0.8698700575755302,0.6215576129080158,0.08171176620903058,0.7277145301193281,0.2367113298465713,0.46617122927264976,0.9481027645038823,0.8663041569207877,0.8773411510940448,0.5652630851016298
20788,0.9283612613287907,0.38992036923378953,0.040274259410610816,0.2917363685291093,0.016740621889576566,0.5969860767436209,0.4918465829164541,0.39433328305580234,0.040594188940307724,0.9600642873839045,0.20609245677506186,0.02393883247872685,0.5041317814748852,0.5648394162449716
26516,0.31235164087623574,0.5056890884514854,0.057483199206766575,0.5182225073140692,0.9457343036614023,0.6478591762104957,0.2196633786203255,0.9850114724594717,0.45634878279579,0.9851486093388858,0.9411172124188221,0.14811663977824713,0.6904727247481959,0.9768439213309739
14220,0.9955231551903707,0.24824261106307333,0.977386532661283,0.7157175952440437,0.018417710020243498,0.5481221474263857,0.08880990844096696,0.5296966122741382,0.8928180838892087,0.8669699472019374,0.007373498530357887,0.3784474368977023,0.32358922812384205,0.10992809628422032
18291,0.8663508224478232,0.9986021528757925,0.9974533114016128,0.10650196312386954,0.22094778760968134,0.6262423140487237,0.8215557097296552,0.98710067875812,0.3946612581360326,0.9073978533222308,0.6517365682656646,0.6851228071066706,0.022583237418726095,0.08409868902791881
20893,0.25234999514734935,0.7327643721975946,0.920702019181297,0.7090630114857158,0.04665380881754528,0.8890207214425206,0.6714864565382765,0.4985011668604508,0.7135968716882946,0.618991712179206,0.3870903602259745,0.38009494402255145,0.13272206063040531,0.15433485560627627
10610,0.9321766150735132,0.9053008719688663,0.5284185402092645,0.10218505514120163,0.9987060558754262,0.12719596160533037,0.4142910245125954,0.819292726923991,0.6297709497469062,0.1395688752109632,0.2684650496404474,0.9042272757886649,0.22419789036214235,0.9662918386996593
25193,0.39233295738092555,0.5380593418345572,0.9770596811497023,0.7997403821504792,0.10338743657348369,0.5292763577678916,0.14203065345712007,0.13955507541316892,0.5617948391908898,0.9925313316309718,0.38478990898949345,0.6769164432708369,0.9961234874729713,0.04520729499561368
31325,0.42478280084973064,0.09353992934534205,0.047242818087214214,0.26256207788275354,0.5840058964450981,0.40557540217764365,0.9389959025898654,0.4259569453334318,0.559732851588355,0.9832838500926984,0.7719129580765184,0.969786941565776,0.8916688793588725,0.9110009035924702
15678,0.01938760010192961,0.9236367470678313,0.8331580458064484,0.5550938082464972,0.43733424836051116,0.8054833525175095,0.061039243526919335,0.06113904574200423,0.8360808539040813,0.9895690852989532,0.16418244845127308,0.0591054469659609,0.195325942397534,0.2083280505437388
9180,0.5140746020247419,0.43777439313615646,0.9831718811326657,0.5537322710655131,0.28503549680805995,0.9762647575777024,0.8793677993436092,0.7630938429003851,0.00541472006754541,0.5626891106809303,0.39328558367038713,0.9951026405603792,0.14581495185740967,0.7875471149644174
28194,0.8737522651239025,0.11000787086192665,0.9680967774554159,0.3593849579404636,0.22087090105371124,0.6173711791397326,0.5126737120327668,0.008143602996004423,0.5897460146178232,0.7269968118953211,0.9862770808517098,0.8189453870306501,0.6007704069589628,0.16263795975176057
26269,0.6001799141990907,0.8549679646258161,0.033276223892665144,0.9732559202655985,0.09710046565357808,0.30419778877935083,0.13638214643820737,0.9726170299318305,0.5754106811181446,0.8462563485769442,0.340351484793561,0.7154265594292499,0.18990849858158027,0.13256063560804124
17599,0.39812541230752274,0.5394641638058473,0.13517276326811015,0.7269526760006747,0.5724708335392406,0.7144547935466101,0.7329289848631777,0.9089712019422868,0.8968241131138097,0.5865895593818428,0.27978235846761407,0.5563606113851937,0.9198237676352772,0.352814749904488
