,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
246219,0.9717959941270456,0.7260757963604579,0.08044139175952116,0.29841721716009634,0.7150803180409447,0.8462766637433977,0.04958016008662599,0.05318412850217769
331360,0.9417271772689321,0.8707485527266532,0.06281250881138817,0.13556253324052578,0.9807942320141465,0.6954637967208512,0.07719964849586858,0.7723686307053184
371408,0.9725742124238078,0.8167182250987237,0.04088787982792934,0.11027290919518162,0.9598758146246683,0.8251729209703892,0.10686051246422262,0.7557213617841668
425144,0.9549318759218934,0.6369752542668274,0.18068293947483133,0.3436372175776212,0.8625094876428706,0.9625534754507801,0.06899238034633538,0.015373648808835596
97082,0.8996105731326907,0.3585998560417767,0.3046251498497282,0.47365675907724525,0.8335609430905911,0.06367421203974201,0.060054243769967215,0.8552257681101553
352957,0.9675215961512369,0.6478751415193236,0.09973141489274825,0.20396719178350606,0.7000422172302062,0.9452962747859468,0.21352785254495518,0.5186593985633057
77727,0.6032993361242873,0.8469176884335088,0.0006451349303377955,0.4767285559954841,0.9981385462220432,0.13309176167215006,0.1551329840966614,0.7338697743336637
299386,0.9791464402400222,0.5005907878181833,0.24180131385677936,0.27236478118366564,0.6242386916176871,0.9363156564343691,0.007324263786421025,0.21586556194159762
225916,0.8552301814859056,0.7513979621790036,0.12844851232873417,0.3054858832164693,0.4924183843334481,0.935086828323157,0.06232339742992368,0.14424948215852387
46099,0.9481401993487863,0.5395565421685068,0.21309340492061324,0.3052259430696594,0.7837225063062333,0.2216493386211678,0.043304584763289494,0.015533638174428573
247419,0.9782321817574051,0.5384462614222718,0.1468450365095727,0.26746775500854814,0.5619683248353544,0.7994129486653286,0.18776325488590834,0.3005438218975515
301566,0.9967555203309745,0.4033556240370007,0.1437025931883368,0.31577810186757993,0.6969330989880574,0.08437843003677273,0.06883622291368512,0.3591034311513203
155264,0.950887810972458,0.7357135092779544,0.1506255908682788,0.16396123301591847,0.8367527509310096,0.43487924878113693,0.024887283666859897,0.4732526112363474
226803,0.958802500283886,0.6000610617927904,0.13185865892187404,0.30952736561571104,0.889198321992187,0.06181874486912464,0.07792842522822796,0.5610075911082275
382528,0.7596365508067695,0.969912766156254,0.013355651140112237,0.16788293872487337,0.8986108383176282,0.9037886024602628,0.11740924649107443,0.8270553325518476
380507,0.9491374441504091,0.678744388521389,0.052964567979044655,0.21095064101360933,0.6909760343826429,0.9642868613625777,0.22164648097289072,0.15309792468032737
