,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
22163,0.8580447945503841,0.1973995657304375,0.032656012555563156,0.6549257334607196,0.8493570163499711,0.5755530204126387,0.034162498359325985,0.8011098165314978
8788,0.9504984288044058,0.2603080510389816,0.0912003145906439,0.48558390685016745,0.7917394405624372,0.7070878203887521,0.04520309419996454,0.16341306960235605
30283,0.8725998303046628,0.7392463259729739,0.08846847905746975,0.43296816700370294,0.7237776034265996,0.3800432759641878,0.11820062411543249,0.9735393022715819
11789,0.964798039603567,0.3000281918232069,0.19363821752286872,0.5113263042130212,0.9136246114277038,0.6540288348111273,0.10961867485325158,0.8747120952040475
26768,0.8506145076373376,0.599632489610506,0.05212587862783795,0.5689910390843568,0.8635285248502604,0.8718559495423261,0.0249703085821578,0.39818441964453133
18347,0.899231868988146,0.6536188461895551,0.1314531483078582,0.47070629518349544,0.6627596289638584,0.8122121094942774,0.06539545146878382,0.7129182924187841
2410,0.8705157493103195,0.19641984527799972,0.023784034191958493,0.6568523458803293,0.8759114363412372,0.7479154026670105,0.055422156886420514,0.719028871719081
4737,0.6152022266116721,0.9749995890774459,0.052295985671840316,0.3248161019830204,0.9893543138416551,0.9490633296264066,0.062336107220497844,0.9771491060783007
19164,0.8621104717813162,0.8154569615938616,0.10527295375270705,0.3601066007441158,0.7811869042011557,0.8296233383785614,0.08688372411120468,0.3063115931610199
7388,0.9724812948851358,0.4299954292019227,0.06647654082576934,0.4450372690018857,0.543004052754645,0.8773255359048978,0.17856522264573507,0.7197984351454364
3157,0.8190870864781697,0.7310915950194721,0.15109300072170453,0.44468334168833584,0.5601195666629523,0.8615464436051818,0.049284743229393906,0.7833325210984964
16575,0.9334536363027967,0.5093149944577238,0.10083555726001237,0.4632704634013584,0.9297346564107156,0.5969332644052184,0.24730361376777046,0.7263485614687846
249,0.8835803493127022,0.7528888522415093,0.08811087341213146,0.39209786813435027,0.7984118427021782,0.6122400682109425,0.1632504851950102,0.7069391059052503
5889,0.8779384828102986,0.5329226389814613,0.03947117559129172,0.5534313768233937,0.7226840380445619,0.8204278879391631,0.09233731877227241,0.469382236249901
14543,0.7614986821898501,0.23866452467704896,0.08372535841264958,0.7360440230960029,0.7378845043276974,0.9241382349877235,0.007535755472660341,0.8204267293148179
7423,0.857230130349192,0.6610413814324335,0.14867889425936803,0.507835180593272,0.9223839800678626,0.9305296271638196,0.08167027149869116,0.3539453170796748
23481,0.7017086008937269,0.4230471505072169,0.09852295953920874,0.7333779029684491,0.9830399868670978,0.5658625709335019,0.08774682183494549,0.8885647924629259
28396,0.9487641873369055,0.43214125927812447,0.030190361790033284,0.4529501329034142,0.775891538676234,0.8236429792726161,0.24645502189760762,0.49336866174826577
29333,0.7014402424850923,0.7264472247108285,0.003715492013746798,0.5600075898709848,0.9677044351553014,0.7372430896685848,0.13836512723348032,0.6490000824459731
2889,0.9541198617343069,0.030741145034607762,0.010639203084540487,0.5076560141715571,0.8601577863539246,0.38505053092389085,0.05561681497260519,0.8308943408733305
14122,0.9404067752866577,0.8580873177153798,0.03589783556024922,0.237716979569109,0.9173114330439716,0.8442144204542686,0.09290781166680563,0.590076399548503
29971,0.9917107322151242,0.4972265248559384,0.02924420030193595,0.35698259938743887,0.8468664288512393,0.474201429742677,0.1938675847512669,0.4731935228657334
9780,0.7664143572500666,0.3916723522625771,0.01918756722570109,0.7119898680260297,0.8322607926684562,0.3682267601949089,0.013954609340089786,0.9263413756418719
1354,0.9132294446522654,0.8599510327564931,0.07821601670805663,0.33941410217025886,0.9751670219143678,0.18407315799684518,0.0692322678651449,0.8658271394629377
14856,0.7895877305506954,0.7009242050772589,0.0029994015415272437,0.5038655338563983,0.8907274964532834,0.3449941398256252,0.14466946308653958,0.39468892211655476
5681,0.8538346279527852,0.9012849030036854,0.0993101913993387,0.27632264694986614,0.9810844663875421,0.9813999168160518,0.26607012757031456,0.9950965218156929
16422,0.9941987327367597,0.5818995669548813,0.3082137073318602,0.3298919221755669,0.8256221633302901,0.8406017388436671,0.11844091791692418,0.8614133844254335
8189,0.970597757155251,0.5294074641174302,0.19970355601810472,0.3736513840356874,0.9023827846125477,0.34136334732285495,0.07844777474342858,0.27481359400714434
5394,0.8186081248941928,0.8377369756522749,0.14958405264309363,0.41542294848558253,0.8771448777496451,0.8943555945132619,0.12832037278436123,0.7635193021509618
30678,0.6506332878073464,0.8188028759038084,0.07191572013029328,0.47913433858293725,0.7854232876541001,0.5550942628989702,0.022295704028644392,0.8975744683040149
24298,0.8429455226643326,0.8339006968591361,0.04026588067690056,0.40898156124227186,0.7980066164093758,0.9499592784568044,0.12790840375011298,0.6558423953220467
15071,0.5806632937686833,0.02478754530900911,0.09190348897065129,0.860185279333899,0.9670564232086533,0.5563240333832374,0.11512306422411209,0.9526254623032059
28463,0.8410023150592776,0.781836730722541,0.10957926521013275,0.4510418644701681,0.9874129727515328,0.6774137434059344,0.1331976651623961,0.8960438376184137
12743,0.9038628665917687,0.3125415119542649,0.23281332240732133,0.5664570607050865,0.8550067397409491,0.6277991966330014,0.01635851915173091,0.9904003909276429
26131,0.7669696731048848,0.7711335156314775,0.03778989518912516,0.4750487904000871,0.8908630592292102,0.5771637626557763,0.14765720358918447,0.6634389659414488
27502,0.9411716154403776,0.42564928253795814,0.06209023015371118,0.4516407919789459,0.7846354126205616,0.4619819354727218,0.1008585884279915,0.2725918727655714
13695,0.8713900447556902,0.4453402218328713,0.10825748809548356,0.5422732622318165,0.8930822717185427,0.6113972744500022,0.15842776092575564,0.317837100898373
19815,0.9549692042992883,0.411076426128624,0.23303381615892732,0.4250481556852187,0.9591775490983384,0.6261254814180413,0.10345528641961257,0.16201500584192025
30137,0.859193967705753,0.25956018880198484,0.0938563991745603,0.6026736920048094,0.8255420963699066,0.19924192518318107,0.059838483416347996,0.9182840582841808
2742,0.7934137067492626,0.797991052391846,0.13056918437411055,0.3928909313742055,0.8566053533934416,0.9860102568237255,0.21951948567493437,0.5191507968872409
6443,0.9896146581528704,0.5632581609210299,0.2414733396474717,0.4052488869981732,0.9334308454532759,0.9804657692865976,0.207399838678445,0.7973321018266576
32570,0.5016341510286529,0.7781243709047155,0.06010225604164891,0.5249694095866441,0.8958121870492908,0.8561375834640081,0.04377276547294789,0.8209009852879392
12856,0.9431250251940271,0.4577934116120457,0.16212943321822096,0.45149946859725315,0.9942558757639096,0.3706902279440047,0.25545299183876075,0.8640143204054038
18861,0.88740694047283,0.31230342965253693,0.03847585433465581,0.5910762486844094,0.63850614305408,0.7343493897721439,0.03253854195052114,0.808692900566615
31163,0.9296642773245561,0.5541678855077055,0.11065854527930975,0.4142112865606656,0.9134281477673044,0.7930326510748238,0.24407723920667454,0.30268233073119244
20348,0.9729632028912024,0.6031981362964396,0.1286299131292791,0.3520427116834961,0.9163609280619002,0.8856768300176192,0.34166335552408017,0.9349891473969575
29196,0.9589452887959173,0.5428150792817025,0.12522219195132925,0.36146728929219646,0.9042646870991031,0.2754238610887989,0.21627912722186557,0.5512669189180456
18833,0.8777313196421537,0.6314682128100679,0.2446578336762503,0.44874184499791386,0.9398581433063662,0.467174119036237,0.14669911848897316,0.8676616638825896
32697,0.8980577465587296,0.7644261422114152,0.01464669918121756,0.4048405819294489,0.8608597270321214,0.4571308414404121,0.20329926250793803,0.823324954767217
29559,0.6883752258924307,0.816189674124988,0.11952178132533203,0.47565132045733854,0.6810231296721482,0.8107212535120639,0.09620854538930892,0.8950586003116641
25612,0.7709392955381202,0.8559445672038629,0.23304262174617382,0.3669811932060502,0.9155539910287133,0.8482345332584252,0.0904097142201781,0.6002192521380176
29021,0.9262389884707768,0.7030661523142256,0.1382196128223124,0.34186494905586495,0.6143468716402865,0.6457884706622017,0.165267738922961,0.7690593651378048
20959,0.9584681144537849,0.5128724594394956,0.013026501639141284,0.45077084316402943,0.9418581116133535,0.3330322763855779,0.07046080381027922,0.0014649951941224546
19549,0.9727894477888571,0.4573129242187105,0.0277608440283896,0.3853938471661473,0.7326804598854946,0.5001145735762694,0.20537097704912907,0.656900596684675
29266,0.9420246242476903,0.13682087794589579,0.17543465729092828,0.5558195745434009,0.836266293105924,0.9506453456007496,0.14413701508549034,0.8076222514636241
226,0.9337774255714926,0.6500987669202762,0.28706678220090664,0.3442799065454469,0.9038045461521896,0.6240620452328195,0.10061739520750128,0.6073642709726099
21202,0.8616608956675108,0.4259951264313474,0.1392548993587341,0.6006871266539026,0.7354466576414329,0.5435873001434731,0.06255217168511173,0.8805184526738393
32031,0.9981326468027989,0.49912539192949495,0.07150706384430536,0.3109800628122283,0.4773251718017292,0.7190167672004717,0.10242341094813193,0.5504700774845834
3205,0.8331637065474892,0.7661846758109119,0.08255956696878299,0.41224721504636214,0.7497491677257813,0.20519796890287245,0.11624244550677001,0.8988666168786069
6838,0.9446570549581205,0.23712400442899592,0.018430152230237352,0.46346475642698143,0.6600224848111839,0.6763219658467767,0.21266021652077854,0.4326220655685153
5762,0.940771488884774,0.23551759430719812,0.0006717342512181943,0.5057810678853184,0.41220821785294376,0.6375824215918691,0.0024228847826351222,0.8575744104183636
21157,0.9233822350639046,0.002406160523537216,0.031209435257837974,0.47514736265612934,0.9643096490095555,0.10961024981454884,0.027360006476702,0.40895095520333113
24095,0.562232321186513,0.7940027333033238,0.06269475829588281,0.47794773550254926,0.6946130240187669,0.8228772905502513,0.12259110046036566,0.662929179666563
27732,0.832329181430163,0.17692339556625988,0.024854711659172878,0.6829055237393904,0.7732066105756432,0.9048349838401852,0.12180828450707176,0.8914002165790897
16241,0.9813260391231827,0.3561467644576022,0.08999428132109738,0.48290540563289813,0.7419465892925177,0.5391605149002678,0.08253726837939274,0.8590158473637531
5757,0.666746710030958,0.6105422941862306,0.0032792311421929667,0.7085991957522396,0.992483011638368,0.6911136656555115,0.013617206919980918,0.9533956573149904
10554,0.7948365796365893,0.34318003049316437,0.04093589861681938,0.650885282548636,0.760115492981569,0.3891401874712701,0.152335007288198,0.9038183299889835
16445,0.6960089169909691,0.7483551523136732,0.097883780786702,0.5286967740717192,0.7407848997881404,0.4326173208411848,0.02882117942336715,0.7155360563858755
10778,0.7337194364647086,0.7929530990195707,0.22212106628668374,0.4392292105775431,0.8550851590072474,0.7356902707578279,0.012957084954569618,0.7836073296444649
23003,0.8665186138087645,0.6949404606634868,0.0015088909217688795,0.46268909499194216,0.8176265058561127,0.5840297488320452,0.16549979738512857,0.8991086717869142
22320,0.9681992936965103,0.1888503789523829,0.2668431434443764,0.5266578173479086,0.9782024204862825,0.8465588528843866,0.20971394231154603,0.8825223670540222
1346,0.6432534252560661,0.8211677420945375,0.1538450837721293,0.5004771212854858,0.8628566186065142,0.6293597756061965,0.08308999929669703,0.9715593100406513
21418,0.8991962865238684,0.672465843177614,0.20074441418533304,0.3833879756042643,0.7826419556407472,0.40335577095347236,0.02818805026101547,0.6072506661751306
24545,0.6384877573933646,0.7923506141807726,0.10938728328642593,0.4479903885800827,0.6900190139432981,0.6382412726559122,0.031048158756400473,0.34169370590039183
13160,0.9819834129226033,0.009267950679497332,0.08632875046263207,0.42488331637917026,0.37187860077696955,0.7590164625307533,0.005679911244356505,0.7134146656220736
22159,0.9225273404937182,0.4836409133410186,0.07364017590425367,0.4303221037948372,0.9242669951088526,0.4763854131825767,0.2714828362235162,0.4422445874693812
