Run,Iter,Min Obj,sigma_C_min,sigma_H_min,sigma_O_min,epsilon_C_min,epsilon_H_min,epsilon_O_min,Min Obj Cum.,sigma_C_cum,sigma_H_cum,sigma_O_cum,epsilon_C_cum,epsilon_H_cum,epsilon_O_cum,EG-sim_liq_density-sse,EG-sim_surf_tens-sse,Gly-sim_liq_density-sse,Gly-sim_surf_tens-sse,MeOH-sim_liq_density-sse,MeOH-sim_surf_tens-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
2,11,7342.97989846149,3.998117116985572,1.2909384294819688,2.693710896932975,87.72849835300869,9.611199712284828,53.56068198960098,6094.712651843651,4.0,1.3091584663868203,2.6147893870953887,86.75908808562204,9.982790792464211,51.979500173335815,1.7783862033675717,0.0788428878911952,0.987851564794578,517.4382405541679,0.0675330191048522,15.373391232141374,29.533658266067505,33.0,231.0,13252015904125.682,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
6,38,6115.126110697316,3.736128602911265,1.515909358281677,3.2936029766744,46.35483484437402,9.999999999977131,41.99649036323457,6113.568749712014,3.735979109303325,1.5157224091375474,3.2925261956278886,46.3081548824692,9.999999999978405,41.94819384674592,0.2103426722233345,72.38768909366652,0.2429673449444284,526.6670181974446,18.53779270405972,15.026163846262005,50.086971044540405,57.0,399.0,13252015911468.924,2.0,ABNORMAL: 
8,17,7705.086028105823,2.9573381395161524,2.1377808134029936,3.3817241711320447,60.05796600470789,0.5975261729031717,73.41142410669713,6380.067056538032,2.957346579295118,2.1377877925969497,3.38171298682864,60.05857261959057,0.5976022807995475,73.41192263262107,1.014740416830358,107.12635383077134,0.6812717404167158,668.6581237699955,7.5019175773892,113.14335156175696,18.624749183654785,21.0,147.0,13252014124034.438,2.0,ABNORMAL: 
3,19,8777.226550714506,2.0,2.5646008358371644,3.963872260207035,38.690520060504426,9.999996924914054,40.00000000000001,6923.361843577672,2.0,2.5404994420088305,3.945416343750024,38.420894661707344,9.906019780088393,40.00000000000001,5.9782426549345145,6.829073252123505,2.3567453660803803,1821.212845324096,1.3139519472387384,132.28003917000987,38.43719148635864,43.0,301.0,13252016012567.725,2.0,ABNORMAL: 
5,11,6954.517970691537,4.0,1.8341400254262807,2.4709915787124084,82.03194649073193,1.9063227873284845,40.02215711153762,6954.517970691537,4.0,1.8341400254262807,2.4709915787124084,82.03194649073193,1.9063227873284845,40.02215711153762,2.7463125796157977,721.8738571231871,0.0710760344243941,592.3505663459507,3.611628190540218,151.81039357910242,17.13020157814026,19.0,133.0,13252015001731.156,2.0,ABNORMAL: 
1,12,8673.982213011395,2.6539198266796737,2.4824829477369543,3.2904378621588632,85.45100787594295,4.360149298905286,40.00000000000001,8673.982213011395,2.6539198266796737,2.4824829477369543,3.2904378621588632,85.45100787594295,4.360149298905286,40.00000000000001,0.9016855748462796,10.65612983788064,1.43829973396873,3080.7929061776445,0.0154600721823618,98.12359477615767,22.54500222206116,25.0,175.0,13252015137941.174,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,14,11036.502586062568,3.475353099454775,1.3491776973658622,3.347753719073358,76.87450644807483,9.999886412420985,40.001079082000686,9014.742278546277,3.5043897369787502,1.4405426301773716,3.3838523576356856,80.09146796145728,9.446441654171888,45.25880428536709,0.2151715770190703,413.7632121317967,0.3288088764773916,3783.103701547164,3.04334558630749,28.792693343781902,46.898327350616455,53.0,371.0,13252015736089.422,2.0,ABNORMAL: 
7,27,17304.552678687385,3.031027724177435,2.324168767334886,3.061882488588177,51.45162604849673,9.999937181295044,40.00000000000001,11309.063344107251,2.9804369192948426,2.2101256956839648,3.056066541283416,51.4153548516768,9.509256999847263,40.00000000000001,0.2584579703434362,616.3497374925983,0.3856485601174751,9706.812171484678,0.4180675987278641,173.0729425808982,40.71406149864197,46.0,322.0,13252016187163.713,2.0,ABNORMAL: 
