,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density,liq_density_unc
0,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,200.0,905.6185427196309,0.7485706595190655
1,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,250.0,841.6762840518089,0.4542371069609053
2,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,300.0,774.4674594761705,0.37406606624937666
3,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,350.0,707.3212092604365,0.7199024513007733
4,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,400.0,628.0497053619958,0.9411468782203896
5,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,200.0,921.3195195310548,0.5554962182122986
6,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,250.0,869.9966741086769,0.22940972833776113
7,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,300.0,818.3701793208497,0.2347433258400866
8,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,350.0,762.5683284303466,0.15474326325890483
9,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,400.0,699.2020749805547,0.4283730626506541
10,0.30762729741843803,0.26932714762662674,0.0,0.28814620013034,0.5044908246838031,0.08075249898928218,0.0,0.7637378469289904,200.0,916.9478103533977,0.3175147906669299
11,0.30762729741843803,0.26932714762662674,0.0,0.28814620013034,0.5044908246838031,0.08075249898928218,0.0,0.7637378469289904,250.0,855.9713225061538,0.5367742588750691
12,0.30762729741843803,0.26932714762662674,0.0,0.28814620013034,0.5044908246838031,0.08075249898928218,0.0,0.7637378469289904,300.0,790.9844231740898,0.14724926344527328
13,0.30762729741843803,0.26932714762662674,0.0,0.28814620013034,0.5044908246838031,0.08075249898928218,0.0,0.7637378469289904,350.0,729.5267781559252,0.5477001356966359
14,0.30762729741843803,0.26932714762662674,0.0,0.28814620013034,0.5044908246838031,0.08075249898928218,0.0,0.7637378469289904,400.0,667.4920415378771,1.0472661825225085
