,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2,temperature,liq_density,liq_density_unc
10,0.20157176247904424,0.2693712029996641,0.18133077084655777,0.17873953298059586,0.0,0.0,0.30180482094802685,0.3802880766012427,0.1287727513667022,0.5878066815239029,0.07309097699348957,0.021861400241911685,0.0,0.0,0.9777525800140736,1.0143291073926903,293.15,1290.5883710480653,1.836274988119492
11,0.20157176247904424,0.2693712029996641,0.18133077084655777,0.17873953298059586,0.0,0.0,0.30180482094802685,0.3802880766012427,0.1287727513667022,0.5878066815239029,0.07309097699348957,0.021861400241911685,0.0,0.0,0.9777525800140736,1.0143291073926903,303.15,1286.6087286276895,2.8978145196204816
12,0.20157176247904424,0.2693712029996641,0.18133077084655777,0.17873953298059586,0.0,0.0,0.30180482094802685,0.3802880766012427,0.1287727513667022,0.5878066815239029,0.07309097699348957,0.021861400241911685,0.0,0.0,0.9777525800140736,1.0143291073926903,313.15,1285.9544272622982,1.039361189683895
13,0.20157176247904424,0.2693712029996641,0.18133077084655777,0.17873953298059586,0.0,0.0,0.30180482094802685,0.3802880766012427,0.1287727513667022,0.5878066815239029,0.07309097699348957,0.021861400241911685,0.0,0.0,0.9777525800140736,1.0143291073926903,323.15,1275.8156227743277,1.1908617554071557
14,0.20157176247904424,0.2693712029996641,0.18133077084655777,0.17873953298059586,0.0,0.0,0.30180482094802685,0.3802880766012427,0.1287727513667022,0.5878066815239029,0.07309097699348957,0.021861400241911685,0.0,0.0,0.9777525800140736,1.0143291073926903,333.15,1265.5770656093032,1.530946378690122
15,0.2020964167691184,0.35989926525513755,0.17477932977828947,0.23219779087448086,0.0,0.0,0.2841163248316757,0.39484915684438715,0.36783413270953613,0.4130672501769439,0.042776950950919976,0.06814283472190526,0.0,0.0,1.1210831032724444,0.6848690595969227,293.15,1287.1055572888033,4.058195640454933
16,0.2020964167691184,0.35989926525513755,0.17477932977828947,0.23219779087448086,0.0,0.0,0.2841163248316757,0.39484915684438715,0.36783413270953613,0.4130672501769439,0.042776950950919976,0.06814283472190526,0.0,0.0,1.1210831032724444,0.6848690595969227,303.15,1263.4275802862448,3.5435909151372345
17,0.2020964167691184,0.35989926525513755,0.17477932977828947,0.23219779087448086,0.0,0.0,0.2841163248316757,0.39484915684438715,0.36783413270953613,0.4130672501769439,0.042776950950919976,0.06814283472190526,0.0,0.0,1.1210831032724444,0.6848690595969227,313.15,1272.2329592577032,5.818555646519947
18,0.2020964167691184,0.35989926525513755,0.17477932977828947,0.23219779087448086,0.0,0.0,0.2841163248316757,0.39484915684438715,0.36783413270953613,0.4130672501769439,0.042776950950919976,0.06814283472190526,0.0,0.0,1.1210831032724444,0.6848690595969227,323.15,1293.6432917555635,4.31605199188694
19,0.2020964167691184,0.35989926525513755,0.17477932977828947,0.23219779087448086,0.0,0.0,0.2841163248316757,0.39484915684438715,0.36783413270953613,0.4130672501769439,0.042776950950919976,0.06814283472190526,0.0,0.0,1.1210831032724444,0.6848690595969227,333.15,1273.9082214282255,3.790630176227661
20,0.20435970050382718,0.3394597727427941,0.1772802659195564,0.2742872563415437,0.0,0.0,0.2949887944792123,0.392633256300829,0.25885522293815477,0.6015364188598056,0.02842394171883693,0.02153978017274037,0.0,0.0,0.6256424407398286,0.8396746866243795,293.15,1236.433003165921,1.2829164477269759
21,0.20435970050382718,0.3394597727427941,0.1772802659195564,0.2742872563415437,0.0,0.0,0.2949887944792123,0.392633256300829,0.25885522293815477,0.6015364188598056,0.02842394171883693,0.02153978017274037,0.0,0.0,0.6256424407398286,0.8396746866243795,303.15,1252.0044202045744,5.834966785614777
22,0.20435970050382718,0.3394597727427941,0.1772802659195564,0.2742872563415437,0.0,0.0,0.2949887944792123,0.392633256300829,0.25885522293815477,0.6015364188598056,0.02842394171883693,0.02153978017274037,0.0,0.0,0.6256424407398286,0.8396746866243795,313.15,1244.3087634575077,0.629182349690124
23,0.20435970050382718,0.3394597727427941,0.1772802659195564,0.2742872563415437,0.0,0.0,0.2949887944792123,0.392633256300829,0.25885522293815477,0.6015364188598056,0.02842394171883693,0.02153978017274037,0.0,0.0,0.6256424407398286,0.8396746866243795,323.15,1237.5771760143598,4.37833498731527
24,0.20435970050382718,0.3394597727427941,0.1772802659195564,0.2742872563415437,0.0,0.0,0.2949887944792123,0.392633256300829,0.25885522293815477,0.6015364188598056,0.02842394171883693,0.02153978017274037,0.0,0.0,0.6256424407398286,0.8396746866243795,333.15,1247.3073534746259,1.5238806475361903
25,0.20467532814265854,0.20599538862212674,0.2153489029576836,0.29678984184242696,0.0,0.0,0.279602547134573,0.3315977381535987,0.2638240988623466,0.4286373190239359,0.040559570827449126,0.07621910582617468,0.0,0.0,0.898486115941193,0.8853485436106763,293.15,1274.6704371962153,4.456627319207909
26,0.20467532814265854,0.20599538862212674,0.2153489029576836,0.29678984184242696,0.0,0.0,0.279602547134573,0.3315977381535987,0.2638240988623466,0.4286373190239359,0.040559570827449126,0.07621910582617468,0.0,0.0,0.898486115941193,0.8853485436106763,303.15,1277.0215820898204,0.5782616627040776
27,0.20467532814265854,0.20599538862212674,0.2153489029576836,0.29678984184242696,0.0,0.0,0.279602547134573,0.3315977381535987,0.2638240988623466,0.4286373190239359,0.040559570827449126,0.07621910582617468,0.0,0.0,0.898486115941193,0.8853485436106763,313.15,1219.6237130636027,1.7374048729321632
28,0.20467532814265854,0.20599538862212674,0.2153489029576836,0.29678984184242696,0.0,0.0,0.279602547134573,0.3315977381535987,0.2638240988623466,0.4286373190239359,0.040559570827449126,0.07621910582617468,0.0,0.0,0.898486115941193,0.8853485436106763,323.15,1234.9048285959054,3.2563421087657587
29,0.20467532814265854,0.20599538862212674,0.2153489029576836,0.29678984184242696,0.0,0.0,0.279602547134573,0.3315977381535987,0.2638240988623466,0.4286373190239359,0.040559570827449126,0.07621910582617468,0.0,0.0,0.898486115941193,0.8853485436106763,333.15,1262.0810862666651,4.505538057924536
30,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,293.15,1266.5143390885833,0.9839567366296479
31,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,303.15,1256.809648113411,1.1393160243634146
32,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,313.15,1247.9037586625507,0.9449050935569637
33,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,323.15,1238.1321551945628,0.7373399000364748
34,0.20544961383551338,0.3774300879766455,0.18925880538313938,0.15445530978843366,0.0,0.0,0.32967529649364014,0.33116348217792224,0.25929649566029683,0.3836879229671207,0.06474222887289618,0.04552507155886511,0.0,0.0,0.8834732611442112,0.8243688753304204,333.15,1228.337271048612,0.3586901769121139
35,0.2055028132445425,0.31110521268883196,0.1883712866899628,0.2801649673729705,0.0,0.0,0.2877861121039126,0.36580949289347964,0.43883686739158173,0.21214664297398161,0.03548672039099709,0.07875452700390796,0.0,0.0,0.8894874769530934,1.0279724132670154,293.15,1270.221622239776,2.7745791304831333
36,0.2055028132445425,0.31110521268883196,0.1883712866899628,0.2801649673729705,0.0,0.0,0.2877861121039126,0.36580949289347964,0.43883686739158173,0.21214664297398161,0.03548672039099709,0.07875452700390796,0.0,0.0,0.8894874769530934,1.0279724132670154,303.15,1290.3883373896535,2.930888417746119
37,0.2055028132445425,0.31110521268883196,0.1883712866899628,0.2801649673729705,0.0,0.0,0.2877861121039126,0.36580949289347964,0.43883686739158173,0.21214664297398161,0.03548672039099709,0.07875452700390796,0.0,0.0,0.8894874769530934,1.0279724132670154,313.15,1286.807584241694,3.6053110153568757
38,0.2055028132445425,0.31110521268883196,0.1883712866899628,0.2801649673729705,0.0,0.0,0.2877861121039126,0.36580949289347964,0.43883686739158173,0.21214664297398161,0.03548672039099709,0.07875452700390796,0.0,0.0,0.8894874769530934,1.0279724132670154,323.15,1278.1537149300436,1.1346959478322711
39,0.2055028132445425,0.31110521268883196,0.1883712866899628,0.2801649673729705,0.0,0.0,0.2877861121039126,0.36580949289347964,0.43883686739158173,0.21214664297398161,0.03548672039099709,0.07875452700390796,0.0,0.0,0.8894874769530934,1.0279724132670154,333.15,1283.8633966823427,6.3692023896674606
40,0.20609847178671972,0.3351596812397297,0.16781348606383648,0.15065144069365777,0.0,0.0,0.3364100901562829,0.3127370257912822,0.5560004529481324,0.4549949203884531,0.08197223517556244,0.04291155247096054,0.0,0.0,1.05040593780006,0.9748493436067159,293.15,1366.2722604805733,0.5467878318327762
41,0.20609847178671972,0.3351596812397297,0.16781348606383648,0.15065144069365777,0.0,0.0,0.3364100901562829,0.3127370257912822,0.5560004529481324,0.4549949203884531,0.08197223517556244,0.04291155247096054,0.0,0.0,1.05040593780006,0.9748493436067159,303.15,1355.4106260815986,1.4963959514350946
42,0.20609847178671972,0.3351596812397297,0.16781348606383648,0.15065144069365777,0.0,0.0,0.3364100901562829,0.3127370257912822,0.5560004529481324,0.4549949203884531,0.08197223517556244,0.04291155247096054,0.0,0.0,1.05040593780006,0.9748493436067159,313.15,1346.7484372461952,0.8559227738703106
43,0.20609847178671972,0.3351596812397297,0.16781348606383648,0.15065144069365777,0.0,0.0,0.3364100901562829,0.3127370257912822,0.5560004529481324,0.4549949203884531,0.08197223517556244,0.04291155247096054,0.0,0.0,1.05040593780006,0.9748493436067159,323.15,1338.8509714766437,0.9963696868824411
44,0.20609847178671972,0.3351596812397297,0.16781348606383648,0.15065144069365777,0.0,0.0,0.3364100901562829,0.3127370257912822,0.5560004529481324,0.4549949203884531,0.08197223517556244,0.04291155247096054,0.0,0.0,1.05040593780006,0.9748493436067159,333.15,1328.4029855831104,0.3210661696878667
45,0.20646475789039254,0.38773389537835656,0.17853054503823812,0.1556716783826842,0.0,0.0,0.3090749233659438,0.35233491489258917,0.3995987733082012,0.1562899765489768,0.06653393813600189,0.07456598541505485,0.0,0.0,0.99389932715125,0.6704227347331451,293.15,1337.4515155363636,1.900198559221647
46,0.20646475789039254,0.38773389537835656,0.17853054503823812,0.1556716783826842,0.0,0.0,0.3090749233659438,0.35233491489258917,0.3995987733082012,0.1562899765489768,0.06653393813600189,0.07456598541505485,0.0,0.0,0.99389932715125,0.6704227347331451,303.15,1328.3444231682327,1.0865839389667544
47,0.20646475789039254,0.38773389537835656,0.17853054503823812,0.1556716783826842,0.0,0.0,0.3090749233659438,0.35233491489258917,0.3995987733082012,0.1562899765489768,0.06653393813600189,0.07456598541505485,0.0,0.0,0.99389932715125,0.6704227347331451,313.15,1320.9498155327713,1.4093695402782727
48,0.20646475789039254,0.38773389537835656,0.17853054503823812,0.1556716783826842,0.0,0.0,0.3090749233659438,0.35233491489258917,0.3995987733082012,0.1562899765489768,0.06653393813600189,0.07456598541505485,0.0,0.0,0.99389932715125,0.6704227347331451,323.15,1308.6325865161748,0.7261951246016735
49,0.20646475789039254,0.38773389537835656,0.17853054503823812,0.1556716783826842,0.0,0.0,0.3090749233659438,0.35233491489258917,0.3995987733082012,0.1562899765489768,0.06653393813600189,0.07456598541505485,0.0,0.0,0.99389932715125,0.6704227347331451,333.15,1299.78717638921,0.3554788122721126
50,0.20663973196955385,0.2671038149144296,0.18928201849268933,0.1595190140561581,0.0,0.0,0.29829031523651445,0.3879954574138681,0.5406395088270053,0.5857876492190637,0.0257910452681478,0.05211497702728132,0.0,0.0,1.0068377393797754,0.8670160581294997,293.15,1312.5733447831806,2.1758335736464134
51,0.20663973196955385,0.2671038149144296,0.18928201849268933,0.1595190140561581,0.0,0.0,0.29829031523651445,0.3879954574138681,0.5406395088270053,0.5857876492190637,0.0257910452681478,0.05211497702728132,0.0,0.0,1.0068377393797754,0.8670160581294997,303.15,1316.4691048385334,2.280542483828048
52,0.20663973196955385,0.2671038149144296,0.18928201849268933,0.1595190140561581,0.0,0.0,0.29829031523651445,0.3879954574138681,0.5406395088270053,0.5857876492190637,0.0257910452681478,0.05211497702728132,0.0,0.0,1.0068377393797754,0.8670160581294997,313.15,1307.7616981039616,4.443244622820134
53,0.20663973196955385,0.2671038149144296,0.18928201849268933,0.1595190140561581,0.0,0.0,0.29829031523651445,0.3879954574138681,0.5406395088270053,0.5857876492190637,0.0257910452681478,0.05211497702728132,0.0,0.0,1.0068377393797754,0.8670160581294997,323.15,1307.2992790676699,0.6812728747686165
54,0.20663973196955385,0.2671038149144296,0.18928201849268933,0.1595190140561581,0.0,0.0,0.29829031523651445,0.3879954574138681,0.5406395088270053,0.5857876492190637,0.0257910452681478,0.05211497702728132,0.0,0.0,1.0068377393797754,0.8670160581294997,333.15,1300.6577159663477,2.976473444262632
55,0.20767376673874224,0.38762073137072356,0.25941912117004046,0.1591360812747645,0.0,0.0,0.28017983631554827,0.3171996466086182,0.5716163871392868,0.12031787333686607,0.05277357013285587,0.048482946510187086,0.0,0.0,1.1204738544820319,0.7583991235240546,293.15,1229.181225214992,1.7530202586896508
56,0.20767376673874224,0.38762073137072356,0.25941912117004046,0.1591360812747645,0.0,0.0,0.28017983631554827,0.3171996466086182,0.5716163871392868,0.12031787333686607,0.05277357013285587,0.048482946510187086,0.0,0.0,1.1204738544820319,0.7583991235240546,303.15,1232.2976267500812,1.571036600293061
57,0.20767376673874224,0.38762073137072356,0.25941912117004046,0.1591360812747645,0.0,0.0,0.28017983631554827,0.3171996466086182,0.5716163871392868,0.12031787333686607,0.05277357013285587,0.048482946510187086,0.0,0.0,1.1204738544820319,0.7583991235240546,313.15,1268.8149318885728,2.325240891109764
58,0.20767376673874224,0.38762073137072356,0.25941912117004046,0.1591360812747645,0.0,0.0,0.28017983631554827,0.3171996466086182,0.5716163871392868,0.12031787333686607,0.05277357013285587,0.048482946510187086,0.0,0.0,1.1204738544820319,0.7583991235240546,323.15,1248.8506112691641,5.662841614868798
59,0.20767376673874224,0.38762073137072356,0.25941912117004046,0.1591360812747645,0.0,0.0,0.28017983631554827,0.3171996466086182,0.5716163871392868,0.12031787333686607,0.05277357013285587,0.048482946510187086,0.0,0.0,1.1204738544820319,0.7583991235240546,333.15,1248.7848304525846,7.643236210487143
60,0.20773508182523237,0.24642577099197616,0.21891601641245545,0.1775373658939099,0.0,0.0,0.2739906197108357,0.3548759025920252,0.11353569354769154,0.3163251794108449,0.020266975086061338,0.07400840105625371,0.0,0.0,0.8096269361084254,0.7300974864098209,293.15,,
61,0.20773508182523237,0.24642577099197616,0.21891601641245545,0.1775373658939099,0.0,0.0,0.2739906197108357,0.3548759025920252,0.11353569354769154,0.3163251794108449,0.020266975086061338,0.07400840105625371,0.0,0.0,0.8096269361084254,0.7300974864098209,303.15,,
62,0.20773508182523237,0.24642577099197616,0.21891601641245545,0.1775373658939099,0.0,0.0,0.2739906197108357,0.3548759025920252,0.11353569354769154,0.3163251794108449,0.020266975086061338,0.07400840105625371,0.0,0.0,0.8096269361084254,0.7300974864098209,313.15,,
63,0.20773508182523237,0.24642577099197616,0.21891601641245545,0.1775373658939099,0.0,0.0,0.2739906197108357,0.3548759025920252,0.11353569354769154,0.3163251794108449,0.020266975086061338,0.07400840105625371,0.0,0.0,0.8096269361084254,0.7300974864098209,323.15,,
64,0.20773508182523237,0.24642577099197616,0.21891601641245545,0.1775373658939099,0.0,0.0,0.2739906197108357,0.3548759025920252,0.11353569354769154,0.3163251794108449,0.020266975086061338,0.07400840105625371,0.0,0.0,0.8096269361084254,0.7300974864098209,333.15,,
65,0.2088841416656975,0.27634389337800513,0.15806074612408916,0.23566611307352908,0.0,0.0,0.2796350629513909,0.39420451907766313,0.22574157027784864,0.10295303781205174,0.017384847150147334,0.031752509075521865,0.0,0.0,1.0441123276885556,0.9862140729042967,293.15,1308.662565686616,5.126379889688001
66,0.2088841416656975,0.27634389337800513,0.15806074612408916,0.23566611307352908,0.0,0.0,0.2796350629513909,0.39420451907766313,0.22574157027784864,0.10295303781205174,0.017384847150147334,0.031752509075521865,0.0,0.0,1.0441123276885556,0.9862140729042967,303.15,1297.1677695132885,2.8730099860929967
67,0.2088841416656975,0.27634389337800513,0.15806074612408916,0.23566611307352908,0.0,0.0,0.2796350629513909,0.39420451907766313,0.22574157027784864,0.10295303781205174,0.017384847150147334,0.031752509075521865,0.0,0.0,1.0441123276885556,0.9862140729042967,313.15,1315.3208481255936,2.902461453361336
68,0.2088841416656975,0.27634389337800513,0.15806074612408916,0.23566611307352908,0.0,0.0,0.2796350629513909,0.39420451907766313,0.22574157027784864,0.10295303781205174,0.017384847150147334,0.031752509075521865,0.0,0.0,1.0441123276885556,0.9862140729042967,323.15,1283.2383731565967,7.795215023930682
69,0.2088841416656975,0.27634389337800513,0.15806074612408916,0.23566611307352908,0.0,0.0,0.2796350629513909,0.39420451907766313,0.22574157027784864,0.10295303781205174,0.017384847150147334,0.031752509075521865,0.0,0.0,1.0441123276885556,0.9862140729042967,333.15,1291.3016936779975,8.021131185222352
70,0.20939752170526418,0.20537534325017073,0.19185899964933986,0.28103837409870547,0.0,0.0,0.28102243328323795,0.37443263920632974,0.41499036093518976,0.5308248916326979,0.033118712065660694,0.048034505729147206,0.0,0.0,0.6635661017049374,1.0727629426320013,293.15,1253.8723145019335,2.269607858269187
71,0.20939752170526418,0.20537534325017073,0.19185899964933986,0.28103837409870547,0.0,0.0,0.28102243328323795,0.37443263920632974,0.41499036093518976,0.5308248916326979,0.033118712065660694,0.048034505729147206,0.0,0.0,0.6635661017049374,1.0727629426320013,303.15,1212.4986936377793,2.8480045354509844
72,0.20939752170526418,0.20537534325017073,0.19185899964933986,0.28103837409870547,0.0,0.0,0.28102243328323795,0.37443263920632974,0.41499036093518976,0.5308248916326979,0.033118712065660694,0.048034505729147206,0.0,0.0,0.6635661017049374,1.0727629426320013,313.15,1266.4193771710065,1.4763699717985643
73,0.20939752170526418,0.20537534325017073,0.19185899964933986,0.28103837409870547,0.0,0.0,0.28102243328323795,0.37443263920632974,0.41499036093518976,0.5308248916326979,0.033118712065660694,0.048034505729147206,0.0,0.0,0.6635661017049374,1.0727629426320013,323.15,,
74,0.20939752170526418,0.20537534325017073,0.19185899964933986,0.28103837409870547,0.0,0.0,0.28102243328323795,0.37443263920632974,0.41499036093518976,0.5308248916326979,0.033118712065660694,0.048034505729147206,0.0,0.0,0.6635661017049374,1.0727629426320013,333.15,1242.8931441095438,4.005044790613401
75,0.2107528098468269,0.2236083154216026,0.16008133356670765,0.1751946258900968,0.0,0.0,0.33858879165294,0.32834476609544083,0.5113058515106617,0.21817256863076753,0.04564093463374884,0.03090171989374551,0.0,0.0,1.0216725794242931,1.090331347692676,293.15,1320.8921861431209,1.236270563223592
76,0.2107528098468269,0.2236083154216026,0.16008133356670765,0.1751946258900968,0.0,0.0,0.33858879165294,0.32834476609544083,0.5113058515106617,0.21817256863076753,0.04564093463374884,0.03090171989374551,0.0,0.0,1.0216725794242931,1.090331347692676,303.15,1310.7694688237987,0.3620687214457926
77,0.2107528098468269,0.2236083154216026,0.16008133356670765,0.1751946258900968,0.0,0.0,0.33858879165294,0.32834476609544083,0.5113058515106617,0.21817256863076753,0.04564093463374884,0.03090171989374551,0.0,0.0,1.0216725794242931,1.090331347692676,313.15,1299.1083263471955,0.7556225909268323
78,0.2107528098468269,0.2236083154216026,0.16008133356670765,0.1751946258900968,0.0,0.0,0.33858879165294,0.32834476609544083,0.5113058515106617,0.21817256863076753,0.04564093463374884,0.03090171989374551,0.0,0.0,1.0216725794242931,1.090331347692676,323.15,1289.053902413644,0.5360074007967189
79,0.2107528098468269,0.2236083154216026,0.16008133356670765,0.1751946258900968,0.0,0.0,0.33858879165294,0.32834476609544083,0.5113058515106617,0.21817256863076753,0.04564093463374884,0.03090171989374551,0.0,0.0,1.0216725794242931,1.090331347692676,333.15,1277.0645668978502,0.20251066434172083
80,0.21189046253601487,0.38617380862322714,0.1605997119232334,0.255441055146955,0.0,0.0,0.2884322907808155,0.3945197425034839,0.14173091992281028,0.5624774279617802,0.022789740076131302,0.07264202150859914,0.0,0.0,0.7649752993502238,0.8693559253756118,293.15,1257.784368576788,1.5338451931498571
81,0.21189046253601487,0.38617380862322714,0.1605997119232334,0.255441055146955,0.0,0.0,0.2884322907808155,0.3945197425034839,0.14173091992281028,0.5624774279617802,0.022789740076131302,0.07264202150859914,0.0,0.0,0.7649752993502238,0.8693559253756118,303.15,1275.0868822392918,1.6491005770681044
82,0.21189046253601487,0.38617380862322714,0.1605997119232334,0.255441055146955,0.0,0.0,0.2884322907808155,0.3945197425034839,0.14173091992281028,0.5624774279617802,0.022789740076131302,0.07264202150859914,0.0,0.0,0.7649752993502238,0.8693559253756118,313.15,1278.4270921514208,3.7580529766692736
83,0.21189046253601487,0.38617380862322714,0.1605997119232334,0.255441055146955,0.0,0.0,0.2884322907808155,0.3945197425034839,0.14173091992281028,0.5624774279617802,0.022789740076131302,0.07264202150859914,0.0,0.0,0.7649752993502238,0.8693559253756118,323.15,1252.7742416217106,0.7062249454904374
84,0.21189046253601487,0.38617380862322714,0.1605997119232334,0.255441055146955,0.0,0.0,0.2884322907808155,0.3945197425034839,0.14173091992281028,0.5624774279617802,0.022789740076131302,0.07264202150859914,0.0,0.0,0.7649752993502238,0.8693559253756118,333.15,1272.0370688150522,4.8522893035614
85,0.21313356761313687,0.24790160425841704,0.22289556163574606,0.22117566202641203,0.0,0.0,0.313581643417892,0.3178857074932729,0.43051639486148147,0.3097760684640892,0.07988911325892202,0.04812753126452392,0.0,0.0,0.76030327559017,0.7554772553195712,293.15,1296.436312486724,0.824065682415605
86,0.21313356761313687,0.24790160425841704,0.22289556163574606,0.22117566202641203,0.0,0.0,0.313581643417892,0.3178857074932729,0.43051639486148147,0.3097760684640892,0.07988911325892202,0.04812753126452392,0.0,0.0,0.76030327559017,0.7554772553195712,303.15,1298.1210376201082,2.90767667143755
87,0.21313356761313687,0.24790160425841704,0.22289556163574606,0.22117566202641203,0.0,0.0,0.313581643417892,0.3178857074932729,0.43051639486148147,0.3097760684640892,0.07988911325892202,0.04812753126452392,0.0,0.0,0.76030327559017,0.7554772553195712,313.15,1287.1420047703575,3.0650806310350935
88,0.21313356761313687,0.24790160425841704,0.22289556163574606,0.22117566202641203,0.0,0.0,0.313581643417892,0.3178857074932729,0.43051639486148147,0.3097760684640892,0.07988911325892202,0.04812753126452392,0.0,0.0,0.76030327559017,0.7554772553195712,323.15,1285.4614080637277,1.5608282956865565
89,0.21313356761313687,0.24790160425841704,0.22289556163574606,0.22117566202641203,0.0,0.0,0.313581643417892,0.3178857074932729,0.43051639486148147,0.3097760684640892,0.07988911325892202,0.04812753126452392,0.0,0.0,0.76030327559017,0.7554772553195712,333.15,1272.4361400947435,1.9401691720152814
90,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.602712687651891,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,293.15,1268.3369995263613,0.7030131099810992
91,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.602712687651891,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,303.15,1264.69150362316,0.5026740717046299
92,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.602712687651891,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,313.15,1261.9794801317755,2.9910994878915216
93,0.21368124973755573,0.20528351905922856,0.15601004034886096,0.27498113385235334,0.0,0.0,0.30514986702162233,0.3864211264540499,0.602712687651891,0.40266930926652905,0.06024999717097934,0.027505678813864152,0.0,0.0,0.9590440341806588,0.9100824880918559,323.15,1251.6651628411134,2.2757606524014897
