,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2,temperature,liq_density,liq_density_unc
0,0.2009145608558949,0.38096685258823526,0.39648876742826356,0.2180757399256526,0.29232507653938766,0.26305511271246945,0.2682050083701218,0.21605738659098406,0.601396559639393,0.5524602505614855,0.017000833806425482,0.03692213382416505,0.4127761637321929,0.644576866954709,273.18,1034.9028054305622,0.8995262852209758
1,0.2009145608558949,0.38096685258823526,0.39648876742826356,0.2180757399256526,0.29232507653938766,0.26305511271246945,0.2682050083701218,0.21605738659098406,0.601396559639393,0.5524602505614855,0.017000833806425482,0.03692213382416505,0.4127761637321929,0.644576866954709,293.16,1005.0531650376959,0.7322430682857561
2,0.2009145608558949,0.38096685258823526,0.39648876742826356,0.2180757399256526,0.29232507653938766,0.26305511271246945,0.2682050083701218,0.21605738659098406,0.601396559639393,0.5524602505614855,0.017000833806425482,0.03692213382416505,0.4127761637321929,0.644576866954709,313.19,972.3170366618978,0.18095199205728488
3,0.2009145608558949,0.38096685258823526,0.39648876742826356,0.2180757399256526,0.29232507653938766,0.26305511271246945,0.2682050083701218,0.21605738659098406,0.601396559639393,0.5524602505614855,0.017000833806425482,0.03692213382416505,0.4127761637321929,0.644576866954709,333.18,940.4558072766987,0.60436658802519
4,0.2009145608558949,0.38096685258823526,0.39648876742826356,0.2180757399256526,0.29232507653938766,0.26305511271246945,0.2682050083701218,0.21605738659098406,0.601396559639393,0.5524602505614855,0.017000833806425482,0.03692213382416505,0.4127761637321929,0.644576866954709,353.19,908.5362498555265,0.5814127289827006
5,0.20122407335525433,0.36328298857191166,0.23094667580914963,0.16684215464786448,0.23901318505978425,0.3421634317202693,0.38512828577301084,0.18600814460079534,0.3299553550028569,0.5571260671052063,0.03747113374106542,0.08293863406463997,0.4550688628354482,0.7504966255856126,273.18,1023.6881858828734,0.289921119829852
6,0.20122407335525433,0.36328298857191166,0.23094667580914963,0.16684215464786448,0.23901318505978425,0.3421634317202693,0.38512828577301084,0.18600814460079534,0.3299553550028569,0.5571260671052063,0.03747113374106542,0.08293863406463997,0.4550688628354482,0.7504966255856126,293.16,992.5124216914796,0.8267037395384375
7,0.20122407335525433,0.36328298857191166,0.23094667580914963,0.16684215464786448,0.23901318505978425,0.3421634317202693,0.38512828577301084,0.18600814460079534,0.3299553550028569,0.5571260671052063,0.03747113374106542,0.08293863406463997,0.4550688628354482,0.7504966255856126,313.19,959.5534072991896,1.301655094261273
8,0.20122407335525433,0.36328298857191166,0.23094667580914963,0.16684215464786448,0.23901318505978425,0.3421634317202693,0.38512828577301084,0.18600814460079534,0.3299553550028569,0.5571260671052063,0.03747113374106542,0.08293863406463997,0.4550688628354482,0.7504966255856126,333.18,926.0320021161457,0.9933781444775336
9,0.20122407335525433,0.36328298857191166,0.23094667580914963,0.16684215464786448,0.23901318505978425,0.3421634317202693,0.38512828577301084,0.18600814460079534,0.3299553550028569,0.5571260671052063,0.03747113374106542,0.08293863406463997,0.4550688628354482,0.7504966255856126,353.19,889.7917599073652,0.8451897169280889
10,0.20192270561461997,0.24052430832246616,0.33491259065575907,0.199835531051101,0.27272302895327794,0.38138612121645066,0.3373793905660252,0.6036544864761016,0.4499799361039875,0.52715185185452,0.03747354563945451,0.041242301975624604,0.7973836551808442,0.8498870515092833,273.18,1038.9195499778605,0.6874114165259776
11,0.20192270561461997,0.24052430832246616,0.33491259065575907,0.199835531051101,0.27272302895327794,0.38138612121645066,0.3373793905660252,0.6036544864761016,0.4499799361039875,0.52715185185452,0.03747354563945451,0.041242301975624604,0.7973836551808442,0.8498870515092833,293.16,1010.5848827705246,0.48432131515558197
12,0.20192270561461997,0.24052430832246616,0.33491259065575907,0.199835531051101,0.27272302895327794,0.38138612121645066,0.3373793905660252,0.6036544864761016,0.4499799361039875,0.52715185185452,0.03747354563945451,0.041242301975624604,0.7973836551808442,0.8498870515092833,313.19,981.9304563086874,0.6181422805023852
13,0.20192270561461997,0.24052430832246616,0.33491259065575907,0.199835531051101,0.27272302895327794,0.38138612121645066,0.3373793905660252,0.6036544864761016,0.4499799361039875,0.52715185185452,0.03747354563945451,0.041242301975624604,0.7973836551808442,0.8498870515092833,333.18,951.4401051102997,0.6167260298982842
14,0.20192270561461997,0.24052430832246616,0.33491259065575907,0.199835531051101,0.27272302895327794,0.38138612121645066,0.3373793905660252,0.6036544864761016,0.4499799361039875,0.52715185185452,0.03747354563945451,0.041242301975624604,0.7973836551808442,0.8498870515092833,353.19,921.0549266621476,0.48281579502674876
15,0.20203327935752236,0.3284314726054214,0.3611275434329747,0.21279178884933858,0.1544255381578433,0.35431274204560737,0.3957943760956415,0.08972627302648227,0.3340337108865576,0.5021398412248004,0.05229860429765022,0.017730464242914263,0.39217681272751365,1.121685378819513,273.18,1000.3133494649015,0.5246292972572117
16,0.20203327935752236,0.3284314726054214,0.3611275434329747,0.21279178884933858,0.1544255381578433,0.35431274204560737,0.3957943760956415,0.08972627302648227,0.3340337108865576,0.5021398412248004,0.05229860429765022,0.017730464242914263,0.39217681272751365,1.121685378819513,293.16,970.9219376214357,0.7312916742176525
17,0.20203327935752236,0.3284314726054214,0.3611275434329747,0.21279178884933858,0.1544255381578433,0.35431274204560737,0.3957943760956415,0.08972627302648227,0.3340337108865576,0.5021398412248004,0.05229860429765022,0.017730464242914263,0.39217681272751365,1.121685378819513,313.19,942.0671058724947,0.9484147029653687
18,0.20203327935752236,0.3284314726054214,0.3611275434329747,0.21279178884933858,0.1544255381578433,0.35431274204560737,0.3957943760956415,0.08972627302648227,0.3340337108865576,0.5021398412248004,0.05229860429765022,0.017730464242914263,0.39217681272751365,1.121685378819513,333.18,912.1997718246686,0.6325295571050991
19,0.20203327935752236,0.3284314726054214,0.3611275434329747,0.21279178884933858,0.1544255381578433,0.35431274204560737,0.3957943760956415,0.08972627302648227,0.3340337108865576,0.5021398412248004,0.05229860429765022,0.017730464242914263,0.39217681272751365,1.121685378819513,353.19,880.5093962170992,1.101122251503552
20,0.2042000204858201,0.38310813773418356,0.294743466611119,0.16490685394264687,0.27071633845928245,0.20279589892960503,0.37120885623738104,0.2998774292971046,0.5340802827612556,0.23412609794569586,0.06374024707925476,0.042897039570272605,0.335825848020864,0.9223916942587651,273.18,1047.6944839739886,0.8363140939172624
21,0.2042000204858201,0.38310813773418356,0.294743466611119,0.16490685394264687,0.27071633845928245,0.20279589892960503,0.37120885623738104,0.2998774292971046,0.5340802827612556,0.23412609794569586,0.06374024707925476,0.042897039570272605,0.335825848020864,0.9223916942587651,293.16,1014.701545919718,0.6656388705851058
22,0.2042000204858201,0.38310813773418356,0.294743466611119,0.16490685394264687,0.27071633845928245,0.20279589892960503,0.37120885623738104,0.2998774292971046,0.5340802827612556,0.23412609794569586,0.06374024707925476,0.042897039570272605,0.335825848020864,0.9223916942587651,313.19,982.1115842969452,0.3214422471899339
23,0.2042000204858201,0.38310813773418356,0.294743466611119,0.16490685394264687,0.27071633845928245,0.20279589892960503,0.37120885623738104,0.2998774292971046,0.5340802827612556,0.23412609794569586,0.06374024707925476,0.042897039570272605,0.335825848020864,0.9223916942587651,333.18,948.6694691996248,0.5429121754107951
24,0.2042000204858201,0.38310813773418356,0.294743466611119,0.16490685394264687,0.27071633845928245,0.20279589892960503,0.37120885623738104,0.2998774292971046,0.5340802827612556,0.23412609794569586,0.06374024707925476,0.042897039570272605,0.335825848020864,0.9223916942587651,353.19,914.3944205032831,1.027585767757639
25,0.20520964096212932,0.3733998000425834,0.21804289508341954,0.2395364751995562,0.23668165175730993,0.23026086551122887,0.35934282615257873,0.38532983065754844,0.5832506865534094,0.6047919500507166,0.07626094539848442,0.08013886784782898,0.8223717332827842,0.7181203217342437,273.18,983.5332930060398,2.0552926587651976
26,0.20520964096212932,0.3733998000425834,0.21804289508341954,0.2395364751995562,0.23668165175730993,0.23026086551122887,0.35934282615257873,0.38532983065754844,0.5832506865534094,0.6047919500507166,0.07626094539848442,0.08013886784782898,0.8223717332827842,0.7181203217342437,293.16,950.296405143997,1.6441310622016139
27,0.20520964096212932,0.3733998000425834,0.21804289508341954,0.2395364751995562,0.23668165175730993,0.23026086551122887,0.35934282615257873,0.38532983065754844,0.5832506865534094,0.6047919500507166,0.07626094539848442,0.08013886784782898,0.8223717332827842,0.7181203217342437,313.19,915.0250830575973,1.6658188117402666
28,0.20520964096212932,0.3733998000425834,0.21804289508341954,0.2395364751995562,0.23668165175730993,0.23026086551122887,0.35934282615257873,0.38532983065754844,0.5832506865534094,0.6047919500507166,0.07626094539848442,0.08013886784782898,0.8223717332827842,0.7181203217342437,333.18,882.1147770384034,0.4522834868462235
29,0.20520964096212932,0.3733998000425834,0.21804289508341954,0.2395364751995562,0.23668165175730993,0.23026086551122887,0.35934282615257873,0.38532983065754844,0.5832506865534094,0.6047919500507166,0.07626094539848442,0.08013886784782898,0.8223717332827842,0.7181203217342437,353.19,849.3935697937621,0.3938205890894661
30,0.2055837759013119,0.37405383831823236,0.37440908284275487,0.1818547422886738,0.2947194788424229,0.37452409792505653,0.3355709146098592,0.19422349736374722,0.3723205363881268,0.24554920720659326,0.057101624022790815,0.044880773566079335,0.5917262963110843,0.7486242148221648,273.18,1006.1266891924871,0.3868046794283165
31,0.2055837759013119,0.37405383831823236,0.37440908284275487,0.1818547422886738,0.2947194788424229,0.37452409792505653,0.3355709146098592,0.19422349736374722,0.3723205363881268,0.24554920720659326,0.057101624022790815,0.044880773566079335,0.5917262963110843,0.7486242148221648,293.16,982.6838790362762,0.30138313069847583
32,0.2055837759013119,0.37405383831823236,0.37440908284275487,0.1818547422886738,0.2947194788424229,0.37452409792505653,0.3355709146098592,0.19422349736374722,0.3723205363881268,0.24554920720659326,0.057101624022790815,0.044880773566079335,0.5917262963110843,0.7486242148221648,313.19,957.9323585751247,0.6326551112597943
