,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density
0,0.3019348596736818,0.27261926440109807,0.0,0.2907316465314477,0.6089848946160986,0.06780689463565523,0.0,1.0533066613038253,200.0,915.414752726839
1,0.3019348596736818,0.27261926440109807,0.0,0.2907316465314477,0.6089848946160986,0.06780689463565523,0.0,1.0533066613038253,250.0,858.9067303254479
2,0.3019348596736818,0.27261926440109807,0.0,0.2907316465314477,0.6089848946160986,0.06780689463565523,0.0,1.0533066613038253,300.0,801.9808523367997
3,0.3019348596736818,0.27261926440109807,0.0,0.2907316465314477,0.6089848946160986,0.06780689463565523,0.0,1.0533066613038253,350.0,743.4391129046428
4,0.3019348596736818,0.27261926440109807,0.0,0.2907316465314477,0.6089848946160986,0.06780689463565523,0.0,1.0533066613038253,400.0,683.7860843943672
5,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,200.0,905.7904190618674
6,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,250.0,840.7781480913494
7,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,300.0,775.093049547759
8,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,350.0,707.9573368162501
9,0.3023156016132462,0.25814545070578404,0.0,0.2976053521820333,0.35682150755354586,0.06630849764232495,0.0,1.0059040423258643,400.0,629.4177521618305
10,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,200.0,921.8515316041552
11,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,250.0,870.1008420362324
12,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,300.0,818.6112387808548
13,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,350.0,763.4116347357541
14,0.30526451195643284,0.25653819722649707,0.0,0.3111855914456042,0.6069048019606743,0.07886154856362594,0.0,1.1078369265728056,400.0,698.4838848884275
15,0.311989606322881,0.2568365159128011,0.0,0.3171347814491166,0.6210324499430709,0.0369767637544461,0.0,1.0567703107738584,200.0,904.983526877335
16,0.311989606322881,0.2568365159128011,0.0,0.3171347814491166,0.6210324499430709,0.0369767637544461,0.0,1.0567703107738584,250.0,850.1676989848592
17,0.311989606322881,0.2568365159128011,0.0,0.3171347814491166,0.6210324499430709,0.0369767637544461,0.0,1.0567703107738584,300.0,793.1689016532059
18,0.311989606322881,0.2568365159128011,0.0,0.3171347814491166,0.6210324499430709,0.0369767637544461,0.0,1.0567703107738584,350.0,729.771664332314
19,0.311989606322881,0.2568365159128011,0.0,0.3171347814491166,0.6210324499430709,0.0369767637544461,0.0,1.0567703107738584,400.0,650.525662513315
20,0.31247911827780456,0.2590202321330714,0.0,0.30793166894496454,0.5848782990935327,0.058142546556275196,0.0,1.020057594344376,200.0,915.3580702728674
21,0.31247911827780456,0.2590202321330714,0.0,0.30793166894496454,0.5848782990935327,0.058142546556275196,0.0,1.020057594344376,250.0,861.932972806971
22,0.31247911827780456,0.2590202321330714,0.0,0.30793166894496454,0.5848782990935327,0.058142546556275196,0.0,1.020057594344376,300.0,806.7656838387692
23,0.31247911827780456,0.2590202321330714,0.0,0.30793166894496454,0.5848782990935327,0.058142546556275196,0.0,1.020057594344376,350.0,749.6050095342722
24,0.31247911827780456,0.2590202321330714,0.0,0.30793166894496454,0.5848782990935327,0.058142546556275196,0.0,1.020057594344376,400.0,682.0540947927469
25,0.31289995593228864,0.18280642580558057,0.0,0.370410001015272,0.581022669418326,0.08090940239506582,0.0,1.1172619946277547,200.0,866.7070325190236
26,0.31289995593228864,0.18280642580558057,0.0,0.370410001015272,0.581022669418326,0.08090940239506582,0.0,1.1172619946277547,250.0,816.0242811322737
27,0.31289995593228864,0.18280642580558057,0.0,0.370410001015272,0.581022669418326,0.08090940239506582,0.0,1.1172619946277547,300.0,762.6360752085884
28,0.31289995593228864,0.18280642580558057,0.0,0.370410001015272,0.581022669418326,0.08090940239506582,0.0,1.1172619946277547,350.0,705.8033428718356
29,0.31289995593228864,0.18280642580558057,0.0,0.370410001015272,0.581022669418326,0.08090940239506582,0.0,1.1172619946277547,400.0,635.6613903510861
30,0.31613265875373664,0.15371813179635135,0.0,0.37203705586677976,0.6057806329809945,0.05363320522141386,0.0,1.0988187616392642,200.0,869.8285804818697
31,0.31613265875373664,0.15371813179635135,0.0,0.37203705586677976,0.6057806329809945,0.05363320522141386,0.0,1.0988187616392642,250.0,816.8517539761439
32,0.31613265875373664,0.15371813179635135,0.0,0.37203705586677976,0.6057806329809945,0.05363320522141386,0.0,1.0988187616392642,300.0,760.8950273406263
33,0.31613265875373664,0.15371813179635135,0.0,0.37203705586677976,0.6057806329809945,0.05363320522141386,0.0,1.0988187616392642,350.0,699.320500657159
34,0.31613265875373664,0.15371813179635135,0.0,0.37203705586677976,0.6057806329809945,0.05363320522141386,0.0,1.0988187616392642,400.0,627.7026699574077
35,0.316515899322863,0.27498712725568997,0.0,0.2882865467003288,0.5917058138530304,0.06594954215181646,0.0,0.6413390623380893,200.0,908.3255607180956
36,0.316515899322863,0.27498712725568997,0.0,0.2882865467003288,0.5917058138530304,0.06594954215181646,0.0,0.6413390623380893,250.0,845.15791168884
37,0.316515899322863,0.27498712725568997,0.0,0.2882865467003288,0.5917058138530304,0.06594954215181646,0.0,0.6413390623380893,300.0,782.0634302919457
38,0.316515899322863,0.27498712725568997,0.0,0.2882865467003288,0.5917058138530304,0.06594954215181646,0.0,0.6413390623380893,350.0,723.1623744545151
39,0.316515899322863,0.27498712725568997,0.0,0.2882865467003288,0.5917058138530304,0.06594954215181646,0.0,0.6413390623380893,400.0,664.2598411319066
40,0.31655160888834544,0.22339943730655637,0.0,0.3444031538041843,0.6054579879138412,0.07240251098003364,0.0,1.1124091165240853,200.0,907.0143489235165
41,0.31655160888834544,0.22339943730655637,0.0,0.3444031538041843,0.6054579879138412,0.07240251098003364,0.0,1.1124091165240853,250.0,854.8997791264354
42,0.31655160888834544,0.22339943730655637,0.0,0.3444031538041843,0.6054579879138412,0.07240251098003364,0.0,1.1124091165240853,300.0,801.2112591730886
43,0.31655160888834544,0.22339943730655637,0.0,0.3444031538041843,0.6054579879138412,0.07240251098003364,0.0,1.1124091165240853,350.0,743.2324237297269
44,0.31655160888834544,0.22339943730655637,0.0,0.3444031538041843,0.6054579879138412,0.07240251098003364,0.0,1.1124091165240853,400.0,676.3538646309055
