,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature
190,0.6987726207439042,0.41428759897118733,0.0,0.6365683567500107,0.3889379239957855,0.12866209092639733,0.0,0.20365731012453855,1.00000017438616
191,0.8262583421855101,0.9005170663462042,0.0,0.5190786489356677,0.6060023151430594,0.5567773918848826,0.0,0.9350161441748438,0.14285731724330292
192,0.23294522358921435,0.3038025539365907,0.0,0.8706189059594537,0.9126613489159296,0.7972618240039313,0.0,0.6612433754007252,0.7142858886718744
193,0.5809589541058051,0.12344536768009248,0.0,0.684936392754025,0.09064364922991623,0.8491884483809737,0.0,0.1966912220085457,1.00000017438616
194,0.9707299546432906,0.8297464517701697,0.0,0.008409984010688543,0.3294364150413856,0.13686694090335932,0.0,0.018431392639988744,1.00000017438616
195,0.4322327049703935,0.8709647712653681,0.0,0.05689807283130275,0.6109054167964053,0.9166095418199351,0.0,0.9229693563813143,1.7438616006464665e-07
196,0.8746544907097002,0.42752598892846605,0.0,0.6794880052758294,0.4140241223032381,0.22375942836326315,0.0,0.3762756765127134,1.00000017438616
197,0.5508849675872881,0.7113595281380357,0.0,0.6965128313663165,0.5858498840085289,0.9785107828065301,0.0,0.8474135044830722,1.7438616006464665e-07
198,0.6077353086448088,0.17528610363218253,0.0,0.6481356307856355,0.43029895272757845,0.967970544223606,0.0,0.22121690302363425,0.7142858886718744
199,0.20652115525771345,0.7093557066211811,0.0,0.2894845291972388,0.9695367038265008,0.35834224502227796,0.0,0.7098348775926043,0.4285716029575886
200,0.3843465787709637,0.09959368844442004,0.0,0.8486537785016328,0.1884679471039657,0.45083602844998955,0.0,0.8040642830672964,0.4285716029575886
201,0.9900980262455971,0.31742238665446865,0.0,0.9355172973814201,0.3562861629089248,0.5870967356807361,0.0,0.6556090607029087,1.00000017438616
202,0.9826942197011864,0.8236809113832002,0.0,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.0,0.3041778659942303,0.4285716029575886
203,0.04910296986216423,0.7282696928044377,0.0,0.9571333364119443,0.7382996596628958,0.46864237690095606,0.0,0.04777760895176442,0.4285716029575886
204,0.5235367898243206,0.8485353891148272,0.0,0.7850047062226011,0.6432372402906067,0.8177631035909038,0.0,0.8420928613023755,0.14285731724330292
205,0.6383840556856023,0.2218184921502701,0.0,0.899467899249569,0.1765143338090368,0.14121777333999253,0.0,0.6968197941157404,0.14285731724330292
206,0.017825932938116962,0.9755803876763893,0.0,0.31644559223401747,0.2695159614558177,0.5913633761163073,0.0,0.05087116609148923,1.00000017438616
207,0.3661544450490666,0.1746619823736297,0.0,0.9748372083667738,0.40343094646801453,0.8784388466291249,0.0,0.257724912584238,0.14285731724330292
208,0.34264394085029476,0.6577590077190989,0.0,0.6128359803404619,0.6843009117679477,0.9996948142627361,0.0,0.8971775002520954,1.7438616006464665e-07
209,0.9520643663494959,0.6652433398632479,0.0,0.12295952251944257,0.7569324304451166,0.9255680468947542,0.0,0.1226455728060632,0.4285716029575886
210,0.6796214828668914,0.7236171258962815,0.0,0.39661887640536897,0.2267703579185391,0.6963750721592109,0.0,0.9940962355431182,1.7438616006464665e-07
211,0.3098377790554301,0.0358452639369596,0.0,0.07505095374312043,0.14694037491179118,0.1616700721057561,0.0,0.7821492578259355,0.14285731724330292
212,0.8374455646381095,0.44942928319361886,0.0,0.4961677597809915,0.5963437083904437,0.37871509582522755,0.0,0.39140032926514134,1.7438616006464665e-07
213,0.42526020316533564,0.2698498238354206,0.0,0.6319753195224139,0.5496307326312914,0.7375148459059288,0.0,0.4372555309206756,1.00000017438616
214,0.8238172471179699,0.45267468272951233,0.0,0.5011952023917112,0.005855097652191196,0.23119465113735338,0.0,0.6507515332867677,0.7142858886718744
215,0.3002321219197081,0.00210296212861801,0.0,0.17338185569180392,0.7621443857152321,0.9312387774317925,0.0,0.6009861081290626,1.00000017438616
216,0.35859038790676134,0.6409910168666574,0.0,0.7167815926510367,0.5152471859254648,0.7528325433095238,0.0,0.44653939435607487,1.7438616006464665e-07
217,0.1797866919752607,0.5595407250093467,0.0,0.32974869524317457,0.5324783920180434,0.9863183065921654,0.0,0.826916761727969,0.4285716029575886
218,0.9462113861078646,0.060672829216665655,0.0,0.99101194656486,0.7077947717793478,0.8382332281831503,0.0,0.46902628356969334,1.7438616006464665e-07
219,0.06262825987423185,0.8899246361073478,0.0,0.9991853877504324,0.6886517988866846,0.781037796971198,0.0,0.7269143558346552,1.7438616006464665e-07
220,0.3098377790554301,0.0358452639369596,0.0,0.07505095374312043,0.14694037491179118,0.1616700721057561,0.0,0.7821492578259355,1.00000017438616
221,0.8904089637945988,0.8569419421065244,0.0,0.8371570413728573,0.6327060463874087,0.69218007725566,0.0,0.13160690451407958,0.4285716029575886
222,0.3002321219197081,0.00210296212861801,0.0,0.17338185569180392,0.7621443857152321,0.9312387774317925,0.0,0.6009861081290626,0.14285731724330292
223,0.9216939681762103,0.31466664636563946,0.0,0.44681183694137777,0.24156122805864547,0.6027415438712216,0.0,0.9651703635639688,1.7438616006464665e-07
224,0.5914223794614714,0.9690150954598925,0.0,0.9433760856023392,0.9170434267427184,0.9018606954167948,0.0,0.5949364080420744,1.00000017438616
225,0.7619421754588755,0.3056415061021114,0.0,0.6062972726815035,0.8867763389961981,0.01889380455574451,0.0,0.6168822266874392,0.14285731724330292
226,0.10563281275427149,0.6991031436815589,0.0,0.6644340417960897,0.6151020163477584,0.45529204348572044,0.0,0.9151504621320892,0.4285716029575886
227,0.7479417692504655,0.5603862021191577,0.0,0.4078500156904942,0.3324024259006107,0.6252453090220907,0.0,0.010969804263689388,0.4285716029575886
228,0.9859637268617862,0.33229077215458575,0.0,0.5482486227143761,0.9746529398837228,0.9137081065127469,0.0,0.42951205020296906,0.7142858886718744
229,0.8099123090707846,0.8425060678878081,0.0,0.4680709373274393,0.3446311461759421,0.49671549447820545,0.0,0.8932270140042128,0.14285731724330292
230,0.0995780074404272,0.8636287171030476,0.0,0.08195950840271374,0.0834360154672646,0.3618554806027294,0.0,0.5106882186714728,1.00000017438616
231,0.2531168874546626,0.6018141823980605,0.0,0.4376173148871267,0.9423766263048275,0.5418449340878461,0.0,0.08518974462398747,1.7438616006464665e-07
232,0.833455098766913,0.05859156147369667,0.0,0.35003341101815455,0.5265844267931873,0.4298347677315272,0.0,0.2709848637515604,0.7142858886718744
233,0.47004787237918944,0.9721041818548609,0.0,0.3574437227581444,0.962479477485043,0.8678230607909332,0.0,0.15025613984633085,1.00000017438616
234,0.7019529758613778,0.03245520343817791,0.0,0.1110684224878382,0.22467037808929782,0.4401742442913152,0.0,0.008485157037753195,0.7142858886718744
235,0.9434625683510299,0.10847311899630027,0.0,0.42832418452553966,0.8638556569262927,0.1453011644108768,0.0,0.4151709937338963,0.14285731724330292
236,0.3843465787709637,0.09959368844442004,0.0,0.8486537785016328,0.1884679471039657,0.45083602844998955,0.0,0.8040642830672964,0.7142858886718744
237,0.6800352557062571,0.5242600592561897,0.0,0.18587338299849976,0.9003971402750182,0.29438309292861214,0.0,0.8550606420907676,1.7438616006464665e-07
238,0.18114079806364622,0.3286931859988642,0.0,0.6431025901582931,0.8933896082239365,0.8125585813559826,0.0,0.036527583781108805,0.14285731724330292
239,0.01396091166438296,0.21746761991905933,0.0,0.9754252204863055,0.2947973557005261,0.7584232459278283,0.0,0.7696680089074837,0.4285716029575886
240,0.6127984326640592,0.25380218019085243,0.0,0.7095164795303412,0.7801608597447559,0.8339249798132207,0.0,0.7934978995926045,0.7142858886718744
241,0.08935904409929156,0.09099414518439153,0.0,0.31429065605191336,0.02993369479672328,0.28868183647600265,0.0,0.2640568673645983,1.7438616006464665e-07
242,0.3206296148692524,0.8166889263083076,0.0,0.7807746283956273,0.435275259144275,0.3804804160590203,0.0,0.8742727002311951,1.7438616006464665e-07
243,0.6451374484031057,0.08491491976494236,0.0,0.569119290460232,0.6677002316650316,0.18738681662427553,0.0,0.9400523158798331,1.00000017438616
244,0.7116713324203077,0.2360206474419067,0.0,0.5356484150206944,0.448368806317819,0.7114597617464717,0.0,0.1474567138236172,1.7438616006464665e-07
245,0.386640546760209,0.46598832273928675,0.0,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.0,0.8631290920687745,1.7438616006464665e-07
246,0.8904089637945988,0.8569419421065244,0.0,0.8371570413728573,0.6327060463874087,0.69218007725566,0.0,0.13160690451407958,1.7438616006464665e-07
247,0.43986773884841057,0.6751854334080989,0.0,0.093976306757856,0.06134596393221789,0.7336065831821311,0.0,0.7407005591969323,1.00000017438616
248,0.13855081101211156,0.7509844715979654,0.0,0.47640017602737994,0.15332994329087077,0.6719869916437163,0.0,0.15972837607307122,1.7438616006464665e-07
249,0.568360456949346,0.11997857992195697,0.0,0.277249714157405,0.5396205644936433,0.46398759394215255,0.0,0.529647643707519,0.4285716029575886
250,0.2978561008507473,0.021698664470840383,0.0,0.20873673136749388,0.2099083193103693,0.7722996587437012,0.0,0.22748154991669325,0.7142858886718744
251,0.161953328712537,0.6195187716118599,0.0,0.24684022637660247,0.3158805725549899,0.2809824365043483,0.0,0.2513897633353671,1.7438616006464665e-07
252,0.2679498904844209,0.4822660942941531,0.0,0.08531273816567626,0.37131818362577196,0.9232631581452827,0.0,0.9864629744665014,0.7142858886718744
253,0.6566289950478237,0.15814633602586875,0.0,0.19240611882969844,0.21621270046808902,0.0390458089825516,0.0,0.412319399788103,0.7142858886718744
254,0.9997164593235235,0.37633586929973634,0.0,0.6577740321337587,0.7296877304356955,0.5465854337227722,0.0,0.516783213355389,0.14285731724330292
255,0.6434667025455556,0.39519324577631765,0.0,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.0,0.6329424158825101,0.14285731724330292
256,0.907987345415187,0.7834432812001237,0.0,0.03495915909139266,0.6227864276539556,0.304002225157086,0.0,0.47748714310152157,0.14285731724330292
257,0.8099123090707846,0.8425060678878081,0.0,0.4680709373274393,0.3446311461759421,0.49671549447820545,0.0,0.8932270140042128,1.7438616006464665e-07
258,0.8904089637945988,0.8569419421065244,0.0,0.8371570413728573,0.6327060463874087,0.69218007725566,0.0,0.13160690451407958,0.7142858886718744
259,0.386640546760209,0.46598832273928675,0.0,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.0,0.8631290920687745,1.00000017438616
260,0.12281059479344257,0.23198763785499585,0.0,0.8142704924048371,0.8664381866233677,0.2026226774756521,0.0,0.6451367097635012,0.14285731724330292
261,0.8374455646381095,0.44942928319361886,0.0,0.4961677597809915,0.5963437083904437,0.37871509582522755,0.0,0.39140032926514134,0.4285716029575886
262,0.18720107237435615,0.2723912998172131,0.0,0.5885797995540872,0.4200028453728003,0.9404401009555547,0.0,0.6683638009268037,0.4285716029575886
263,0.017825932938116962,0.9755803876763893,0.0,0.31644559223401747,0.2695159614558177,0.5913633761163073,0.0,0.05087116609148923,0.14285731724330292
264,0.7712251280976605,0.6129665935797785,0.0,0.10040965747025733,0.11844735180913718,0.806320181734557,0.0,0.5793023831473586,0.7142858886718744
265,0.49265682010020895,0.8376755362572358,0.0,0.7354031418345879,0.6384186509963521,0.1765236436368495,0.0,0.07532287934140904,0.7142858886718744
266,0.34264394085029476,0.6577590077190989,0.0,0.6128359803404619,0.6843009117679477,0.9996948142627361,0.0,0.8971775002520954,0.14285731724330292
267,0.42526020316533564,0.2698498238354206,0.0,0.6319753195224139,0.5496307326312914,0.7375148459059288,0.0,0.4372555309206756,0.14285731724330292
268,0.46530410020654545,0.9357848746657921,0.0,0.9180249039239676,0.8017938544469507,0.2740777717877671,0.0,0.7862115466774079,0.4285716029575886
269,0.10563281275427149,0.6991031436815589,0.0,0.6644340417960897,0.6151020163477584,0.45529204348572044,0.0,0.9151504621320892,0.14285731724330292
270,0.406152167716017,0.044513696689653846,0.0,0.06708973583152728,0.8555586840694954,0.8610644104427833,0.0,0.3647135205945774,0.7142858886718744
271,0.02340626205642946,0.4086236046604273,0.0,0.8150686330588779,0.8981858131749466,0.2610464026001614,0.0,0.35710043123190494,0.7142858886718744
272,0.833455098766913,0.05859156147369667,0.0,0.35003341101815455,0.5265844267931873,0.4298347677315272,0.0,0.2709848637515604,0.14285731724330292
273,0.06997146663021758,0.6888499324812127,0.0,0.8557256194028442,0.5218548434657675,0.9622052505305244,0.0,0.02562451260385364,1.00000017438616
274,0.9048215986061319,0.33742555589864315,0.0,0.15041416113403566,0.851853868727545,0.9524294117670022,0.0,0.8837624253898635,1.7438616006464665e-07
275,0.6796214828668914,0.7236171258962815,0.0,0.39661887640536897,0.2267703579185391,0.6963750721592109,0.0,0.9940962355431182,0.14285731724330292
276,0.801467090568938,0.12959985362111553,0.0,0.7939881902091319,0.19373225928665452,0.3389984972684464,0.0,0.8535670253976729,0.14285731724330292
277,0.599767971424511,0.3888167255912611,0.0,0.16938389749402777,0.4923338814603787,0.08974975794132202,0.0,0.2941421827106184,1.00000017438616
278,0.6434667025455556,0.39519324577631765,0.0,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.0,0.6329424158825101,0.7142858886718744
279,0.3380816934483268,0.7676835681396553,0.0,0.7402915395020642,0.4701647971206777,0.276351222838025,0.0,0.24364804423893702,1.00000017438616
280,0.7019529758613778,0.03245520343817791,0.0,0.1110684224878382,0.22467037808929782,0.4401742442913152,0.0,0.008485157037753195,0.14285731724330292
281,0.8746544907097002,0.42752598892846605,0.0,0.6794880052758294,0.4140241223032381,0.22375942836326315,0.0,0.3762756765127134,0.7142858886718744
282,0.07273424839254139,0.7551572067596115,0.0,0.5597913897067732,0.37803899582970385,0.02923313219215179,0.0,0.5971606982160941,1.00000017438616
283,0.21852081592078607,0.5467159649312305,0.0,0.19546673988048757,0.03519959272439059,0.03253503171381619,0.0,0.8057019164708242,0.7142858886718744
284,0.5295806451412681,0.18644055399677228,0.0,0.33549915493020294,0.4955318428674996,0.9053180667281989,0.0,0.6299967162082207,1.7438616006464665e-07
285,0.2679498904844209,0.4822660942941531,0.0,0.08531273816567626,0.37131818362577196,0.9232631581452827,0.0,0.9864629744665014,1.7438616006464665e-07
286,0.8904089637945988,0.8569419421065244,0.0,0.8371570413728573,0.6327060463874087,0.69218007725566,0.0,0.13160690451407958,0.14285731724330292
287,0.11197353862755584,0.8300468292377815,0.0,0.13478825085471546,0.5823940796558739,0.31699347661821875,0.0,0.7383204534250709,1.7438616006464665e-07
288,0.43986773884841057,0.6751854334080989,0.0,0.093976306757856,0.06134596393221789,0.7336065831821311,0.0,0.7407005591969323,1.7438616006464665e-07
289,0.9826942197011864,0.8236809113832002,0.0,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.0,0.3041778659942303,1.7438616006464665e-07
290,0.6333107809074394,0.9433658029730776,0.0,0.9075423233567347,0.5081564125095093,0.12289241839782993,0.0,0.10159243963373492,0.4285716029575886
291,0.18720107237435615,0.2723912998172131,0.0,0.5885797995540872,0.4200028453728003,0.9404401009555547,0.0,0.6683638009268037,1.7438616006464665e-07
292,0.28871660355864237,0.9160972100479453,0.0,0.5223220949412043,0.41771401046891055,0.7766200904440567,0.0,0.536010636857702,0.14285731724330292
293,0.5809589541058051,0.12344536768009248,0.0,0.684936392754025,0.09064364922991623,0.8491884483809737,0.0,0.1966912220085457,0.4285716029575886
294,0.8958472373386838,0.07811573109295608,0.0,0.927302391705263,0.12392471110180947,0.07376295204191612,0.0,0.10771287150930886,1.00000017438616
295,0.4565926165463165,0.5013215847034319,0.0,0.1191617963855063,0.8212173751042211,0.39417081352115674,0.0,0.48701678581321944,1.00000017438616
296,0.41582472346928484,0.13832461989983097,0.0,0.12895481296067934,0.7172415001317356,0.8961541414906594,0.0,0.3113607896727785,1.7438616006464665e-07
297,0.06262825987423185,0.8899246361073478,0.0,0.9991853877504324,0.6886517988866846,0.781037796971198,0.0,0.7269143558346552,0.14285731724330292
298,0.34568502285562064,0.3657914894855002,0.0,0.6045047806704034,0.016362679163730295,0.5743154334106721,0.0,0.4550213202126376,0.4285716029575886
299,0.34568502285562064,0.3657914894855002,0.0,0.6045047806704034,0.016362679163730295,0.5743154334106721,0.0,0.4550213202126376,1.00000017438616
300,0.7332174503532867,0.8520658387564974,0.0,0.6698304447573824,0.8783444491922165,0.9812240964793516,0.0,0.7179772578328677,0.14285731724330292
301,0.7199705041520831,0.9081391823456929,0.0,0.389405807245755,0.2556508611219042,0.606737474015973,0.0,0.6111091952686402,0.14285731724330292
302,0.6434667025455556,0.39519324577631765,0.0,0.9318594957256756,0.6618238690805015,0.6140805530174517,0.0,0.6329424158825101,1.7438616006464665e-07
303,0.801467090568938,0.12959985362111553,0.0,0.7939881902091319,0.19373225928665452,0.3389984972684464,0.0,0.8535670253976729,1.00000017438616
304,0.7393671831701014,0.715421799425894,0.0,0.9249551067032676,0.5555496170735449,0.7270094243436857,0.0,0.9113342942394073,0.4285716029575886
305,0.3285543096212833,0.18346989934116265,0.0,0.09966261869715957,0.7128853854354925,0.6661408184434164,0.0,0.9640221377347984,1.00000017438616
306,0.9261604464941072,0.14770966567136706,0.0,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.0,0.9761474300923264,0.4285716029575886
307,0.13156298945368114,0.3230380629041861,0.0,0.07266634356290866,0.132934400053232,0.0931717339172522,0.0,0.5835940892052577,1.00000017438616
308,0.787968438650543,0.24291202215382002,0.0,0.014195425229063948,0.7853809488743896,0.47053254571369385,0.0,0.40475276339644184,0.4285716029575886
309,0.7619421754588755,0.3056415061021114,0.0,0.6062972726815035,0.8867763389961981,0.01889380455574451,0.0,0.6168822266874392,1.00000017438616
310,0.7849713878531327,0.732391399477505,0.0,0.44119978985450464,0.8146339050159359,0.7236753671891253,0.0,0.7526522188873156,1.00000017438616
311,0.055667211515568756,0.5684351741869154,0.0,0.3240098945912028,0.8728987868863688,0.6458597554135161,0.0,0.19263163993465818,0.4285716029575886
312,0.8262583421855101,0.9005170663462042,0.0,0.5190786489356677,0.6060023151430594,0.5567773918848826,0.0,0.9350161441748438,1.7438616006464665e-07
313,0.9261604464941072,0.14770966567136706,0.0,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.0,0.9761474300923264,0.7142858886718744
314,0.8576860878184294,0.19382739316939995,0.0,0.9109137698349083,0.9802735980482684,0.8558011881601912,0.0,0.17906474034238953,1.00000017438616
315,0.787968438650543,0.24291202215382002,0.0,0.014195425229063948,0.7853809488743896,0.47053254571369385,0.0,0.40475276339644184,0.14285731724330292
316,0.2922598561586697,0.9313917989074019,0.0,0.7708467966329401,0.7704026832684732,0.008062838513446687,0.0,0.34119813352004913,0.14285731724330292
317,0.04910296986216423,0.7282696928044377,0.0,0.9571333364119443,0.7382996596628958,0.46864237690095606,0.0,0.04777760895176442,0.14285731724330292
318,0.2766834573575451,0.37199826158818006,0.0,0.48893084208836607,0.1102332199480107,0.5655690142511796,0.0,0.24842399070705673,0.4285716029575886
319,0.8406983315690196,0.10210230321240818,0.0,0.8316763055722319,0.8466116418401286,0.5370820087447645,0.0,0.384082581559066,0.14285731724330292
320,0.9261604464941072,0.14770966567136706,0.0,0.2172705551170977,0.9339932961642026,0.4234171923755996,0.0,0.9761474300923264,0.14285731724330292
321,0.22480507079483475,0.6220480606608257,0.0,0.7666106314571635,0.0348946232277805,0.243447149014734,0.0,0.7223080181006138,1.00000017438616
322,0.534360669165437,0.28057162774694333,0.0,0.8543756311090299,0.2625073890824683,0.7437659036196236,0.0,0.4817987947514521,1.7438616006464665e-07
323,0.28127310035154857,0.008179099538380882,0.0,0.8222877120225057,0.2368861932031279,0.045391114451659394,0.0,0.11471425423281645,1.7438616006464665e-07
324,0.0016181137977168416,0.9972643359981986,0.0,0.9544980965379803,0.9886984696658497,0.06708179242067089,0.0,0.09091434028960818,1.7438616006464665e-07
325,0.8181367269331157,0.21498658346702948,0.0,0.4636195746338888,0.3646035945634071,0.6584220442823201,0.0,0.03138007182093475,0.4285716029575886
326,0.49937516160863105,0.3642413964894964,0.0,0.7958298676441338,0.0768812370243332,0.19635084936050257,0.0,0.713949715318021,1.7438616006464665e-07
327,0.06997146663021758,0.6888499324812127,0.0,0.8557256194028442,0.5218548434657675,0.9622052505305244,0.0,0.02562451260385364,0.14285731724330292
328,0.40065573685033956,0.4855167590455628,0.0,0.9635980809715143,0.570304348081271,0.3424800122035208,0.0,0.8197705743447901,0.7142858886718744
329,0.5649228376152475,0.6802082498550235,0.0,0.687954645718593,0.9913977767456615,0.6323835056501695,0.0,0.9045762105263312,0.7142858886718744
330,0.48306197291209235,0.04518718479214053,0.0,0.8097017005999284,0.4264871387947374,0.4354146823360283,0.0,0.0964200567192717,0.14285731724330292
331,0.5722752706918098,0.8963315643360336,0.0,0.36364976879394123,0.2731385979466494,0.0822915074058144,0.0,0.8772041238912213,0.14285731724330292
332,0.8804885458408725,0.2482041903644829,0.0,0.577782206906022,0.6467486738603185,0.6352011456331407,0.0,0.6701730733527713,0.4285716029575886
333,0.2922598561586697,0.9313917989074019,0.0,0.7708467966329401,0.7704026832684732,0.008062838513446687,0.0,0.34119813352004913,1.00000017438616
334,0.618662003477181,0.5355983392300958,0.0,0.23576424876817065,0.2518014141652874,0.41129114526319066,0.0,0.5522942808931174,1.00000017438616
335,0.740381449167452,0.6273188629542106,0.0,0.6713955592096018,0.3042685271631289,0.4072321634030592,0.0,0.17480398710505649,0.7142858886718744
336,0.24659254768831104,0.7889943785400543,0.0,0.04104525943993437,0.050955268533329205,0.3466716756993759,0.0,0.6867091349721716,1.7438616006464665e-07
337,0.25648797060978074,0.7043522337667842,0.0,0.7494120499439119,0.9074197943660961,0.5298239118671639,0.0,0.38576689193007646,0.4285716029575886
338,0.161953328712537,0.6195187716118599,0.0,0.24684022637660247,0.3158805725549899,0.2809824365043483,0.0,0.2513897633353671,0.14285731724330292
339,0.7276674956286413,0.5264132826354128,0.0,0.9045965342022609,0.6988165349839612,0.4846848732097386,0.0,0.20899906616110892,0.14285731724330292
340,0.6077353086448088,0.17528610363218253,0.0,0.6481356307856355,0.43029895272757845,0.967970544223606,0.0,0.22121690302363425,1.7438616006464665e-07
341,0.9520643663494959,0.6652433398632479,0.0,0.12295952251944257,0.7569324304451166,0.9255680468947542,0.0,0.1226455728060632,0.7142858886718744
342,0.43986773884841057,0.6751854334080989,0.0,0.093976306757856,0.06134596393221789,0.7336065831821311,0.0,0.7407005591969323,0.14285731724330292
343,0.8576860878184294,0.19382739316939995,0.0,0.9109137698349083,0.9802735980482684,0.8558011881601912,0.0,0.17906474034238953,1.7438616006464665e-07
344,0.7689354590251234,0.015422678014380317,0.0,0.43443797129253714,0.04698110487341561,0.4926040175255519,0.0,0.5417036249669547,0.7142858886718744
345,0.24659254768831104,0.7889943785400543,0.0,0.04104525943993437,0.050955268533329205,0.3466716756993759,0.0,0.6867091349721716,0.4285716029575886
346,0.5418105827562868,0.961608722483137,0.0,0.8816132981119306,0.8832730633715039,0.001962333763232102,0.0,0.9271860071791119,0.14285731724330292
347,0.239416217574492,0.6391159622043154,0.0,0.6227686348185517,0.8412480390433609,0.5190472137592095,0.0,0.12891402576846137,1.00000017438616
348,0.22480507079483475,0.6220480606608257,0.0,0.7666106314571635,0.0348946232277805,0.243447149014734,0.0,0.7223080181006138,1.7438616006464665e-07
349,0.9568745226669766,0.8655139309951523,0.0,0.8438739640500469,0.2884991685754439,0.8906322327730188,0.0,0.4058938579080863,0.4285716029575886
350,0.09101465285623973,0.3926603252357813,0.0,0.20360787193949614,0.5537256520617294,0.8727746184705869,0.0,0.43223251323962747,0.4285716029575886
351,0.11197353862755584,0.8300468292377815,0.0,0.13478825085471546,0.5823940796558739,0.31699347661821875,0.0,0.7383204534250709,1.00000017438616
352,0.7956547512141628,0.8006106316586098,0.0,0.3473934663385435,0.7489978740683221,0.5524026581469812,0.0,0.1843705964559229,0.7142858886718744
353,0.9757334431006675,0.7467647071408736,0.0,0.33401379849199875,0.4894689842808933,0.10448162323588658,0.0,0.9579642580915309,1.00000017438616
354,0.07998604747363885,0.4993126457626827,0.0,0.9468770766481224,0.05504681352218501,0.23965269104583567,0.0,0.7710214538998732,0.14285731724330292
355,0.9826942197011864,0.8236809113832002,0.0,0.45832302963409277,0.3361642658982458,0.19084145575210204,0.0,0.3041778659942303,0.14285731724330292
356,0.386640546760209,0.46598832273928675,0.0,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.0,0.8631290920687745,0.14285731724330292
357,0.13156298945368114,0.3230380629041861,0.0,0.07266634356290866,0.132934400053232,0.0931717339172522,0.0,0.5835940892052577,0.4285716029575886
358,0.8606359539571761,0.28827894666501985,0.0,0.21158157813330222,0.6782229311148825,0.022404507567520025,0.0,0.6054541034300474,0.7142858886718744
359,0.9900980262455971,0.31742238665446865,0.0,0.9355172973814201,0.3562861629089248,0.5870967356807361,0.0,0.6556090607029087,1.7438616006464665e-07
360,0.055667211515568756,0.5684351741869154,0.0,0.3240098945912028,0.8728987868863688,0.6458597554135161,0.0,0.19263163993465818,0.7142858886718744
361,0.28871660355864237,0.9160972100479453,0.0,0.5223220949412043,0.41771401046891055,0.7766200904440567,0.0,0.536010636857702,1.00000017438616
362,0.24659254768831104,0.7889943785400543,0.0,0.04104525943993437,0.050955268533329205,0.3466716756993759,0.0,0.6867091349721716,0.14285731724330292
363,0.3622083827095331,0.8080195866801182,0.0,0.34309784921942854,0.1976668942284027,0.09622271455001069,0.0,0.8883098371465902,1.00000017438616
364,0.8746544907097002,0.42752598892846605,0.0,0.6794880052758294,0.4140241223032381,0.22375942836326315,0.0,0.3762756765127134,0.14285731724330292
365,0.04203385803407165,0.5738890155738637,0.0,0.2556065455762617,0.2790107894613015,0.8877285462399677,0.0,0.6364634230698769,1.7438616006464665e-07
366,0.08935904409929156,0.09099414518439153,0.0,0.31429065605191336,0.02993369479672328,0.28868183647600265,0.0,0.2640568673645983,1.00000017438616
367,0.19403280759988972,0.6331899874174868,0.0,0.3722504563020922,0.09744004699006681,0.5761990705156883,0.0,0.1635507209392137,0.4285716029575886
368,0.424474661065032,0.16189866102846062,0.0,0.8655418933843494,0.9393877159183696,0.6781906475810737,0.0,0.5044106359697105,0.4285716029575886
369,0.06997146663021758,0.6888499324812127,0.0,0.8557256194028442,0.5218548434657675,0.9622052505305244,0.0,0.02562451260385364,0.7142858886718744
370,0.6609776430920136,0.5421895004920324,0.0,0.5722904434483782,0.5668523803014799,0.3078585383490174,0.0,0.28304977300289413,0.14285731724330292
371,0.3743153404873333,0.508392860297992,0.0,0.24255960932073886,0.06538407908779649,0.2967180811703653,0.0,0.9711615443697637,0.4285716029575886
372,0.13855081101211156,0.7509844715979654,0.0,0.47640017602737994,0.15332994329087077,0.6719869916437163,0.0,0.15972837607307122,1.00000017438616
373,0.386640546760209,0.46598832273928675,0.0,0.5638311353587748,0.7236104568355922,0.4034803750442419,0.0,0.8631290920687745,0.7142858886718744
374,0.833455098766913,0.05859156147369667,0.0,0.35003341101815455,0.5265844267931873,0.4298347677315272,0.0,0.2709848637515604,0.4285716029575886
375,0.11542182282449633,0.29476673881023063,0.0,0.4948989221332191,0.08873615661023773,0.22875715113395506,0.0,0.982164720908073,0.7142858886718744
376,0.575865905305653,0.1680951870293355,0.0,0.5260737979865064,0.3827635558811454,0.051435545301350825,0.0,0.23805100798059067,1.00000017438616
377,0.9216939681762103,0.31466664636563946,0.0,0.44681183694137777,0.24156122805864547,0.6027415438712216,0.0,0.9651703635639688,0.4285716029575886
378,0.7909271697587238,0.40257346954417333,0.0,0.04858750276089619,0.9243630405118876,0.530848000519581,0.0,0.5307630187047877,0.14285731724330292
379,0.35023788544326184,0.4569606938563575,0.0,0.26743561380032743,0.39490668562559395,0.7863793684758765,0.0,0.0578947442937654,1.7438616006464665e-07
