molecule,mapd_liq_density,mapd_surf_tens,Type
EG,13.13969988945537,10.06816878286671,Optimized Set (GP)
EG,1.7579469012732842,16.88829266426741,Best IFT Set (GP)
EG,7.751620936269549,31.269067744952533,GAFF
