molecule,mapd_liq_density,mapd_surf_tens,Type
EG,1.4824951111830658,6.2639553487157285,Optimized Set (GP)
EG,1.7579469012732842,16.88829266426741,Best IFT Set (GP)
EG,7.751620936269549,31.269067744952533,GAFF
