molecule,mapd_liq_density,mapd_surf_tens,Type
EG,1.6614854452715655,6.312120793806911,Optimized Set (GP)
EG,1.7579469012732842,16.88829266426741,Best IFT Set (GP)
EG,7.751620936269549,31.269067744952533,GAFF
