sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
3.821273867418007,1.5976727336857752,0.0,3.0991475345656934,24.12600542823153,3.978009908554005,0.0,123.10376605450212
3.870440598693897,1.6115214290045574,0.0,3.108702332466533,23.949065270979784,7.959248275097813,0.0,103.36275420143984
3.2580474959825514,2.3290613774933715,0.0,3.1208940556785327,62.64985826759145,8.606518521448256,0.0,76.40661351280838
3.5785428491152333,1.9579237187855467,0.0,2.977994314232137,54.72445249149848,7.86419551468678,0.0,105.50600767609
