,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density
10,0.2023552677992396,0.31577876091114887,0.23297218153358162,0.18553233400311586,0.20607359868776087,0.23569815286691928,0.598196925133475,0.5532673672779262,0.041340594324663235,0.047411201556772656,0.9328897245963119,0.46419561929164666,308.15,930.4976786141012
11,0.2023552677992396,0.31577876091114887,0.23297218153358162,0.18553233400311586,0.20607359868776087,0.23569815286691928,0.598196925133475,0.5532673672779262,0.041340594324663235,0.047411201556772656,0.9328897245963119,0.46419561929164666,313.15,912.6963285730629
12,0.2023552677992396,0.31577876091114887,0.23297218153358162,0.18553233400311586,0.20607359868776087,0.23569815286691928,0.598196925133475,0.5532673672779262,0.041340594324663235,0.047411201556772656,0.9328897245963119,0.46419561929164666,318.15,897.1398200973517
13,0.2023552677992396,0.31577876091114887,0.23297218153358162,0.18553233400311586,0.20607359868776087,0.23569815286691928,0.598196925133475,0.5532673672779262,0.041340594324663235,0.047411201556772656,0.9328897245963119,0.46419561929164666,323.15,886.0495049050692
14,0.2023552677992396,0.31577876091114887,0.23297218153358162,0.18553233400311586,0.20607359868776087,0.23569815286691928,0.598196925133475,0.5532673672779262,0.041340594324663235,0.047411201556772656,0.9328897245963119,0.46419561929164666,328.15,867.8548308703862
15,0.20317611451099796,0.2981964873008696,0.22025462384405048,0.16520846450030507,0.3381327266124276,0.2051070522418092,0.32590620057423525,0.434358492013502,0.042021023145703926,0.07908228291666713,0.9305014643924499,0.7018782812854424,308.15,796.7346648010717
16,0.20317611451099796,0.2981964873008696,0.22025462384405048,0.16520846450030507,0.3381327266124276,0.2051070522418092,0.32590620057423525,0.434358492013502,0.042021023145703926,0.07908228291666713,0.9305014643924499,0.7018782812854424,313.15,783.0666459002337
17,0.20317611451099796,0.2981964873008696,0.22025462384405048,0.16520846450030507,0.3381327266124276,0.2051070522418092,0.32590620057423525,0.434358492013502,0.042021023145703926,0.07908228291666713,0.9305014643924499,0.7018782812854424,318.15,765.6433796354505
18,0.20317611451099796,0.2981964873008696,0.22025462384405048,0.16520846450030507,0.3381327266124276,0.2051070522418092,0.32590620057423525,0.434358492013502,0.042021023145703926,0.07908228291666713,0.9305014643924499,0.7018782812854424,323.15,748.4200996603312
19,0.20317611451099796,0.2981964873008696,0.22025462384405048,0.16520846450030507,0.3381327266124276,0.2051070522418092,0.32590620057423525,0.434358492013502,0.042021023145703926,0.07908228291666713,0.9305014643924499,0.7018782812854424,328.15,736.1179563819004
20,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.8645194492728842,0.5334622178027109,308.15,519.7196507261353
21,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.8645194492728842,0.5334622178027109,313.15,504.3448503045071
22,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.8645194492728842,0.5334622178027109,318.15,498.9550162600975
23,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.8645194492728842,0.5334622178027109,323.15,485.2297804999094
24,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.8645194492728842,0.5334622178027109,328.15,468.08918111222306
25,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.9749936562367949,0.7422033651146009,308.15,758.3408533559233
26,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.9749936562367949,0.7422033651146009,313.15,735.450238068835
27,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.9749936562367949,0.7422033651146009,318.15,715.4019912298752
28,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.9749936562367949,0.7422033651146009,323.15,693.4521563444935
29,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.9749936562367949,0.7422033651146009,328.15,678.0624869192948
30,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.9921903965511891,0.3350304494973672,308.15,396.69159132611605
31,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.9921903965511891,0.3350304494973672,313.15,
32,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.9921903965511891,0.3350304494973672,318.15,
33,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.9921903965511891,0.3350304494973672,323.15,
34,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.9921903965511891,0.3350304494973672,328.15,
35,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,1.0591698814656827,0.7974333101086563,308.15,787.2480124161273
36,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,1.0591698814656827,0.7974333101086563,313.15,772.3536925317763
37,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,1.0591698814656827,0.7974333101086563,318.15,755.9329764920204
38,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,1.0591698814656827,0.7974333101086563,323.15,743.5587074496374
39,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,1.0591698814656827,0.7974333101086563,328.15,723.7432988962618
40,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,1.1845255794729979,0.812636048111737,308.15,943.2323001463477
41,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,1.1845255794729979,0.812636048111737,313.15,934.040106003497
42,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,1.1845255794729979,0.812636048111737,318.15,920.4524742105111
43,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,1.1845255794729979,0.812636048111737,323.15,906.5464360886505
44,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,1.1845255794729979,0.812636048111737,328.15,898.4445520619877
45,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,1.2139271545326107,0.5590239995422494,308.15,652.7614649940805
46,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,1.2139271545326107,0.5590239995422494,313.15,621.2630792409599
47,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,1.2139271545326107,0.5590239995422494,318.15,567.9742477032624
48,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,1.2139271545326107,0.5590239995422494,323.15,
49,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,1.2139271545326107,0.5590239995422494,328.15,
50,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.756524950039646,0.4727181952827397,308.15,751.7589819784977
51,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.756524950039646,0.4727181952827397,313.15,735.0600248670063
52,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.756524950039646,0.4727181952827397,318.15,720.289176736532
53,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.756524950039646,0.4727181952827397,323.15,700.2516796015968
54,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.756524950039646,0.4727181952827397,328.15,685.37913067195
55,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.9510158039829479,0.7697349159469623,308.15,677.2211787892265
56,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.9510158039829479,0.7697349159469623,313.15,642.5322446948954
57,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.9510158039829479,0.7697349159469623,318.15,58.81033800741024
58,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.9510158039829479,0.7697349159469623,323.15,160.29280469525165
59,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.9510158039829479,0.7697349159469623,328.15,
60,0.21210992341470894,0.2804018848687371,0.25749611351009843,0.1577001441359111,0.3639573383950521,0.30990814500186936,0.33039638022719386,0.4748278349164245,0.025108238409818816,0.028689437863022783,1.0985771752223177,0.6702704132929889,308.15,725.3419277308608
61,0.21210992341470894,0.2804018848687371,0.25749611351009843,0.1577001441359111,0.3639573383950521,0.30990814500186936,0.33039638022719386,0.4748278349164245,0.025108238409818816,0.028689437863022783,1.0985771752223177,0.6702704132929889,313.15,712.9812715782828
62,0.21210992341470894,0.2804018848687371,0.25749611351009843,0.1577001441359111,0.3639573383950521,0.30990814500186936,0.33039638022719386,0.4748278349164245,0.025108238409818816,0.028689437863022783,1.0985771752223177,0.6702704132929889,318.15,698.7880532113327
63,0.21210992341470894,0.2804018848687371,0.25749611351009843,0.1577001441359111,0.3639573383950521,0.30990814500186936,0.33039638022719386,0.4748278349164245,0.025108238409818816,0.028689437863022783,1.0985771752223177,0.6702704132929889,323.15,690.9399144394977
64,0.21210992341470894,0.2804018848687371,0.25749611351009843,0.1577001441359111,0.3639573383950521,0.30990814500186936,0.33039638022719386,0.4748278349164245,0.025108238409818816,0.028689437863022783,1.0985771752223177,0.6702704132929889,328.15,677.1813293481435
65,0.21397492572225837,0.2949114396112985,0.283365568315199,0.1988570664706374,0.2982831629899929,0.35225002899288027,0.3386532448201988,0.38010893490262876,0.06935416368148584,0.082192453619407,0.7685395501904276,0.6552664942549602,308.15,705.0150524018908
66,0.21397492572225837,0.2949114396112985,0.283365568315199,0.1988570664706374,0.2982831629899929,0.35225002899288027,0.3386532448201988,0.38010893490262876,0.06935416368148584,0.082192453619407,0.7685395501904276,0.6552664942549602,313.15,692.0010509468087
67,0.21397492572225837,0.2949114396112985,0.283365568315199,0.1988570664706374,0.2982831629899929,0.35225002899288027,0.3386532448201988,0.38010893490262876,0.06935416368148584,0.082192453619407,0.7685395501904276,0.6552664942549602,318.15,684.7429607746745
68,0.21397492572225837,0.2949114396112985,0.283365568315199,0.1988570664706374,0.2982831629899929,0.35225002899288027,0.3386532448201988,0.38010893490262876,0.06935416368148584,0.082192453619407,0.7685395501904276,0.6552664942549602,323.15,673.6571871983629
69,0.21397492572225837,0.2949114396112985,0.283365568315199,0.1988570664706374,0.2982831629899929,0.35225002899288027,0.3386532448201988,0.38010893490262876,0.06935416368148584,0.082192453619407,0.7685395501904276,0.6552664942549602,328.15,665.5807807248194
70,0.214009362704437,0.3089305382091671,0.2989754877436974,0.282153218084981,0.28833879363524206,0.37193332927312783,0.5414338837566849,0.297597626273459,0.037685215071002615,0.06736320983859431,1.1312194674766498,0.5521652753540576,308.15,634.7962363394486
71,0.214009362704437,0.3089305382091671,0.2989754877436974,0.282153218084981,0.28833879363524206,0.37193332927312783,0.5414338837566849,0.297597626273459,0.037685215071002615,0.06736320983859431,1.1312194674766498,0.5521652753540576,313.15,621.8656245753651
72,0.214009362704437,0.3089305382091671,0.2989754877436974,0.282153218084981,0.28833879363524206,0.37193332927312783,0.5414338837566849,0.297597626273459,0.037685215071002615,0.06736320983859431,1.1312194674766498,0.5521652753540576,318.15,615.0365867813031
73,0.214009362704437,0.3089305382091671,0.2989754877436974,0.282153218084981,0.28833879363524206,0.37193332927312783,0.5414338837566849,0.297597626273459,0.037685215071002615,0.06736320983859431,1.1312194674766498,0.5521652753540576,323.15,605.7500581310445
74,0.214009362704437,0.3089305382091671,0.2989754877436974,0.282153218084981,0.28833879363524206,0.37193332927312783,0.5414338837566849,0.297597626273459,0.037685215071002615,0.06736320983859431,1.1312194674766498,0.5521652753540576,328.15,591.540473141798
75,0.21595359428490213,0.2867633451182522,0.2963268789796534,0.15440758462410414,0.3814667762920757,0.3729499515882644,0.09681990915930125,0.29615483823562694,0.043431417179408446,0.0314131085093866,0.8801315943187651,0.33772317809098384,308.15,430.261747876533
76,0.21595359428490213,0.2867633451182522,0.2963268789796534,0.15440758462410414,0.3814667762920757,0.3729499515882644,0.09681990915930125,0.29615483823562694,0.043431417179408446,0.0314131085093866,0.8801315943187651,0.33772317809098384,313.15,413.0089232129414
77,0.21595359428490213,0.2867633451182522,0.2963268789796534,0.15440758462410414,0.3814667762920757,0.3729499515882644,0.09681990915930125,0.29615483823562694,0.043431417179408446,0.0314131085093866,0.8801315943187651,0.33772317809098384,318.15,
78,0.21595359428490213,0.2867633451182522,0.2963268789796534,0.15440758462410414,0.3814667762920757,0.3729499515882644,0.09681990915930125,0.29615483823562694,0.043431417179408446,0.0314131085093866,0.8801315943187651,0.33772317809098384,323.15,
79,0.21595359428490213,0.2867633451182522,0.2963268789796534,0.15440758462410414,0.3814667762920757,0.3729499515882644,0.09681990915930125,0.29615483823562694,0.043431417179408446,0.0314131085093866,0.8801315943187651,0.33772317809098384,328.15,
80,0.21607840957271437,0.21892982675834968,0.27662154066525635,0.27488472803888897,0.34847596530523717,0.36425449871700577,0.3792039278628469,0.1881490493945728,0.06107683769094302,0.03725474585603519,1.1388192354117574,0.5492957455642566,308.15,619.9859248927382
81,0.21607840957271437,0.21892982675834968,0.27662154066525635,0.27488472803888897,0.34847596530523717,0.36425449871700577,0.3792039278628469,0.1881490493945728,0.06107683769094302,0.03725474585603519,1.1388192354117574,0.5492957455642566,313.15,605.873116817726
82,0.21607840957271437,0.21892982675834968,0.27662154066525635,0.27488472803888897,0.34847596530523717,0.36425449871700577,0.3792039278628469,0.1881490493945728,0.06107683769094302,0.03725474585603519,1.1388192354117574,0.5492957455642566,318.15,598.5881569491344
83,0.21607840957271437,0.21892982675834968,0.27662154066525635,0.27488472803888897,0.34847596530523717,0.36425449871700577,0.3792039278628469,0.1881490493945728,0.06107683769094302,0.03725474585603519,1.1388192354117574,0.5492957455642566,323.15,587.452452783535
84,0.21607840957271437,0.21892982675834968,0.27662154066525635,0.27488472803888897,0.34847596530523717,0.36425449871700577,0.3792039278628469,0.1881490493945728,0.06107683769094302,0.03725474585603519,1.1388192354117574,0.5492957455642566,328.15,574.9236555865934
85,0.21796252552047304,0.32005572019559037,0.21335138336552012,0.23765572162174106,0.26117943094208435,0.3765670349115832,0.11364383986695208,0.3322139167943897,0.07431864041662037,0.05585666801067664,1.3443784666774596,0.5279000720630973,308.15,1007.5435098665612
86,0.21796252552047304,0.32005572019559037,0.21335138336552012,0.23765572162174106,0.26117943094208435,0.3765670349115832,0.11364383986695208,0.3322139167943897,0.07431864041662037,0.05585666801067664,1.3443784666774596,0.5279000720630973,313.15,998.4103570485868
87,0.21796252552047304,0.32005572019559037,0.21335138336552012,0.23765572162174106,0.26117943094208435,0.3765670349115832,0.11364383986695208,0.3322139167943897,0.07431864041662037,0.05585666801067664,1.3443784666774596,0.5279000720630973,318.15,988.4163648993527
88,0.21796252552047304,0.32005572019559037,0.21335138336552012,0.23765572162174106,0.26117943094208435,0.3765670349115832,0.11364383986695208,0.3322139167943897,0.07431864041662037,0.05585666801067664,1.3443784666774596,0.5279000720630973,323.15,979.3431752055037
89,0.21796252552047304,0.32005572019559037,0.21335138336552012,0.23765572162174106,0.26117943094208435,0.3765670349115832,0.11364383986695208,0.3322139167943897,0.07431864041662037,0.05585666801067664,1.3443784666774596,0.5279000720630973,328.15,969.3935372872336
90,0.21836037258738009,0.2912811605209551,0.23361274498491647,0.28584510119415596,0.3305313640200418,0.29553510725144716,0.38231958200801897,0.19145050333848795,0.05510284411554518,0.06894509278455362,0.9029214272759473,0.7218563883244005,308.15,750.1606128300633
91,0.21836037258738009,0.2912811605209551,0.23361274498491647,0.28584510119415596,0.3305313640200418,0.29553510725144716,0.38231958200801897,0.19145050333848795,0.05510284411554518,0.06894509278455362,0.9029214272759473,0.7218563883244005,313.15,738.0314594621136
92,0.21836037258738009,0.2912811605209551,0.23361274498491647,0.28584510119415596,0.3305313640200418,0.29553510725144716,0.38231958200801897,0.19145050333848795,0.05510284411554518,0.06894509278455362,0.9029214272759473,0.7218563883244005,318.15,728.3181176992093
93,0.21836037258738009,0.2912811605209551,0.23361274498491647,0.28584510119415596,0.3305313640200418,0.29553510725144716,0.38231958200801897,0.19145050333848795,0.05510284411554518,0.06894509278455362,0.9029214272759473,0.7218563883244005,323.15,711.6613981116537
94,0.21836037258738009,0.2912811605209551,0.23361274498491647,0.28584510119415596,0.3305313640200418,0.29553510725144716,0.38231958200801897,0.19145050333848795,0.05510284411554518,0.06894509278455362,0.9029214272759473,0.7218563883244005,328.15,700.4125513612914
95,0.2193380188691206,0.23041043757858012,0.24729101454359703,0.18454728403508117,0.29259054506107696,0.2854037464161223,0.17477345675968783,0.4941738916354626,0.06016244915765653,0.07869004967010448,0.885846989302215,0.6519910357840855,308.15,692.5880924485674
96,0.2193380188691206,0.23041043757858012,0.24729101454359703,0.18454728403508117,0.29259054506107696,0.2854037464161223,0.17477345675968783,0.4941738916354626,0.06016244915765653,0.07869004967010448,0.885846989302215,0.6519910357840855,313.15,673.7521922139348
97,0.2193380188691206,0.23041043757858012,0.24729101454359703,0.18454728403508117,0.29259054506107696,0.2854037464161223,0.17477345675968783,0.4941738916354626,0.06016244915765653,0.07869004967010448,0.885846989302215,0.6519910357840855,318.15,656.2126734999359
98,0.2193380188691206,0.23041043757858012,0.24729101454359703,0.18454728403508117,0.29259054506107696,0.2854037464161223,0.17477345675968783,0.4941738916354626,0.06016244915765653,0.07869004967010448,0.885846989302215,0.6519910357840855,323.15,632.8086990789621
99,0.2193380188691206,0.23041043757858012,0.24729101454359703,0.18454728403508117,0.29259054506107696,0.2854037464161223,0.17477345675968783,0.4941738916354626,0.06016244915765653,0.07869004967010448,0.885846989302215,0.6519910357840855,328.15,601.786512860676
100,0.2204891129276219,0.22688585663872374,0.18707733690033582,0.2656751639671487,0.2412687416780887,0.33474301916504545,0.11018860252591893,0.4351874411124928,0.023804720040720852,0.019151562528621498,0.9984235040916629,0.7087854097581985,308.15,1082.9742671778945
101,0.2204891129276219,0.22688585663872374,0.18707733690033582,0.2656751639671487,0.2412687416780887,0.33474301916504545,0.11018860252591893,0.4351874411124928,0.023804720040720852,0.019151562528621498,0.9984235040916629,0.7087854097581985,313.15,1070.1565000708702
102,0.2204891129276219,0.22688585663872374,0.18707733690033582,0.2656751639671487,0.2412687416780887,0.33474301916504545,0.11018860252591893,0.4351874411124928,0.023804720040720852,0.019151562528621498,0.9984235040916629,0.7087854097581985,318.15,1051.1280466573137
103,0.2204891129276219,0.22688585663872374,0.18707733690033582,0.2656751639671487,0.2412687416780887,0.33474301916504545,0.11018860252591893,0.4351874411124928,0.023804720040720852,0.019151562528621498,0.9984235040916629,0.7087854097581985,323.15,1034.985434488314
104,0.2204891129276219,0.22688585663872374,0.18707733690033582,0.2656751639671487,0.2412687416780887,0.33474301916504545,0.11018860252591893,0.4351874411124928,0.023804720040720852,0.019151562528621498,0.9984235040916629,0.7087854097581985,328.15,1016.6928371961762
105,0.22123364972435403,0.25649976129289115,0.2522535992829755,0.21994953511071735,0.26939344910345514,0.31180224014065483,0.34877496823717064,0.6151647730297167,0.020197553864907403,0.059382508211685975,1.0566191819483508,0.7837894037581332,308.15,835.0184568506581
106,0.22123364972435403,0.25649976129289115,0.2522535992829755,0.21994953511071735,0.26939344910345514,0.31180224014065483,0.34877496823717064,0.6151647730297167,0.020197553864907403,0.059382508211685975,1.0566191819483508,0.7837894037581332,313.15,821.7195545609881
107,0.22123364972435403,0.25649976129289115,0.2522535992829755,0.21994953511071735,0.26939344910345514,0.31180224014065483,0.34877496823717064,0.6151647730297167,0.020197553864907403,0.059382508211685975,1.0566191819483508,0.7837894037581332,318.15,810.4287905687335
108,0.22123364972435403,0.25649976129289115,0.2522535992829755,0.21994953511071735,0.26939344910345514,0.31180224014065483,0.34877496823717064,0.6151647730297167,0.020197553864907403,0.059382508211685975,1.0566191819483508,0.7837894037581332,323.15,792.3584347755038
109,0.22123364972435403,0.25649976129289115,0.2522535992829755,0.21994953511071735,0.26939344910345514,0.31180224014065483,0.34877496823717064,0.6151647730297167,0.020197553864907403,0.059382508211685975,1.0566191819483508,0.7837894037581332,328.15,781.2587187537094
110,0.22255128272460287,0.2817129201574431,0.1707117728286318,0.25925071672240774,0.2816231643553514,0.3003809690270211,0.31418995132423366,0.569006730758896,0.031330469901102456,0.017123406473365712,1.2862731786353283,0.36322556986248017,308.15,1230.7233351776476
111,0.22255128272460287,0.2817129201574431,0.1707117728286318,0.25925071672240774,0.2816231643553514,0.3003809690270211,0.31418995132423366,0.569006730758896,0.031330469901102456,0.017123406473365712,1.2862731786353283,0.36322556986248017,313.15,1217.6720881959716
112,0.22255128272460287,0.2817129201574431,0.1707117728286318,0.25925071672240774,0.2816231643553514,0.3003809690270211,0.31418995132423366,0.569006730758896,0.031330469901102456,0.017123406473365712,1.2862731786353283,0.36322556986248017,318.15,1204.926344989348
113,0.22255128272460287,0.2817129201574431,0.1707117728286318,0.25925071672240774,0.2816231643553514,0.3003809690270211,0.31418995132423366,0.569006730758896,0.031330469901102456,0.017123406473365712,1.2862731786353283,0.36322556986248017,323.15,1192.8749607090758
